Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7
43.3,26.25,34.349999999999994,11.2,17.6,55.849999999999994,42.5,45.0
45.55,26.55,34.55,11.3,17.9,56.85,42.9,45.9
49.650000000000006,28.1,37.650000000000006,12.1,19.9,60.4,46.5,50.9
54.25,30.25,40.9,12.1,22.6,64.1,49.7,56.3
57.75,32.3,43.5,12.55,25.2,67.75,52.6,59.7
60.6,34.150000000000006,46.0,13.9,27.1,69.69999999999999,55.0,60.2
63.099999999999994,35.6,47.5,15.899999999999999,28.2,70.9,56.8,60.2
64.4,36.55,48.95,17.15,29.3,71.1,58.1,61.3
65.30000000000001,36.75,49.5,17.4,29.4,70.7,58.4,60.7
65.65,36.1,49.2,16.9,28.4,70.25,58.1,59.5
63.4,34.6,47.349999999999994,16.2,26.5,68.8,56.2,57.2
59.75,32.650000000000006,44.150000000000006,15.55,24.8,65.5,53.0,54.7
56.650000000000006,31.3,42.349999999999994,15.05,23.5,63.35,50.8,52.7
54.45,30.45,41.0,14.6,22.3,61.95,49.3,51.4
52.25,29.8,40.0,14.0,21.7,61.05,48.2,50.2
50.7,29.25,38.75,13.350000000000001,21.1,60.3,47.3,49.5
49.599999999999994,28.85,37.95,13.0,20.4,59.7,46.6,48.6
48.25,28.5,37.45,12.65,19.7,59.05,45.9,47.7
47.3,28.1,36.849999999999994,12.5,19.4,58.55,45.2,46.9
46.25,27.65,36.4,12.4,19.1,57.95,44.8,46.5
45.65,27.3,35.75,12.0,18.8,57.4,44.1,46.1
45.15,27.0,35.349999999999994,11.75,18.6,56.9,43.8,45.7
44.5,26.8,34.95,11.55,18.3,56.55,43.4,45.2
43.849999999999994,26.4,34.650000000000006,11.45,18.1,56.25,42.9,45.2
43.5,26.25,34.4,11.3,17.8,56.0,42.6,45.1
45.7,26.5,34.55,11.399999999999999,17.9,56.95,43.2,45.9
49.7,27.8,37.7,12.45,19.6,60.55,46.7,50.8
54.2,30.0,41.0,12.55,22.2,64.25,49.9,56.2
57.75,32.349999999999994,43.55,12.95,24.9,67.85,52.8,59.5
60.65,34.05,45.9,14.3,26.7,69.80000000000001,55.2,60.0
63.2,35.45,47.4,16.3,28.1,71.0,57.0,60.1
64.5,36.349999999999994,48.75,17.5,29.0,71.15,58.3,61.4
65.30000000000001,36.5,49.3,17.9,29.2,70.95,58.7,60.8
65.65,36.0,49.05,17.4,28.2,70.45,58.3,59.6
63.5,34.5,47.3,16.6,26.3,68.9,56.4,57.2
59.9,32.650000000000006,44.2,15.9,24.3,65.65,53.1,54.7
56.849999999999994,31.2,42.4,15.35,23.5,63.5,51.0,52.8
54.650000000000006,30.4,41.0,14.8,22.3,62.1,49.5,51.3
52.400000000000006,29.7,40.1,14.149999999999999,21.5,61.3,48.4,50.2
50.8,29.2,38.9,13.55,21.0,60.6,47.6,49.4
49.65,28.75,38.1,13.2,20.4,59.95,46.8,48.4
48.35,28.4,37.45,12.9,19.8,59.349999999999994,46.1,47.6
47.55,28.05,36.849999999999994,12.75,19.4,58.75,45.3,46.9
46.6,27.55,36.45,12.65,19.0,58.2,44.9,46.4
45.95,27.25,35.8,12.3,18.7,57.650000000000006,44.4,46.1
45.35,26.95,35.3,12.05,18.4,57.25,44.0,45.7
44.599999999999994,26.75,34.95,11.85,18.0,56.9,43.5,45.2
44.0,26.4,34.6,11.75,17.9,56.55,43.2,45.2
43.7,26.25,34.45,11.600000000000001,17.7,56.25,42.9,45.1
45.75,26.4,34.55,11.65,17.8,57.2,43.4,45.9
49.7,27.8,37.7,12.8,19.5,60.75,46.9,50.8
54.2,29.85,40.9,12.95,22.2,64.44999999999999,50.0,56.1
57.75,32.1,43.5,13.399999999999999,24.7,68.05,52.8,59.5
60.55,34.0,45.6,14.8,26.5,70.0,55.3,59.9
62.95,35.25,47.3,16.6,28.0,71.15,57.0,60.0
64.45,36.0,48.55,17.85,28.9,71.35,58.2,61.4
65.19999999999999,36.25,49.25,18.3,29.0,71.2,58.9,60.8
65.55000000000001,35.8,48.95,17.9,28.2,70.69999999999999,58.4,59.6
63.55,34.4,47.349999999999994,17.0,26.4,69.2,56.6,57.0
60.0,32.650000000000006,44.1,16.200000000000003,24.4,66.0,53.4,54.7
56.95,31.3,42.4,15.6,23.5,63.75,51.1,52.7
54.6,30.4,40.95,15.05,22.2,62.4,49.6,51.1
52.35,29.7,40.0,14.3,21.4,61.650000000000006,48.5,50.0
50.8,29.15,39.1,13.75,21.0,60.95,47.7,49.2
49.599999999999994,28.7,38.150000000000006,13.45,20.2,60.349999999999994,46.9,48.4
48.400000000000006,28.35,37.5,13.1,19.8,59.6,46.1,47.6
47.55,28.0,36.9,12.95,19.3,59.05,45.6,46.9
46.55,27.55,36.4,12.85,19.0,58.5,44.9,46.4
45.95,27.3,35.8,12.45,18.6,57.95,44.6,46.0
45.35,27.0,35.349999999999994,12.25,18.3,57.5,44.1,45.6
44.7,26.7,35.0,12.100000000000001,18.0,57.150000000000006,43.7,45.1
44.05,26.4,34.75,11.95,17.7,56.75,43.5,45.0
43.65,26.15,34.5,11.899999999999999,17.5,56.55,43.1,45.0
45.75,26.5,34.6,11.9,17.6,57.45,43.8,45.9
49.7,27.85,37.75,13.25,19.5,60.95,47.0,50.6
54.2,29.7,40.849999999999994,13.35,22.0,64.6,50.2,56.0
57.65,32.0,43.45,13.8,24.6,68.15,52.9,59.3
60.5,33.75,45.6,15.2,26.2,70.1,55.1,59.6
63.05,35.05,47.2,16.95,27.9,71.1,57.0,60.1
64.45,35.9,48.45,18.1,28.7,71.30000000000001,58.1,61.4
65.19999999999999,36.1,49.05,18.55,28.9,71.25,58.7,60.8
65.55000000000001,35.55,48.849999999999994,18.299999999999997,28.0,70.69999999999999,58.4,59.6
63.55,34.2,47.3,17.299999999999997,26.4,69.1,56.6,57.0
60.05,32.45,44.1,16.45,24.3,66.05000000000001,53.5,54.6
57.05,31.25,42.349999999999994,15.85,23.3,63.75,51.1,52.7
54.599999999999994,30.25,41.0,15.1,22.0,62.5,49.6,51.0
52.400000000000006,29.55,40.0,14.45,21.3,61.75,48.4,49.8
50.95,29.0,38.9,13.899999999999999,20.9,61.0,47.6,49.1
49.8,28.45,38.0,13.55,20.0,60.45,46.9,48.3
48.5,28.15,37.5,13.25,19.6,59.7,46.0,47.5
47.5,27.8,36.9,13.100000000000001,19.2,59.150000000000006,45.4,46.8
46.7,27.35,36.5,12.899999999999999,19.0,58.650000000000006,44.8,46.3
46.1,27.15,35.75,12.600000000000001,18.6,58.1,44.3,45.9
45.349999999999994,26.75,35.5,12.3,18.3,57.6,44.0,45.4
44.7,26.5,35.05,12.25,17.9,57.3,43.7,44.9
44.05,26.25,34.8,12.100000000000001,17.6,56.95,43.3,44.9
43.7,26.0,34.6,12.05,17.3,56.7,43.1,44.8
45.75,26.25,34.7,12.05,17.7,57.599999999999994,43.8,46.0
49.75,27.700000000000003,37.650000000000006,13.5,19.2,61.05,47.0,50.6
