Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6
44.352631578947374,20.14670658682634,9.88888888888889,46.79206349206348,31.837209302325583,36.13333333333334,61.56470588235294
43.47894736842105,19.738922155688627,9.816666666666666,46.20317460317462,31.47616279069767,35.53018867924529,61.064705882352946
42.74736842105263,19.398203592814372,9.788888888888888,45.686507936507944,31.17267441860465,35.007547169811325,60.60588235294119
42.07368421052631,19.104191616766464,9.733333333333333,45.23174603174603,30.877906976744185,34.5125786163522,60.20196078431372
41.52105263157894,18.835329341317365,9.777777777777779,44.80634920634921,30.601744186046513,34.040880503144656,59.83725490196079
40.9421052631579,18.581437125748504,9.738888888888889,44.39761904761905,30.35697674418605,33.644654088050316,59.52156862745098
40.44210526315789,18.377245508982035,9.72777777777778,44.06904761904762,30.177325581395348,33.300000000000004,59.24117647058823
40.142105263157895,18.182035928143716,9.772222222222222,43.80793650793651,30.019767441860463,33.00691823899371,59.05490196078432
41.873684210526314,18.438922155688623,9.755555555555555,44.684920634920644,30.140697674418597,33.335220125786165,59.81960784313725
46.43157894736842,20.51556886227545,10.244444444444444,47.76269841269841,31.666279069767445,36.18867924528302,62.8764705882353
50.857894736842105,23.187425149700594,10.905555555555555,50.903174603174605,33.59418604651162,39.34465408805031,65.78235294117647
54.36315789473684,25.56407185628743,11.63888888888889,53.64444444444444,35.29127906976744,42.14779874213836,68.08823529411765
57.00526315789473,27.4125748502994,12.58888888888889,55.75555555555555,36.686627906976746,44.41006289308176,69.67450980392157
58.92105263157894,28.72634730538922,13.53888888888889,57.25555555555555,37.718023255813954,46.13207547169811,70.6607843137255
60.178947368421056,29.427544910179638,14.044444444444444,58.16507936507936,38.37616279069767,47.297484276729556,71.17058823529412
60.768421052631574,29.444910179640715,14.100000000000001,58.438095238095244,38.51569767441861,47.79119496855347,71.12549019607843
60.336842105263166,28.476646706586827,13.716666666666665,57.91825396825396,37.9593023255814,47.355345911949684,70.51960784313725
57.54210526315789,26.264670658682633,12.888888888888888,56.034126984126985,36.45872093023256,45.296226415094345,69.1
53.921052631578945,24.426347305389225,12.255555555555556,53.15952380952381,35.0953488372093,42.39937106918239,66.58039215686274
51.347368421052636,23.213772455089817,11.833333333333334,51.147619047619045,34.186627906976746,40.4748427672956,64.82549019607843
49.363157894736844,22.357485029940122,11.555555555555555,49.83492063492063,33.53372093023256,39.22452830188679,63.89411764705882
47.8,21.66347305389221,11.372222222222222,48.838095238095235,32.96220930232558,38.25345911949686,63.080392156862736
46.43684210526316,21.09820359281437,11.200000000000001,48.011904761904766,32.468023255813954,37.408176100628936,62.40784313725491
45.3578947368421,20.59880239520958,11.094444444444443,47.29523809523808,32.03430232558139,36.69056603773585,61.82549019607843
44.46315789473684,20.18622754491018,10.994444444444445,46.67857142857144,31.6546511627907,36.048427672955974,61.300000000000004
43.573684210526324,19.783832335329343,10.916666666666666,46.09047619047619,31.302325581395348,35.44654088050314,60.80196078431372
42.81578947368421,19.439520958083833,10.86111111111111,45.570634920634916,31.01453488372093,34.911949685534594,60.343137254901954
42.147368421052626,19.143712574850298,10.822222222222221,45.11031746031747,30.723837209302324,34.43584905660377,59.94117647058823
41.59473684210527,18.870059880239523,10.844444444444443,44.68888888888889,30.462209302325583,33.96415094339623,59.56470588235294
41.015789473684215,18.610778443113777,10.799999999999999,44.295238095238076,30.233139534883723,33.57861635220126,59.254901960784316
40.515789473684215,18.414970059880236,10.766666666666667,43.95317460317461,30.06453488372093,33.24339622641509,58.952941176470596
40.23684210526316,18.20239520958084,10.722222222222221,43.69682539682539,29.922674418604654,32.96792452830189,58.772549019607844
41.96842105263158,18.45868263473054,10.644444444444444,44.56428571428572,30.051744186046516,33.31006289308177,59.51764705882352
46.54736842105264,20.561676646706584,11.088888888888887,47.6452380952381,31.561046511627907,36.15471698113207,62.62549019607843
50.984210526315785,23.27065868263473,11.727777777777778,50.79761904761905,33.48953488372093,39.30314465408805,65.55686274509804
54.55263157894737,25.680838323353292,12.45,53.55079365079366,35.19883720930233,42.11383647798743,67.89803921568628
57.22105263157895,27.547305389221556,13.422222222222222,55.66428571428571,36.60290697674419,44.35849056603774,69.49019607843137
59.17368421052631,28.87844311377246,14.372222222222222,57.176190476190484,37.64302325581396,46.08616352201258,70.48627450980392
60.447368421052644,29.5874251497006,14.877777777777778,58.104761904761894,38.30988372093023,47.25408805031446,71.00392156862746
61.031578947368416,29.630538922155683,14.894444444444442,58.390476190476186,38.457558139534875,47.7566037735849,70.97254901960784
60.642105263157895,28.680239520958086,14.38888888888889,57.894444444444446,37.92674418604651,47.343396226415095,70.37254901960783
57.8421052631579,26.45508982035928,13.47777777777778,56.04126984126983,36.449999999999996,45.32767295597485,68.95294117647059
54.23157894736841,24.550299401197602,12.716666666666667,53.17460317460318,35.092441860465115,42.447169811320755,66.41764705882352
51.642105263157895,23.30239520958084,12.194444444444443,51.149999999999984,34.18023255813954,40.52389937106918,64.62156862745098
49.79473684210526,22.42814371257485,11.877777777777778,49.85714285714285,33.53720930232558,39.27106918238994,63.67843137254902
48.357894736842105,21.71437125748503,11.616666666666667,48.862698412698414,32.96569767441861,38.30943396226415,62.84901960784313
47.1,21.14191616766467,11.36111111111111,48.064285714285724,32.479651162790695,37.45408805031447,62.154901960784315
46.142105263157895,20.639520958083832,11.233333333333334,47.3531746031746,32.051162790697674,36.735849056603776,61.57647058823529
45.310526315789474,20.219760479041916,11.094444444444445,46.7468253968254,31.666279069767434,36.09371069182391,61.05098039215686
