Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6
111.97161904761901,22.624504700352528,157.92305263157894,29.814441932168545,36.408092731829576,32.778631855500834,104.61483501683499
104.83300000000001,22.62337074030552,158.76660526315789,28.79848715313463,36.20275717070454,32.18481247947455,101.73277441077441
98.1114761904762,22.68206051703878,156.95923684210527,27.96099229188078,35.76742857142857,31.96661609195402,99.01483501683505
91.89014285714286,22.552736192714455,154.62463157894734,27.182196813977395,35.50892341966026,31.53037635467981,96.19913804713806
86.753,22.554687426556992,154.50305263157892,26.473031860226104,35.25838596491228,31.29983776683087,93.77252525252527
81.1634761904762,22.58162573443008,154.78365789473682,25.933132579650565,35.229119743803956,31.29079934318555,91.60216835016834
76.62233333333333,22.666402467685074,153.73484210526314,25.52041315519013,35.304333333333325,31.29455960591133,89.60203367003368
72.80190476190477,22.61442303172738,153.45642105263158,25.372836073997945,35.372524644945706,31.362266009852213,87.83180471380471
75.56861904761905,23.762133960047006,153.96884210526315,28.990717368961974,36.90980478975215,33.005566502463054,91.53459932659932
90.52633333333334,28.32652937720329,154.4368421052631,32.962084275436794,43.17022445001392,36.57676059113301,100.26919191919193
106.32947619047616,33.735268507638075,155.87989473684212,35.48099229188078,48.03340824282929,38.11968669950739,102.22331986531987
116.622,37.63124265569917,161.08831578947368,36.59447636176773,50.396607073238656,39.253891625615765,99.72557575757574
122.60961904761902,39.81846533490012,166.09368421052633,35.85648509763618,50.779324979114456,39.45679277504105,96.94859932659931
125.40447619047617,40.712175088131616,167.23473684210524,34.09860020554984,50.510260094681136,39.194251559934315,93.32624915824915
125.10247619047618,40.12869095182138,164.77102631578947,31.90257502569374,49.3882932330827,38.7299816091954,89.36350168350167
122.3344761904762,38.85994535840187,165.51713157894739,29.600087872559094,47.846571985519354,38.632776354679805,85.09084175084175
115.78761904761905,36.375394829612226,163.68344736842107,27.138528263103797,45.72769172932331,37.30849064039409,80.66173737373737
101.92128571428572,29.510647473560518,158.99418421052633,24.84803494347379,40.95378585352269,34.12238095238095,76.27668686868685
84.71161904761905,23.565529964747356,155.28726315789473,22.461999486125382,37.58847702589807,30.61272052545156,71.92420875420878
71.95790476190476,22.058444770857815,155.22471052631576,20.47910380267215,35.96881230854915,28.662882101806243,69.21518518518518
61.40114285714286,21.13225205640423,156.18115789473686,19.59686485097636,34.573646338067384,27.633431855500827,67.52787878787878
53.41161904761905,20.830988249118683,157.08578947368417,18.89733350462487,33.57504984683931,26.90072380952381,65.46614814814814
47.17228571428572,20.645269095182137,158.25713157894742,18.358879239465573,33.05155360623782,26.37975566502464,63.59331986531988
42.27433333333333,20.929924794359575,162.52726315789477,18.13170811921891,32.60106627680312,26.18649392446633,61.86734006734008
37.79133333333333,20.893709165687422,164.2714736842105,17.698805241521075,32.378893065998334,25.594761904761903,59.856208754208744
34.75847619047619,21.202759694477084,167.30431578947366,17.242505138746147,32.47949011417432,25.479390476190478,58.359878787878806
31.801142857142857,21.598612220916568,168.10513157894738,16.892042651593016,32.38280172653857,25.680813136288997,56.949144781144774
29.355285714285714,21.877431257344302,169.04049999999998,16.674902363823225,32.49358423837371,25.797355008210175,55.42125925925926
27.52828571428571,22.346511750881316,171.85410526315786,16.383985611510795,32.641631857421324,25.959718883415437,54.413043771043746
25.901904761904767,22.749785546415982,174.36000000000004,16.285588900308323,32.942722361459204,26.26688144499179,53.21503703703703
24.783285714285707,23.18701821386604,175.8864210526316,16.372394655704007,33.323197994987474,26.65579638752052,52.55939393939393
23.87490476190476,23.54396768507638,177.91463157894736,16.646747687564233,33.65063770537455,27.14366633825944,51.746848484848485
24.785619047619043,24.987722091656877,181.56536842105265,20.35168499486126,35.25011528822055,29.147011494252872,55.735636363636374
31.508904761904773,29.633170975323143,183.21042105263157,23.790624871531342,41.31956669451406,32.46593891625616,62.70030303030303
39.64990476190476,34.90732961222091,186.7282894736842,25.673226618705037,46.00901587301588,33.60579178981937,63.18424242424242
44.43590476190477,38.5374794359577,193.08852631578947,26.197977389516954,48.151141464773055,34.463157963875204,60.07913804713804
46.799000000000014,40.524002937720326,198.59355263157894,25.007684994861258,48.592298524087994,34.534169458128076,56.6412457912458
47.803904761904754,41.44233078730905,199.73252631578944,23.02673175745118,48.29597438039543,34.22859967159277,53.01888888888889
46.848476190476184,40.83007638072855,197.97186842105262,20.93523689619733,47.205326928432186,33.70133530377667,49.42068686868687
45.17128571428571,39.70708401880142,200.97747368421054,18.83489157245632,45.91401949317739,33.79240853858786,46.2323771043771
41.92461904761906,37.57105464159812,203.09273684210527,16.921266187050364,44.26316791979949,33.012136617405574,43.211629629629634
36.533285714285704,31.433388366627497,202.18155263157897,15.594039054470707,40.177936229462546,30.654320525451563,40.93748821548823
29.795619047619056,25.9836633372503,202.7373421052632,14.56769732785201,37.35983402951824,28.158080131362887,39.68032323232323
24.851619047619035,25.010556404230318,206.62407894736845,13.637016957862281,36.316519353940414,26.993045648604273,39.26994612794611
21.11157142857143,24.5050205640423,210.7195789473684,13.56798509763618,35.35099303815094,26.5016078817734,39.07622895622896
18.881904761904764,24.600839012925967,214.342,13.595747173689618,34.79633667502088,26.270283743842366,38.619441077441074
17.73990476190476,24.83709753231492,218.44726315789475,13.740807297019527,34.71150765803397,26.087774712643682,38.33591245791245
17.57257142857143,25.46471621621622,225.47936842105264,14.043524665981503,34.674444165970485,26.31124991789819,38.10139393939393
17.40347619047619,25.715793184488838,229.9289210526316,14.146225590955805,34.716002227791705,26.175500821018055,37.264296296296294
