Cluster 0,Cluster 1,Cluster 2,Cluster 3
35.13864734299517,22.94375,47.48427419354839,24.62177419354839
34.63961352657005,22.615,46.89758064516129,24.226209677419355
34.190821256038646,22.3625,46.3858870967742,23.88951612903226
33.78019323671498,22.107499999999998,45.928225806451614,23.590725806451612
33.39855072463768,21.89625,45.49677419354839,23.30806451612903
33.06956521739131,21.666249999999998,45.108870967741936,23.05
32.81980676328503,21.48,44.77620967741935,22.84556451612903
32.595652173913045,21.327499999999997,44.51451612903226,22.676209677419354
33.11545893719806,21.52375,45.19798387096774,22.846774193548388
35.821256038647334,23.575,48.33024193548387,24.508467741935487
38.680676328502415,26.11375,51.5516129032258,26.763306451612902
41.13478260869565,28.32,54.28064516129032,28.817338709677422
43.05652173913044,30.085,56.336693548387096,30.47540322580645
44.450724637681155,31.35,57.80766129032258,31.685887096774195
45.30966183574879,32.055,58.72782258064516,32.391532258064515
45.515942028985506,32.176249999999996,59.041935483870965,32.486693548387095
44.86376811594202,31.427500000000002,58.58064516129032,31.74677419354839
42.74057971014492,29.36875,56.796370967741936,29.959274193548385
40.48888888888889,27.354999999999997,53.88951612903226,28.36008064516129
39.00289855072464,26.161250000000003,51.86129032258064,27.2758064516129
37.917391304347824,25.328749999999996,50.604838709677416,26.55524193548387
37.03864734299517,24.693750000000005,49.61774193548387,25.949193548387097
36.324637681159416,24.15125,48.777419354838706,25.4366935483871
35.69661835748793,23.687500000000004,48.08024193548387,24.973790322580648
35.125120772946865,23.31875,47.47379032258065,24.58951612903226
34.63768115942029,22.982499999999998,46.87822580645161,24.191532258064512
34.18502415458937,22.71125,46.36048387096775,23.851209677419355
33.78115942028985,22.45625,45.903225806451616,23.54798387096774
33.40144927536232,22.23375,45.46693548387096,23.259677419354837
33.07584541062802,22.00875,45.08911290322581,22.999193548387094
32.83091787439614,21.828749999999996,44.74596774193548,22.795564516129033
32.61062801932368,21.66375,44.48951612903226,22.618951612903224
33.13574879227053,21.861250000000002,45.171370967741936,22.787499999999998
35.85024154589372,23.89625,48.31290322580645,24.455645161290324
38.73140096618357,26.44625,51.54475806451613,26.71693548387097
41.20193236714975,28.652499999999996,54.292338709677416,28.796774193548387
43.13864734299517,30.433749999999996,56.344354838709684,30.469354838709677
44.54251207729468,31.70625,57.82782258064516,31.69637096774193
45.40386473429952,32.42,58.75806451612903,32.41129032258065
45.62463768115942,32.54375,59.081854838709674,32.519758064516125
44.99130434782609,31.80375,58.63709677419355,31.791129032258063
42.88937198067634,29.7625,56.87459677419355,30.00483870967742
40.628019323671495,27.73,53.96693548387096,28.38225806451613
39.12270531400966,26.52375,51.92540322580645,27.276612903225807
38.030434782608694,25.702499999999997,50.669758064516124,26.549193548387095
37.15700483091788,25.06125,49.66693548387097,25.934677419354838
36.43478260869565,24.515,48.829032258064515,25.421370967741936
35.80531400966184,24.07125,48.127016129032256,24.958870967741937
35.23333333333333,23.688750000000006,47.513709677419364,24.57782258064516
34.74057971014492,23.35375,46.92338709677419,24.175806451612903
34.28405797101449,23.09,46.40524193548387,23.83467741935484
33.88019323671497,22.8325,45.94919354838709,23.53467741935484
33.50193236714976,22.60125,45.51209677419355,23.24677419354839
