,0
0,4
1,7
2,7
3,7
4,5
5,7
6,7
7,7
8,6
9,5
10,3
11,0
12,5
13,2
14,0
15,0
16,6
17,5
18,5
19,5
20,2
21,2
22,2
23,2
24,2
25,5
26,0
27,0
28,3
29,5
30,1
31,6
32,5
33,6
34,2
35,6
36,2
37,2
38,6
39,6
40,2
41,2
42,5
43,1
44,6
45,6
46,5
47,1
48,2
49,2
50,6
51,5
52,6
53,2
54,2
55,2
56,6
57,6
58,2
59,6
60,5
61,2
62,5
63,2
64,6
65,2
66,2
67,6
68,6
69,2
70,5
71,5
72,5
73,6
74,6
75,5
76,6
77,5
78,6
79,6
80,2
81,6
82,6
83,5
84,5
85,6
86,2
87,6
88,6
89,2
90,7
91,3
92,7
93,3
94,1
95,3
96,1
97,1
98,1
99,1
100,1
101,3
102,1
103,1
104,3
105,3
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,4
116,4
117,4
118,2
119,4
120,4
121,4
122,2
123,4
124,4
125,4
126,4
127,4
128,4
129,4
130,4
131,4
132,4
133,4
134,4
135,2
136,4
137,4
138,4
139,4
140,4
141,4
142,4
143,4
144,4
145,4
146,4
147,4
148,2
149,2
150,2
151,4
152,2
153,4
154,2
155,4
156,4
157,4
158,4
159,2
160,4
161,4
162,2
163,2
164,2
165,2
166,4
167,4
168,2
169,6
170,6
171,6
172,5
173,5
174,5
175,6
176,6
177,1
178,6
179,6
180,6
181,5
182,6
183,6
184,6
185,6
186,2
187,2
188,2
189,6
190,6
191,5
192,6
193,6
194,6
195,6
196,6
197,2
198,2
199,5
200,2
201,2
202,2
203,2
204,2
205,1
206,1
207,2
208,2
209,2
210,2
211,2
212,6
213,2
214,2
215,5
216,5
217,5
218,2
219,2
220,2
221,5
222,5
223,2
224,2
225,5
226,2
227,6
228,5
229,2
230,2
231,5
232,5
233,5
234,5
235,5
236,6
237,2
238,6
239,6
240,2
241,2
242,2
243,2
244,2
245,2
246,2
247,2
248,5
249,5
250,5
251,5
252,5
253,5
254,5
255,6
256,2
257,2
258,5
259,2
260,2
261,2
262,6
263,6
264,6
265,6
266,6
267,6
268,6
269,6
270,6
271,6
272,6
273,6
274,3
275,3
276,3
277,3
278,1
279,6
280,1
281,6
282,1
283,6
284,6
285,1
286,1
287,1
288,1
289,3
290,3
291,3
292,6
293,1
294,1
295,1
296,3
297,3
298,1
299,1
300,1
301,1
302,1
303,1
304,1
305,6
306,1
307,1
308,1
309,1
310,6
311,1
312,1
313,1
314,1
315,1
316,3
317,1
318,1
319,1
320,1
321,3
322,1
323,1
324,1
325,1
326,1
327,1
328,3
329,3
330,3
331,3
332,3
333,3
334,3
335,3
336,3
337,3
338,1
339,3
340,3
341,3
342,3
343,1
344,7
345,7
346,3
347,1
348,1
349,7
350,3
351,7
352,7
353,7
354,3
355,3
356,7
357,1
358,3
359,3
360,3
361,3
362,4
363,4
364,2
365,2
366,4
367,4
368,4
369,4
370,4
371,4
372,5
373,5
374,6
375,5
376,5
377,5
378,7
379,5
380,5
381,5
382,6
383,5
384,7
385,6
386,7
387,7
388,7
389,7
390,7
391,7
392,7
393,5
394,7
395,7
396,5
397,0
398,0
399,0
400,5
401,5
402,2
403,2
404,6
405,5
406,2
407,7
408,3
409,5
410,7
411,0
