day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,day 90,Median
53.5,54.25,55.3,56.2,57.2,58.6,61.3,64.55,66.05000000000001,66.30000000000001,65.35,63.75,61.45,58.8,55.3,51.7,47.35,43.25,42.55,42.55,42.75,42.95,42.95,43.35,43.5,43.650000000000006,44.400000000000006,44.95,45.6,47.1,48.8,51.75,53.75,54.4,54.0,53.1,51.3,48.8,45.8,41.75,37.95,35.75,35.45,35.35,35.55,35.55,35.4,35.65,35.9,36.25,36.45,36.95,37.25,37.7,38.5,40.6,42.9,43.45,43.0,42.150000000000006,40.55,38.3,35.5,32.25,29.25,27.6,27.15,26.95,26.9,26.65,26.75,26.4,26.35,26.45,26.2,26.55,27.0,27.6,28.55,30.05,32.150000000000006,33.150000000000006,32.95,32.0,30.75,29.0,26.15,23.9,21.9,21.55,21.4,40.55
52.650000000000006,53.3,54.0,54.95,55.75,56.7,58.05,60.75,64.2,65.6,65.5,64.65,62.8,60.55,57.9,54.7,51.150000000000006,46.8,42.8,42.150000000000006,42.3,42.4,42.45,42.6,42.8,42.8,43.4,44.05,44.55,45.25,46.6,48.5,51.1,53.45,54.0,53.650000000000006,52.8,50.85,48.650000000000006,45.45,41.4,37.75,35.5,35.150000000000006,35.0,35.3,35.150000000000006,35.15,35.349999999999994,35.599999999999994,35.75,36.05,36.3,36.7,37.1,37.8,39.95,42.25,42.95,42.75,42.0,40.4,38.1,35.0,31.75,28.700000000000003,27.2,26.7,26.65,26.35,26.3,26.05,26.05,25.8,25.85,26.0,26.3,26.75,27.3,28.1,29.700000000000003,31.6,32.849999999999994,32.55,31.85,30.75,29.0,26.200000000000003,24.15,21.85,21.4,40.4
52.05,52.5,53.05,53.7,54.6,55.45,56.25,57.4,60.15,63.5,64.94999999999999,64.69999999999999,63.9,61.900000000000006,59.8,57.35,54.150000000000006,50.650000000000006,46.4,42.35,41.95,41.85,42.0,41.9,42.1,42.2,42.45,43.1,43.650000000000006,44.2,44.85,46.2,48.1,50.400000000000006,53.1,53.6,53.150000000000006,52.35,50.6,48.3,45.1,41.2,37.25,35.2,34.849999999999994,34.75,34.9,34.75,34.849999999999994,35.1,35.099999999999994,35.25,35.55,35.8,36.05,36.25,37.1,39.25,41.650000000000006,42.6,42.5,41.75,40.0,37.6,34.45,31.2,28.3,26.6,26.450000000000003,26.15,25.95,25.75,25.7,25.4,25.45,25.6,25.700000000000003,26.05,26.4,26.9,27.75,29.35,31.0,32.650000000000006,32.25,31.9,30.85,28.9,26.15,24.05,21.85,41.2
51.45,52.0,52.3,52.7,53.2,54.05,54.85,55.85,56.95,59.45,62.95,64.4,64.1,63.0,61.15,59.15,56.6,53.7,50.2,45.85,42.05,41.400000000000006,41.5,41.55,41.5,41.6,41.85,42.15,42.8,43.3,43.85,44.55,45.75,47.400000000000006,49.9,52.650000000000006,53.2,52.8,52.1,50.35,48.0,44.8,40.7,37.0,34.95,34.5,34.45,34.3,34.45,34.650000000000006,34.65,34.7,34.9,35.25,35.2,35.25,35.7,36.45,38.8,41.25,42.4,42.2,41.4,39.5,37.05,33.849999999999994,30.75,27.65,26.3,26.05,25.7,25.45,25.4,25.1,25.2,25.200000000000003,25.25,25.55,25.85,26.1,26.55,27.25,28.8,30.95,32.4,32.25,32.0,30.95,28.6,26.25,24.0,41.25
50.8,51.25,51.75,51.9,52.3,52.650000000000006,53.5,54.35,55.35,56.4,58.85,62.4,63.5,63.25,62.15,60.6,58.55,56.2,53.25,49.8,45.65,41.9,41.05,41.1,41.05,41.05,41.2,41.5,41.75,42.45,42.85,43.35,44.15,45.150000000000006,47.05,49.35,52.1,52.85,52.6,51.7,50.150000000000006,47.85,44.35,40.3,36.6,34.6,34.2,33.95,34.15,34.25,34.25,34.349999999999994,34.349999999999994,34.45,34.6,34.7,34.75,35.25,36.1,38.55,41.0,42.1,41.9,41.0,38.85,36.55,33.45,30.4,27.5,25.9,25.65,25.3,25.05,24.75,24.8,24.95,24.8,25.2,25.45,25.55,25.700000000000003,26.05,26.8,28.55,30.85,32.25,32.3,32.1,30.85,28.35,26.05,41.0
50.3,50.7,51.05,51.3,51.6,51.650000000000006,52.2,53.150000000000006,53.95,54.8,55.95,58.2,61.35,62.55,62.4,61.5,60.1,58.1,55.8,52.75,49.650000000000006,45.400000000000006,41.55,40.6,40.650000000000006,40.55,40.65,40.8,41.1,41.3,41.9,42.55,43.05,43.650000000000006,44.85,46.6,48.650000000000006,51.7,52.5,52.35,51.45,49.8,47.4,43.95,39.9,36.1,34.2,33.75,33.7,33.849999999999994,34.0,34.0,33.7,33.7,33.85,34.05,34.1,34.35,34.849999999999994,35.95,38.25,40.75,41.7,41.6,40.4,38.3,36.0,33.05,29.95,27.0,25.5,25.1,24.8,24.3,24.5,24.55,24.5,24.75,25.05,25.05,25.25,25.15,25.75,26.700000000000003,28.35,30.8,32.3,32.5,32.25,30.7,27.9,40.6
49.9,50.0,50.35,50.7,50.95,51.0,51.150000000000006,51.7,52.650000000000006,53.4,54.2,55.3,57.65,60.4,61.85,61.9,60.85,59.7,57.6,55.2,52.7,49.35,45.15,41.15,40.2,40.15,40.2,40.3,40.55,40.65,40.9,41.7,42.2,42.6,43.4,44.5,46.400000000000006,48.35,51.4,52.1,52.05,51.05,49.6,47.0,43.5,39.5,35.65,33.8,33.5,33.55,33.55,33.75,33.4,33.2,33.3,33.35,33.349999999999994,33.5,34.2,34.65,35.75,38.0,40.2,41.35,41.0,39.8,37.85,35.599999999999994,32.650000000000006,29.3,26.6,25.0,24.7,24.15,24.05,24.200000000000003,24.1,24.3,24.55,24.6,24.75,24.65,24.85,25.5,26.65,28.15,30.95,32.2,32.55,32.0,30.3,40.2
51.45,49.6,49.75,50.1,50.25,50.5,50.5,50.85,51.4,52.1,52.6,53.55,54.35,56.75,59.5,61.1,61.15,60.4,59.25,57.1,55.0,52.45,48.85,44.6,40.65,39.7,39.8,39.85,39.95,40.1,40.2,40.6,41.2,41.6,42.150000000000006,43.0,44.05,45.95,48.05,51.0,51.9,51.75,50.8,49.2,46.65,42.9,38.9,35.4,33.55,33.3,33.150000000000006,33.25,33.15,32.95,32.650000000000006,32.6,32.65,33.0,33.25,33.900000000000006,34.349999999999994,35.4,37.7,39.8,40.8,40.45,39.2,37.35,35.0,31.95,28.8,25.65,24.6,24.0,23.8,23.85,23.75,23.95,24.1,24.200000000000003,24.3,24.1,24.35,24.85,25.65,26.8,28.35,31.1,32.35,32.45,31.65,39.85
55.6,50.9,49.3,49.4,49.6,49.75,50.0,50.15,50.400000000000006,51.0,51.3,51.95,52.6,53.6,56.0,58.650000000000006,60.55,60.7,60.0,58.85,57.1,54.650000000000006,51.85,48.3,44.05,40.1,39.4,39.45,39.5,39.6,39.75,40.05,40.3,40.7,41.25,41.8,42.650000000000006,43.7,45.650000000000006,47.6,50.7,51.6,51.25,50.5,48.6,46.2,42.5,38.55,34.95,33.2,33.05,32.9,32.849999999999994,32.75,32.4,32.1,32.15,32.3,32.6,33.0,33.55,34.25,35.0,37.150000000000006,39.2,40.25,39.85,38.7,36.85,34.3,31.35,28.2,25.3,24.0,23.700000000000003,23.700000000000003,23.5,23.5,23.85,23.9,23.9,23.8,23.6,24.15,24.9,25.7,27.0,28.45,30.95,32.3,32.150000000000006,39.6
59.5,55.3,50.6,49.0,48.9,49.2,49.2,49.6,49.75,50.1,50.5,50.75,51.150000000000006,51.8,52.95,55.3,58.2,60.15,60.15,59.6,58.55,57.05,54.3,51.4,47.6,43.7,39.9,39.25,39.150000000000006,39.2,39.3,39.5,39.55,39.900000000000006,40.45,40.85,41.4,42.2,43.4,45.3,47.35,50.5,51.25,50.95,50.0,47.85,45.7,42.05,38.3,34.650000000000006,32.95,32.7,32.55,32.5,32.1,31.8,31.75,31.8,32.0,32.3,32.650000000000006,33.45,33.95,34.650000000000006,36.650000000000006,38.8,39.6,39.25,38.150000000000006,36.25,33.8,30.85,27.7,24.6,23.5,23.35,23.3,23.3,23.5,23.55,23.5,23.4,23.2,23.5,24.25,25.1,25.9,27.05,28.3,30.85,31.8,39.3
