Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8
42.53333333333333,28.63515625,42.007936507936506,57.66375000000001,21.48068181818182,45.36153846153846,17.527586206896554,10.461111111111112,32.66521739130435
41.7952380952381,28.31015625,41.38835978835979,57.1675,21.005681818181817,44.917948717948704,17.195402298850574,10.444444444444445,32.186956521739134
41.18571428571428,28.034374999999997,40.85767195767195,56.730000000000004,20.606818181818184,44.50769230769232,16.917241379310347,10.466666666666667,31.750724637681163
40.60952380952381,27.775,40.37619047619048,56.34125,20.280681818181815,44.146153846153844,16.657471264367818,10.433333333333332,31.355072463768117
40.06190476190475,27.5109375,39.928042328042324,55.99125,19.9625,43.8076923076923,16.442528735632187,10.494444444444445,30.984057971014494
39.66666666666667,27.2953125,39.51269841269842,55.66624999999999,19.676136363636363,43.53589743589743,16.21494252873563,10.511111111111113,30.65072463768116
39.238095238095234,27.117968750000003,39.164021164021165,55.404999999999994,19.461363636363636,43.37948717948717,16.041379310344826,10.477777777777778,30.392753623188405
39.05238095238095,26.9703125,38.86719576719577,55.222500000000004,19.25681818181818,43.3025641025641,15.872413793103446,10.544444444444444,30.1572463768116
40.871428571428574,27.078906250000003,39.42857142857143,55.98875,19.77159090909091,44.58461538461539,15.889655172413796,10.555555555555555,30.32826086956522
45.26666666666667,28.43359375,42.47089947089947,58.985,22.85454545454546,48.14871794871795,17.289655172413795,10.855555555555556,32.5036231884058
49.42857142857143,30.178906249999997,45.71904761904763,61.8775,26.40909090909091,51.484615384615374,19.479310344827592,11.183333333333334,35.131884057971014
52.80952380952381,31.737499999999997,48.57566137566137,64.21000000000001,29.455681818181816,54.0025641025641,21.53103448275862,11.627777777777776,37.493478260869566
55.3,33.00703125,50.84338624338624,65.8625,31.77613636363636,55.53846153846154,23.174712643678163,12.35,39.44565217391305
57.10000000000001,33.94453125,52.54391534391534,66.935,33.4,56.31282051282052,24.37011494252873,13.12777777777778,40.92173913043478
58.25238095238096,34.513281250000006,53.68042328042329,67.52000000000001,34.25681818181818,56.49230769230769,25.05057471264368,13.527777777777777,41.900000000000006
58.7857142857143,34.595312500000006,54.160317460317465,67.5575,34.36477272727272,56.15128205128205,25.057471264367813,13.522222222222222,42.23913043478261
58.37619047619047,34.0234375,53.76190476190476,66.99499999999999,33.320454545454545,55.151282051282045,24.152873563218392,13.183333333333332,41.731884057971016
55.75238095238095,32.68671875,51.81798941798941,65.55625,30.357954545454547,52.78717948717949,22.34712643678161,12.616666666666667,39.87608695652174
52.36666666666667,31.59140625,48.77619047619048,63.032500000000006,27.489772727272726,50.94358974358973,20.96781609195402,12.272222222222219,37.69420289855073
49.98571428571428,30.797656249999996,46.68306878306878,61.294999999999995,25.828409090909087,49.67179487179487,20.01609195402299,12.027777777777779,36.23913043478261
48.17142857142857,30.2328125,45.333862433862436,60.321250000000006,24.675,48.697435897435895,19.364367816091953,11.872222222222222,35.26594202898551
46.76190476190476,29.743750000000002,44.29047619047619,59.51500000000001,23.780681818181815,47.91538461538462,18.810344827586203,11.761111111111113,34.47246376811594
45.44285714285714,29.303125,43.42910052910054,58.83624999999999,23.04318181818182,47.25641025641026,18.383908045977012,11.661111111111111,33.81304347826087
44.56666666666666,28.915625,42.67301587301587,58.275,22.405681818181822,46.689743589743586,17.98620689655172,11.633333333333333,33.22826086956522
43.78095238095237,28.571875,42.02804232804233,57.760000000000005,21.919318181818184,46.16153846153846,17.65287356321839,11.583333333333336,32.709420289855075
43.03809523809524,28.240625,41.40423280423281,57.258750000000006,21.45,45.72051282051282,17.32068965517242,11.561111111111112,32.23550724637681
42.4,27.96640625,40.86613756613756,56.817499999999995,21.039772727272727,45.30769230769231,17.03333333333333,11.555555555555557,31.797826086956526
41.833333333333336,27.706249999999997,40.385714285714286,56.435,20.705681818181816,44.94358974358975,16.775862068965516,11.544444444444444,31.400724637681154
41.27619047619047,27.44296875,39.940211640211636,56.075,20.382954545454545,44.59487179487179,16.55402298850575,11.566666666666668,31.02536231884058
40.88571428571428,27.23125,39.53492063492063,55.75875,20.097727272727273,44.32307692307693,16.316091954022987,11.583333333333334,30.696376811594206
40.461904761904755,27.0609375,39.17724867724868,55.480000000000004,19.88409090909091,44.179487179487175,16.145977011494253,11.555555555555554,30.439855072463775
40.25714285714285,26.916406249999998,38.886772486772486,55.303749999999994,19.673863636363635,44.094871794871786,15.954022988505745,11.583333333333336,30.212318840579712
42.109523809523814,27.0296875,39.456613756613756,56.05499999999999,20.188636363636363,45.34615384615385,15.975862068965519,11.6,30.378260869565217
46.52857142857143,28.38046875,42.50423280423281,59.08625000000001,23.272727272727266,48.87692307692308,17.389655172413793,11.894444444444444,32.55869565217391
50.7047619047619,30.1328125,45.761375661375666,61.99625000000001,26.835227272727273,52.21282051282052,19.599999999999998,12.244444444444444,35.20434782608695
54.14285714285715,31.719531249999996,48.63492063492063,64.35,29.888636363636362,54.71282051282051,21.688505747126438,12.694444444444445,37.5768115942029
56.66190476190476,32.99609375,50.9010582010582,66.00875,32.22727272727273,56.23333333333334,23.363218390804597,13.450000000000001,39.53623188405797
58.499999999999986,33.938281249999996,52.61693121693123,67.09,33.875,56.992307692307676,24.577011494252883,14.233333333333333,41.02391304347826
59.661904761904765,34.5203125,53.76296296296296,67.68625,34.72954545454545,57.18205128205128,25.268965517241377,14.666666666666666,41.99927536231884
60.19047619047619,34.6109375,54.254497354497346,67.73375000000001,34.84886363636363,56.853846153846156,25.304597701149426,14.683333333333334,42.34202898550725
59.81904761904761,34.056250000000006,53.87724867724868,67.18625,33.81931818181818,55.86153846153848,24.418390804597696,14.294444444444444,41.84202898550725
57.19047619047619,32.7296875,51.96455026455026,65.75,30.89431818181818,53.54358974358974,22.597701149425284,13.72777777777778,39.98913043478261
53.81904761904762,31.62265625,48.92698412698413,63.217499999999994,27.989772727272726,51.707692307692305,21.18505747126437,13.366666666666667,37.79057971014493
51.400000000000006,30.807812500000004,46.82645502645503,61.455,26.310227272727275,50.44102564102564,20.21034482758621,13.083333333333336,36.31666666666666
49.590476190476195,30.246875,45.480423280423274,60.47625000000001,25.152272727272727,49.48205128205129,19.542528735632185,12.955555555555556,35.32826086956522
48.18095238095238,29.7421875,44.42857142857143,59.651250000000005,24.252272727272725,48.710256410256406,18.98505747126437,12.838888888888889,34.53623188405797
46.852380952380955,29.2984375,43.56560846560847,58.967499999999994,23.51931818181818,48.06153846153846,18.55747126436782,12.722222222222223,33.87173913043479
45.98571428571429,28.90859375,42.8074074074074,58.402499999999996,22.892045454545453,47.48717948717949,18.163218390804598,12.711111111111112,33.28550724637681
45.16190476190476,28.56015625,42.15502645502645,57.88625,22.4,46.95384615384616,17.84022988505747,12.666666666666664,32.770289855072456
44.457142857142856,28.22109375,41.53650793650794,57.38250000000001,21.923863636363638,46.5102564102564,17.51034482758621,12.66111111111111,32.28840579710145
43.800000000000004,27.94609375,40.99576719576719,56.94500000000001,21.519318181818182,46.08205128205128,17.233333333333338,12.638888888888888,31.848550724637683
43.21428571428571,27.68359375,40.51481481481481,56.56624999999999,21.18409090909091,45.71025641025641,16.9735632183908,12.605555555555554,31.468840579710143
42.642857142857146,27.42421875,40.06613756613756,56.205,20.85909090909091,45.36410256410257,16.75057471264368,12.616666666666667,31.09637681159421
42.26190476190476,27.207812500000003,39.65079365079365,55.896249999999995,20.59090909090909,45.097435897435915,16.52183908045977,12.627777777777776,30.78115942028985
41.86190476190476,27.02578125,39.305291005291004,55.63125,20.39090909090909,44.95897435897436,16.36206896551724,12.616666666666667,30.514492753623188
41.66190476190476,26.8828125,39.01851851851852,55.438750000000006,20.181818181818183,44.87435897435897,16.18505747126437,12.655555555555557,30.29057971014493
43.48571428571429,27.008593750000003,39.57671957671958,56.196250000000006,20.688636363636363,46.09743589743589,16.196551724137933,12.694444444444445,30.46159420289855
47.92857142857143,28.38125,42.61481481481481,59.275,23.802272727272726,49.61794871794872,17.637931034482758,12.988888888888889,32.64565217391304
52.104761904761894,30.14453125,45.85079365079365,62.21875,27.38295454545454,52.930769230769236,19.879310344827587,13.35,35.27391304347826
55.54285714285712,31.754687500000003,48.71904761904763,64.60125000000001,30.45909090909091,55.41538461538461,21.98965517241379,13.83888888888889,37.647101449275354
58.07142857142857,33.04296875,50.98941798941799,66.275,32.82386363636363,56.94615384615385,23.69310344827586,14.622222222222222,39.61376811594204
59.909523809523826,33.99375,52.710052910052916,67.35,34.46590909090909,57.68974358974361,24.910344827586215,15.433333333333334,41.108695652173914
61.085714285714275,34.59453125,53.86719576719575,67.96124999999999,35.35795454545455,57.869230769230775,25.617241379310343,15.894444444444442,42.094927536231886
61.63333333333333,34.6984375,54.36666666666666,68.01124999999999,35.49090909090909,57.52820512820514,25.670114942528745,15.93333333333333,42.456521739130444
61.280952380952364,34.15390625,53.9962962962963,67.4725,34.464772727272724,56.56410256410256,24.796551724137927,15.533333333333331,41.96884057971015
58.68095238095237,32.83515625,52.12010582010583,66.04875,31.557954545454546,54.27179487179488,22.983908045977014,15.011111111111111,40.14420289855072
55.28571428571428,31.714843749999996,49.09470899470898,63.510000000000005,28.614772727272726,52.44102564102565,21.539080459770112,14.616666666666667,37.93115942028985
52.857142857142854,30.90078125,46.99470899470899,61.717499999999994,26.922727272727272,51.1948717948718,20.55287356321839,14.344444444444447,36.45144927536232
51.00952380952381,30.3296875,45.643915343915346,60.72625000000001,25.763636363636362,50.24871794871795,19.874712643678162,14.222222222222221,35.471739130434784
49.57619047619047,29.828906250000003,44.59153439153439,59.9,24.859090909090902,49.50256410256411,19.32068965517242,14.094444444444443,34.665942028985505
48.266666666666666,29.38671875,43.73809523809524,59.208749999999995,24.129545454545454,48.848717948717955,18.875862068965517,13.983333333333333,34.00942028985507
47.37142857142857,28.9953125,42.98412698412699,58.64,23.510227272727267,48.29230769230769,18.486206896551725,13.972222222222221,33.435507246376815
46.53333333333333,28.643749999999997,42.32751322751323,58.11625,23.020454545454545,47.77435897435898,18.159770114942532,13.93888888888889,32.92173913043479
45.8047619047619,28.30859375,41.71005291005291,57.61625,22.53409090909091,47.333333333333336,17.810344827586206,13.922222222222224,32.45144927536232
45.16190476190476,28.03125,41.170899470899464,57.157500000000006,22.128409090909088,46.9128205128205,17.52528735632184,13.9,32.02246376811595
44.55238095238095,27.76640625,40.68465608465608,56.77125000000001,21.795454545454547,46.53846153846154,17.26896551724138,13.877777777777778,31.636956521739126
43.980952380952374,27.50390625,40.24656084656085,56.40625,21.46590909090909,46.189743589743586,17.031034482758624,13.855555555555556,31.278985507246375
43.6,27.290625000000002,39.835449735449735,56.1025,21.186363636363637,45.92820512820513,16.791954022988506,13.905555555555557,30.9695652173913
43.204761904761895,27.1109375,39.48677248677249,55.838750000000005,20.964772727272727,45.779487179487184,16.619540229885057,13.883333333333333,30.717391304347824
42.98571428571428,26.9734375,39.2010582010582,55.65250000000001,20.757954545454545,45.689743589743586,16.436781609195403,13.933333333333332,30.503623188405797
44.81428571428572,27.11171875,39.75238095238095,56.4125,21.239772727272726,46.9128205128205,16.445977011494254,13.95,30.682608695652174
49.280952380952385,28.49453125,42.7952380952381,59.5175,24.335227272727273,50.39999999999999,17.863218390804597,14.227777777777776,32.88478260869565
53.44761904761905,30.29296875,46.04973544973544,62.49499999999999,27.895454545454548,53.666666666666664,20.094252873563217,14.600000000000001,35.52463768115942
56.91904761904762,31.9078125,48.925925925925924,64.87625,30.953409090909087,56.146153846153844,22.2,15.06666666666667,37.89420289855072
59.45714285714286,33.20234375,51.199470899470896,66.57124999999999,33.29772727272727,57.65128205128205,23.88735632183908,15.88888888888889,39.86449275362319
61.30952380952381,34.16328125,52.93386243386244,67.67375,34.94886363636363,58.38717948717949,25.085057471264363,16.7,41.36159420289855
62.504761904761914,34.7578125,54.103703703703694,68.28625000000001,35.81704545454545,58.569230769230764,25.782758620689666,17.194444444444446,42.34927536231884
63.05238095238095,34.864843750000006,54.609523809523814,68.34875,35.945454545454545,58.23076923076923,25.840229885057465,17.216666666666665,42.70652173913044
62.733333333333334,34.32109375,54.26402116402117,67.82000000000001,34.913636363636364,57.25641025641027,24.975862068965522,16.794444444444444,42.21811594202899
60.161904761904765,33.0234375,52.404761904761905,66.39375,32.027272727272724,54.997435897435885,23.1735632183908,16.244444444444444,40.40507246376812
56.766666666666666,31.9140625,49.36825396825397,63.835,29.0375,53.18974358974359,21.717241379310344,15.844444444444443,38.197101449275365
54.333333333333336,31.112499999999997,47.24338624338624,62.02124999999999,27.335227272727273,51.95384615384616,20.742528735632185,15.561111111111115,36.70217391304348
52.480952380952374,30.55234375,45.87989417989417,61.0125,26.14431818181818,51.03076923076924,20.058620689655168,15.41111111111111,35.725362318840574
51.03809523809524,30.063281250000003,44.81746031746033,60.165000000000006,25.239772727272726,50.297435897435896,19.494252873563216,15.288888888888888,34.93260869565217
49.714285714285715,29.63671875,43.97142857142856,59.47625000000001,24.511363636363637,49.65384615384617,19.04367816091954,15.155555555555557,34.27391304347826
48.833333333333336,29.249218749999997,43.20952380952381,58.88875,23.85909090909091,49.08461538461538,18.635632183908047,15.13888888888889,33.69492753623189
48.0,28.9125,42.55608465608466,58.361250000000005,23.361363636363638,48.56153846153846,18.28850574712644,15.094444444444443,33.18333333333334
47.266666666666666,28.579687500000002,41.926984126984124,57.839999999999996,22.856818181818184,48.128205128205124,17.94022988505747,15.055555555555555,32.70869565217391
46.595238095238095,28.30078125,41.37619047619048,57.38125,22.45340909090909,47.715384615384615,17.64942528735632,15.055555555555555,32.27173913043478
45.971428571428575,28.038281249999997,40.87830687830688,56.973749999999995,22.113636363636363,47.34102564102563,17.383908045977012,15.005555555555553,31.881884057971014
45.4,27.77578125,40.41640211640212,56.61,21.77840909090909,46.99230769230769,17.151724137931033,15.005555555555556,31.514492753623188
45.01904761904762,27.56015625,39.99312169312169,56.3,21.489772727272726,46.717948717948715,16.89425287356322,15.050000000000002,31.195652173913043
44.595238095238095,27.371875,39.647619047619045,56.041250000000005,21.261363636363637,46.564102564102555,16.711494252873564,15.044444444444444,30.93405797101449
44.37142857142858,27.22578125,39.34444444444445,55.84749999999999,21.047727272727272,46.47435897435897,16.517241379310345,15.099999999999998,30.713043478260868
46.2,27.34609375,39.8978835978836,56.595000000000006,21.530681818181815,47.67948717948718,16.521839080459767,15.127777777777778,30.869565217391305
50.66666666666666,28.71328125,42.952910052910056,59.74375,24.59545454545454,51.138461538461534,17.939080459770114,15.399999999999999,33.02246376811595
