Cluster 0,Cluster 1
45.15759493670886,25.81285347043702
44.55,25.41362467866324
44.01993670886077,25.07095115681234
43.538924050632914,24.75912596401028
43.093987341772156,24.469151670951156
42.69303797468355,24.204627249357326
42.358544303797466,23.995115681233933
42.095569620253166,23.805655526992286
42.832911392405066,23.985604113110544
46.02563291139241,25.874035989717225
49.32816455696202,28.270951156812334
52.15221518987342,30.410539845758358
54.297151898734185,32.12210796915167
55.835759493670885,33.360925449871466
56.798734177215195,34.080205655526996
57.12816455696203,34.17943444730077
56.61297468354431,33.43444730077121
54.60474683544303,31.53804627249357
51.673734177215195,29.794601542416455
49.64905063291139,28.64035989717223
48.336392405063286,27.838560411311057
47.30158227848101,27.177377892030847
46.43702531645569,26.625706940874036
45.70348101265822,26.144215938303343
45.05443037974683,25.73084832904884
44.44493670886075,25.334704370179946
43.90791139240507,24.992802056555274
43.43101265822785,24.681491002570695
42.981645569620255,24.393573264781487
42.588924050632905,24.13419023136247
42.245886075949365,23.930077120822624
41.99240506329114,23.739845758354754
42.735443037974676,23.924421593830335
45.93196202531646,25.817223650385603
49.24778481012658,28.231105398457583
52.08860759493671,30.387917737789202
54.23386075949367,32.11413881748072
55.789556962025316,33.36401028277635
56.76360759493671,34.088431876606684
57.10253164556963,34.203341902313625
56.60886075949367,33.47249357326478
54.62341772151899,31.59023136246787
51.699050632911394,29.82416452442159
49.67056962025317,28.64421593830334
48.36803797468354,27.833419023136244
47.33354430379747,27.159125964010283
46.47183544303797,26.602056555269925
45.74018987341773,26.117223650385604
45.09208860759494,25.701028277634958
44.48955696202532,25.295629820051413
43.95221518987342,24.951670951156814
43.48291139240506,24.640874035989714
43.03164556962025,24.348329048843187
42.64018987341772,24.09177377892031
42.311708860759495,23.885089974293056
42.05632911392405,23.69820051413882
42.79082278481012,23.882005141388177
45.99398734177215,25.797686375321334
49.292405063291135,28.228534704370183
52.129746835443036,30.404113110539846
54.28291139240507,32.14858611825193
55.83797468354431,33.40179948586118
56.82310126582278,34.14858611825193
57.17183544303797,34.278149100257075
56.69050632911392,33.55295629820051
54.74715189873418,31.675064267352187
51.82594936708861,29.87994858611825
49.79208860759494,28.693573264781488
48.483227848101265,27.878663239074548
47.439240506329114,27.202827763496142
46.58101265822784,26.642416452442163
45.845886075949366,26.161182519280207
45.190189873417715,25.743187660668383
44.58322784810127,25.334190231362467
44.04082278481013,24.988688946015426
43.55917721518988,24.67686375321337
43.110126582278475,24.380976863753215
42.71708860759494,24.125449871465293
42.38196202531646,23.91516709511568
42.12563291139241,23.731876606683798
42.856645569620255,23.91516709511568
46.07879746835443,25.831876606683807
49.39715189873417,28.275064267352185
52.24208860759494,30.44832904884319
54.40506329113924,32.18714652956298
55.96898734177214,33.44370179948586
56.96360759493671,34.18071979434447
57.31645569620253,34.30719794344473
56.85221518987341,33.579948586118256
54.917088607594934,31.71979434447301
51.97183544303797,29.920565552699227
49.91107594936709,28.735989717223653
48.58797468354431,27.914395886889462
47.5382911392405,27.2439588688946
46.68354430379747,26.688946015424165
45.94556962025316,26.193573264781488
45.29145569620253,25.77352185089974
44.67215189873418,25.361182519280206
44.120253164556964,25.011568123393317
43.62721518987342,24.696401028277634
43.164556962025316,24.396658097686373
42.76170886075949,24.13033419023136
42.425632911392405,23.91182519280206
42.155379746835436,23.721336760925446
42.88639240506328,23.89203084832905
46.119303797468355,25.788946015424163
49.449050632911394,28.211825192802053
52.306012658227836,30.364010282776352
54.472468354430376,32.09922879177378
56.04525316455697,33.33907455012854
57.04082278481013,34.07583547557841
57.39556962025316,34.20051413881748
56.93449367088608,33.48946015424165
55.00506329113924,31.64678663239075
52.030379746835436,29.83187660668381
49.938607594936705,28.64473007712082
48.60000000000001,27.814395886889464
47.543670886075944,27.132390745501286
46.665822784810125,26.569922879177376
45.91930379746835,26.0719794344473
45.2376582278481,25.645244215938302
44.610126582278475,25.236503856041132
44.048734177215195,24.88329048843187
43.542088607594934,24.561182519280205
43.06898734177215,24.25706940874036
42.656645569620245,23.980976863753213
42.300949367088606,23.758868894601544
42.02784810126582,23.56298200514139
42.75474683544303,23.732390745501288
45.997151898734174,25.645501285347045
49.32943037974683,28.076606683804627
52.18892405063291,30.249357326478147
54.35727848101266,32.008740359897175
55.927215189873415,33.268637532133674
56.9262658227848,34.02442159383033
57.2870253164557,34.167866323907454
56.842721518987354,33.46966580976864
54.93544303797468,31.6293059125964
51.94462025316456,29.78560411311054
49.835759493670885,28.587917737789205
48.49050632911393,27.7560411311054
47.42373417721519,27.074550128534703
46.537974683544306,26.510025706940873
45.787974683544306,26.017994858611825
45.098101265822784,25.589460154241642
44.46550632911393,25.174035989717225
43.88354430379747,24.817737789203083
43.37056962025316,24.494087403598975
42.8867088607595,24.185347043701807
42.47594936708861,23.90642673521851
42.121518987341766,23.68354755784062
41.84303797468354,23.489460154241645
42.5753164556962,23.66092544987146
45.85379746835443,25.582519280205656
49.220569620253166,28.022879177377895
52.109177215189874,30.210025706940876
54.302531645569616,31.975578406169667
55.89208860759493,33.252699228791776
56.90886075949367,34.01876606683805
57.276898734177216,34.174807197943444
56.847468354430376,33.49305912596401
54.94715189873416,31.66401028277635
51.924050632911396,29.79100257069409
49.78037974683544,28.576606683804627
48.41677215189873,27.741388174807202
47.33670886075949,27.049871465295627
46.449367088607595,26.481748071979432
45.68322784810127,25.981491002570692
44.985759493670884,25.551156812339332
44.337025316455694,25.13161953727506
43.753797468354435,24.768380462724938
43.236075949367084,24.441645244215938
42.742721518987345,24.12904884318766
42.32816455696203,23.846786632390746
41.970569620253166,23.62210796915167
41.69272151898734,23.42827763496144
42.44367088607595,23.607455012853467
45.76012658227848,25.55424164524422
49.16392405063291,28.02853470437018
52.08069620253165,30.237532133676098
54.297151898734185,32.02467866323907
55.89208860759494,33.31645244215938
56.91677215189873,34.08946015424164
57.29493670886076,34.25038560411311
56.850316455696195,33.567095115681234
54.980063291139246,31.688174807197946
51.93512658227848,29.83778920308483
49.825,28.661953727506425
