station _1,station _10,station _100,station _101,station _102,station _103,station _104,station _105,station _106,station _107,station _108,station _109,station _11,station _110,station _111,station _112,station _113,station _114,station _115,station _116,station _117,station _118,station _119,station _12,station _120,station _121,station _122,station _123,station _124,station _125,station _126,station _127,station _128,station _129,station _13,station _130,station _131,station _132,station _133,station _134,station _135,station _136,station _137,station _138,station _139,station _14,station _140,station _15,station _16,station _17,station _18,station _19,station _2,station _20,station _21,station _22,station _23,station _24,station _25,station _26,station _27,station _28,station _29,station _3,station _30,station _31,station _32,station _33,station _34,station _35,station _36,station _37,station _38,station _39,station _4,station _40,station _41,station _42,station _43,station _44,station _45,station _46,station _47,station _48,station _49,station _5,station _50,station _51,station _52,station _53,station _54,station _55,station _56,station _57,station _58,station _59,station _6,station _60,station _61,station _62,station _63,station _64,station _65,station _66,station _67,station _68,station _69,station _7,station _70,station _71,station _72,station _73,station _74,station _75,station _76,station _77,station _78,station _79,station _8,station _80,station _81,station _82,station _83,station _84,station _85,station _86,station _87,station _88,station _89,station _9,station _90,station _91,station _92,station _93,station _94,station _95,station _96,station _97,station _98,station _99
7.722222222222221,12.944444444444445,10.88888888888889,2.8888888888888906,3.6666666666666674,3.6666666666666674,7.611111111111112,7.000000000000001,12.055555555555555,11.333333333333332,11.11111111111111,7.388888888888887,7.388888888888887,10.388888888888893,7.611111111111112,11.61111111111111,10.333333333333334,4.388888888888888,9.444444444444445,8.22222222222222,15.333333333333334,9.944444444444445,9.72222222222222,11.333333333333332,7.833333333333334,15.499999999999998,8.111111111111112,8.055555555555555,11.277777777777777,7.666666666666665,5.833333333333333,7.166666666666666,6.111111111111111,8.277777777777777,4.27777777777778,5.555555555555555,3.5555555555555545,13.722222222222223,17.22222222222222,13.722222222222223,8.833333333333332,0.7222222222222207,3.611111111111111,8.777777777777777,14.666666666666666,12.0,4.166666666666667,12.999999999999998,-0.8333333333333333,1.833333333333332,10.666666666666668,8.111111111111112,9.833333333333334,6.61111111111111,5.055555555555556,1.555555555555554,3.3888888888888897,6.944444444444445,4.222222222222223,7.999999999999999,2.555555555555556,3.6666666666666674,6.944444444444445,8.555555555555555,6.722222222222223,9.555555555555555,5.1111111111111125,7.722222222222221,6.833333333333331,8.166666666666668,18.38888888888889,8.055555555555555,4.11111111111111,13.61111111111111,3.611111111111111,11.888888888888888,6.666666666666666,3.333333333333333,5.833333333333333,6.888888888888888,4.11111111111111,2.1111111111111094,9.11111111111111,16.055555555555554,7.777777777777778,6.166666666666667,1.222222222222224,5.38888888888889,0.8888888888888896,11.888888888888888,10.944444444444446,14.611111111111107,6.888888888888888,8.166666666666668,5.666666666666668,9.388888888888888,8.111111111111112,7.666666666666665,17.77777777777778,7.777777777777778,5.9444444444444455,1.6111111111111105,2.444444444444444,14.944444444444445,6.388888888888888,5.277777777777778,-0.3888888888888885,9.166666666666666,10.88888888888889,6.888888888888888,11.61111111111111,14.888888888888888,5.0,10.555555555555555,3.888888888888889,10.555555555555555,13.22222222222222,7.777777777777778,14.72222222222222,14.166666666666666,9.444444444444445,9.944444444444445,16.666666666666668,9.166666666666666,8.666666666666668,6.61111111111111,7.444444444444444,9.166666666666666,5.0,8.111111111111112,4.166666666666667,9.666666666666666,10.0,13.61111111111111,10.0,9.000000000000002,11.055555555555555,14.11111111111111,9.222222222222223,5.833333333333333
7.222222222222222,11.888888888888888,9.444444444444445,2.6111111111111125,3.3888888888888897,3.333333333333333,7.222222222222222,6.722222222222223,11.500000000000002,11.38888888888889,10.777777777777777,6.833333333333331,7.111111111111109,11.666666666666666,7.166666666666666,11.11111111111111,8.22222222222222,7.277777777777779,9.11111111111111,7.944444444444443,15.777777777777777,9.5,9.555555555555555,10.88888888888889,7.444444444444444,16.11111111111111,7.833333333333334,7.777777777777778,9.666666666666666,7.277777777777779,5.611111111111112,6.166666666666667,5.666666666666668,7.777777777777778,4.000000000000002,5.277777777777778,3.277777777777777,13.666666666666668,15.555555555555555,13.166666666666668,9.222222222222223,0.3888888888888904,3.277777777777777,9.444444444444445,13.777777777777777,11.722222222222223,3.8333333333333326,12.22222222222222,-0.944444444444444,1.222222222222224,10.166666666666664,8.555555555555555,9.27777777777778,6.388888888888888,6.500000000000002,1.1666666666666674,2.999999999999999,6.555555555555554,3.722222222222224,7.5,2.2777777777777786,3.722222222222224,6.444444444444445,8.166666666666668,6.444444444444445,9.11111111111111,7.111111111111109,7.277777777777779,6.444444444444445,7.88888888888889,16.222222222222225,7.88888888888889,4.000000000000002,14.333333333333332,3.277777777777777,12.055555555555555,6.277777777777776,2.944444444444443,5.555555555555555,6.666666666666666,3.888888888888889,1.833333333333332,8.88888888888889,14.666666666666666,7.388888888888887,5.888888888888889,0.7222222222222207,6.555555555555554,0.6666666666666682,11.555555555555554,10.444444444444445,13.61111111111111,6.555555555555554,7.722222222222221,5.277777777777778,8.88888888888889,7.611111111111112,7.166666666666666,15.999999999999998,7.944444444444443,5.38888888888889,1.277777777777776,2.000000000000001,15.444444444444445,6.0555555555555545,4.388888888888888,-0.8333333333333333,8.833333333333332,10.333333333333334,6.111111111111111,11.055555555555555,12.666666666666664,8.333333333333334,10.166666666666664,6.77777777777778,13.11111111111111,11.722222222222223,7.222222222222222,13.166666666666668,15.111111111111112,9.000000000000002,9.444444444444445,14.833333333333334,8.833333333333332,8.333333333333334,6.388888888888888,7.055555555555557,8.61111111111111,4.888888888888888,7.333333333333335,3.888888888888889,8.499999999999998,9.444444444444445,12.833333333333334,9.5,8.61111111111111,11.61111111111111,13.722222222222223,10.166666666666664,5.666666666666668
6.555555555555554,11.11111111111111,7.88888888888889,2.5,3.111111111111112,2.999999999999999,6.888888888888888,6.222222222222223,10.88888888888889,10.666666666666668,10.555555555555555,6.500000000000002,6.722222222222223,12.611111111111112,6.944444444444445,10.777777777777777,7.000000000000001,9.77777777777778,8.722222222222223,7.611111111111112,15.277777777777777,9.000000000000002,9.000000000000002,10.444444444444445,7.055555555555557,16.38888888888889,7.666666666666665,7.555555555555556,8.166666666666668,6.944444444444445,5.38888888888889,5.7222222222222205,5.38888888888889,7.277777777777779,3.6666666666666674,4.888888888888888,2.999999999999999,12.72222222222222,14.11111111111111,11.77777777777778,9.166666666666666,0.1111111111111126,2.999999999999999,9.5,13.166666666666668,10.72222222222222,3.611111111111111,11.666666666666666,0.5555555555555556,0.8333333333333333,9.611111111111107,8.499999999999998,8.777777777777777,7.666666666666665,7.722222222222221,0.8333333333333333,2.722222222222221,6.333333333333332,4.166666666666667,7.055555555555557,2.055555555555557,3.6666666666666674,5.9444444444444455,7.666666666666665,7.999999999999999,8.833333333333332,8.777777777777777,7.111111111111109,6.0555555555555545,7.555555555555556,14.555555555555555,8.277777777777777,4.000000000000002,14.77777777777778,2.833333333333334,11.77777777777778,5.999999999999998,2.555555555555556,5.999999999999998,7.833333333333334,3.722222222222224,1.555555555555554,8.777777777777777,13.722222222222223,7.000000000000001,5.611111111111112,0.4444444444444428,7.444444444444444,0.3888888888888904,11.11111111111111,10.0,12.944444444444445,6.277777777777776,7.222222222222222,5.0,7.388888888888887,7.055555555555557,6.722222222222223,15.166666666666664,9.77777777777778,4.777777777777779,0.8888888888888896,1.4444444444444453,15.111111111111112,5.7222222222222205,3.8333333333333326,-1.1666666666666674,8.88888888888889,9.555555555555555,5.38888888888889,10.611111111111112,10.833333333333334,11.61111111111111,9.888888888888888,9.444444444444445,15.444444444444445,10.111111111111112,6.722222222222223,11.833333333333332,15.72222222222222,8.666666666666668,8.944444444444445,13.555555555555554,8.555555555555555,7.88888888888889,7.111111111111109,6.833333333333331,8.111111111111112,5.0,6.666666666666666,3.6666666666666674,7.444444444444444,9.000000000000002,12.0,9.055555555555554,8.166666666666668,11.77777777777778,12.5,11.055555555555555,5.7222222222222205
5.999999999999998,10.666666666666668,6.833333333333331,2.8888888888888906,3.2222222222222205,2.833333333333334,6.444444444444445,5.999999999999998,10.444444444444445,9.000000000000002,10.166666666666664,6.166666666666667,7.999999999999999,13.333333333333332,6.722222222222223,10.333333333333334,6.333333333333332,11.61111111111111,8.38888888888889,7.388888888888887,13.722222222222223,8.555555555555555,8.61111111111111,9.888888888888888,6.722222222222223,16.055555555555554,7.444444444444444,7.333333333333335,7.166666666666666,6.61111111111111,5.499999999999999,5.333333333333334,5.1111111111111125,6.888888888888888,3.444444444444446,4.666666666666666,2.833333333333334,10.999999999999998,13.11111111111111,10.611111111111112,8.499999999999998,-0.1111111111111107,2.666666666666665,8.666666666666668,12.611111111111112,9.166666666666666,3.444444444444446,10.944444444444446,2.5,0.3888888888888904,9.27777777777778,7.722222222222221,8.166666666666668,9.27777777777778,8.666666666666668,0.6666666666666682,2.444444444444444,6.111111111111111,5.9444444444444455,6.61111111111111,1.888888888888888,3.5555555555555545,5.611111111111112,7.5,10.166666666666664,8.444444444444446,10.22222222222222,6.888888888888888,5.888888888888889,7.388888888888887,13.555555555555554,10.388888888888893,5.222222222222221,14.833333333333334,2.555555555555556,10.72222222222222,5.7222222222222205,2.2222222222222223,7.666666666666665,10.333333333333334,3.888888888888889,1.277777777777776,8.38888888888889,12.944444444444445,6.666666666666666,4.333333333333331,0.166666666666665,7.833333333333334,0.2222222222222214,10.777777777777777,9.555555555555555,12.333333333333334,6.0555555555555545,6.888888888888888,5.9444444444444455,6.444444444444445,6.555555555555554,6.277777777777776,14.611111111111107,11.722222222222223,4.166666666666667,0.6111111111111119,0.8888888888888896,13.666666666666668,5.38888888888889,3.333333333333333,-1.4999999999999996,10.611111111111112,9.055555555555554,4.722222222222222,10.055555555555555,9.444444444444445,14.5,9.555555555555555,11.61111111111111,17.388888888888886,9.166666666666666,6.222222222222223,10.777777777777777,15.999999999999998,8.22222222222222,8.61111111111111,12.5,8.277777777777777,7.666666666666665,9.388888888888888,6.500000000000002,7.555555555555556,8.777777777777777,6.222222222222223,3.444444444444446,6.77777777777778,8.555555555555555,11.500000000000002,8.666666666666668,7.777777777777778,11.444444444444445,10.666666666666668,11.500000000000002,7.166666666666666
5.333333333333334,10.22222222222222,6.222222222222223,5.1111111111111125,5.055555555555556,2.666666666666665,6.166666666666667,5.7222222222222205,9.833333333333334,7.833333333333334,9.833333333333334,5.888888888888889,10.333333333333334,13.666666666666668,6.666666666666666,9.944444444444445,5.7222222222222205,13.499999999999998,8.444444444444446,7.5,11.444444444444445,8.22222222222222,8.166666666666668,9.5,6.333333333333332,15.055555555555555,7.222222222222222,7.333333333333335,6.500000000000002,6.500000000000002,7.277777777777779,5.055555555555556,4.833333333333335,6.500000000000002,3.2222222222222205,6.333333333333332,2.833333333333334,9.666666666666666,12.388888888888888,9.666666666666666,6.722222222222223,-0.1111111111111107,2.388888888888887,5.999999999999998,12.166666666666666,7.88888888888889,3.277777777777777,10.444444444444445,4.388888888888888,0.2222222222222214,9.000000000000002,5.7222222222222205,7.722222222222221,10.944444444444446,9.11111111111111,0.3333333333333341,2.388888888888887,5.999999999999998,7.722222222222221,6.111111111111111,1.722222222222223,3.722222222222224,5.38888888888889,7.5,12.333333333333334,8.166666666666668,11.277777777777777,6.555555555555554,5.611111111111112,7.111111111111109,12.833333333333334,12.666666666666664,6.888888888888888,14.5,5.055555555555556,9.5,5.555555555555555,2.055555555555557,9.166666666666666,12.5,5.499999999999999,1.1111111111111112,8.055555555555555,12.333333333333334,6.388888888888888,5.222222222222221,0.2777777777777778,7.833333333333334,0.0555555555555563,10.499999999999998,9.222222222222223,11.888888888888888,7.388888888888887,6.444444444444445,7.944444444444443,5.499999999999999,5.999999999999998,5.888888888888889,14.055555555555554,13.38888888888889,4.11111111111111,0.3333333333333341,0.5555555555555556,10.777777777777777,5.055555555555556,2.833333333333334,0.5555555555555556,13.166666666666668,8.38888888888889,4.11111111111111,9.666666666666666,8.333333333333334,16.666666666666668,9.333333333333332,13.333333333333332,18.77777777777777,8.499999999999998,5.777777777777777,10.111111111111112,15.666666666666668,7.944444444444443,8.22222222222222,11.38888888888889,8.22222222222222,7.444444444444444,11.666666666666666,6.222222222222223,7.111111111111109,13.38888888888889,5.777777777777777,3.277777777777777,6.277777777777776,8.166666666666668,10.944444444444446,8.333333333333334,7.388888888888887,10.22222222222222,9.444444444444445,11.77777777777778,8.555555555555555
5.055555555555556,9.888888888888888,5.555555555555555,6.944444444444445,6.833333333333331,2.722222222222221,7.777777777777778,5.611111111111112,9.388888888888888,6.833333333333331,9.611111111111107,5.777777777777777,12.666666666666664,13.666666666666668,8.166666666666668,9.611111111111107,5.0,15.111111111111112,10.277777777777777,9.5,10.0,8.166666666666668,7.88888888888889,9.055555555555554,6.111111111111111,12.388888888888888,7.277777777777779,9.222222222222223,5.999999999999998,8.111111111111112,8.777777777777777,4.888888888888888,4.555555555555557,6.166666666666667,3.277777777777777,8.444444444444446,4.333333333333331,8.61111111111111,11.77777777777778,9.000000000000002,5.166666666666665,1.722222222222223,2.333333333333335,4.555555555555557,11.722222222222223,6.944444444444445,3.6666666666666674,10.0,5.999999999999998,0.0555555555555563,8.722222222222223,4.555555555555557,7.333333333333335,12.444444444444445,8.88888888888889,0.3888888888888904,4.388888888888888,5.833333333333333,9.166666666666666,5.9444444444444455,1.7777777777777792,4.833333333333335,5.1111111111111125,10.444444444444445,13.88888888888889,7.944444444444443,11.944444444444445,6.666666666666666,5.333333333333334,8.166666666666668,12.111111111111107,14.555555555555555,8.555555555555555,13.38888888888889,8.444444444444446,8.722222222222223,5.444444444444443,1.833333333333332,10.611111111111112,14.222222222222223,7.055555555555557,0.944444444444446,8.277777777777777,11.77777777777778,6.166666666666667,4.888888888888888,2.7777777777777777,6.77777777777778,1.4444444444444453,10.277777777777777,9.000000000000002,11.277777777777777,8.944444444444445,7.611111111111112,9.833333333333334,4.777777777777779,5.499999999999999,5.499999999999999,13.61111111111111,14.833333333333334,7.944444444444443,0.0555555555555563,2.944444444444443,9.000000000000002,5.166666666666665,2.388888888888887,4.000000000000002,15.777777777777777,8.444444444444446,3.611111111111111,9.27777777777778,7.388888888888887,18.111111111111107,9.222222222222223,14.77777777777778,19.666666666666668,7.944444444444443,5.277777777777778,9.27777777777778,14.444444444444445,7.666666666666665,7.833333333333334,10.555555555555555,10.166666666666664,7.277777777777779,13.333333333333332,6.0555555555555545,6.722222222222223,16.222222222222225,5.38888888888889,3.333333333333333,5.7222222222222205,7.88888888888889,10.555555555555555,8.055555555555555,7.111111111111109,8.555555555555555,8.61111111111111,11.500000000000002,9.833333333333334
4.666666666666666,9.444444444444445,5.0,8.499999999999998,8.333333333333334,4.333333333333331,9.888888888888888,7.111111111111109,8.777777777777777,6.0555555555555545,9.444444444444445,7.88888888888889,14.5,13.22222222222222,10.333333333333334,9.333333333333332,4.27777777777778,16.38888888888889,12.22222222222222,11.38888888888889,8.944444444444445,9.944444444444445,7.611111111111112,8.833333333333332,5.9444444444444455,11.11111111111111,9.166666666666666,11.277777777777777,5.555555555555555,10.166666666666664,9.944444444444445,4.555555555555557,4.61111111111111,5.999999999999998,5.222222222222221,10.388888888888893,5.9444444444444455,7.777777777777778,11.11111111111111,8.38888888888889,4.444444444444445,3.6666666666666674,4.222222222222223,3.611111111111111,11.333333333333332,6.166666666666667,5.499999999999999,9.388888888888888,7.388888888888887,-0.2222222222222214,8.444444444444446,3.722222222222224,8.111111111111112,13.722222222222223,7.944444444444443,2.2222222222222223,6.77777777777778,5.999999999999998,10.388888888888893,5.7222222222222205,3.2222222222222205,5.7222222222222205,4.888888888888888,13.055555555555555,15.111111111111112,7.999999999999999,12.22222222222222,8.38888888888889,5.999999999999998,10.666666666666668,11.61111111111111,16.222222222222225,10.055555555555555,11.555555555555554,11.333333333333332,8.055555555555555,5.38888888888889,2.000000000000001,11.944444444444445,15.61111111111111,8.499999999999998,1.888888888888888,9.5,11.333333333333332,6.555555555555554,5.38888888888889,5.166666666666665,4.000000000000002,3.444444444444446,9.888888888888888,8.722222222222223,10.944444444444446,10.666666666666668,9.888888888888888,11.61111111111111,4.11111111111111,5.1111111111111125,5.333333333333334,13.055555555555555,15.88888888888889,11.444444444444445,1.9444444444444444,5.833333333333333,7.777777777777778,7.388888888888887,2.2222222222222223,6.888888888888888,17.77777777777778,10.499999999999998,3.6666666666666674,8.88888888888889,6.833333333333331,18.94444444444444,10.72222222222222,15.72222222222222,20.11111111111111,7.5,6.166666666666667,8.666666666666668,11.888888888888888,7.666666666666665,7.5,9.77777777777778,12.27777777777778,7.333333333333335,14.666666666666666,6.77777777777778,6.944444444444445,17.77777777777778,8.499999999999998,5.222222222222221,5.277777777777778,7.555555555555556,9.944444444444445,7.88888888888889,6.888888888888888,7.777777777777778,7.944444444444443,10.944444444444446,10.833333333333334
5.055555555555556,9.055555555555554,4.555555555555557,9.833333333333334,9.555555555555555,6.0555555555555545,11.888888888888888,9.000000000000002,8.38888888888889,5.499999999999999,9.388888888888888,9.888888888888888,15.944444444444446,11.944444444444445,12.166666666666666,9.055555555555554,3.3888888888888897,17.388888888888886,14.055555555555554,13.11111111111111,8.22222222222222,11.722222222222223,7.722222222222221,8.555555555555555,6.833333333333331,10.388888888888893,11.222222222222223,13.11111111111111,5.1111111111111125,12.27777777777778,11.055555555555555,4.27777777777778,6.666666666666666,7.88888888888889,7.055555555555557,11.944444444444445,7.555555555555556,7.055555555555557,10.555555555555555,7.88888888888889,4.000000000000002,5.38888888888889,6.666666666666666,2.944444444444443,10.999999999999998,5.38888888888889,7.222222222222222,9.000000000000002,8.444444444444446,-0.2777777777777778,8.22222222222222,3.111111111111112,10.666666666666668,14.77777777777778,5.611111111111112,4.888888888888888,8.777777777777777,7.444444444444444,11.277777777777777,7.555555555555556,4.944444444444444,6.500000000000002,4.888888888888888,15.0,16.11111111111111,10.055555555555555,12.22222222222222,10.055555555555555,7.999999999999999,13.166666666666668,11.055555555555555,17.333333333333336,11.222222222222223,10.666666666666668,13.555555555555554,7.388888888888887,6.61111111111111,3.6666666666666674,12.999999999999998,16.666666666666668,9.77777777777778,3.055555555555556,10.88888888888889,10.88888888888889,8.111111111111112,7.222222222222222,7.222222222222222,2.833333333333334,5.222222222222221,9.77777777777778,9.555555555555555,10.555555555555555,12.5,12.055555555555555,12.999999999999998,3.611111111111111,6.77777777777778,5.055555555555556,12.555555555555555,16.666666666666668,13.944444444444445,4.666666666666666,8.38888888888889,6.833333333333331,9.944444444444445,5.499999999999999,9.166666666666666,19.166666666666668,12.833333333333334,7.611111111111112,9.833333333333334,6.166666666666667,19.33333333333333,13.22222222222222,16.277777777777775,20.11111111111111,6.944444444444445,9.72222222222222,7.944444444444443,10.22222222222222,9.833333333333334,7.722222222222221,9.333333333333332,14.055555555555554,9.055555555555554,15.72222222222222,9.000000000000002,9.666666666666666,18.444444444444446,12.5,7.333333333333335,4.888888888888888,8.38888888888889,9.611111111111107,9.5,7.88888888888889,7.222222222222222,7.388888888888887,9.611111111111107,11.944444444444445
7.166666666666666,8.777777777777777,4.000000000000002,10.833333333333334,10.555555555555555,7.722222222222221,13.555555555555554,10.833333333333334,8.055555555555555,5.0,10.944444444444446,11.38888888888889,17.0,10.333333333333334,13.777777777777777,8.88888888888889,2.666666666666665,17.83333333333333,15.61111111111111,14.5,7.333333333333335,13.166666666666668,9.944444444444445,8.333333333333334,9.000000000000002,9.611111111111107,12.88888888888889,14.5,4.722222222222222,13.777777777777777,11.888888888888888,4.11111111111111,8.61111111111111,10.277777777777777,8.555555555555555,13.055555555555555,9.000000000000002,6.555555555555554,10.0,7.444444444444444,3.611111111111111,6.888888888888888,9.11111111111111,2.2777777777777786,10.666666666666668,5.0,8.722222222222223,8.666666666666668,9.166666666666666,2.1111111111111094,8.055555555555555,2.666666666666665,12.999999999999998,15.444444444444445,4.166666666666667,7.166666666666666,10.22222222222222,8.666666666666668,11.888888888888888,10.0,6.444444444444445,7.111111111111109,6.555555555555554,16.666666666666668,16.833333333333332,12.388888888888888,11.666666666666666,11.333333333333332,10.166666666666664,15.333333333333334,10.555555555555555,18.166666666666668,12.111111111111107,9.833333333333334,15.22222222222222,6.888888888888888,8.055555555555555,5.277777777777778,14.055555555555554,17.333333333333336,10.777777777777777,4.166666666666667,12.111111111111107,10.388888888888893,9.77777777777778,9.055555555555554,9.000000000000002,1.9444444444444444,6.77777777777778,10.0,11.61111111111111,10.111111111111112,13.833333333333332,14.000000000000002,14.166666666666666,3.1666666666666683,8.333333333333334,6.444444444444445,12.055555555555555,17.055555555555557,15.944444444444446,7.111111111111109,10.833333333333334,6.0555555555555545,12.22222222222222,8.777777777777777,10.72222222222222,20.05555555555556,15.0,11.333333333333332,12.611111111111112,5.499999999999999,19.22222222222221,15.61111111111111,16.61111111111111,19.444444444444443,6.61111111111111,12.22222222222222,7.5,9.5,11.77777777777778,10.277777777777777,8.88888888888889,15.555555555555555,10.999999999999998,16.277777777777775,11.055555555555555,12.0,18.88888888888889,16.055555555555554,9.166666666666666,4.500000000000001,10.22222222222222,9.27777777777778,11.77777777777778,9.77777777777778,6.722222222222223,6.944444444444445,8.499999999999998,12.611111111111112
9.833333333333334,8.499999999999998,3.6666666666666674,11.555555555555554,11.333333333333332,9.27777777777778,14.888888888888888,12.5,7.833333333333334,4.666666666666666,12.555555555555555,12.777777777777777,17.83333333333333,9.27777777777778,15.111111111111112,8.666666666666668,2.000000000000001,18.000000000000004,16.88888888888889,15.666666666666668,6.555555555555554,14.444444444444445,11.888888888888888,9.055555555555554,10.833333333333334,9.11111111111111,14.222222222222223,15.555555555555555,4.333333333333331,15.111111111111112,12.555555555555555,3.8333333333333326,10.22222222222222,12.333333333333334,9.77777777777778,13.833333333333332,10.22222222222222,6.166666666666667,9.388888888888888,7.055555555555557,3.277777777777777,7.999999999999999,11.11111111111111,1.833333333333332,10.333333333333334,4.500000000000001,9.833333333333334,8.38888888888889,9.27777777777778,5.055555555555556,7.833333333333334,2.388888888888887,15.055555555555555,15.88888888888889,3.333333333333333,9.11111111111111,11.38888888888889,9.666666666666666,12.22222222222222,12.111111111111107,7.666666666666665,7.444444444444444,8.277777777777777,18.000000000000004,17.333333333333336,14.11111111111111,10.555555555555555,12.555555555555555,11.888888888888888,16.88888888888889,10.111111111111112,18.77777777777777,12.666666666666664,9.27777777777778,16.166666666666668,6.388888888888888,9.388888888888888,6.833333333333331,14.72222222222222,17.77777777777778,11.555555555555554,5.222222222222221,13.22222222222222,10.055555555555555,11.166666666666668,10.055555555555555,10.611111111111112,1.3333333333333326,8.111111111111112,11.61111111111111,13.444444444444446,9.888888888888888,14.944444444444445,15.499999999999998,14.944444444444445,2.7777777777777777,9.72222222222222,8.722222222222223,11.555555555555554,17.166666666666664,17.333333333333336,9.166666666666666,12.88888888888889,5.444444444444443,14.11111111111111,11.61111111111111,11.833333333333332,20.55555555555556,16.833333333333332,14.333333333333332,15.22222222222222,4.944444444444444,18.61111111111111,17.388888888888886,16.555555555555554,18.33333333333333,6.222222222222223,14.27777777777778,6.944444444444445,8.944444444444445,13.38888888888889,12.388888888888888,8.444444444444446,16.77777777777778,12.999999999999998,16.72222222222222,12.777777777777777,14.166666666666666,18.722222222222225,18.61111111111111,10.611111111111112,4.166666666666667,12.0,8.944444444444445,14.055555555555554,11.555555555555554,6.333333333333332,6.444444444444445,7.611111111111112,12.88888888888889
