day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,day 90,day 91,day 92,day 93,Median
42.8,44.05,45.3,46.75,48.6,51.25,54.55,56.35,57.25,57.75,57.900000000000006,57.5,56.55,54.95,52.95,51.0,48.35,45.3,44.150000000000006,44.8,45.650000000000006,46.55,47.35,48.35,49.7,51.0,52.35,54.1,56.45,59.45,62.3,64.05,64.9,65.5,65.25,64.85,63.95,62.8,61.05,58.650000000000006,55.45,53.05,50.85,50.9,51.55,52.45,53.4,54.5,55.55,56.7,58.15,59.9,62.0,64.65,66.85,68.55,70.0,70.5,70.7,70.25,69.1,68.2,66.5,64.6,62.7,60.55,58.35,57.6,58.3,59.45,60.7,61.75,62.85,64.35,65.9,67.85,70.05,73.35,76.0,77.9,78.9,79.0,78.65,77.85,76.9,75.55,73.6,71.6,69.15,66.55,64.35,63.3,63.85,64.9,60.224999999999994
42.1,43.1,44.25,45.6,47.1,48.85,51.55,55.05,56.7,57.55,58.2,58.25,57.75,56.95,55.5,53.55,51.55,48.55,45.75,44.35,44.95,45.95,46.75,47.5,48.650000000000006,50.0,51.05,52.55,54.5,56.75,59.7,62.45,64.15,65.1,65.45,65.7,65.25,64.4,63.15,61.4,58.75,55.8,53.5,51.25,51.05,51.7,52.6,53.650000000000006,54.55,55.7,57.1,58.6,59.95,62.2,64.6,66.94999999999999,68.94999999999999,70.15,70.7,70.80000000000001,70.25,69.44999999999999,68.15,66.9,65.3,63.4,60.95,58.7,58.0,58.8,59.95,60.95,62.150000000000006,63.2,64.65,66.15,68.25,70.35,73.45,76.15,78.05,78.85,78.9,78.5,78.0,77.1,75.9,73.95,72.05,69.6,67.0,64.6,63.4,64.0,59.95
41.3,42.35,43.3,44.45,45.85,47.5,49.2,51.900000000000006,55.3,56.85,57.95,58.6,58.55,58.1,57.3,55.85,54.150000000000006,52.0,48.650000000000006,46.150000000000006,44.55,45.25,46.05,46.9,47.8,49.05,50.05,51.3,52.95,55.0,57.0,59.9,62.6,64.1,65.2,65.85,66.19999999999999,65.80000000000001,64.65,63.400000000000006,61.55,59.0,56.35,53.85,51.5,51.25,51.9,52.85,53.650000000000006,54.65,56.1,57.4,58.55,60.2,62.150000000000006,64.80000000000001,67.25,69.19999999999999,70.19999999999999,70.85,70.95,70.6,69.69999999999999,68.85,67.4,65.95,63.9,61.5,59.25,58.45,59.35,60.2,61.35,62.5,63.4,64.95,66.55,68.4,70.4,73.75,76.25,78.05,78.65,78.75,78.5,78.1,77.45,76.4,74.4,72.4,69.9,67.2,64.7,63.55,60.05
40.6,41.6,42.4,43.55,44.75,46.2,47.85,49.6,52.3,55.35,57.05,58.35,58.9,58.9,58.7,57.9,56.2,54.7,52.150000000000006,48.95,46.150000000000006,44.8,45.35,46.2,47.150000000000006,48.05,49.25,50.2,51.7,53.4,55.1,57.150000000000006,60.1,62.6,64.25,65.6,66.3,66.65,66.0,65.0,63.6,61.7,59.55,56.650000000000006,54.1,51.85,51.4,52.150000000000006,52.85,53.85,55.1,56.6,57.5,58.55,60.2,62.2,65.15,67.6,69.2,70.3,70.94999999999999,71.25,70.9,70.45,69.6,68.2,66.55,64.5,62.0,59.650000000000006,59.0,59.6,60.6,61.75,62.650000000000006,63.8,65.15,66.75,68.45,70.55,73.95,76.1,77.85,78.55,78.8,78.6,78.4,77.80000000000001,76.6,74.75,72.75,70.05,67.30000000000001,64.85,59.875
40.0,40.85,41.650000000000006,42.8,44.05,45.3,46.5,48.150000000000006,50.0,52.55,55.6,57.45,58.8,59.2,59.5,59.3,58.3,56.75,55.1,52.25,49.1,46.6,44.85,45.5,46.5,47.45,48.25,49.5,50.6,52.1,53.6,55.3,57.25,60.150000000000006,62.65,64.7,66.05,66.85,66.85,66.3,65.19999999999999,63.75,62.2,59.85,56.85,54.25,52.150000000000006,51.6,52.2,53.05,54.25,55.5,56.6,57.5,58.7,60.3,62.45,65.45,67.75,69.5,70.7,71.45,71.8,71.7,71.25,70.3,68.8,67.2,65.05,62.35,60.25,59.3,60.05,61.05,61.9,62.85,64.1,65.3,66.7,68.5,70.69999999999999,73.85,76.15,77.8,78.6,78.9,79.05,78.8,78.25,77.1,75.15,73.0,70.25,67.45,60.1
39.5,40.3,40.9,41.9,43.3,44.55,45.6,46.9,48.35,50.35,53.0,55.95,57.75,59.150000000000006,59.95,60.3,59.95,58.650000000000006,57.2,55.3,52.5,49.55,46.85,45.1,45.85,46.7,47.55,48.65,49.75,51.2,52.3,53.75,55.45,57.4,60.2,63.1,65.15,66.55,66.85,67.1,66.45,65.44999999999999,64.15,62.6,60.0,57.1,54.5,52.3,51.6,52.45,53.55,54.7,55.55,56.7,57.5,58.85,60.5,62.7,65.4,68.0,69.95,71.15,72.0,72.45,72.45,71.9,70.85,69.45,67.7,65.5,62.85,60.55,59.75,60.4,61.25,62.1,63.150000000000006,64.4,65.35,66.75,68.6,70.65,73.65,76.19999999999999,77.9,78.75,79.3,79.5,79.3,78.7,77.3,75.35,73.2,70.44999999999999,60.25
39.150000000000006,39.75,40.3,41.2,42.5,43.75,44.75,46.0,47.1,48.55,50.6,53.45,56.3,58.2,59.85,60.5,60.85,60.2,59.05,57.55,55.55,52.9,50.0,47.3,45.45,46.05,46.9,47.85,49.05,50.25,51.35,52.45,53.9,55.45,57.55,60.55,63.6,65.69999999999999,66.8,67.2,67.19999999999999,66.65,65.85,64.6,62.85,60.2,57.3,54.8,52.45,51.95,52.95,53.95,54.7,55.55,56.55,57.6,59.1,60.8,62.7,65.7,68.5,70.35,71.7,72.7,73.2,73.15,72.45,71.5,70.15,68.35,66.05,63.25,60.95,60.25,60.6,61.4,62.4,63.55,64.4,65.45,66.9,68.5,70.5,73.65,76.2,78.1,79.05,79.69999999999999,80.0,79.65,78.85,77.5,75.5,73.35,60.525
39.55,39.35,39.75,40.650000000000006,41.85,42.85,44.0,45.150000000000006,46.15,47.35,48.85,51.0,53.7,56.55,58.85,60.3,60.85,61.1,60.55,59.3,57.8,55.85,53.3,50.3,47.7,45.85,46.2,47.2,48.3,49.4,50.45,51.45,52.6,53.95,55.55,58.0,61.1,64.2,65.94999999999999,67.1,67.4,67.45,67.1,66.25,64.9,63.05,60.4,57.650000000000006,55.0,52.8,52.35,53.35,54.0,54.7,55.55,56.650000000000006,57.8,59.3,60.9,62.9,65.85,68.95,71.2,72.6,73.4,73.9,73.7,73.15,72.2,70.75,68.8,66.4,63.6,61.2,60.35,60.75,61.75,62.7,63.55,64.55,65.6,66.85,68.25,70.45,73.8,76.45,78.3,79.35,80.19999999999999,80.4,80.05,79.05,77.75,75.6,60.65
42.55,39.75,39.3,40.1,41.2,42.1,43.150000000000006,44.45,45.25,46.4,47.6,49.3,51.35,54.0,57.2,59.5,60.7,61.35,61.45,60.75,59.65,58.150000000000006,56.25,53.85,50.6,48.2,46.0,46.5,47.55,48.8,49.5,50.5,51.6,52.650000000000006,54.2,55.95,58.55,61.5,64.4,66.19999999999999,67.0,67.5,67.8,67.5,66.4,65.1,63.4,60.8,57.8,55.2,53.2,52.75,53.35,54.0,54.65,55.75,56.85,58.150000000000006,59.45,61.150000000000006,63.2,66.15,69.65,71.95,73.4,74.3,74.5,74.3,73.9,72.85,71.15,69.1,66.69999999999999,63.95,61.35,60.5,61.150000000000006,62.05,62.75,63.7,64.65,65.55,66.55,68.2,70.55,74.1,76.8,78.75,79.9,80.69999999999999,80.6,80.15,79.15,77.9,60.775
45.35,42.8,39.9,39.650000000000006,40.7,41.55,42.4,43.650000000000006,44.65,45.5,46.650000000000006,48.05,49.6,51.8,54.3,57.5,59.7,61.3,61.8,61.6,60.95,59.95,58.5,56.7,54.25,51.0,48.45,46.25,46.9,48.2,48.9,49.55,50.650000000000006,51.7,52.85,54.6,56.4,58.9,61.75,64.7,66.3,67.25,67.9,68.1,67.7,66.8,65.3,63.6,61.05,58.150000000000006,55.75,53.45,52.85,53.35,54.0,54.75,56.1,57.25,58.35,59.6,61.4,63.5,66.95,70.25,72.7,74.2,74.85,75.2,75.1,74.5,73.19999999999999,71.45,69.55,67.1,64.2,61.7,60.85,61.4,62.150000000000006,62.9,64.0,64.65,65.35,66.55,68.3,70.75,74.3,77.2,79.1,80.2,81.0,80.7,80.3,79.3,61.0
