day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,day 90,Median
60.6,61.45,62.3,63.35,64.45,65.85,68.75,71.6,72.7,72.85,72.55,71.55,69.6,66.95,63.8,60.2,56.1,53.0,51.8,51.75,51.8,51.9,52.1,52.25,52.650000000000006,53.2,53.45,53.9,54.85,55.95,57.7,60.4,62.1,62.4,61.9,60.7,58.95,56.650000000000006,54.1,50.55,47.150000000000006,43.95,43.4,43.45,43.4,43.6,43.650000000000006,44.0,44.4,44.9,45.4,46.0,46.55,47.35,48.35,50.65,52.85,53.0,52.2,51.2,49.6,47.45,44.7,41.85,38.8,37.7,37.7,37.8,38.0,38.25,38.3,38.45,38.4,38.65,39.0,39.25,39.45,39.85,40.75,42.25,43.8,44.05,43.5,42.3,40.8,38.9,37.5,35.5,34.4,34.4,34.349999999999994,49.6
59.650000000000006,60.45,61.1,62.0,63.0,63.95,65.45,68.30000000000001,71.25,72.2,72.44999999999999,72.25,71.1,69.05000000000001,66.4,63.35,59.95,55.8,52.5,51.35,51.35,51.4,51.5,51.45,51.9,52.4,52.6,52.8,53.650000000000006,54.55,55.650000000000006,57.3,59.85,61.75,62.1,61.6,60.400000000000006,58.7,56.2,53.650000000000006,50.25,46.5,43.4,43.150000000000006,43.1,43.150000000000006,43.05,43.4,43.8,44.2,44.6,45.2,45.6,46.1,46.8,47.95,50.3,52.3,52.45,51.85,50.9,49.4,47.2,44.45,41.75,38.45,37.5,37.7,37.7,37.85,38.0,37.9,37.9,38.1,38.35,38.650000000000006,38.9,39.2,39.7,40.5,41.9,43.55,43.75,43.1,42.1,40.7,39.2,37.45,35.95,34.55,34.4,50.25
58.85,59.65,60.35,60.9,61.65,62.5,63.55,65.05,68.05000000000001,70.85,71.85,72.1,71.75,70.6,68.6,66.0,63.150000000000006,59.55,55.4,52.0,50.95,50.9,50.95,50.8,51.05,51.55,51.8,52.1,52.55,53.4,54.25,55.150000000000006,56.75,59.45,61.4,61.75,61.3,60.1,58.35,55.9,53.3,49.8,46.05,43.05,42.8,42.7,42.6,42.85,43.150000000000006,43.55,43.85,44.4,44.75,45.25,45.7,46.35,47.55,49.75,51.8,52.2,51.5,50.650000000000006,49.05,47.05,44.35,41.400000000000006,38.150000000000006,37.45,37.45,37.45,37.650000000000006,37.65,37.5,37.65,37.75,37.95,38.35,38.5,39.1,39.55,40.0,41.35,43.150000000000006,43.4,43.0,42.3,40.85,39.4,37.9,36.150000000000006,34.5,49.8
58.3,58.85,59.55,60.2,60.55,61.3,62.0,63.0,64.65,67.65,70.55000000000001,71.5,71.69999999999999,71.15,69.75,68.25,65.6,62.75,59.1,54.9,51.4,50.5,50.45,50.4,50.45,50.85,51.0,51.35,51.85,52.4,53.05,53.9,54.75,56.45,59.1,61.05,61.55,61.05,59.7,58.1,55.5,52.8,49.35,45.7,42.650000000000006,42.4,42.2,42.4,42.6,42.8,43.25,43.7,44.0,44.45,44.8,45.3,46.1,47.05,49.25,51.4,51.75,51.25,50.35,48.7,46.7,44.1,41.0,37.95,37.25,37.2,37.2,37.35,37.2,37.2,37.45,37.45,37.75,38.0,38.45,38.8,39.05,39.8,41.0,42.8,43.2,42.95,42.55,41.2,39.95,38.0,35.9,50.35
57.85,58.3,58.85,59.3,59.8,60.25,60.95,61.6,62.6,64.35,67.2,70.05,71.05,71.05,70.55,69.45,67.8,65.1,62.25,58.75,54.45,51.0,50.0,49.85,49.95,50.2,50.3,50.6,51.05,51.6,52.1,52.45,53.35,54.6,56.05,58.75,60.85,61.1,60.55,59.45,57.6,55.0,52.45,48.95,45.150000000000006,42.25,42.1,42.05,42.25,42.35,42.650000000000006,42.9,43.35,43.650000000000006,43.9,44.4,45.0,45.7,46.6,48.95,51.0,51.5,51.150000000000006,50.2,48.4,46.5,43.8,40.75,37.8,37.05,37.1,36.85,36.9,37.0,37.150000000000006,37.1,37.3,37.6,37.95,38.150000000000006,38.4,39.0,39.7,40.7,42.6,43.2,43.2,42.5,41.5,40.0,37.9,49.95
57.35,57.75,58.15,58.650000000000006,59.0,59.55,60.0,60.650000000000006,61.3,62.2,63.95,66.7,69.3,70.35,70.7,70.25,69.1,67.35,64.65,61.8,58.3,54.150000000000006,50.45,49.45,49.5,49.650000000000006,49.7,49.9,50.4,50.9,51.25,51.6,52.150000000000006,53.2,54.2,55.7,58.45,60.35,60.650000000000006,60.25,58.9,57.2,54.75,52.25,48.5,44.650000000000006,41.9,41.9,41.8,42.0,42.1,42.35,42.75,43.1,43.2,43.6,44.05,44.55,45.2,46.35,48.55,50.8,51.4,51.0,50.0,48.05,46.150000000000006,43.5,40.45,37.7,36.9,36.75,36.7,36.7,36.9,36.8,36.95,37.150000000000006,37.45,37.85,37.8,38.4,38.85,39.5,40.45,42.55,43.3,43.4,42.5,41.6,39.95,49.650000000000006
57.05,57.3,57.6,57.85,58.35,58.8,59.2,59.650000000000006,60.3,61.05,62.0,63.5,66.1,68.69999999999999,69.7,70.3,70.0,68.7,66.85,64.2,61.25,58.0,53.9,49.9,49.05,49.150000000000006,49.1,49.3,49.75,50.25,50.650000000000006,50.7,51.15,52.0,52.85,53.8,55.4,58.0,59.95,60.3,59.75,58.55,57.0,54.5,51.85,47.95,44.2,41.7,41.5,41.6,41.75,41.75,42.1,42.4,42.5,42.85,43.35,43.7,44.150000000000006,44.95,46.05,48.4,50.650000000000006,51.3,50.95,49.650000000000006,47.75,45.9,43.25,40.2,37.35,36.650000000000006,36.4,36.4,36.5,36.35,36.6,36.75,37.05,37.35,37.45,37.75,38.1,38.45,39.1,40.35,42.5,43.35,43.4,42.55,41.35,49.3
58.5,56.85,57.25,57.4,57.7,58.150000000000006,58.55,58.85,59.25,60.05,60.9,61.650000000000006,62.9,65.4,68.05,69.45,69.9,69.55,68.3,66.25,63.7,60.85,57.6,53.5,49.55,48.7,48.6,48.7,49.150000000000006,49.6,49.85,50.0,50.25,51.0,51.65,52.55,53.45,55.0,57.7,59.5,59.75,59.35,58.4,56.55,54.2,51.35,47.55,43.75,41.35,41.3,41.35,41.4,41.6,41.8,41.9,42.25,42.7,43.05,43.3,43.9,44.650000000000006,45.9,48.2,50.5,51.150000000000006,50.55,49.35,47.4,45.650000000000006,42.8,39.85,36.95,36.25,36.1,36.150000000000006,36.1,36.2,36.4,36.55,36.85,36.9,37.25,37.45,37.7,38.150000000000006,38.95,40.5,42.6,43.6,43.2,42.45,49.35
62.1,58.25,56.75,56.9,57.150000000000006,57.5,57.85,58.25,58.5,58.9,59.900000000000006,60.55,61.1,62.25,64.80000000000001,67.7,69.2,69.6,69.05,67.75,65.55,63.45,60.6,57.1,53.2,49.150000000000006,48.150000000000006,48.25,48.5,49.05,49.3,49.3,49.650000000000006,50.2,50.7,51.3,52.150000000000006,53.0,54.6,57.35,59.0,59.5,59.2,58.150000000000006,56.35,53.650000000000006,51.0,47.15,43.5,41.0,41.150000000000006,41.0,41.25,41.2,41.3,41.650000000000006,42.1,42.4,42.650000000000006,43.1,43.7,44.45,45.8,47.75,50.150000000000006,50.75,50.150000000000006,48.95,47.25,45.150000000000006,42.35,39.4,36.7,36.0,35.95,35.65,35.8,36.0,36.2,36.3,36.55,36.650000000000006,36.85,37.0,37.45,38.1,38.95,40.55,42.75,43.5,43.1,49.150000000000006
65.8,61.75,58.0,56.45,56.8,56.85,57.2,57.55,57.75,58.2,58.7,59.45,60.0,60.35,61.55,64.35,67.45,68.85,69.25,68.7,67.19999999999999,65.3,63.05,60.25,56.6,52.6,48.6,47.85,48.1,48.4,48.7,48.7,48.900000000000006,49.5,49.85,50.4,51.0,51.650000000000006,52.7,54.25,56.85,58.75,59.4,58.95,58.05,55.9,53.25,50.7,46.8,43.25,40.8,40.8,40.85,40.85,40.8,41.0,41.5,41.75,42.0,42.4,42.85,43.5,44.35,45.6,47.45,49.8,50.3,49.85,48.45,46.85,44.6,41.75,38.9,36.45,35.8,35.5,35.349999999999994,35.7,35.849999999999994,36.0,35.95,36.2,36.35,36.5,36.7,37.400000000000006,38.15,39.35,41.0,42.650000000000006,43.400000000000006,48.7
