station _1,station _10,station _11,station _12,station _13,station _14,station _15,station _16,station _17,station _2,station _3,station _4,station _5,station _6,station _7,station _8,station _9
9.611111111111107,7.5,-16.555555555555557,0.8333333333333333,3.111111111111112,-3.333333333333333,4.27777777777778,3.888888888888889,7.666666666666665,7.833333333333334,5.38888888888889,1.722222222222223,7.611111111111112,8.166666666666668,-2.000000000000001,-15.777777777777777,4.500000000000001
9.77777777777778,7.277777777777779,-16.555555555555557,0.7222222222222207,3.5555555555555545,-2.666666666666667,3.944444444444445,3.6666666666666674,6.222222222222223,7.444444444444444,5.333333333333334,1.3333333333333326,8.166666666666668,8.61111111111111,-2.111111111111112,-15.72222222222222,3.888888888888889
9.72222222222222,7.055555555555557,-16.666666666666668,0.6666666666666682,3.6666666666666674,-1.8333333333333337,3.6666666666666674,3.5555555555555545,5.166666666666665,7.055555555555557,5.499999999999999,1.0555555555555547,8.444444444444446,8.88888888888889,-2.1666666666666656,-15.555555555555555,3.333333333333333
9.444444444444445,6.833333333333331,-16.833333333333332,0.5555555555555556,3.3888888888888897,-1.1111111111111112,3.444444444444446,3.277777777777777,4.11111111111111,6.888888888888888,6.111111111111111,0.944444444444446,8.61111111111111,9.055555555555554,-1.3333333333333326,-15.277777777777777,2.7777777777777777
8.88888888888889,6.61111111111111,-16.72222222222222,1.222222222222224,2.555555555555556,-0.5555555555555556,3.277777777777777,3.1666666666666683,3.3888888888888897,6.722222222222223,7.333333333333335,0.7222222222222207,8.555555555555555,9.11111111111111,-0.0555555555555563,-14.72222222222222,2.2777777777777786
8.055555555555555,6.333333333333332,-16.833333333333332,2.6111111111111125,1.3333333333333326,-0.2777777777777778,3.055555555555556,2.999999999999999,2.7777777777777777,6.555555555555554,8.166666666666668,0.6111111111111119,8.22222222222222,8.833333333333332,1.222222222222224,-14.277777777777777,1.8333333333333317
7.555555555555556,6.222222222222223,-16.666666666666668,3.888888888888889,0.5555555555555556,-0.2222222222222214,2.8888888888888906,2.944444444444443,2.2777777777777786,6.333333333333332,8.666666666666668,0.4444444444444428,7.666666666666665,8.61111111111111,2.333333333333335,-14.055555555555555,1.5000000000000016
7.222222222222222,6.166666666666667,-15.833333333333332,5.055555555555556,0.0555555555555563,-0.5555555555555556,2.7777777777777777,2.8888888888888906,1.6666666666666663,6.222222222222223,9.000000000000002,0.3333333333333341,6.888888888888888,8.166666666666668,3.333333333333333,-14.222222222222223,1.1111111111111112
6.944444444444445,6.0555555555555545,-14.88888888888889,5.9444444444444455,-0.3333333333333341,-1.3333333333333326,2.6111111111111125,2.833333333333334,1.4444444444444453,6.111111111111111,9.222222222222223,0.166666666666665,6.277777777777776,7.611111111111112,3.944444444444445,-14.444444444444445,0.8333333333333333
6.722222222222223,6.333333333333332,-14.222222222222223,6.555555555555554,-0.6666666666666663,-1.8333333333333337,2.444444444444444,2.722222222222221,1.0555555555555547,5.999999999999998,9.222222222222223,-0.1111111111111107,5.9444444444444455,7.055555555555557,4.222222222222223,-14.5,0.6111111111111119
6.555555555555554,7.277777777777779,-14.0,6.888888888888888,-1.0555555555555547,-2.2777777777777786,2.388888888888887,3.2222222222222205,0.777777777777777,5.888888888888889,9.055555555555554,-0.0555555555555563,5.611111111111112,6.888888888888888,4.055555555555554,-14.833333333333332,0.4999999999999992
6.388888888888888,8.111111111111112,-14.444444444444445,6.888888888888888,-1.1666666666666674,-2.5,2.333333333333335,4.222222222222223,0.4999999999999992,6.0555555555555545,8.722222222222223,0.166666666666665,5.444444444444443,6.77777777777778,3.277777777777777,-14.88888888888889,0.3333333333333341
6.277777777777776,8.722222222222223,-14.833333333333332,6.388888888888888,-1.4444444444444453,-2.666666666666667,2.444444444444444,5.333333333333334,1.722222222222223,7.000000000000001,7.944444444444443,1.5000000000000016,5.277777777777778,6.61111111111111,1.888888888888888,-15.055555555555555,1.3888888888888888
