station _1,station _10,station _11,station _12,station _13,station _14,station _15,station _16,station _17,station _2,station _3,station _4,station _5,station _6,station _7,station _8,station _9
-2.333333333333333,-5.777777777777777,-17.11111111111111,-10.388888888888888,-22.38888888888889,-8.88888888888889,-14.88888888888889,-11.777777777777777,-8.111111111111112,-1.3888888888888888,0.6666666666666682,-7.722222222222221,-5.722222222222222,-2.7777777777777777,-18.88888888888889,-14.666666666666666,-9.11111111111111
-2.3888888888888893,-5.0,-16.0,-10.0,-22.5,-9.61111111111111,-15.444444444444445,-12.777777777777777,-8.333333333333334,-0.6666666666666663,0.3888888888888904,-8.111111111111112,-5.833333333333333,-2.8888888888888884,-19.33333333333333,-14.944444444444445,-10.0
-2.444444444444444,-4.277777777777778,-14.166666666666666,-8.222222222222223,-22.11111111111111,-10.499999999999998,-16.22222222222222,-13.38888888888889,-8.61111111111111,-0.2222222222222214,0.166666666666665,-8.5,-6.0555555555555545,-2.999999999999999,-19.61111111111111,-15.388888888888888,-10.944444444444445
-2.5,-3.722222222222222,-12.11111111111111,-6.222222222222221,-20.5,-11.22222222222222,-16.72222222222222,-13.88888888888889,-8.777777777777779,0.0555555555555563,0.0,-8.833333333333332,-6.0,-2.9444444444444446,-19.944444444444443,-15.61111111111111,-11.888888888888888
-2.6111111111111107,-3.277777777777777,-10.666666666666666,-4.611111111111112,-18.5,-11.722222222222223,-17.11111111111111,-14.72222222222222,-8.88888888888889,-0.166666666666667,-0.1111111111111107,-9.0,-5.833333333333333,-3.055555555555556,-20.05555555555556,-15.833333333333332,-12.888888888888888
-2.666666666666667,-3.111111111111112,-9.444444444444445,-3.5000000000000004,-16.72222222222222,-12.055555555555555,-17.444444444444443,-15.11111111111111,-6.166666666666667,-0.8333333333333333,-0.166666666666667,-9.222222222222223,-5.222222222222221,-3.277777777777777,-19.22222222222222,-16.27777777777778,-13.555555555555554
-2.2222222222222223,-3.2222222222222223,-8.777777777777779,-2.6111111111111107,-15.22222222222222,-12.5,-17.555555555555557,-15.11111111111111,-3.611111111111111,-1.0555555555555547,-0.2777777777777778,-9.444444444444445,-4.611111111111112,-3.2222222222222223,-17.38888888888889,-16.5,-14.222222222222223
-1.277777777777778,-3.722222222222222,-8.333333333333334,-2.055555555555555,-14.222222222222223,-12.888888888888888,-17.72222222222222,-15.333333333333334,-1.9444444444444444,-1.5555555555555558,-0.2777777777777778,-9.72222222222222,-3.944444444444445,-3.3888888888888897,-15.055555555555555,-15.555555555555555,-14.88888888888889
-0.3888888888888885,-4.500000000000001,-8.277777777777777,-1.8333333333333337,-13.61111111111111,-13.166666666666666,-18.0,-15.444444444444445,-0.7222222222222227,-1.6666666666666663,-0.3333333333333341,-9.944444444444445,-3.5000000000000004,-3.444444444444444,-12.999999999999998,-14.055555555555555,-15.444444444444445
0.3333333333333341,-4.888888888888889,-8.833333333333332,-2.111111111111112,-13.333333333333332,-13.444444444444445,-18.11111111111111,-15.61111111111111,0.1111111111111126,-1.722222222222223,-0.3888888888888885,-10.166666666666666,-3.277777777777777,-3.5555555555555545,-11.333333333333332,-12.555555555555555,-16.166666666666668
