Cluster 0,Cluster 1
46.2127868852459,27.093697478991597
45.622622950819675,26.683613445378153
45.11180327868853,26.327100840336136
44.651803278688526,26.002100840336134
44.21934426229508,25.701470588235296
43.83245901639345,25.426890756302523
43.504262295081965,25.21323529411765
43.25049180327869,25.023949579831932
43.9872131147541,25.251680672268908
47.189508196721306,27.21470588235294
50.43967213114754,29.65126050420168
53.17704918032787,31.823109243697477
55.247540983606555,33.55966386554622
56.72688524590163,34.8235294117647
57.64295081967212,35.57142857142857
57.94131147540983,35.69936974789916
57.42229508196721,34.99243697478992
55.48819672131148,33.09726890756303
52.59245901639344,31.28319327731092
50.60459016393443,30.084243697478993
49.34459016393443,29.245378151260503
48.35245901639344,28.55798319327731
47.51409836065574,27.984453781512602
46.811147540983605,27.475210084033616
46.194426229508196,27.039495798319326
45.59836065573771,26.63109243697479
45.07967213114754,26.26974789915967
44.61868852459017,25.94621848739496
44.18557377049181,25.639495798319327
43.80622950819672,25.366386554621847
43.469836065573766,25.156092436974788
43.22295081967213,24.960924369747897
43.95737704918033,25.190756302521006
47.166885245901646,27.158403361344536
50.429508196721315,29.607142857142858
53.18360655737705,31.798529411764704
55.255081967213115,33.54915966386555
56.744918032786885,34.826890756302525
57.66819672131148,35.5827731092437
57.977377049180326,35.72247899159664
57.47704918032787,35.02773109243697
55.56524590163935,33.142436974789916
52.670491803278686,31.307773109243698
50.66950819672131,30.088655462184875
49.40983606557377,29.245378151260503
48.40786885245902,28.552941176470586
47.570491803278685,27.975420168067224
46.86459016393442,27.468487394957982
46.24065573770492,27.03298319327731
45.64950819672131,26.619957983193277
45.1288524590164,26.258823529411767
44.66819672131148,25.936974789915965
44.234098360655736,25.629831932773108
43.855409836065576,25.361764705882354
43.530491803278686,25.15168067226891
43.2816393442623,24.96155462184874
44.006557377049184,25.192647058823532
47.22819672131147,27.17436974789916
50.48327868852459,29.630672268907563
53.24393442622951,31.835504201680674
55.32196721311475,33.60378151260504
56.81147540983606,34.88634453781512
57.74655737704917,35.66029411764706
58.059999999999995,35.81617647058823
57.57114754098361,35.13025210084034
55.68721311475411,33.26386554621849
52.79377049180327,31.409453781512607
50.78262295081967,30.187815126050424
49.51344262295081,29.34390756302521
48.51213114754098,28.64810924369748
47.67737704918032,28.072268907563025
46.97377049180328,27.570588235294114
46.346229508196714,27.134873949579834
45.75606557377049,26.71995798319328
45.23311475409836,26.359453781512602
44.76622950819672,26.036134453781514
44.339344262295086,25.72626050420168
43.96491803278689,25.458403361344537
43.639016393442624,25.245378151260507
43.39377049180328,25.057352941176468
44.1167213114754,25.287394957983192
47.35016393442623,27.26575630252101
50.62459016393443,29.726050420168065
53.389836065573775,31.927100840336134
55.480000000000004,33.688235294117646
56.9839344262295,34.97310924369747
57.92721311475411,35.74201680672268
58.249836065573774,35.895798319327724
57.78000000000001,35.20966386554622
55.90918032786885,33.358823529411765
53.00065573770492,31.501680672268908
50.966229508196726,30.280882352941177
49.6872131147541,29.432773109243698
48.675409836065576,28.742016806722688
47.84229508196721,28.17058823529412
47.12885245901639,27.658403361344536
46.50098360655738,27.222268907563024
45.898032786885246,26.803151260504205
45.36459016393443,26.44159663865546
44.88327868852459,26.1140756302521
44.442950819672134,25.80168067226891
44.05934426229508,25.524159663865547
43.73409836065574,25.303571428571427
43.474754098360656,25.10861344537815
44.192131147540984,25.32794117647059
47.43934426229508,27.282983193277314
50.73049180327869,29.723109243697476
53.50786885245901,31.907142857142855
55.60327868852459,33.66344537815126
57.11573770491804,34.93340336134454
58.06000000000001,35.70294117647059
58.38295081967213,35.86029411764706
57.91967213114754,35.186764705882354
56.05311475409836,33.35042016806723
53.11868852459017,31.476680672268902
51.05639344262295,30.250630252100837
49.75737704918033,29.395378151260505
48.73901639344262,28.693067226890754
47.88426229508196,28.11239495798319
47.16163934426229,27.600210084033616
46.506229508196725,27.155882352941177
45.89967213114754,26.738235294117647
45.358360655737705,26.37163865546219
44.86524590163934,26.039705882352944
44.4127868852459,25.723529411764705
44.02032786885246,25.435924369747898
43.67967213114755,25.213445378151256
43.41704918032787,25.0140756302521
44.12983606557377,25.23340336134454
47.38622950819673,27.19873949579832
50.683278688524595,29.646638655462183
53.46590163934426,31.84831932773109
55.5655737704918,33.62352941176471
57.07344262295082,34.911764705882355
58.02065573770493,35.6983193277311
58.351147540983604,35.872268907563026
57.90196721311475,35.213655462184875
56.05344262295082,33.384453781512605
53.104590163934425,31.48403361344538
51.020655737704914,30.247478991596637
49.71475409836066,29.389285714285712
48.68524590163934,28.68718487394958
47.826557377049184,28.10252100840336
47.10229508196721,27.593487394957982
46.43967213114754,27.148319327731095
45.82590163934426,26.725840336134453
45.26622950819672,26.355042016806724
44.76983606557377,26.0186974789916
44.31049180327869,25.6968487394958
43.919999999999995,25.40924369747899
43.58295081967213,25.183403361344535
43.31803278688525,24.985714285714288
44.03672131147541,25.20420168067227
47.327213114754095,27.1781512605042
50.65606557377049,29.64201680672269
53.466229508196726,31.858193277310928
55.583278688524594,33.64495798319328
57.11180327868852,34.94663865546218
58.07639344262296,35.74579831932773
58.4144262295082,35.93172268907563
57.98098360655738,35.286134453781514
56.13737704918033,33.46659663865546
53.16426229508196,31.531512605042018
51.04622950819672,30.27857142857143
49.71967213114754,29.415126050420167
48.67770491803279,28.702731092436974
47.81967213114754,28.11575630252101
47.0816393442623,27.597899159663868
46.413770491803284,27.148949579831932
45.78754098360656,26.721008403361346
45.228524590163936,26.345588235294116
44.72590163934426,26.007563025210086
44.256065573770485,25.68487394957983
43.863934426229505,25.393697478991594
43.52229508196721,25.168277310924374
43.259672131147546,24.971218487394957
43.99737704918033,25.196008403361343
47.320983606557384,27.196428571428573
50.68032786885246,29.690336134453784
53.51409836065574,31.931512605042016
55.65213114754099,33.73760504201681
57.18360655737705,35.05798319327731
58.15344262295083,35.86386554621849
58.50360655737705,36.05525210084034
58.05245901639344,35.40777310924369
56.239672131147536,33.55105042016807
53.24622950819672,31.623949579831933
51.17016393442623,30.403781512605043
49.78459016393443,29.521218487394957
48.73213114754098,28.800420168067227
47.87508196721312,28.216176470588238
47.134098360655734,27.6968487394958
46.456721311475405,27.22016806722689
45.83114754098361,26.791176470588233
45.27311475409836,26.41050420168067
44.769180327868845,26.073109243697477
44.308196721311475,25.74348739495798
43.92327868852459,25.451260504201684
43.591475409836065,25.22310924369748
43.33114754098361,25.02626050420168
44.07180327868852,25.259033613445382
47.40196721311476,27.257773109243693
50.765573770491805,29.75042016806723
53.604918032786884,31.9968487394958
