day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89
42.9,43.3,43.85,44.55,45.75,47.0,48.6,51.75,54.35,54.75,41.400000000000006,42.25,43.6,44.85,46.2,47.8,49.95,52.6,55.65,56.0,55.8,54.85,53.6,50.85,47.8,44.4,40.7,40.5,40.75,41.0,41.55,41.9,42.55,43.4,44.25,45.45,46.4,47.650000000000006,49.05,51.05,53.3,57.1,59.45,60.2,59.85,59.1,57.150000000000006,55.0,52.05,48.150000000000006,44.15,42.2,42.95,43.65,44.25,44.85,45.25,45.85,46.5,47.4,48.6,49.7,51.25,53.2,55.6,58.7,60.05,60.75,60.650000000000006,59.75,58.6,56.9,54.05,50.95,47.25,44.05,44.45,45.1,45.900000000000006,46.8,47.9,48.7,49.8,50.8,52.3,53.85,55.400000000000006,57.8,61.3,63.85
42.35,42.7,43.2,43.65,44.45,45.75,46.8,48.7,51.75,54.2,40.75,41.6,42.7,43.85,45.1,46.35,48.0,50.05,52.85,55.8,56.150000000000006,56.1,54.95,53.7,51.1,48.0,44.45,40.7,40.6,40.85,41.2,41.4,42.150000000000006,42.9,43.650000000000006,44.4,45.4,46.45,47.85,49.3,51.25,53.7,57.35,59.7,60.45,60.1,59.3,57.5,55.2,52.2,48.5,44.4,42.3,43.15,43.8,44.3,44.650000000000006,45.1,45.7,46.55,47.6,48.650000000000006,49.7,51.3,53.2,55.650000000000006,58.6,59.8,60.9,61.0,60.3,58.900000000000006,57.05,54.3,51.25,47.6,44.4,44.650000000000006,45.4,46.1,47.1,47.95,48.8,49.95,51.0,52.45,54.05,55.400000000000006,58.0,61.35
41.9,42.1,42.55,43.0,43.5,44.35,45.6,46.9,48.65,51.6,40.35,41.0,42.0,42.95,44.1,45.25,46.3,48.0,50.150000000000006,53.15,55.95,56.5,56.15,55.1,53.8,51.2,48.0,44.45,40.8,40.7,40.95,41.1,41.55,42.45,43.1,43.75,44.6,45.5,46.5,47.95,49.55,51.35,54.150000000000006,57.6,59.95,60.650000000000006,60.35,59.55,57.7,55.4,52.5,48.7,44.5,42.45,43.3,43.8,44.0,44.5,44.9,45.650000000000006,46.55,47.55,48.7,49.7,51.4,53.2,55.6,58.45,60.0,61.25,61.5,60.6,59.05,57.5,54.650000000000006,51.45,48.05,44.650000000000006,44.85,45.650000000000006,46.400000000000006,47.2,48.0,49.0,50.1,51.05,52.7,54.2,55.45,58.150000000000006
41.25,41.7,41.95,42.35,42.85,43.5,44.35,45.5,46.85,48.7,39.85,40.400000000000006,41.3,42.25,43.150000000000006,44.3,45.25,46.3,48.1,50.25,53.45,56.1,56.6,56.35,55.2,53.75,51.2,48.0,44.65,40.900000000000006,40.7,41.0,41.25,41.8,42.5,43.25,43.85,44.7,45.55,46.7,48.15,49.7,51.6,54.4,57.85,60.2,60.95,60.6,59.650000000000006,57.95,55.7,52.8,48.8,44.7,42.650000000000006,43.25,43.6,43.9,44.3,44.8,45.650000000000006,46.55,47.65,48.7,49.75,51.4,53.25,55.55,58.6,60.35,61.5,61.650000000000006,60.8,59.35,57.8,55.0,51.75,48.3,45.0,45.1,45.9,46.45,47.3,48.150000000000006,49.3,50.2,51.25,52.85,54.3,55.6
40.9,41.05,41.55,41.650000000000006,42.2,42.8,43.35,44.45,45.3,46.75,39.5,40.0,40.85,41.6,42.35,43.35,44.3,45.2,46.45,48.3,50.45,53.75,56.3,56.8,56.55,55.4,53.85,51.3,48.150000000000006,44.8,41.0,40.8,41.2,41.5,41.900000000000006,42.650000000000006,43.35,43.95,44.7,45.650000000000006,46.8,48.35,50.05,51.8,54.650000000000006,58.2,60.45,61.2,60.85,59.85,58.2,56.0,52.95,48.95,44.75,42.7,43.1,43.45,43.6,44.2,44.9,45.650000000000006,46.7,47.55,48.7,49.85,51.45,53.25,55.75,58.9,60.75,61.7,61.75,61.2,59.75,58.0,55.3,52.1,48.65,45.3,45.35,45.9,46.65,47.6,48.45,49.4,50.25,51.45,52.95,54.4
40.5,40.7,40.95,41.2,41.5,42.2,42.7,43.4,44.25,45.25,39.1,39.55,40.3,41.150000000000006,41.75,42.55,43.45,44.3,45.2,46.650000000000006,48.55,50.650000000000006,53.9,56.45,56.95,56.7,55.4,54.05,51.5,48.25,44.85,41.2,40.95,41.400000000000006,41.6,42.05,42.7,43.35,44.0,44.8,45.85,46.95,48.65,50.25,52.0,54.95,58.45,60.8,61.35,61.05,60.05,58.4,56.1,53.1,48.95,44.8,42.6,43.0,43.25,43.45,44.15,44.95,45.75,46.7,47.6,48.75,50.0,51.55,53.3,56.1,59.45,60.85,61.85,62.0,61.55,60.1,58.35,55.7,52.5,48.9,45.55,45.3,46.0,47.0,47.8,48.55,49.45,50.35,51.6,52.95
40.150000000000006,40.4,40.65,40.75,41.1,41.55,42.1,42.75,43.3,44.0,38.85,39.25,39.9,40.6,41.25,41.95,42.650000000000006,43.45,44.45,45.45,46.85,48.7,50.75,54.150000000000006,56.5,57.1,56.75,55.55,54.2,51.55,48.400000000000006,44.95,41.55,41.2,41.45,41.65,42.25,42.85,43.35,44.0,45.0,45.95,47.2,48.85,50.35,52.25,55.1,58.7,60.900000000000006,61.55,61.25,60.25,58.6,56.2,53.05,49.0,44.8,42.55,42.7,43.05,43.55,44.2,45.0,45.75,46.7,47.65,48.75,50.05,51.650000000000006,53.650000000000006,56.4,59.6,60.85,62.2,62.4,61.7,60.45,58.75,56.150000000000006,53.0,49.25,45.75,45.4,46.400000000000006,47.2,47.9,48.75,49.5,50.35,51.7
39.95,40.1,40.3,40.4,40.6,41.1,41.55,42.2,42.55,43.150000000000006,38.6,38.9,39.55,40.3,40.85,41.45,42.0,42.7,43.55,44.55,45.7,47.05,48.9,50.95,54.35,56.55,57.1,56.85,55.75,54.35,51.650000000000006,48.55,45.25,41.95,41.2,41.45,41.8,42.25,42.8,43.4,44.150000000000006,45.2,46.150000000000006,47.5,49.0,50.5,52.4,55.25,58.8,61.1,61.7,61.45,60.4,58.55,56.1,53.0,49.0,44.8,42.35,42.5,43.05,43.6,44.35,45.0,45.650000000000006,46.75,47.8,48.8,50.150000000000006,51.8,53.95,56.6,59.650000000000006,61.1,62.5,62.650000000000006,62.0,60.9,59.05,56.55,53.45,49.5,45.85,45.8,46.6,47.3,48.05,48.85,49.55,50.55
40.5,39.85,40.05,40.1,40.3,40.4,41.05,41.6,42.0,42.3,38.9,38.65,39.25,39.85,40.4,40.95,41.5,42.05,42.8,43.7,44.75,45.8,47.25,49.05,51.150000000000006,54.400000000000006,56.65,57.2,57.0,55.9,54.4,51.9,48.8,45.6,42.0,41.25,41.6,41.8,42.3,42.85,43.55,44.4,45.4,46.4,47.650000000000006,49.1,50.6,52.6,55.35,59.05,61.3,61.95,61.650000000000006,60.45,58.4,56.0,52.9,49.0,44.6,42.2,42.55,43.150000000000006,43.7,44.3,44.95,45.75,46.85,47.85,48.75,50.35,52.25,54.1,56.85,59.95,61.4,62.6,63.150000000000006,62.55,61.25,59.4,57.0,53.6,49.75,46.1,46.2,46.75,47.400000000000006,48.3,48.8,49.650000000000006
43.65,40.25,39.75,39.85,39.9,40.05,40.35,41.1,41.45,41.650000000000006,42.4,39.1,39.1,39.650000000000006,40.05,40.6,41.0,41.55,42.150000000000006,43.0,43.8,44.9,45.9,47.35,49.1,51.25,54.5,56.8,57.4,57.2,55.95,54.55,52.2,49.1,45.7,42.05,41.3,41.65,41.900000000000006,42.3,43.0,43.8,44.7,45.7,46.45,47.85,49.25,50.8,52.8,55.650000000000006,59.25,61.6,62.1,61.75,60.25,58.3,55.9,52.8,48.95,44.45,42.3,42.6,43.35,43.6,44.25,45.0,45.85,46.85,47.95,49.0,50.8,52.55,54.25,57.15,60.2,61.650000000000006,62.8,63.6,62.95,61.6,59.8,57.15,53.85,50.1,46.45,46.4,46.9,47.5,48.150000000000006,48.95
47.25,43.5,40.2,39.55,39.650000000000006,39.7,40.0,40.25,41.05,41.05,45.650000000000006,42.7,39.5,39.5,39.85,40.150000000000006,40.650000000000006,41.0,41.650000000000006,42.3,43.3,43.9,44.95,45.95,47.4,49.05,51.35,54.7,56.95,57.6,57.35,56.2,54.7,52.5,49.25,45.8,42.2,41.3,41.6,41.8,42.45,43.25,44.15,45.0,45.75,46.7,48.05,49.4,50.9,52.95,55.95,59.5,61.6,62.150000000000006,61.5,60.2,58.25,55.75,52.650000000000006,48.75,44.650000000000006,42.4,42.7,43.3,43.6,44.3,45.1,45.900000000000006,46.900000000000006,48.2,49.45,51.05,52.7,54.6,57.4,60.5,61.9,63.05,63.9,63.4,61.85,60.1,57.400000000000006,54.2,50.55,46.6,46.45,46.95,47.5,48.3
49.5,47.05,43.3,40.05,39.4,39.5,39.65,39.95,40.3,40.7,49.0,45.9,42.9,39.85,39.650000000000006,39.95,40.2,40.7,41.1,41.8,42.6,43.3,44.0,45.0,46.05,47.45,49.150000000000006,51.55,54.95,57.05,57.75,57.6,56.45,54.8,52.6,49.45,45.9,42.25,41.25,41.5,41.9,42.65,43.5,44.45,45.0,45.9,46.8,48.2,49.5,51.150000000000006,53.2,56.1,59.55,61.55,61.9,61.4,60.1,58.2,55.650000000000006,52.55,48.8,44.8,42.5,42.75,43.25,43.7,44.45,45.1,45.9,47.150000000000006,48.55,49.7,51.2,52.95,54.8,57.8,60.8,62.3,63.400000000000006,64.35,63.7,62.2,60.35,57.85,54.45,50.75,46.95,46.55,46.95,47.65
51.85,49.35,47.0,43.1,40.0,39.2,39.400000000000006,39.55,39.9,40.2,51.7,49.25,46.25,43.1,40.05,39.75,39.9,40.25,40.85,41.25,42.0,42.6,43.3,44.0,45.150000000000006,46.2,47.5,49.3,51.8,55.05,57.150000000000006,57.9,57.85,56.75,54.95,52.85,49.55,46.05,42.400000000000006,41.15,41.6,42.1,42.95,43.9,44.45,45.150000000000006,46.05,47.05,48.15,49.7,51.35,53.35,56.150000000000006,59.35,61.3,61.7,61.25,60.0,58.1,55.650000000000006,52.6,48.85,45.1,42.5,42.75,43.3,43.8,44.4,45.15,46.150000000000006,47.5,48.7,49.9,51.4,53.2,55.0,58.2,61.05,62.8,63.900000000000006,64.7,64.0,62.5,60.7,58.3,54.65,51.2,47.2,46.6,47.1
53.65,51.7,49.2,46.9,42.95,39.95,39.150000000000006,39.25,39.5,39.65,53.35,51.95,49.6,46.6,43.25,40.1,39.75,40.0,40.3,40.85,41.45,41.900000000000006,42.6,43.3,44.25,45.2,46.2,47.5,49.5,51.95,55.1,57.3,58.25,58.05,56.95,55.15,52.9,49.650000000000006,46.2,42.35,41.25,41.7,42.400000000000006,43.25,43.85,44.650000000000006,45.25,46.150000000000006,47.05,48.3,49.85,51.55,53.55,56.2,59.25,61.150000000000006,61.7,61.05,59.9,58.05,55.7,52.650000000000006,49.1,45.1,42.45,42.8,43.45,43.7,44.3,45.4,46.5,47.75,48.75,50.150000000000006,51.7,53.400000000000006,55.45,58.6,61.45,63.25,64.35,65.0,64.35,62.75,60.8,58.45,54.900000000000006,51.45,47.3,46.75
54.650000000000006,53.55,51.6,49.1,46.75,42.85,39.95,39.0,39.3,39.3,54.45,53.5,52.2,49.85,46.85,43.4,40.1,39.8,40.0,40.4,41.0,41.4,41.95,42.7,43.45,44.35,45.1,46.25,47.55,49.55,52.0,55.25,57.6,58.5,58.25,57.1,55.1,52.9,49.9,46.3,42.55,41.35,42.0,42.7,43.35,43.95,44.75,45.4,46.2,47.25,48.55,50.0,51.6,53.6,56.05,59.3,61.05,61.55,60.9,59.8,58.1,55.85,52.7,49.25,45.15,42.650000000000006,43.0,43.4,43.75,44.55,45.8,46.75,47.9,49.0,50.4,52.05,53.75,55.7,58.9,61.8,63.75,64.6,65.19999999999999,64.44999999999999,62.9,60.85,58.7,55.15,51.75,47.45
