Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7
117.52471052631577,24.43802639821029,28.05707746198551,18.731871724766457,157.92305263157894,21.357463316582912,98.45288811188811,77.28663967611335
109.81944736842105,23.860717673378073,27.508032799936313,18.471944634313054,158.76660526315789,21.565463316582917,96.18286480186482,72.35045883940622
102.53418421052632,23.6323418344519,27.018005732027707,18.36450330371383,156.95923684210527,21.752119597989946,93.98071095571096,67.83072874493926
95.94042105263159,23.254500671140942,26.70100628930817,18.030971747550694,154.62463157894734,21.833222110552768,91.86766433566433,63.890971659919025
90.3441052631579,23.035986129753912,26.504705039407696,18.005213032581455,154.50305263157892,21.85843190954774,89.84392773892775,60.1580971659919
84.41568421052634,22.867804921700223,25.908276411113768,18.011641604010023,154.78365789473682,22.14717185929648,88.3110675990676,57.11551956815115
79.64905263157894,22.87576062639821,25.552833373139084,18.091473000683532,153.73484210526314,22.202431909547744,86.79881818181818,54.32114709851553
75.50263157894736,22.904368680089487,25.355384125467722,17.980354294827983,153.45642105263158,22.393350753768843,85.57053613053613,52.2944669365722
78.13789473684213,23.663171812080538,27.796382453626308,18.863341307814995,153.96884210526315,21.669798743718594,89.2721958041958,59.75765182186235
93.57839473684211,26.024535123042504,29.136486744685936,23.005308726361356,154.4368421052631,20.300201005025123,96.84407692307694,78.78151147098518
109.97713157894732,27.13432706935123,29.58568028023247,28.579160401002504,155.87989473684212,19.17016180904523,97.98771095571097,95.79975708502026
120.77052631578947,27.70230022371365,30.00884006050474,33.13846776030986,161.08831578947368,18.187430904522618,95.04963403263402,108.18551956815114
127.29713157894737,28.171078747203584,30.056040124193935,35.421130097972195,166.09368421052633,17.638701256281408,91.78815850815852,112.35348178137653
130.39039473684207,28.616421029082776,29.73373377915771,36.07435178856231,167.23473684210524,17.459026130653267,87.96269696969698,110.31114709851549
130.24673684210526,28.81456644295302,28.860530212562693,35.181395534290274,164.77102631578947,17.194138442211052,84.08501864801865,104.71546558704453
127.50239473684212,28.964218791946315,27.701500676697712,33.84141945773524,165.51713157894739,16.59791934673367,80.15824941724941,97.28256410256411
120.70263157894736,27.71189082774049,25.982825411989484,31.59522670312144,163.68344736842107,15.485816834170857,76.64197902097901,87.894669365722
106.49355263157894,24.283476062639817,24.67689355942998,25.909716336295283,158.99418421052633,13.832391708542712,73.79630769230769,72.94430499325237
88.57523684210526,20.066590156599553,21.969054215428702,20.003865345181133,155.28726315789473,13.683095226130654,70.90401864801865,61.561997300944675
75.2222105263158,18.557414317673377,20.0379436350609,18.303389154704945,155.22471052631576,14.39676281407035,69.09037762237763,53.961551956815114
64.1258947368421,17.693288590604027,19.070546930976832,17.24173729778993,156.18115789473686,14.991595728643219,67.98597902097903,48.49551956815115
55.62786842105263,17.118344519015658,18.4996059230953,16.766450216450217,157.08578947368417,15.437136683417087,66.38417948717948,43.9465991902834
48.93313157894739,16.840662639821026,18.38824536263036,16.388148781043515,158.25713157894742,15.92587713567839,65.09896503496503,40.43041835357625
43.729052631578945,16.66582371364653,18.064556962025314,16.65464000911369,162.52726315789477,16.456872110552766,63.63104895104897,37.4593657219973
39.09042105263158,16.399986129753916,17.77834806146008,16.563745727956253,164.2714736842105,16.87460904522613,61.946090909090906,34.40611336032389
35.595263157894735,16.342102908277404,17.699875806066395,16.78734221918432,167.30431578947366,17.42350527638191,60.90001864801865,31.46483130904184
32.26892105263158,16.5855033557047,17.63410795318844,17.140542264752792,168.10513157894738,18.000860301507537,59.78914685314684,28.735465587044533
29.581157894736837,16.76290827740492,17.76287079054216,17.37997493734336,169.04049999999998,18.400727638190954,58.728279720279716,26.532523616734142
27.47460526315789,16.968984787472035,17.991123318207148,17.920266575529737,171.85410526315786,18.790596733668345,57.863536130536126,24.411025641025642
25.648000000000007,17.19203982102908,17.874318923652577,18.426454773296875,174.36000000000004,19.41406809045226,57.186081585081595,22.931295546558705
24.484710526315784,17.59413020134228,17.84365655600669,19.01192754613807,175.8864210526316,19.79457286432161,56.74858741258741,21.62851551956815
23.38365789473684,18.068187919463085,17.999130642464774,19.336905901116427,177.91463157894736,20.28937663316583,56.31428671328671,21.008920377867746
23.97884210526316,19.21548143176734,20.590473688400603,20.655755297334245,181.56536842105265,19.77688442211055,60.30753613053614,27.984655870445348
30.742605263157902,21.32259686800895,21.516364939097205,24.891195033037143,183.21042105263157,18.337243969849247,66.5436083916084,43.56866396761134
38.94344736842105,22.136073378076063,21.459434758379107,30.30211209842789,186.7282894736842,17.108462060301505,66.55935664335664,57.697989203778675
43.890815789473685,22.46681029082774,21.432869198312233,34.54051720209615,193.08852631578947,16.03623894472362,63.264773892773896,68.2832523616734
46.5542105263158,22.797270693512296,21.21122124034711,36.57686602870813,198.59355263157894,15.505202010050253,59.33691375291375,71.37649122807017
47.77168421052631,23.14682953020134,20.733728206353003,37.20483253588517,199.73252631578944,15.388536432160802,55.469706293706295,69.78967611336031
46.97589473684211,23.348964653243854,19.96664994825253,36.32810093415357,197.97186842105262,15.214566582914573,51.83515151515151,65.09466936572201
45.36526315789473,23.741700223713647,18.92587612451238,35.25065390749602,200.97747368421054,14.8155716080402,48.875347319347306,59.713603238866405
42.10681578947369,23.087239821029087,17.678268449964175,33.410845295055815,203.09273684210527,14.108920603015074,46.38792773892774,52.749797570850205
36.95355263157895,20.577709619686804,17.17116392007006,28.711858054226475,202.18155263157897,12.915452261306532,45.28542657342658,42.10831309041837
