day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,day 90
56.3,57.2,57.7,58.6,59.5,61.0,63.0,66.1,67.7,68.2,67.8,67.1,65.5,63.5,60.8,57.9,54.5,50.7,48.9,48.6,48.3,48.4,48.4,48.6,48.9,49.3,49.4,49.9,50.5,51.5,53.3,55.5,57.3,58.1,58.1,57.3,56.0,54.0,51.5,48.5,45.0,40.9,40.2,40.4,40.3,40.4,40.5,40.4,40.8,40.9,41.5,42.1,42.6,43.3,44.3,45.8,47.9,48.3,48.0,47.4,46.2,44.6,42.5,39.7,36.3,34.5,34.4,34.6,34.6,34.9,35.2,35.2,34.9,35.0,35.6,35.7,35.8,36.0,37.0,38.0,39.6,39.9,39.6,38.7,37.2,35.5,33.7,31.6,29.5,29.3,29.5
55.8,56.4,57.0,57.5,58.4,59.6,60.7,62.6,65.8,67.2,67.7,67.4,66.5,64.8,62.7,60.3,57.6,54.1,50.2,48.4,48.0,47.9,48.1,47.9,48.4,48.4,48.8,49.1,49.5,50.3,51.4,53.0,55.0,57.1,57.8,57.6,56.9,55.4,53.4,51.1,48.2,44.4,40.4,40.1,40.0,40.0,39.9,40.1,40.3,40.5,40.7,41.3,41.7,42.4,42.9,43.8,45.4,47.3,47.8,47.7,47.1,46.0,44.5,42.3,39.3,36.1,34.3,34.5,34.4,34.4,34.9,34.9,34.6,34.5,35.0,35.3,35.2,35.2,35.8,36.6,37.7,38.9,39.4,39.0,38.1,36.8,35.5,33.8,32.0,29.8,29.1
55.2,55.9,56.3,56.9,57.4,58.4,59.3,60.4,62.2,65.3,66.8,67.3,66.9,65.7,64.1,62.3,60.0,57.2,53.7,49.7,47.9,47.7,47.6,47.5,47.7,47.9,47.9,48.4,48.7,49.3,50.3,51.1,52.5,54.8,56.7,57.4,57.2,56.3,54.8,53.0,50.9,47.7,43.8,40.2,39.7,39.6,39.5,39.5,39.9,40.1,40.4,40.6,41.1,41.5,41.9,42.4,43.4,44.9,46.7,47.5,47.4,47.0,45.9,44.2,41.9,39.1,35.8,34.3,34.3,34.2,34.4,34.6,34.3,34.2,34.5,34.7,34.8,34.7,35.0,35.5,36.2,37.1,38.5,38.9,38.5,37.7,36.8,35.6,34.3,32.3,29.6
54.7,55.3,55.8,56.2,56.7,57.4,58.1,58.9,59.9,61.8,64.8,66.4,66.8,66.2,65.0,63.6,62.0,59.6,56.8,53.3,49.1,47.6,47.4,47.0,47.3,47.3,47.5,47.6,48.1,48.5,49.2,50.1,50.7,52.4,54.4,56.3,57.0,56.6,55.7,54.3,52.7,50.3,47.2,43.5,39.8,39.4,39.1,39.1,39.4,39.7,39.9,40.3,40.3,40.9,41.1,41.5,42.2,43.0,44.3,46.4,47.2,47.3,46.8,45.6,43.8,41.7,38.7,35.7,34.2,34.0,34.1,34.0,34.0,34.0,34.1,34.1,34.3,34.3,34.5,34.8,35.1,35.7,36.7,38.0,38.4,38.1,37.8,37.0,36.1,34.7,32.1
54.3,54.8,55.3,55.7,56.1,56.8,57.2,57.8,58.4,59.6,61.4,64.3,65.9,66.1,65.5,64.6,63.4,61.7,59.2,56.4,52.8,48.8,47.3,46.8,46.8,46.8,46.9,47.1,47.3,48.0,48.4,49.1,49.6,50.6,52.1,54.0,55.9,56.4,55.9,55.3,54.0,52.2,49.9,47.0,43.1,39.3,38.9,38.7,39.0,39.2,39.5,39.7,40.0,40.2,40.4,40.7,41.2,41.8,42.5,43.9,46.1,47.1,47.0,46.5,45.2,43.5,41.2,38.6,35.5,33.9,34.0,33.7,33.4,33.7,33.9,33.6,33.7,33.7,34.1,34.3,34.4,34.6,35.3,36.2,37.5,38.0,38.1,37.9,37.5,36.4,34.5
54.1,54.4,54.8,55.1,55.6,56.1,56.6,56.9,57.4,58.2,59.3,61.0,63.8,65.2,65.4,65.1,64.4,63.0,61.3,59.0,55.9,52.5,48.4,46.6,46.6,46.3,46.4,46.5,46.8,47.2,47.8,48.3,48.6,49.5,50.3,51.7,53.5,55.3,55.8,55.6,55.0,53.6,52.0,49.7,46.7,42.5,38.8,38.4,38.6,38.8,39.1,39.3,39.5,39.9,39.7,40.0,40.4,40.8,41.3,42.1,43.6,46.0,46.8,46.8,46.1,44.9,43.1,41.2,38.4,35.2,33.9,33.7,33.2,33.1,33.7,33.3,33.2,33.2,33.5,33.9,33.8,33.9,34.2,34.8,35.8,37.1,38.0,38.3,38.3,37.8,36.3
53.7,54.1,54.4,54.6,55.0,55.6,55.9,56.3,56.5,57.1,58.0,58.9,60.4,63.0,64.5,65.0,64.9,63.9,62.6,61.0,58.6,55.7,52.1,47.7,46.4,46.1,45.9,46.0,46.3,46.7,47.1,47.7,47.8,48.5,49.2,49.9,51.2,53.0,54.7,55.4,55.3,54.6,53.3,51.8,49.4,46.1,42.0,38.4,38.4,38.5,38.6,38.8,39.1,39.4,39.4,39.2,39.7,40.1,40.4,40.9,41.7,43.5,45.6,46.6,46.4,45.8,44.5,43.0,41.0,38.2,35.0,33.6,33.1,32.9,33.1,33.1,32.8,32.7,32.9,33.3,33.4,33.3,33.5,33.8,34.4,35.4,37.2,38.2,38.8,38.6,37.6
56.3,53.7,54.2,54.2,54.6,55.0,55.4,55.6,55.9,56.2,57.0,57.6,58.4,59.6,62.3,64.2,64.8,64.5,63.6,62.4,60.6,58.4,55.5,51.5,47.4,45.8,45.6,45.5,45.8,46.2,46.6,46.9,47.2,47.7,48.1,48.8,49.4,50.7,52.5,54.4,55.1,55.0,54.3,53.1,51.5,48.9,45.7,41.5,38.3,38.2,38.3,38.4,38.7,38.9,38.8,38.9,38.9,39.5,39.7,40.1,40.5,41.7,43.2,45.4,46.1,46.1,45.4,44.5,42.9,40.8,37.9,34.6,33.0,32.8,32.9,32.5,32.6,32.4,32.4,32.8,32.8,32.9,33.0,33.1,33.5,34.0,35.4,37.4,38.7,39.1,38.5
60.0,56.3,53.8,54.0,54.3,54.6,54.9,55.2,55.2,55.7,56.1,56.6,57.1,57.5,58.8,61.9,64.0,64.4,64.2,63.3,61.9,60.4,58.2,54.9,51.2,46.7,45.4,45.2,45.4,45.7,46.1,46.4,46.4,47.2,47.3,47.7,48.2,48.9,50.2,52.0,54.0,54.8,54.7,54.0,52.9,51.0,48.6,45.2,41.3,38.1,38.0,38.0,38.2,38.5,38.3,38.4,38.7,38.7,39.0,39.4,39.7,40.5,41.4,42.9,45.0,45.8,45.7,45.3,44.3,42.7,40.5,37.4,34.0,32.8,32.8,32.2,32.0,32.2,32.1,32.3,32.3,32.4,32.6,32.6,32.7,33.2,34.0,35.6,37.9,39.0,39.0
63.3,59.9,56.2,53.6,54.0,54.2,54.4,54.7,54.8,54.9,55.6,55.8,56.1,56.2,56.7,58.4,61.6,63.5,64.0,63.9,62.9,61.8,60.2,57.6,54.5,50.5,46.2,44.9,45.0,45.4,45.7,45.9,45.9,46.4,46.8,46.9,47.1,47.8,48.5,49.8,51.7,53.7,54.5,54.4,53.9,52.4,50.7,48.2,45.0,41.0,37.8,37.7,37.9,38.1,37.9,38.0,38.2,38.5,38.3,38.7,39.0,39.6,40.2,41.1,42.5,44.6,45.4,45.6,45.2,44.1,42.3,40.1,36.8,33.7,32.8,32.0,31.8,31.6,32.0,32.1,31.7,31.8,32.0,32.1,32.1,32.4,33.2,34.3,36.0,38.1,38.9
