Cluster 0,Cluster 1,Cluster 2
37.3625925925926,23.495189003436426,51.625517241379306
36.80444444444444,23.12164948453608,51.03931034482759
36.31,22.805841924398628,50.51586206896551
35.85481481481481,22.516151202749143,50.05862068965517
35.42148148148148,22.250515463917523,49.64689655172414
35.047407407407405,22.00652920962199,49.24758620689655
34.7374074074074,21.808934707903777,48.91724137931035
34.4762962962963,21.62989690721649,48.674482758620684
34.90296296296296,21.81340206185567,49.480000000000004
37.67777777777778,23.643986254295534,52.620000000000005
40.69814814814815,26.004810996563574,55.8048275862069
43.35,28.10103092783505,58.49241379310343
45.4537037037037,29.771134020618554,60.531724137931036
47.016666666666666,30.968384879725082,61.98482758620689
48.03666666666667,31.631615120274912,62.88275862068966
48.40481481481481,31.671821305841924,63.160000000000004
47.90481481481481,30.850171821305846,62.672413793103445
45.85740740740741,28.918213058419248,60.9448275862069
43.21703703703703,27.254295532646047,57.97862068965518
41.43037037037037,26.178006872852237,55.92275862068965
40.254814814814814,25.418900343642612,54.6551724137931
39.325185185185184,24.796907216494848,53.641379310344824
38.53666666666667,24.274914089347078,52.812413793103445
37.8562962962963,23.821649484536085,52.10689655172414
37.24814814814815,23.43470790378007,51.500689655172415
36.69074074074074,23.06529209621993,50.90620689655172
36.193333333333335,22.746735395189003,50.37379310344827
35.74592592592593,22.46082474226804,49.91655172413793
35.31666666666667,22.196907216494843,49.5
34.95296296296296,21.955670103092785,49.11517241379311
34.64740740740741,21.76701030927835,48.77034482758621
34.39740740740741,21.586597938144326,48.5296551724138
34.83074074074074,21.77594501718213,49.33448275862069
37.60740740740741,23.611683848797252,52.4896551724138
40.63444444444445,25.982817869415804,55.6848275862069
43.29555555555555,28.10274914089347,58.397241379310344
45.40296296296296,29.785223367697593,60.44206896551723
46.97851851851851,30.996219931271483,61.91172413793104
47.997777777777785,31.668728522336764,62.820689655172416
48.37777777777778,31.72680412371134,63.10413793103449
47.895185185185184,30.925085910652925,62.636551724137924
45.87888888888889,29.00240549828179,60.91862068965518
43.241851851851855,27.301374570446733,57.95862068965517
41.45296296296296,26.19553264604811,55.881379310344826
40.2725925925926,25.428522336769763,54.618620689655174
39.34703703703703,24.790378006872853,53.592413793103454
38.55777777777778,24.26254295532646,52.774482758620685
37.88407407407408,23.80652920962199,52.073793103448274
37.28259259259259,23.414432989690724,51.4703448275862
36.727777777777774,23.035395189003438,50.892413793103444
36.227407407407405,22.716494845360824,50.371034482758624
35.77962962962963,22.424398625429554,49.92689655172414
35.34407407407407,22.152233676975946,49.52137931034483
34.97740740740741,21.913402061855667,49.144827586206894
34.67000000000001,21.723711340206187,48.825517241379316
34.41851851851852,21.545704467353954,48.5848275862069
34.852592592592586,21.73470790378007,49.38137931034482
37.635555555555555,23.599999999999998,52.549655172413786
40.66481481481482,25.991408934707902,55.74413793103448
43.32555555555555,28.13745704467354,58.45655172413794
45.442962962962966,29.84329896907217,60.50206896551724
47.02407407407407,31.059106529209625,61.96413793103448
48.05703703703703,31.755670103092783,62.87862068965517
48.446666666666665,31.82680412371134,63.174482758620684
47.967777777777776,31.028522336769765,62.721379310344815
45.96851851851852,29.113745704467348,61.03586206896552
43.31666666666667,27.38144329896907,58.10275862068966
41.517407407407404,26.270103092783508,56.01724137931034
40.327777777777776,25.495189003436423,54.76068965517242
39.39111111111111,24.859106529209622,53.74758620689655
