Cluster 0,Cluster 1,Cluster 2
45.60856303527444,63.64110512855027,84.40108695652174
44.99801019139946,63.88889756360209,84.55231909937888
44.582622760038866,64.01160856104455,84.64412344720498
44.15616941224324,63.873722669845975,84.52925388198757
43.82458997130138,63.758433936503664,84.51138819875777
43.777143357512486,63.93904947791473,84.94483618012423
43.84748435134341,64.12165817356691,85.08786257763975
44.159023456036884,64.1572505432379,85.36870031055902
49.45905000790907,64.72966963444418,87.24280357142857
58.495709330440874,66.39938253562295,89.19512189440994
63.994903396379904,68.75732765417379,87.01772748447206
67.14259067181885,70.62135492183143,82.33542857142857
67.32771484419135,71.23853258465859,77.04492236024845
65.85656893317966,70.77690171720863,71.63651319875777
63.58122172508078,69.977081514528,66.95797204968945
61.323003751158105,69.37640578428167,62.84899922360248
58.57964985424718,68.12374593773437,60.39001552795031
53.412538358981315,64.4083847085745,61.343200310559
49.14613709804984,61.65257235159511,62.889950310559016
46.5996357309109,61.54173663057901,63.83693400621119
44.842750096038685,61.56004884333597,66.25648602484473
43.723824825435564,61.66418091263965,67.67355279503106
42.83066922016586,61.67542314866451,68.9187197204969
42.30488430162927,62.105796396361754,69.98598602484473
41.496229521162405,62.13185373920735,70.32994409937888
41.18737046075973,62.54288733342307,71.02298059006212
40.97979899667819,62.9244983943234,71.61481211180124
40.82568097078163,63.03904851643174,72.001325310559
40.7489301290308,63.3038084341288,72.36363276397515
40.90533342372268,63.709007941849514,73.08168711180124
41.175804578220685,64.09389496759802,73.58936878881987
41.711049759338344,64.49870872834259,74.2868897515528
47.20489966781913,65.27261177239775,76.02631909937888
56.17882595530246,66.9075382189489,77.89686878881989
61.55565057736199,69.35051477799358,75.46690139751551
64.55032302894719,71.22894429167549,70.66935559006211
64.66632646374258,71.77870469011403,65.19052562111801
63.14180428445529,71.31517200930716,59.73186801242237
60.95280150498271,70.49138568928716,55.13524689440993
58.8876166587576,69.83872661192625,51.34018944099379
56.45030709782387,68.91810741687979,49.22487189440994
51.865892933812404,65.48694652231602,50.783632763975156
48.13937812125732,62.99458627386881,53.24222204968944
46.030847739136334,63.16834605695825,54.80273757763975
44.69347072514858,63.405765052016235,57.615732142857134
43.82739351004452,63.702847335730624,59.54962189440994
43.18571678756242,63.98219968078765,61.184797360248446
42.89428016179694,64.54583562486779,62.83560015527951
42.303889453822336,64.68724112070457,63.71787189440994
42.1970799719793,65.22851623944773,64.80318944099379
42.118927643323616,65.84505317000942,65.87856211180124
42.104166045239865,66.15783877853201,66.71036257763976
