station _1,station _10,station _11,station _12,station _13,station _14,station _15,station _16,station _17,station _18,station _19,station _2,station _20,station _3,station _4,station _5,station _6,station _7,station _8,station _9
19.388888888888893,14.388888888888888,14.833333333333334,17.61111111111111,23.000000000000004,15.38888888888889,30.11111111111111,26.22222222222222,33.44444444444444,30.55555555555556,15.72222222222222,28.05555555555556,27.666666666666664,16.38888888888889,19.444444444444443,16.166666666666668,20.500000000000004,25.05555555555555,14.77777777777778,25.11111111111111
18.38888888888889,13.833333333333332,14.166666666666666,16.666666666666668,24.0,14.77777777777778,29.0,25.05555555555555,34.27777777777778,31.333333333333336,18.444444444444446,28.55555555555556,28.111111111111107,19.111111111111114,20.944444444444446,15.277777777777777,20.05555555555556,24.55555555555556,13.88888888888889,26.277777777777775
17.77777777777778,13.277777777777777,13.61111111111111,15.777777777777777,24.5,14.166666666666666,28.05555555555556,23.666666666666664,34.94444444444445,31.83333333333333,20.72222222222222,28.61111111111111,28.33333333333333,21.55555555555556,22.22222222222222,14.555555555555555,19.61111111111111,24.0,12.999999999999998,27.166666666666668
17.166666666666664,12.72222222222222,13.333333333333332,14.944444444444445,24.72222222222222,13.722222222222223,27.05555555555556,22.666666666666664,35.166666666666664,32.22222222222222,22.666666666666664,28.27777777777778,28.000000000000004,23.33333333333333,23.166666666666668,14.000000000000002,19.33333333333333,23.61111111111111,12.333333333333334,27.77777777777778
16.277777777777775,12.333333333333334,15.944444444444446,14.27777777777778,24.5,13.277777777777777,26.11111111111111,21.77777777777778,34.888888888888886,32.22222222222222,24.22222222222221,27.333333333333336,27.22222222222222,24.88888888888889,23.94444444444444,13.38888888888889,19.0,23.33333333333333,11.61111111111111,28.055555555555554
17.11111111111111,12.111111111111107,18.77777777777777,13.777777777777777,23.666666666666664,13.22222222222222,25.05555555555555,20.666666666666668,34.05555555555555,31.888888888888893,25.444444444444443,25.33333333333333,25.55555555555556,26.05555555555556,24.444444444444443,13.777777777777777,18.77777777777777,23.05555555555556,11.222222222222223,27.944444444444443
20.944444444444446,13.777777777777777,21.05555555555556,15.333333333333334,22.0,14.72222222222222,24.05555555555556,19.666666666666668,32.27777777777777,31.166666666666664,26.44444444444444,22.944444444444443,24.111111111111114,26.888888888888893,24.611111111111107,16.055555555555554,18.77777777777777,24.27777777777778,10.88888888888889,27.388888888888886
24.0,15.944444444444446,23.000000000000004,18.38888888888889,19.77777777777777,16.5,23.166666666666668,18.666666666666664,29.444444444444443,29.944444444444446,26.888888888888893,21.222222222222225,22.944444444444443,27.38888888888889,24.55555555555556,18.444444444444446,19.88888888888889,26.05555555555556,11.77777777777778,25.666666666666668
26.166666666666664,17.944444444444443,24.666666666666668,21.27777777777777,18.38888888888889,18.000000000000004,22.333333333333336,17.88888888888889,27.61111111111111,28.88888888888889,26.888888888888893,19.944444444444446,21.888888888888893,27.61111111111111,23.88888888888889,20.444444444444443,21.55555555555556,27.83333333333333,15.38888888888889,23.499999999999996
28.05555555555556,19.444444444444443,25.944444444444446,23.77777777777777,17.166666666666664,19.388888888888893,21.944444444444443,17.11111111111111,26.27777777777777,27.666666666666664,26.5,18.722222222222225,20.944444444444446,27.38888888888889,22.38888888888889,22.11111111111111,23.22222222222222,29.55555555555556,18.38888888888889,21.77777777777778
29.388888888888893,20.72222222222222,26.944444444444443,25.55555555555556,16.055555555555554,20.500000000000004,24.0,16.5,25.222222222222225,26.5,25.38888888888889,17.944444444444443,20.0,26.666666666666664,20.72222222222222,23.38888888888889,25.0,31.166666666666664,20.500000000000004,20.555555555555554
30.611111111111107,21.666666666666668,27.55555555555555,26.888888888888893,15.166666666666664,21.55555555555556,25.55555555555556,15.944444444444446,24.05555555555556,25.38888888888889,23.22222222222222,17.055555555555557,19.05555555555556,24.666666666666668,19.05555555555556,24.388888888888893,26.5,32.611111111111114,22.11111111111111,19.333333333333332
31.44444444444444,22.38888888888889,27.77777777777778,27.88888888888889,14.388888888888888,22.5,27.444444444444446,16.055555555555554,23.111111111111107,24.444444444444443,20.777777777777786,16.444444444444446,18.22222222222222,22.722222222222225,17.72222222222222,25.222222222222225,27.77777777777778,33.77777777777778,23.55555555555556,18.555555555555557
31.944444444444443,23.111111111111107,27.61111111111111,28.77777777777777,13.666666666666668,23.111111111111107,29.33333333333333,17.77777777777778,22.27777777777777,23.444444444444446,19.388888888888893,15.777777777777777,17.5,21.166666666666664,16.77777777777778,25.83333333333333,28.833333333333336,34.833333333333336,24.77777777777777,17.555555555555557
