station _1,station _10,station _100,station _101,station _102,station _103,station _104,station _105,station _106,station _107,station _108,station _109,station _11,station _110,station _111,station _112,station _113,station _114,station _115,station _116,station _117,station _118,station _119,station _12,station _120,station _121,station _122,station _123,station _124,station _125,station _126,station _127,station _128,station _129,station _13,station _130,station _131,station _132,station _133,station _134,station _135,station _136,station _137,station _138,station _14,station _15,station _16,station _17,station _18,station _19,station _2,station _20,station _21,station _22,station _23,station _24,station _25,station _26,station _27,station _28,station _29,station _3,station _30,station _31,station _32,station _33,station _34,station _35,station _36,station _37,station _38,station _39,station _4,station _40,station _41,station _42,station _43,station _44,station _45,station _46,station _47,station _48,station _49,station _5,station _50,station _51,station _52,station _53,station _54,station _55,station _56,station _57,station _58,station _59,station _6,station _60,station _61,station _62,station _63,station _64,station _65,station _66,station _67,station _68,station _69,station _7,station _70,station _71,station _72,station _73,station _74,station _75,station _76,station _77,station _78,station _79,station _8,station _80,station _81,station _82,station _83,station _84,station _85,station _86,station _87,station _88,station _89,station _9,station _90,station _91,station _92,station _93,station _94,station _95,station _96,station _97,station _98,station _99
15.61111111111111,8.444444444444446,16.666666666666668,10.444444444444445,16.166666666666668,16.11111111111111,18.277777777777786,5.055555555555556,9.222222222222223,10.944444444444446,9.888888888888888,9.72222222222222,17.5,8.944444444444445,7.722222222222221,12.666666666666664,10.111111111111112,20.611111111111107,16.72222222222222,17.388888888888886,8.833333333333332,10.777777777777777,16.88888888888889,14.11111111111111,9.27777777777778,8.555555555555555,10.999999999999998,11.833333333333332,5.999999999999998,25.83333333333333,21.38888888888889,18.166666666666668,10.055555555555555,9.055555555555554,10.055555555555555,8.38888888888889,6.333333333333332,14.72222222222222,4.000000000000002,5.277777777777778,7.666666666666665,16.555555555555554,10.333333333333334,9.611111111111107,9.72222222222222,22.77777777777778,14.333333333333332,9.055555555555554,12.111111111111107,19.61111111111111,7.999999999999999,10.166666666666664,27.83333333333333,8.61111111111111,9.27777777777778,10.88888888888889,10.499999999999998,7.277777777777779,14.888888888888888,17.83333333333333,9.000000000000002,12.111111111111107,20.88888888888889,11.222222222222223,12.944444444444445,10.555555555555555,7.666666666666665,9.27777777777778,8.777777777777777,15.055555555555555,12.27777777777778,10.333333333333334,8.944444444444445,7.555555555555556,9.166666666666666,16.38888888888889,10.22222222222222,14.666666666666666,27.88888888888889,11.666666666666666,19.05555555555556,7.277777777777779,16.277777777777775,15.833333333333332,19.388888888888893,13.666666666666668,14.333333333333332,14.166666666666666,10.88888888888889,15.666666666666668,19.22222222222221,17.88888888888889,9.888888888888888,7.166666666666666,12.5,10.88888888888889,15.444444444444445,14.944444444444445,13.777777777777777,7.5,12.777777777777777,9.333333333333332,8.22222222222222,8.111111111111112,18.94444444444444,14.5,8.61111111111111,18.77777777777777,7.999999999999999,6.277777777777776,11.555555555555554,10.333333333333334,15.999999999999998,11.61111111111111,23.38888888888889,16.5,12.111111111111107,10.72222222222222,21.888888888888893,10.444444444444445,7.444444444444444,12.27777777777778,21.666666666666668,23.55555555555556,8.055555555555555,7.999999999999999,7.5,9.166666666666666,14.388888888888888,17.5,7.833333333333334,17.444444444444443,6.944444444444445,14.055555555555554,13.333333333333332,8.833333333333332,8.277777777777777,23.277777777777782
16.72222222222222,7.944444444444443,16.88888888888889,9.555555555555555,17.388888888888886,16.277777777777775,19.22222222222221,4.27777777777778,8.666666666666668,12.444444444444445,9.444444444444445,9.222222222222223,17.11111111111111,8.666666666666668,7.277777777777779,14.166666666666666,9.833333333333334,21.222222222222225,16.333333333333332,17.77777777777778,8.666666666666668,10.333333333333334,16.277777777777775,15.0,9.000000000000002,8.22222222222222,10.499999999999998,11.333333333333332,5.499999999999999,26.44444444444444,20.72222222222222,18.61111111111111,9.555555555555555,8.61111111111111,9.611111111111107,7.944444444444443,5.611111111111112,15.166666666666664,3.4999999999999982,4.888888888888888,7.444444444444444,16.944444444444443,10.444444444444445,9.000000000000002,9.055555555555554,23.111111111111107,14.000000000000002,8.722222222222223,11.11111111111111,19.72222222222222,7.166666666666666,9.611111111111107,28.22222222222222,8.22222222222222,8.944444444444445,10.444444444444445,10.055555555555555,6.888888888888888,15.88888888888889,18.444444444444446,8.777777777777777,11.61111111111111,21.05555555555556,10.666666666666668,14.333333333333332,9.888888888888888,7.388888888888887,8.777777777777777,8.166666666666668,14.11111111111111,11.833333333333332,10.055555555555555,8.444444444444446,7.277777777777779,8.88888888888889,17.11111111111111,9.833333333333334,14.555555555555555,27.77777777777778,10.999999999999998,18.94444444444444,7.999999999999999,16.944444444444443,16.61111111111111,19.944444444444446,13.166666666666668,12.611111111111112,14.166666666666666,10.499999999999998,16.055555555555554,18.33333333333333,18.666666666666664,9.055555555555554,6.888888888888888,11.888888888888888,10.444444444444445,15.0,15.166666666666664,12.611111111111112,7.055555555555557,12.5,8.944444444444445,7.777777777777778,7.722222222222221,18.33333333333333,15.38888888888889,8.111111111111112,19.388888888888893,7.388888888888887,5.777777777777777,10.88888888888889,9.833333333333334,16.77777777777778,10.611111111111112,23.444444444444446,17.27777777777778,11.333333333333332,9.833333333333334,22.61111111111111,9.888888888888888,6.944444444444445,11.444444444444445,21.27777777777777,24.0,7.333333333333335,7.388888888888887,7.611111111111112,8.722222222222223,15.833333333333332,17.944444444444443,7.999999999999999,19.22222222222221,7.055555555555557,13.722222222222223,13.944444444444445,8.38888888888889,7.999999999999999,23.055555555555554
17.388888888888886,7.555555555555556,16.666666666666668,8.722222222222223,18.38888888888889,16.11111111111111,19.77777777777777,3.5555555555555545,8.22222222222222,13.666666666666668,9.000000000000002,8.722222222222223,16.72222222222222,8.277777777777777,6.722222222222223,15.555555555555555,9.77777777777778,21.666666666666668,15.22222222222222,17.83333333333333,8.666666666666668,9.888888888888888,15.055555555555555,15.61111111111111,8.833333333333332,7.833333333333334,10.055555555555555,10.944444444444446,5.166666666666665,26.72222222222221,20.27777777777778,18.666666666666664,9.166666666666666,8.22222222222222,9.27777777777778,7.5,5.0,15.22222222222222,2.999999999999999,4.61111111111111,7.388888888888887,17.11111111111111,10.499999999999998,8.38888888888889,8.499999999999998,23.166666666666668,13.61111111111111,8.38888888888889,10.444444444444445,19.55555555555556,6.500000000000002,9.222222222222223,28.38888888888889,7.777777777777778,8.555555555555555,10.22222222222222,9.611111111111107,6.722222222222223,16.77777777777778,18.94444444444444,8.61111111111111,11.055555555555555,21.05555555555556,10.0,15.499999999999998,9.333333333333332,7.111111111111109,8.555555555555555,7.611111111111112,13.277777777777777,11.38888888888889,9.72222222222222,8.055555555555555,7.111111111111109,8.61111111111111,17.5,9.444444444444445,13.88888888888889,27.27777777777777,10.333333333333334,18.61111111111111,9.555555555555555,17.333333333333336,17.333333333333336,20.38888888888889,12.611111111111112,11.500000000000002,13.666666666666668,10.111111111111112,15.944444444444446,16.833333333333332,19.111111111111114,8.38888888888889,6.555555555555554,11.444444444444445,10.055555555555555,14.000000000000002,15.22222222222222,11.055555555555555,6.722222222222223,12.27777777777778,8.61111111111111,7.388888888888887,7.388888888888887,17.72222222222222,15.999999999999998,7.5,19.55555555555556,6.888888888888888,5.277777777777778,10.333333333333334,9.222222222222223,17.0,9.444444444444445,23.05555555555556,17.83333333333333,10.666666666666668,9.000000000000002,22.83333333333333,9.333333333333332,6.500000000000002,10.666666666666668,20.38888888888889,24.05555555555556,6.833333333333331,6.944444444444445,8.944444444444445,8.277777777777777,17.0,18.000000000000004,9.888888888888888,20.611111111111107,8.444444444444446,13.333333333333332,14.222222222222223,7.88888888888889,7.88888888888889,22.555555555555554
17.555555555555557,7.166666666666666,16.222222222222225,7.833333333333334,19.0,15.38888888888889,20.05555555555556,3.055555555555556,7.833333333333334,14.77777777777778,8.555555555555555,8.166666666666668,16.38888888888889,7.999999999999999,6.277777777777776,16.833333333333332,9.72222222222222,21.77777777777778,12.999999999999998,17.72222222222222,10.22222222222222,10.611111111111112,13.722222222222223,15.944444444444446,8.722222222222223,7.5,9.611111111111107,10.499999999999998,4.777777777777779,26.944444444444443,19.833333333333336,18.61111111111111,8.88888888888889,7.777777777777778,8.944444444444445,7.000000000000001,4.500000000000001,14.77777777777778,2.6111111111111125,4.333333333333331,8.722222222222223,16.88888888888889,10.277777777777777,7.944444444444443,7.944444444444443,22.83333333333333,13.22222222222222,7.999999999999999,9.888888888888888,19.111111111111114,5.777777777777777,8.722222222222223,28.22222222222222,7.444444444444444,8.277777777777777,9.944444444444445,9.166666666666666,7.722222222222221,17.444444444444443,19.111111111111114,8.333333333333334,10.611111111111112,20.611111111111107,9.388888888888888,16.444444444444446,8.88888888888889,6.888888888888888,8.38888888888889,7.166666666666666,12.611111111111112,11.055555555555555,9.5,7.666666666666665,8.444444444444446,8.277777777777777,17.555555555555557,9.11111111111111,12.555555555555555,26.611111111111114,9.72222222222222,17.77777777777778,11.166666666666668,17.333333333333336,17.72222222222222,20.444444444444443,12.166666666666666,10.72222222222222,12.72222222222222,9.611111111111107,15.555555555555555,15.555555555555555,19.388888888888893,7.88888888888889,6.333333333333332,10.88888888888889,9.72222222222222,12.333333333333334,14.888888888888888,10.277777777777777,6.444444444444445,12.0,8.22222222222222,7.111111111111109,7.055555555555557,17.27777777777778,16.444444444444446,6.833333333333331,19.22222222222221,8.111111111111112,4.722222222222222,9.77777777777778,8.499999999999998,16.88888888888889,8.499999999999998,22.11111111111111,18.05555555555556,10.111111111111112,8.38888888888889,22.55555555555556,8.88888888888889,6.166666666666667,9.888888888888888,18.833333333333336,23.833333333333336,6.222222222222223,6.444444444444445,10.666666666666668,7.88888888888889,17.88888888888889,17.88888888888889,11.722222222222223,21.72222222222221,10.0,13.055555555555555,14.27777777777778,7.5,9.333333333333332,21.611111111111114
17.22222222222222,7.000000000000001,15.22222222222222,7.000000000000001,19.22222222222221,13.722222222222223,20.0,3.2222222222222205,7.555555555555556,15.555555555555555,8.277777777777777,7.999999999999999,16.166666666666668,7.666666666666665,5.888888888888889,17.944444444444443,9.611111111111107,21.666666666666668,11.61111111111111,17.27777777777778,11.61111111111111,12.27777777777778,12.72222222222222,15.999999999999998,10.277777777777777,7.277777777777779,9.166666666666666,10.111111111111112,4.555555555555557,26.888888888888893,19.61111111111111,18.111111111111107,8.499999999999998,7.444444444444444,8.666666666666668,6.833333333333331,4.055555555555554,13.722222222222223,2.2222222222222223,4.055555555555554,10.055555555555555,16.444444444444446,9.666666666666666,7.444444444444444,7.555555555555556,22.166666666666668,12.88888888888889,7.611111111111112,9.222222222222223,18.166666666666668,5.166666666666665,8.333333333333334,27.77777777777778,8.055555555555555,8.111111111111112,9.833333333333334,8.833333333333332,9.77777777777778,17.72222222222222,19.166666666666668,8.22222222222222,10.166666666666664,19.88888888888889,8.944444444444445,17.166666666666664,8.444444444444446,7.000000000000001,8.38888888888889,6.833333333333331,12.055555555555555,10.72222222222222,9.222222222222223,8.111111111111112,9.944444444444445,8.277777777777777,17.388888888888886,8.833333333333332,11.166666666666668,25.500000000000004,9.222222222222223,16.11111111111111,12.555555555555555,16.944444444444443,17.83333333333333,20.27777777777778,11.77777777777778,10.055555555555555,10.777777777777777,9.166666666666666,14.611111111111107,14.72222222222222,19.388888888888893,7.388888888888887,7.277777777777779,10.555555555555555,9.555555555555555,11.277777777777777,14.055555555555554,9.666666666666666,6.555555555555554,12.166666666666666,7.999999999999999,6.888888888888888,7.000000000000001,16.88888888888889,16.61111111111111,6.388888888888888,18.166666666666668,10.0,4.500000000000001,9.333333333333332,7.999999999999999,16.166666666666668,7.666666666666665,20.38888888888889,17.944444444444443,9.666666666666666,7.722222222222221,22.0,8.499999999999998,5.7222222222222205,9.27777777777778,17.0,23.000000000000004,5.666666666666668,5.999999999999998,12.555555555555555,7.555555555555556,18.33333333333333,17.5,13.22222222222222,22.666666666666664,11.333333333333332,13.944444444444445,13.88888888888889,7.166666666666666,10.944444444444446,19.833333333333336
16.444444444444446,7.055555555555557,13.444444444444446,6.833333333333331,19.0,11.055555555555555,19.61111111111111,6.500000000000002,8.22222222222222,16.11111111111111,8.22222222222222,9.444444444444445,15.944444444444446,7.5,5.555555555555555,18.833333333333336,9.555555555555555,21.333333333333336,10.666666666666668,16.38888888888889,12.72222222222222,13.833333333333332,11.944444444444445,15.61111111111111,12.111111111111107,7.5,8.88888888888889,9.77777777777778,4.11111111111111,26.5,19.111111111111114,17.166666666666664,8.111111111111112,7.166666666666666,9.11111111111111,7.999999999999999,3.611111111111111,11.38888888888889,1.888888888888888,3.944444444444445,11.38888888888889,15.555555555555555,8.833333333333332,7.166666666666666,7.388888888888887,20.666666666666668,12.555555555555555,8.444444444444446,8.722222222222223,16.555555555555554,4.666666666666666,9.166666666666666,26.944444444444443,9.555555555555555,8.722222222222223,11.222222222222223,8.61111111111111,11.666666666666666,17.72222222222222,18.77777777777777,9.72222222222222,9.72222222222222,18.33333333333333,8.61111111111111,17.555555555555557,7.88888888888889,9.055555555555554,9.27777777777778,6.61111111111111,11.333333333333332,10.499999999999998,9.11111111111111,9.944444444444445,11.277777777777777,9.666666666666666,16.833333333333332,8.944444444444445,10.22222222222222,24.22222222222221,8.833333333333332,14.5,13.722222222222223,15.833333333333332,17.666666666666664,19.77777777777777,11.277777777777777,9.611111111111107,9.5,10.444444444444445,12.555555555555555,14.11111111111111,19.166666666666668,6.944444444444445,9.055555555555554,10.22222222222222,10.611111111111112,10.499999999999998,12.388888888888888,9.166666666666666,8.333333333333334,12.833333333333334,7.999999999999999,8.111111111111112,8.22222222222222,16.5,16.444444444444446,6.722222222222223,15.666666666666668,11.944444444444445,4.11111111111111,8.722222222222223,8.333333333333334,14.055555555555554,7.000000000000001,17.555555555555557,17.388888888888886,9.27777777777778,8.333333333333334,20.83333333333333,8.833333333333332,5.499999999999999,8.666666666666668,15.666666666666668,21.55555555555556,5.277777777777778,5.888888888888889,14.5,7.277777777777779,18.38888888888889,16.5,14.388888888888888,23.22222222222222,12.555555555555555,15.777777777777777,13.166666666666668,6.77777777777778,12.388888888888888,18.555555555555557
14.222222222222223,8.722222222222223,12.333333333333334,10.388888888888893,18.05555555555556,9.222222222222223,18.77777777777777,9.166666666666666,9.555555555555555,16.444444444444446,9.611111111111107,11.888888888888888,17.5,7.666666666666665,5.277777777777778,19.5,10.999999999999998,20.33333333333333,10.166666666666664,14.666666666666666,13.499999999999998,15.277777777777777,11.222222222222223,14.611111111111107,13.722222222222223,9.333333333333332,8.499999999999998,9.5,3.888888888888889,25.88888888888889,18.88888888888889,15.61111111111111,7.833333333333334,7.055555555555557,10.555555555555555,9.5,3.055555555555556,9.555555555555555,1.5000000000000016,3.722222222222224,12.5,14.388888888888888,8.277777777777777,6.722222222222223,7.055555555555557,18.38888888888889,12.72222222222222,10.055555555555555,8.277777777777777,15.277777777777777,4.11111111111111,10.88888888888889,25.27777777777778,11.055555555555555,10.499999999999998,12.944444444444445,9.555555555555555,13.277777777777777,17.333333333333336,17.77777777777778,11.222222222222223,10.333333333333334,17.0,10.0,17.555555555555557,7.5,10.88888888888889,10.444444444444445,6.277777777777776,10.88888888888889,10.333333333333334,9.11111111111111,12.055555555555555,12.444444444444445,11.500000000000002,15.666666666666668,10.777777777777777,9.611111111111107,23.22222222222222,8.444444444444446,13.444444444444446,14.666666666666666,13.88888888888889,17.11111111111111,18.77777777777777,12.777777777777777,9.055555555555554,8.722222222222223,12.555555555555555,10.666666666666668,13.499999999999998,18.5,6.61111111111111,10.777777777777777,9.833333333333334,12.0,9.944444444444445,11.222222222222223,8.666666666666668,10.055555555555555,13.61111111111111,9.166666666666666,9.444444444444445,9.666666666666666,16.72222222222222,15.833333333333332,9.333333333333332,13.166666666666668,13.944444444444445,3.8333333333333326,8.444444444444446,10.88888888888889,11.500000000000002,6.277777777777776,16.11111111111111,16.222222222222225,8.944444444444445,10.388888888888893,18.77777777777777,10.777777777777777,5.222222222222221,8.111111111111112,14.666666666666666,19.33333333333333,5.499999999999999,7.5,16.277777777777775,7.5,17.944444444444443,14.888888888888888,15.38888888888889,23.77777777777777,13.555555555555554,17.666666666666664,11.944444444444445,6.500000000000002,13.61111111111111,17.83333333333333
11.055555555555555,10.444444444444445,11.555555555555554,13.777777777777777,15.61111111111111,7.88888888888889,16.88888888888889,11.166666666666668,10.88888888888889,16.5,11.38888888888889,13.499999999999998,19.388888888888893,9.555555555555555,5.38888888888889,20.0,12.72222222222222,17.72222222222222,9.555555555555555,13.22222222222222,14.11111111111111,16.666666666666668,10.555555555555555,12.777777777777777,14.888888888888888,11.277777777777777,8.666666666666668,9.666666666666666,3.6666666666666674,24.88888888888889,19.833333333333336,14.333333333333332,8.722222222222223,7.000000000000001,12.27777777777778,10.944444444444446,2.722222222222221,8.61111111111111,1.222222222222224,3.777777777777776,13.499999999999998,13.555555555555554,7.944444444444443,6.555555555555554,6.722222222222223,17.0,14.166666666666666,11.61111111111111,7.999999999999999,14.444444444444445,3.777777777777776,12.555555555555555,23.000000000000004,12.388888888888888,12.27777777777778,14.555555555555555,11.166666666666668,14.666666666666666,16.5,16.277777777777775,12.611111111111112,12.0,16.055555555555554,12.055555555555555,17.0,7.222222222222222,12.27777777777778,11.722222222222223,6.0555555555555545,10.388888888888893,11.222222222222223,10.72222222222222,14.055555555555554,13.444444444444446,13.166666666666668,14.222222222222223,12.555555555555555,9.222222222222223,22.38888888888889,8.944444444444445,12.72222222222222,15.555555555555555,12.5,15.777777777777777,17.27777777777778,15.055555555555555,8.61111111111111,8.055555555555555,14.611111111111107,9.833333333333334,12.944444444444445,17.555555555555557,6.277777777777776,12.333333333333334,9.444444444444445,13.277777777777777,9.5,10.22222222222222,8.277777777777777,11.500000000000002,14.555555555555555,10.333333333333334,10.777777777777777,11.11111111111111,18.05555555555556,14.72222222222222,12.166666666666666,11.500000000000002,15.499999999999998,3.611111111111111,9.77777777777778,12.999999999999998,10.0,6.833333333333331,14.5,14.11111111111111,9.222222222222223,12.611111111111112,15.944444444444446,13.38888888888889,5.055555555555556,7.777777777777778,13.833333333333332,17.5,7.999999999999999,8.944444444444445,17.83333333333333,9.27777777777778,17.0,13.88888888888889,16.333333333333332,23.94444444444444,14.444444444444445,19.27777777777778,11.166666666666668,6.333333333333332,14.77777777777778,17.22222222222222
9.5,11.888888888888888,11.055555555555555,16.555555555555554,12.27777777777778,6.666666666666666,14.555555555555555,12.88888888888889,12.166666666666666,16.222222222222225,12.72222222222222,14.666666666666666,21.166666666666664,11.38888888888889,6.833333333333331,20.166666666666664,13.944444444444445,16.11111111111111,8.944444444444445,12.333333333333334,14.27777777777778,17.83333333333333,10.166666666666664,11.333333333333332,15.88888888888889,12.999999999999998,10.333333333333334,11.38888888888889,4.388888888888888,23.22222222222222,21.222222222222225,13.444444444444446,10.499999999999998,8.444444444444446,13.777777777777777,12.27777777777778,2.388888888888887,7.88888888888889,0.944444444444446,4.500000000000001,14.444444444444445,12.88888888888889,7.611111111111112,7.5,6.388888888888888,16.055555555555554,15.666666666666668,12.944444444444445,7.666666666666665,13.555555555555554,3.3888888888888897,14.000000000000002,22.11111111111111,13.61111111111111,13.88888888888889,15.944444444444446,12.666666666666664,15.72222222222222,14.555555555555555,14.833333333333334,13.61111111111111,13.833333333333332,15.333333333333334,14.166666666666666,15.944444444444446,8.555555555555555,13.38888888888889,12.944444444444445,6.444444444444445,9.888888888888888,12.333333333333334,12.555555555555555,15.666666666666668,14.27777777777778,14.444444444444445,13.333333333333332,14.11111111111111,8.777777777777777,21.77777777777778,10.611111111111112,12.166666666666666,16.055555555555554,11.38888888888889,14.166666666666666,16.055555555555554,17.27777777777778,8.38888888888889,7.444444444444444,16.555555555555554,9.166666666666666,12.555555555555555,16.555555555555554,5.999999999999998,13.666666666666668,9.666666666666666,14.555555555555555,9.000000000000002,9.5,7.944444444444443,12.88888888888889,15.499999999999998,11.555555555555554,12.055555555555555,12.22222222222222,19.55555555555556,13.277777777777777,14.5,10.444444444444445,17.055555555555557,3.3888888888888897,12.111111111111107,14.72222222222222,8.944444444444445,9.388888888888888,13.166666666666668,12.27777777777778,10.777777777777777,14.944444444444445,13.61111111111111,15.944444444444446,4.777777777777779,9.166666666666666,12.88888888888889,16.77777777777778,10.22222222222222,10.555555555555555,19.166666666666668,10.944444444444446,15.555555555555555,13.166666666666668,16.88888888888889,23.666666666666664,15.111111111111112,20.666666666666668,10.444444444444445,6.77777777777778,15.72222222222222,16.666666666666668
8.38888888888889,13.166666666666668,10.499999999999998,18.722222222222225,10.72222222222222,5.555555555555555,13.22222222222222,14.333333333333332,13.277777777777777,15.499999999999998,14.000000000000002,15.833333333333332,22.55555555555556,12.88888888888889,8.333333333333334,20.166666666666664,14.833333333333334,15.277777777777777,8.444444444444446,11.555555555555554,14.333333333333332,18.666666666666664,9.77777777777778,10.333333333333334,16.61111111111111,14.444444444444445,11.722222222222223,13.11111111111111,5.666666666666668,21.888888888888893,22.77777777777778,12.72222222222222,12.055555555555555,10.111111111111112,15.22222222222222,13.444444444444446,2.1666666666666656,7.166666666666666,0.7222222222222207,5.333333333333334,15.22222222222222,12.22222222222222,7.166666666666666,9.444444444444445,6.388888888888888,15.38888888888889,17.166666666666664,14.222222222222223,7.5,12.833333333333334,5.0,15.166666666666664,21.44444444444444,14.611111111111107,15.38888888888889,17.11111111111111,13.88888888888889,16.444444444444446,13.055555555555555,13.833333333333332,14.611111111111107,15.61111111111111,14.72222222222222,15.999999999999998,13.944444444444445,10.499999999999998,14.333333333333332,13.944444444444445,8.22222222222222,9.611111111111107,13.61111111111111,14.000000000000002,16.88888888888889,14.944444444444445,15.499999999999998,12.555555555555555,15.499999999999998,8.38888888888889,21.11111111111111,12.777777777777777,11.666666666666666,16.38888888888889,10.777777777777777,13.11111111111111,15.166666666666664,19.111111111111114,8.055555555555555,6.944444444444445,18.22222222222222,8.499999999999998,12.166666666666666,15.72222222222222,5.7222222222222205,14.72222222222222,11.555555555555554,15.666666666666668,8.61111111111111,8.88888888888889,7.611111111111112,13.777777777777777,16.333333333333332,12.555555555555555,13.166666666666668,13.22222222222222,21.11111111111111,12.166666666666666,16.5,9.555555555555555,18.22222222222222,5.444444444444443,14.333333333333332,16.277777777777775,7.944444444444443,12.055555555555555,11.944444444444445,10.88888888888889,12.555555555555555,16.88888888888889,12.27777777777778,18.33333333333333,4.722222222222222,11.166666666666668,12.333333333333334,16.11111111111111,12.166666666666666,12.111111111111107,20.27777777777778,12.5,14.11111111111111,12.444444444444445,17.27777777777778,23.5,15.499999999999998,21.72222222222221,9.833333333333334,8.277777777777777,16.5,16.222222222222225
