station _1,station _10,station _11,station _12,station _13,station _14,station _15,station _16,station _17,station _18,station _19,station _2,station _20,station _21,station _22,station _23,station _24,station _25,station _26,station _27,station _28,station _29,station _3,station _30,station _31,station _32,station _33,station _34,station _35,station _36,station _37,station _38,station _39,station _4,station _40,station _41,station _42,station _43,station _44,station _45,station _46,station _47,station _48,station _49,station _5,station _50,station _51,station _52,station _6,station _7,station _8,station _9
26.333333333333336,27.05555555555556,25.77777777777778,21.44444444444444,25.05555555555555,23.722222222222225,28.444444444444446,25.27777777777778,27.22222222222222,25.77777777777778,28.444444444444446,29.611111111111107,29.611111111111107,23.05555555555556,20.444444444444443,24.833333333333336,25.38888888888889,25.83333333333333,23.22222222222222,18.22222222222222,28.5,24.0,20.166666666666664,29.833333333333336,20.611111111111107,30.0,22.77777777777778,19.111111111111114,29.77777777777777,24.388888888888893,26.22222222222222,26.0,20.444444444444443,25.72222222222222,27.944444444444443,28.55555555555556,25.666666666666668,26.55555555555556,29.388888888888893,23.38888888888889,28.166666666666668,29.27777777777778,13.277777777777777,25.38888888888889,25.88888888888889,22.166666666666668,25.666666666666668,15.499999999999998,20.666666666666668,27.0,14.611111111111107,25.72222222222222
26.22222222222222,26.77777777777778,25.11111111111111,21.333333333333336,25.611111111111107,23.77777777777777,28.000000000000004,25.05555555555555,27.27777777777777,25.222222222222225,28.38888888888889,29.88888888888889,29.611111111111107,23.38888888888889,20.166666666666664,25.444444444444443,25.27777777777778,25.77777777777778,24.27777777777778,18.111111111111107,29.05555555555556,22.61111111111111,20.0,30.33333333333333,20.05555555555556,29.944444444444446,22.77777777777778,18.77777777777777,30.222222222222225,24.27777777777778,26.166666666666664,26.77777777777778,20.222222222222225,26.0,27.77777777777778,28.72222222222222,26.44444444444444,25.72222222222222,29.5,23.22222222222222,28.166666666666668,29.444444444444443,13.11111111111111,25.222222222222225,26.05555555555556,22.61111111111111,25.88888888888889,15.111111111111112,21.83333333333333,27.166666666666668,14.444444444444445,25.666666666666668
26.0,26.27777777777777,24.27777777777778,21.38888888888889,25.83333333333333,23.444444444444446,27.22222222222222,24.55555555555556,26.944444444444443,24.0,28.111111111111107,29.77777777777777,29.444444444444443,23.5,19.833333333333336,25.77777777777778,24.77777777777777,25.611111111111107,24.944444444444446,17.88888888888889,29.444444444444443,21.83333333333333,20.11111111111111,30.38888888888889,19.444444444444443,29.666666666666668,22.61111111111111,18.444444444444446,30.27777777777778,23.77777777777777,25.83333333333333,27.333333333333336,19.88888888888889,25.88888888888889,27.27777777777777,28.61111111111111,26.944444444444443,25.27777777777778,29.444444444444443,23.111111111111107,28.05555555555556,29.27777777777778,12.944444444444445,24.77777777777777,25.944444444444446,22.666666666666664,25.944444444444446,14.888888888888888,22.55555555555556,27.166666666666668,14.27777777777778,25.166666666666664
25.55555555555556,25.500000000000004,23.22222222222222,22.55555555555556,25.72222222222222,22.55555555555556,26.05555555555556,23.722222222222225,26.44444444444444,22.22222222222222,27.61111111111111,29.33333333333333,29.0,23.000000000000004,19.55555555555556,25.77777777777778,24.0,25.11111111111111,25.222222222222225,17.77777777777778,29.611111111111107,21.166666666666664,22.166666666666668,30.11111111111111,18.94444444444444,29.0,22.22222222222222,18.111111111111107,29.88888888888889,22.61111111111111,25.38888888888889,27.444444444444446,19.61111111111111,25.27777777777778,26.666666666666664,28.444444444444446,27.05555555555556,24.944444444444446,29.166666666666664,23.05555555555556,27.77777777777778,29.0,12.666666666666664,24.05555555555556,25.38888888888889,22.444444444444446,25.666666666666668,14.611111111111107,23.05555555555556,26.944444444444443,14.11111111111111,24.166666666666664
24.55555555555556,25.27777777777778,22.666666666666664,24.0,25.27777777777778,21.11111111111111,25.444444444444443,22.83333333333333,25.83333333333333,21.11111111111111,26.888888888888893,28.38888888888889,28.33333333333333,21.83333333333333,19.444444444444443,25.55555555555556,23.05555555555556,24.111111111111114,25.11111111111111,17.61111111111111,29.5,20.500000000000004,24.611111111111107,29.55555555555556,18.5,28.05555555555556,21.44444444444444,17.88888888888889,28.88888888888889,20.611111111111107,24.55555555555556,27.05555555555556,19.33333333333333,24.166666666666664,26.0,28.05555555555556,26.944444444444443,24.611111111111107,28.77777777777777,23.000000000000004,27.333333333333336,28.444444444444446,12.5,23.22222222222222,24.111111111111114,21.888888888888893,25.27777777777778,14.388888888888888,23.000000000000004,26.5,14.77777777777778,22.444444444444446
23.166666666666668,25.166666666666664,22.27777777777777,25.05555555555555,24.27777777777778,20.166666666666664,25.0,22.38888888888889,25.11111111111111,20.444444444444443,26.166666666666664,26.666666666666664,26.77777777777778,20.166666666666664,19.27777777777778,25.05555555555555,22.55555555555556,22.55555555555556,24.666666666666668,17.444444444444443,29.166666666666664,19.944444444444446,26.55555555555556,28.5,18.111111111111107,26.44444444444444,20.55555555555556,17.61111111111111,26.72222222222221,19.61111111111111,23.111111111111107,26.166666666666664,19.388888888888893,22.55555555555556,25.0,27.61111111111111,26.77777777777778,24.166666666666664,28.000000000000004,23.38888888888889,26.666666666666664,27.77777777777778,12.27777777777778,22.77777777777778,21.611111111111114,20.944444444444446,24.444444444444443,14.222222222222223,22.444444444444446,25.611111111111107,16.88888888888889,21.44444444444444
22.333333333333336,25.05555555555555,21.888888888888893,25.88888888888889,22.88888888888889,19.61111111111111,24.72222222222222,21.888888888888893,24.77777777777777,19.944444444444446,25.88888888888889,25.27777777777778,25.77777777777778,19.5,19.05555555555556,24.22222222222221,22.11111111111111,21.666666666666668,23.61111111111111,17.333333333333336,28.72222222222222,19.388888888888893,27.77777777777778,26.666666666666664,17.72222222222222,25.222222222222225,20.27777777777778,17.444444444444443,24.77777777777777,19.05555555555556,22.333333333333336,24.444444444444443,21.11111111111111,21.44444444444444,24.33333333333333,26.944444444444443,26.333333333333336,23.833333333333336,27.0,25.666666666666668,25.88888888888889,26.666666666666664,12.166666666666666,22.444444444444446,19.944444444444446,20.33333333333333,23.33333333333333,14.666666666666666,21.38888888888889,24.22222222222221,18.94444444444444,20.666666666666668
22.0,24.944444444444446,21.55555555555556,26.38888888888889,21.83333333333333,19.05555555555556,24.444444444444443,21.55555555555556,24.444444444444443,19.55555555555556,25.72222222222222,24.666666666666668,25.27777777777778,19.05555555555556,19.111111111111114,23.05555555555556,21.666666666666668,21.166666666666664,21.888888888888893,19.27777777777778,28.05555555555556,18.94444444444444,28.5,25.0,17.388888888888886,24.611111111111107,20.05555555555556,19.88888888888889,23.666666666666664,18.55555555555556,21.944444444444443,23.22222222222222,22.77777777777778,20.666666666666668,23.722222222222225,26.55555555555556,25.500000000000004,23.444444444444446,26.38888888888889,27.0,25.38888888888889,25.611111111111107,12.0,22.05555555555556,18.88888888888889,19.833333333333336,22.666666666666664,16.11111111111111,19.22222222222221,23.55555555555556,20.444444444444443,19.944444444444446
21.666666666666668,24.833333333333336,21.166666666666664,26.611111111111114,21.11111111111111,18.666666666666664,24.111111111111114,21.27777777777777,24.166666666666664,19.166666666666668,25.611111111111107,24.166666666666664,24.77777777777777,18.722222222222225,20.777777777777786,22.444444444444446,21.44444444444444,20.72222222222222,20.88888888888889,21.77777777777778,27.444444444444446,18.5,29.111111111111114,24.05555555555556,17.166666666666664,24.111111111111114,19.833333333333336,22.444444444444446,22.88888888888889,18.22222222222222,21.666666666666668,22.333333333333336,24.27777777777778,20.05555555555556,23.33333333333333,26.22222222222222,24.388888888888893,23.05555555555556,26.11111111111111,27.944444444444443,25.166666666666664,24.944444444444446,11.944444444444445,21.83333333333333,18.05555555555556,19.5,22.166666666666668,17.72222222222222,18.166666666666668,23.277777777777786,21.222222222222225,19.27777777777778
21.38888888888889,24.72222222222222,20.777777777777786,26.72222222222221,20.55555555555556,18.277777777777786,23.88888888888889,21.05555555555556,23.88888888888889,18.833333333333336,25.444444444444443,23.61111111111111,24.22222222222221,18.444444444444446,22.83333333333333,21.888888888888893,21.166666666666664,20.33333333333333,20.05555555555556,23.444444444444446,27.111111111111107,18.111111111111107,29.33333333333333,23.5,18.55555555555556,23.77777777777777,19.61111111111111,24.166666666666664,22.333333333333336,17.83333333333333,21.27777777777777,21.55555555555556,25.222222222222225,19.5,22.944444444444443,25.88888888888889,23.61111111111111,22.666666666666664,25.88888888888889,28.33333333333333,24.944444444444446,24.5,11.722222222222223,21.55555555555556,17.444444444444443,19.22222222222221,21.77777777777778,19.33333333333333,17.555555555555557,22.944444444444443,21.555555555555557,18.722222222222225
21.222222222222225,24.55555555555556,20.444444444444443,26.55555555555556,20.11111111111111,17.83333333333333,23.61111111111111,20.72222222222222,23.61111111111111,18.55555555555556,25.222222222222225,23.166666666666668,23.722222222222225,18.22222222222222,24.611111111111107,21.5,20.83333333333333,19.944444444444446,19.27777777777778,24.388888888888893,27.05555555555556,17.88888888888889,29.166666666666664,23.05555555555556,20.944444444444446,23.55555555555556,19.444444444444443,25.38888888888889,21.77777777777778,17.5,21.0,20.83333333333333,25.83333333333333,19.05555555555556,22.55555555555556,25.500000000000004,23.05555555555556,22.5,25.72222222222222,28.666666666666664,24.833333333333336,24.22222222222221,12.166666666666666,21.333333333333336,16.833333333333332,19.0,21.38888888888889,20.500000000000004,16.944444444444443,22.722222222222225,21.611111111111114,18.277777777777782
21.0,24.388888888888893,20.222222222222225,26.11111111111111,19.72222222222222,17.388888888888886,23.444444444444446,20.38888888888889,23.38888888888889,18.33333333333333,25.0,22.722222222222225,23.277777777777786,17.83333333333333,26.11111111111111,21.11111111111111,20.500000000000004,19.61111111111111,18.666666666666664,24.88888888888889,26.888888888888893,17.666666666666664,28.77777777777777,22.61111111111111,23.166666666666668,23.22222222222222,19.27777777777778,26.166666666666664,21.44444444444444,17.11111111111111,20.666666666666668,20.222222222222225,26.27777777777777,18.722222222222225,22.27777777777777,25.166666666666664,22.55555555555556,22.27777777777777,25.444444444444443,28.666666666666664,24.666666666666668,23.94444444444444,13.055555555555555,21.0,16.38888888888889,18.722222222222225,21.05555555555556,21.222222222222225,16.38888888888889,22.5,21.44444444444444,17.83333333333333
20.777777777777786,24.27777777777778,20.05555555555556,25.33333333333333,19.33333333333333,17.055555555555557,23.166666666666668,20.05555555555556,23.111111111111107,18.05555555555556,24.77777777777777,22.444444444444446,22.88888888888889,17.555555555555557,27.0,20.83333333333333,20.166666666666664,19.33333333333333,18.111111111111107,25.166666666666664,26.77777777777778,17.5,27.666666666666664,22.333333333333336,24.833333333333336,22.944444444444443,19.111111111111114,26.77777777777778,21.05555555555556,16.833333333333332,20.33333333333333,19.833333333333336,26.38888888888889,18.38888888888889,22.05555555555556,24.88888888888889,22.27777777777777,22.22222222222222,25.166666666666664,28.5,24.55555555555556,23.61111111111111,14.055555555555554,20.72222222222222,15.999999999999998,18.5,20.72222222222222,21.611111111111114,15.944444444444446,22.22222222222222,20.83333333333333,17.555555555555557
20.611111111111107,24.22222222222221,19.72222222222222,24.611111111111107,19.05555555555556,16.72222222222222,23.000000000000004,19.833333333333336,22.83333333333333,17.88888888888889,24.611111111111107,22.166666666666668,22.55555555555556,17.27777777777778,27.5,20.500000000000004,20.0,18.94444444444444,17.666666666666664,25.0,26.666666666666664,17.388888888888886,25.666666666666668,22.05555555555556,26.11111111111111,22.666666666666664,18.88888888888889,27.0,20.72222222222222,16.555555555555554,19.944444444444446,19.444444444444443,26.27777777777777,18.111111111111107,21.83333333333333,24.55555555555556,21.888888888888893,22.666666666666664,24.944444444444446,28.166666666666668,24.33333333333333,23.33333333333333,14.77777777777778,20.55555555555556,15.777777777777777,18.277777777777786,20.38888888888889,21.77777777777778,15.499999999999998,22.0,19.77777777777777,17.27777777777778
20.444444444444443,24.111111111111114,19.5,24.22222222222221,18.833333333333336,16.444444444444446,22.83333333333333,19.666666666666668,22.666666666666664,17.666666666666664,24.444444444444443,21.944444444444443,22.333333333333336,17.055555555555557,27.666666666666664,20.166666666666664,19.77777777777777,18.722222222222225,17.27777777777778,24.666666666666668,26.5,17.27777777777778,24.33333333333333,21.77777777777778,27.22222222222222,22.5,18.722222222222225,27.0,20.38888888888889,16.222222222222225,19.72222222222222,19.166666666666668,25.72222222222222,17.77777777777778,21.666666666666668,24.33333333333333,21.666666666666668,25.500000000000004,24.72222222222222,27.722222222222225,24.111111111111114,23.111111111111107,15.333333333333334,20.33333333333333,15.666666666666668,18.166666666666668,20.166666666666664,21.5,15.277777777777777,21.83333333333333,18.22222222222222,17.0
