Cluster 0,Cluster 1,Cluster 2
35.0894495412844,23.419999999999998,47.11622807017544
34.62981651376147,23.010384615384613,46.51315789473684
34.2256880733945,22.661153846153848,45.98859649122808
33.84357798165137,22.35,45.51666666666667
33.482568807339455,22.06576923076923,45.078070175438604
33.173853211009174,21.793076923076924,44.67456140350877
32.93853211009174,21.566923076923075,44.33114035087719
32.72293577981652,21.378846153846155,44.062719298245625
33.11559633027523,21.558846153846154,44.75614035087719
35.55596330275229,23.37,47.91710526315789
38.21467889908257,25.797692307692305,51.210087719298244
40.51422018348623,27.970384615384614,54.01271929824562
42.330275229357795,29.70461538461538,56.11885964912281
43.6651376146789,30.949615384615385,57.62894736842105
44.48761467889908,31.66,58.57631578947368
44.695871559633034,31.748846153846156,58.90877192982457
44.08440366972478,30.965384615384615,58.44736842105263
42.09862385321101,29.072307692307696,56.6201754385965
39.98990825688073,27.365384615384617,53.6438596491228
38.59036697247707,26.226923076923075,51.55350877192983
37.56559633027523,25.46,50.24956140350877
36.742201834862385,24.826153846153847,49.22280701754386
36.06743119266054,24.283846153846156,48.354385964912275
35.48532110091743,23.806153846153844,47.632894736842104
34.961926605504594,23.40846153846154,47.012280701754385
34.513302752293576,23.003461538461536,46.39956140350876
34.11788990825688,22.65,45.86885964912282
33.75000000000001,22.338076923076922,45.39780701754386
33.39954128440367,22.050384615384612,44.95482456140351
33.10137614678899,21.77846153846154,44.56271929824561
32.8756880733945,21.558846153846154,44.20789473684211
32.67339449541284,21.365384615384617,43.949122807017545
33.073853211009165,21.55,44.647368421052626
35.5105504587156,23.36269230769231,47.80701754385965
38.17935779816514,25.786923076923078,51.108333333333334
40.49082568807339,27.97807692307692,53.92894736842105
42.321559633027526,29.72346153846154,56.033333333333324
43.66422018348624,30.984230769230766,57.55833333333334
44.4954128440367,31.699230769230766,58.51666666666667
44.71559633027523,31.805384615384614,58.858333333333334
44.13577981651376,31.039230769230773,58.41578947368421
42.18165137614679,29.14346153846154,56.61184210526316
40.076146788990826,27.401153846153843,53.64429824561403
38.66743119266055,26.23846153846154,51.55570175438597
37.642201834862384,25.46076923076923,50.26754385964912
36.829357798165134,24.81192307692308,49.23201754385965
36.15321100917431,24.258846153846154,48.37543859649122
35.57201834862385,23.77846153846154,47.655701754385966
35.04816513761468,23.376923076923077,47.03508771929825
34.58623853211009,22.963846153846156,46.43508771929826
34.18440366972477,22.606538461538456,45.910964912280704
33.81238532110092,22.294615384615387,45.450438596491225
33.45275229357798,21.996923076923075,45.00964912280701
33.147706422018345,21.732307692307693,44.62324561403509
32.91330275229358,21.513461538461538,44.28684210526315
32.70688073394495,21.322692307692307,44.02587719298245
33.106422018348624,21.506153846153843,44.71491228070175
35.57339449541284,23.34192307692308,47.88070175438596
38.252752293577984,25.78230769230769,51.16447368421053
40.57155963302752,27.99153846153846,53.98201754385965
42.40963302752294,29.76346153846154,56.08771929824562
43.75963302752293,31.026153846153843,57.60614035087719
44.59449541284404,31.77192307692308,58.58070175438597
