Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6
42.22173913043478,31.677348066298343,59.82295081967212,34.27882352941176,10.01,19.510526315789473,45.46062500000001
41.42173913043478,31.33756906077348,59.34590163934427,33.697647058823534,9.935,19.116959064327485,44.875625
40.769565217391296,31.03867403314917,58.91147540983607,33.1935294117647,9.915000000000001,18.78479532163743,44.363125000000004
40.16521739130435,30.766850828729282,58.522950819672126,32.72235294117647,9.86,18.49766081871345,43.907500000000006
39.599999999999994,30.49502762430939,58.17704918032788,32.27882352941176,9.89,18.23918128654971,43.484375
39.17826086956522,30.2707182320442,57.87213114754099,31.88176470588235,9.855,17.984795321637428,43.089999999999996
38.74347826086956,30.10276243093923,57.60983606557377,31.564705882352936,9.83,17.785380116959065,42.765625
38.530434782608694,29.955801104972377,57.4295081967213,31.280588235294122,9.879999999999999,17.59824561403509,42.511250000000004
40.21739130434783,30.099447513812155,58.18196721311475,31.66764705882353,9.860000000000001,17.83157894736842,43.274375
44.5608695652174,31.677900552486186,61.21639344262296,34.548235294117646,10.3,19.94210526315789,46.311875
48.77391304347826,33.63149171270719,64.08524590163934,37.73235294117647,10.89,22.6953216374269,49.478750000000005
52.22173913043478,35.33204419889503,66.34754098360655,40.54588235294117,11.59,25.140350877192983,52.217499999999994
54.78260869565217,36.69060773480663,67.93278688524592,42.80764705882353,12.5,27.039181286549713,54.30625
56.64347826086957,37.674585635359115,68.92786885245901,44.510588235294115,13.4,28.382456140350875,55.8
57.85652173913045,38.26243093922651,69.46229508196723,45.65117647058823,13.895,29.10233918128655,56.71625
58.45217391304348,38.34585635359116,69.45737704918032,46.09294117647058,13.934999999999999,29.135087719298248,57.009375
58.09130434782608,37.746408839779,68.8983606557377,45.59941176470588,13.564999999999998,28.156725146198827,56.50750000000001
55.58695652173912,36.25580110497237,67.5311475409836,43.42823529411764,12.795,25.860818713450293,54.638125
52.217391304347835,34.985082872928174,65.08852459016394,40.56764705882353,12.189999999999998,23.887719298245614,51.82937499999999
49.73043478260868,34.09723756906077,63.377049180327866,38.7064705882353,11.795,22.650292397660817,49.868125
47.88260869565218,33.45469613259669,62.45573770491803,37.47764705882353,11.53,21.792397660818715,48.60125
46.4304347826087,32.908287292817676,61.6704918032787,36.51647058823529,11.350000000000001,21.094152046783627,47.6125
45.09130434782608,32.427071823204415,61.02131147540983,35.70294117647059,11.185,20.535672514619883,46.805625
44.17391304347826,32.00939226519338,60.477049180327874,34.98470588235294,11.09,20.035672514619883,46.103125
43.37826086956522,31.641988950276247,59.98360655737705,34.36529411764706,11.010000000000002,19.632748538011693,45.479375
42.56956521739131,31.299447513812158,59.506557377049184,33.78176470588235,10.93,19.238596491228073,44.896249999999995
41.891304347826086,31.007182320441984,59.07377049180328,33.26529411764706,10.875000000000004,18.89766081871345,44.376875
41.29130434782609,30.729834254143647,58.68524590163934,32.8029411764706,10.845000000000002,18.608187134502923,43.919375
40.71739130434782,30.459668508287297,58.3311475409836,32.35,10.84,18.34502923976608,43.49875
40.29565217391305,30.242541436464087,58.03278688524591,31.956470588235295,10.799999999999999,18.085380116959065,43.114999999999995
39.86521739130434,30.074585635359117,57.74918032786885,31.643529411764703,10.77,17.891812865497077,42.782500000000006
39.63478260869565,29.93370165745856,57.575409836065575,31.363529411764706,10.790000000000001,17.68713450292398,42.535000000000004
41.35217391304348,30.07845303867403,58.306557377049174,31.75058823529412,10.77,17.92046783625731,43.302499999999995
45.72173913043479,31.653038674033148,61.38524590163934,34.6235294117647,11.21,20.04093567251462,46.34875
49.94782608695652,33.61160220994475,64.27049180327869,37.821176470588235,11.825,22.8093567251462,49.528125
53.44782608695653,35.32651933701658,66.55901639344263,40.644705882352945,12.53,25.281286549707605,52.283125
56.0304347826087,36.69834254143647,68.15081967213114,42.89882352941176,13.475,27.204678362573098,54.37249999999999
57.92608695652175,37.687845303867405,69.15245901639345,44.61588235294118,14.39,28.567251461988302,55.87624999999999
59.14347826086957,38.28508287292818,69.69999999999999,45.752352941176476,14.914999999999997,29.292397660818715,56.80875000000001
59.730434782608704,38.373480662983425,69.70819672131147,46.19882352941177,14.98,29.346783625731,57.11687500000001
59.41304347826086,37.79116022099448,69.15901639344261,45.720000000000006,14.570000000000002,28.38187134502924,56.63250000000001
56.904347826086955,36.31436464088397,67.79344262295082,43.56764705882353,13.794999999999998,26.094736842105263,54.790625
53.55217391304348,35.03425414364641,65.33934426229509,40.697647058823534,13.154999999999998,24.084795321637426,51.98875
51.0304347826087,34.12872928176795,63.59016393442622,38.82058823529412,12.725,22.828070175438597,50.02374999999999
49.18695652173913,33.48563535911602,62.66393442622952,37.57588235294117,12.48,21.96374269005848,48.7675
