Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6
43.79047619047619,31.476073619631904,60.605454545454535,34.58116883116883,9.88888888888889,19.65290322580645,45.611111111111114
42.9047619047619,31.142331288343563,60.100000000000016,33.99805194805195,9.816666666666666,19.24,45.02708333333333
42.166666666666664,30.855214723926377,59.64363636363637,33.48961038961039,9.788888888888888,18.89741935483871,44.512499999999996
41.48571428571428,30.58036809815951,59.234545454545454,33.01103896103896,9.733333333333333,18.59483870967742,44.05486111111111
40.838095238095235,30.312883435582823,58.867272727272734,32.568831168831174,9.777777777777779,18.329677419354834,43.62916666666666
40.35714285714286,30.088343558282208,58.54545454545454,32.16883116883117,9.738888888888889,18.070322580645158,43.22430555555556
39.857142857142854,29.915950920245404,58.267272727272726,31.846753246753245,9.72777777777778,17.86516129032258,42.893750000000004
39.59523809523809,29.761963190184055,58.06363636363636,31.553896103896104,9.772222222222222,17.674838709677417,42.625
41.285714285714285,29.876073619631896,58.79818181818182,31.84675324675325,9.755555555555555,17.927096774193547,43.38402777777778
45.747619047619054,31.300613496932517,61.81090909090909,34.62662337662338,10.244444444444444,20.02064516129032,46.37361111111111
50.095238095238095,33.12944785276074,64.71636363636362,37.715584415584416,10.905555555555555,22.756129032258062,49.5
53.68095238095238,34.73558282208589,67.03818181818181,40.47337662337662,11.63888888888889,25.190967741935484,52.233333333333334
56.32380952380951,36.03926380368098,68.67818181818183,42.71948051948051,12.58888888888889,27.081290322580642,54.361111111111114
58.24285714285714,37.00920245398773,69.72545454545455,44.438311688311686,13.53888888888889,28.421290322580646,55.89652777777778
59.50952380952381,37.61042944785276,70.29272727272728,45.60584415584415,14.044444444444444,29.13677419354838,56.84791666666667
60.104761904761915,37.71840490797546,70.28545454545454,46.06233766233766,14.100000000000001,29.163225806451607,57.168749999999996
59.69523809523809,37.15276073619631,69.69090909090909,45.599999999999994,13.716666666666665,28.16967741935484,56.69722222222222
56.95714285714284,35.72515337423313,68.25818181818181,43.501948051948055,12.888888888888888,25.91032258064516,54.852777777777774
53.39523809523809,34.48159509202454,65.68363636363637,40.653246753246755,12.255555555555556,24.018064516129034,51.96875
50.74761904761905,33.637423312883435,63.899999999999984,38.80844155844156,11.833333333333334,22.786451612903225,49.951388888888886
48.77619047619047,33.028834355828224,62.94545454545454,37.5987012987013,11.555555555555555,21.914193548387097,48.647222222222226
47.219047619047615,32.50061349693251,62.11999999999999,36.6603896103896,11.372222222222222,21.20774193548387,47.642361111111114
45.78571428571429,32.03619631901841,61.43454545454545,35.84870129870129,11.200000000000001,20.638064516129035,46.81736111111112
44.785714285714285,31.63435582822086,60.867272727272734,35.13051948051948,11.094444444444443,20.128387096774198,46.09930555555555
43.9047619047619,31.279141104294478,60.34909090909091,34.50909090909091,10.994444444444445,19.71548387096774,45.46736111111111
43.00952380952381,30.952760736196314,59.845454545454544,33.92467532467533,10.916666666666666,19.31290322580645,44.88472222222222
42.24761904761905,30.682822085889573,59.3890909090909,33.41103896103896,10.86111111111111,18.959354838709675,44.363194444444446
41.57142857142857,30.412269938650304,58.98363636363638,32.95519480519481,10.822222222222221,18.656774193548387,43.90277777777778
40.914285714285704,30.155828220858893,58.60545454545454,32.514285714285705,10.844444444444443,18.385806451612904,43.481944444444444
40.43333333333334,29.947852760736197,58.290909090909096,32.12727272727273,10.799999999999999,18.12258064516129,43.0923611111111
39.93333333333333,29.78588957055215,57.98909090909091,31.818181818181817,10.766666666666667,17.92451612903226,42.74791666666667
39.69047619047619,29.64723926380368,57.79272727272729,31.540259740259746,10.722222222222221,17.712258064516128,42.488194444444446
41.42380952380953,29.76993865030675,58.507272727272714,31.844805194805197,10.644444444444444,17.96451612903226,43.24513888888888
45.86666666666667,31.187116564417177,61.56545454545455,34.60584415584415,11.088888888888887,20.09032258064516,46.24652777777778
50.22380952380953,33.01840490797546,64.49090909090908,37.68896103896104,11.727777777777778,22.865161290322575,49.387499999999996
53.87142857142858,34.63312883435583,66.84181818181817,40.44025974025975,12.45,25.331612903225807,52.140277777777776
56.53809523809524,35.94846625766871,68.4890909090909,42.67272727272727,13.422222222222222,27.242580645161286,54.27430555555556
58.49047619047619,36.92453987730061,69.54363636363637,44.401948051948054,14.372222222222222,28.6,55.823611111111106
59.76190476190476,37.5398773006135,70.12,45.56558441558442,14.877777777777778,29.32387096774194,56.79236111111111
60.35238095238095,37.65828220858896,70.12727272727274,46.03311688311688,14.894444444444442,29.378064516129033,57.12986111111112
59.98571428571429,37.117177914110435,69.54727272727273,45.59415584415584,14.38888888888889,28.401935483870968,56.67916666666667
57.24285714285715,35.717791411042946,68.11454545454546,43.53311688311688,13.47777777777778,26.12451612903226,54.85972222222223
53.7,34.480981595092025,65.52545454545455,40.699350649350656,12.716666666666667,24.159999999999997,51.981944444444444
51.033333333333324,33.63067484662577,63.69999999999999,38.85194805194806,12.194444444444443,22.890322580645165,49.955555555555556
49.18095238095238,33.03496932515338,62.74363636363636,37.63961038961039,11.877777777777778,21.999354838709678,48.66736111111111
47.74285714285715,32.50306748466258,61.90181818181818,36.70974025974026,11.616666666666667,21.271612903225805,47.665277777777774
46.404761904761905,32.04907975460123,61.20181818181818,35.88831168831168,11.36111111111111,20.691612903225806,46.85625
45.52380952380952,31.653987730061353,60.63272727272729,35.16883116883117,11.233333333333334,20.178064516129034,46.14722222222222
44.695238095238096,31.288957055214727,60.11272727272726,34.54805194805195,11.094444444444445,19.761290322580646,45.5298611111111
43.96190476190476,30.946012269938656,59.6090909090909,33.96493506493507,10.97777777777778,19.343870967741935,44.95972222222222
43.266666666666666,30.662576687116566,59.156363636363636,33.44285714285715,10.83888888888889,18.993548387096773,44.44583333333333
42.599999999999994,30.384049079754593,58.77272727272727,32.986363636363635,10.722222222222221,18.690967741935484,43.99097222222222
41.94761904761905,30.120245398773008,58.41636363636364,32.53961038961039,10.661111111111111,18.41161290322581,43.56805555555556
41.46666666666666,29.897546012269938,58.132727272727266,32.147402597402596,10.566666666666666,18.159354838709678,43.173611111111114
41.02380952380952,29.717791411042946,57.87272727272727,31.82857142857143,10.5,17.969032258064516,42.84236111111111
40.76190476190476,29.57239263803681,57.69090909090909,31.549350649350647,10.472222222222221,17.769032258064517,42.58333333333333
42.52857142857143,29.700613496932515,58.43454545454545,31.85194805194805,10.416666666666666,18.014193548387095,43.337500000000006
47.11904761904762,31.14907975460122,61.519999999999996,34.62532467532468,10.855555555555558,20.176774193548386,46.349999999999994
51.30952380952381,32.99570552147239,64.45636363636363,37.7,11.5,22.976774193548383,49.46597222222223
54.76190476190476,34.62944785276074,66.81636363636363,40.467532467532465,12.261111111111111,25.478709677419353,52.206250000000004
57.30476190476191,35.956441717791414,68.46909090909091,42.72077922077923,13.261111111111111,27.42258064516129,54.332638888888894
59.190476190476204,36.94539877300614,69.52363636363637,44.46298701298701,14.244444444444444,28.78516129032258,55.87291666666666
60.48571428571428,37.57546012269939,70.11636363636363,45.642857142857146,14.783333333333331,29.529677419354837,56.85277777777778
61.16666666666668,37.70429447852761,70.14363636363636,46.114285714285714,14.827777777777776,29.594838709677425,57.201388888888886
60.89523809523809,37.16257668711656,69.60727272727274,45.67727272727273,14.311111111111112,28.620645161290327,56.766666666666666
58.40476190476191,35.747239263803685,68.24000000000001,43.62532467532467,13.45,26.357419354838708,54.97152777777777
54.828571428571436,34.48588957055215,65.69454545454545,40.7538961038961,12.666666666666666,24.351612903225806,52.110416666666666
52.12857142857143,33.61411042944785,63.87818181818181,38.88181818181818,12.172222222222224,23.07419354838709,50.075694444444444
50.099999999999994,32.99877300613497,62.94545454545454,37.66103896103896,11.844444444444443,22.176129032258064,48.770833333333336
48.51428571428571,32.45889570552147,62.13090909090909,36.70974025974026,11.588888888888889,21.456129032258065,47.75833333333333
47.07142857142858,31.99079754601227,61.4709090909091,35.90064935064935,11.333333333333332,20.86387096774194,46.943749999999994
46.05714285714286,31.587116564417183,60.92,35.19090909090909,11.216666666666669,20.35290322580645,46.224999999999994
45.1095238095238,31.220858895705522,60.400000000000006,34.570779220779215,11.08888888888889,19.93806451612903,45.58819444444444
