station _1,station _10,station _11,station _12,station _13,station _14,station _15,station _16,station _17,station _18,station _19,station _2,station _20,station _21,station _22,station _23,station _24,station _25,station _26,station _27,station _28,station _29,station _3,station _30,station _31,station _32,station _33,station _4,station _5,station _6,station _7,station _8,station _9
13.22222222222222,20.611111111111107,16.277777777777775,9.000000000000002,18.22222222222222,21.666666666666668,13.61111111111111,16.666666666666668,15.499999999999998,21.5,22.333333333333336,20.33333333333333,22.333333333333336,10.055555555555555,7.722222222222221,21.77777777777778,11.055555555555555,18.61111111111111,19.88888888888889,20.55555555555556,21.38888888888889,22.38888888888889,22.944444444444443,16.944444444444443,9.77777777777778,12.666666666666664,9.444444444444445,21.05555555555556,22.61111111111111,16.444444444444446,22.722222222222225,16.222222222222225,21.722222222222218
12.833333333333334,20.944444444444446,15.444444444444445,9.055555555555554,17.333333333333336,20.611111111111107,13.833333333333332,15.944444444444446,14.888888888888888,21.55555555555556,22.11111111111111,19.666666666666668,23.38888888888889,9.888888888888888,7.611111111111112,21.222222222222225,10.72222222222222,18.444444444444446,19.5,20.500000000000004,21.611111111111114,22.55555555555556,22.38888888888889,16.166666666666668,9.555555555555555,12.777777777777777,9.222222222222223,20.944444444444446,22.166666666666668,15.777777777777777,22.722222222222225,15.999999999999998,21.5
12.611111111111112,20.88888888888889,14.388888888888888,11.555555555555554,16.555555555555554,19.666666666666668,14.055555555555554,15.277777777777777,13.722222222222223,21.0,21.5,18.444444444444446,24.0,10.388888888888893,7.333333333333335,20.11111111111111,10.499999999999998,18.000000000000004,18.666666666666664,19.944444444444446,21.27777777777777,21.944444444444443,21.888888888888893,15.0,9.444444444444445,12.611111111111112,9.166666666666666,20.777777777777786,21.38888888888889,15.111111111111112,22.38888888888889,15.777777777777777,21.222222222222225
12.388888888888888,20.38888888888889,14.166666666666666,14.444444444444445,16.11111111111111,18.5,15.61111111111111,14.72222222222222,12.388888888888888,19.88888888888889,20.33333333333333,16.222222222222225,23.77777777777777,12.666666666666664,7.388888888888887,18.444444444444446,10.333333333333334,16.944444444444443,17.555555555555557,19.0,20.944444444444446,20.88888888888889,20.944444444444446,13.055555555555555,9.666666666666666,12.166666666666666,9.000000000000002,20.55555555555556,20.166666666666664,14.555555555555555,21.72222222222221,15.499999999999998,20.666666666666668
12.166666666666666,19.5,14.055555555555554,17.166666666666664,15.333333333333334,17.166666666666664,16.88888888888889,14.11111111111111,11.555555555555554,18.444444444444446,18.33333333333333,14.000000000000002,23.000000000000004,14.5,7.222222222222222,16.833333333333332,10.22222222222222,15.555555555555555,16.833333333333332,17.61111111111111,20.55555555555556,19.22222222222221,19.833333333333336,11.666666666666666,12.999999999999998,11.222222222222223,9.333333333333332,20.444444444444443,18.22222222222222,13.944444444444445,20.611111111111107,14.944444444444445,19.666666666666668
12.777777777777777,17.444444444444443,14.222222222222223,19.666666666666668,14.944444444444445,16.444444444444446,17.77777777777778,13.499999999999998,10.999999999999998,16.222222222222225,15.944444444444446,12.5,21.333333333333336,15.22222222222222,7.222222222222222,14.888888888888888,10.055555555555555,14.72222222222222,16.277777777777775,16.77777777777778,19.77777777777777,16.833333333333332,18.94444444444444,10.833333333333334,15.444444444444445,10.555555555555555,10.999999999999998,19.833333333333336,16.88888888888889,13.555555555555554,18.722222222222225,14.222222222222223,19.055555555555554
15.666666666666668,15.999999999999998,14.055555555555554,21.72222222222221,14.611111111111107,15.777777777777777,18.722222222222225,13.055555555555555,10.611111111111112,14.77777777777778,14.944444444444445,11.333333333333332,19.22222222222221,15.833333333333332,7.111111111111109,13.833333333333332,9.77777777777778,14.055555555555554,15.88888888888889,16.222222222222225,18.722222222222225,15.444444444444445,18.33333333333333,10.388888888888893,17.5,10.166666666666664,12.72222222222222,18.77777777777777,16.277777777777775,13.11111111111111,17.388888888888886,13.777777777777777,18.61111111111111
18.111111111111107,14.77777777777778,14.000000000000002,23.38888888888889,14.27777777777778,15.055555555555555,19.666666666666668,12.666666666666664,10.277777777777777,13.88888888888889,14.388888888888888,10.555555555555555,18.111111111111107,16.277777777777775,7.000000000000001,13.277777777777777,9.833333333333334,13.333333333333332,15.333333333333334,15.666666666666668,17.83333333333333,14.555555555555555,17.944444444444443,10.166666666666664,19.388888888888893,9.666666666666666,14.444444444444445,17.944444444444443,15.72222222222222,12.72222222222222,16.277777777777775,13.499999999999998,18.166666666666668
20.05555555555556,13.833333333333332,13.944444444444445,24.111111111111114,14.000000000000002,14.388888888888888,20.500000000000004,12.333333333333334,9.944444444444445,13.277777777777777,13.944444444444445,9.833333333333334,17.27777777777778,16.61111111111111,7.055555555555557,12.611111111111112,9.77777777777778,12.72222222222222,15.0,15.111111111111112,17.27777777777778,13.777777777777777,17.5,9.944444444444445,21.0,9.444444444444445,15.72222222222222,17.27777777777778,15.0,12.444444444444445,15.499999999999998,13.277777777777777,17.666666666666664
21.5,13.333333333333332,13.833333333333332,24.27777777777778,13.61111111111111,13.722222222222223,20.83333333333333,12.111111111111107,9.611111111111107,12.666666666666664,13.499999999999998,9.388888888888888,16.666666666666668,16.72222222222222,8.444444444444446,12.111111111111107,12.777777777777777,12.388888888888888,14.666666666666666,14.611111111111107,16.77777777777778,13.11111111111111,17.055555555555557,9.72222222222222,22.22222222222222,9.166666666666666,16.333333333333332,16.61111111111111,14.555555555555555,12.166666666666666,14.72222222222222,13.277777777777777,17.22222222222222
22.166666666666668,12.72222222222222,13.722222222222223,23.444444444444446,13.277777777777777,13.22222222222222,20.666666666666668,11.944444444444445,9.5,12.166666666666666,13.055555555555555,8.833333333333332,16.055555555555554,16.555555555555554,9.833333333333334,11.61111111111111,15.666666666666668,12.166666666666666,14.222222222222223,13.944444444444445,16.333333333333332,12.444444444444445,16.61111111111111,9.5,23.05555555555556,8.944444444444445,16.61111111111111,16.055555555555554,14.27777777777778,11.888888888888888,14.055555555555554,13.722222222222223,16.72222222222222
22.22222222222222,12.166666666666666,13.61111111111111,21.11111111111111,13.277777777777777,12.88888888888889,19.88888888888889,11.888888888888888,9.166666666666666,11.722222222222223,12.72222222222222,8.555555555555555,15.277777777777777,16.277777777777775,10.777777777777777,11.277777777777777,17.333333333333336,11.77777777777778,13.944444444444445,13.444444444444446,15.944444444444446,12.055555555555555,16.11111111111111,9.27777777777778,23.111111111111107,8.722222222222223,16.61111111111111,15.666666666666668,13.833333333333332,11.666666666666666,13.666666666666668,15.22222222222222,16.333333333333332
21.83333333333333,11.666666666666666,13.555555555555554,17.666666666666664,13.055555555555555,12.611111111111112,18.38888888888889,12.055555555555555,9.11111111111111,11.333333333333332,12.444444444444445,7.944444444444443,14.611111111111107,15.555555555555555,11.11111111111111,10.833333333333334,18.38888888888889,11.61111111111111,13.666666666666668,12.999999999999998,15.61111111111111,11.61111111111111,15.72222222222222,9.11111111111111,22.333333333333336,8.666666666666668,16.277777777777775,15.277777777777777,13.666666666666668,11.666666666666666,13.499999999999998,17.333333333333336,15.999999999999998
21.11111111111111,11.277777777777777,13.444444444444446,15.666666666666668,13.61111111111111,12.27777777777778,17.166666666666664,13.833333333333332,8.88888888888889,10.999999999999998,12.166666666666666,7.5,14.11111111111111,14.222222222222223,11.166666666666668,10.611111111111112,19.05555555555556,11.444444444444445,13.333333333333332,12.611111111111112,15.22222222222222,11.277777777777777,15.277777777777777,9.000000000000002,20.11111111111111,8.555555555555555,15.833333333333332,14.888888888888888,13.555555555555554,13.333333333333332,13.166666666666668,18.88888888888889,15.666666666666668
20.0,10.833333333333334,13.22222222222222,14.333333333333332,16.166666666666668,12.055555555555555,16.666666666666668,15.499999999999998,8.722222222222223,10.611111111111112,11.888888888888888,7.277777777777779,13.722222222222223,12.999999999999998,11.166666666666668,10.166666666666664,19.05555555555556,11.277777777777777,13.11111111111111,12.333333333333334,14.77777777777778,10.999999999999998,14.888888888888888,8.777777777777777,17.11111111111111,8.499999999999998,15.0,14.666666666666666,13.11111111111111,15.72222222222222,12.72222222222222,20.0,15.333333333333334
