station _1,station _10,station _11,station _12,station _13,station _14,station _15,station _16,station _17,station _18,station _19,station _2,station _20,station _21,station _22,station _23,station _24,station _25,station _26,station _27,station _28,station _29,station _3,station _30,station _31,station _32,station _33,station _34,station _35,station _36,station _37,station _38,station _4,station _5,station _6,station _7,station _8,station _9
16.77777777777778,11.055555555555555,17.88888888888889,9.72222222222222,11.333333333333332,18.666666666666664,11.277777777777777,10.999999999999998,15.111111111111112,9.5,18.33333333333333,10.055555555555555,13.38888888888889,14.666666666666666,19.166666666666668,8.833333333333332,7.88888888888889,9.166666666666666,12.88888888888889,19.88888888888889,12.444444444444445,17.11111111111111,20.500000000000004,19.72222222222222,18.000000000000004,20.11111111111111,13.944444444444445,19.166666666666668,12.999999999999998,7.5,15.555555555555555,8.166666666666668,14.77777777777778,15.0,15.72222222222222,13.166666666666668,17.666666666666664,18.499999999999996
18.33333333333333,10.666666666666668,17.61111111111111,9.27777777777778,10.88888888888889,18.33333333333333,11.055555555555555,10.666666666666668,14.72222222222222,9.222222222222223,18.444444444444446,9.666666666666666,12.944444444444445,15.555555555555555,19.5,8.444444444444446,7.722222222222221,8.88888888888889,12.777777777777777,19.388888888888893,12.055555555555555,16.77777777777778,20.11111111111111,19.666666666666668,18.05555555555556,19.61111111111111,12.833333333333334,17.88888888888889,13.055555555555555,7.111111111111109,16.333333333333332,7.833333333333334,14.444444444444445,16.944444444444443,15.333333333333334,12.611111111111112,18.111111111111107,18.22222222222222
19.388888888888893,10.333333333333334,17.22222222222222,8.88888888888889,10.611111111111112,17.83333333333333,10.833333333333334,10.444444444444445,14.166666666666666,8.944444444444445,18.33333333333333,9.222222222222223,12.555555555555555,16.277777777777775,19.444444444444443,8.055555555555555,7.555555555555556,8.722222222222223,12.611111111111112,18.61111111111111,11.77777777777778,16.444444444444446,19.55555555555556,19.33333333333333,18.000000000000004,19.05555555555556,11.555555555555554,16.166666666666668,12.88888888888889,6.944444444444445,16.833333333333332,7.666666666666665,14.055555555555554,18.666666666666664,14.888888888888888,12.111111111111107,18.22222222222222,17.666666666666664
19.77777777777777,10.055555555555555,16.555555555555554,8.555555555555555,10.277777777777777,17.166666666666664,10.666666666666668,10.333333333333334,13.166666666666668,8.777777777777777,17.666666666666664,8.944444444444445,12.166666666666666,16.61111111111111,19.22222222222221,7.722222222222221,7.722222222222221,8.555555555555555,13.333333333333332,17.555555555555557,11.555555555555554,16.166666666666668,18.88888888888889,18.77777777777777,17.61111111111111,18.05555555555556,11.055555555555555,13.944444444444445,12.555555555555555,6.722222222222223,17.11111111111111,7.611111111111112,13.777777777777777,19.444444444444443,14.5,11.722222222222223,18.166666666666668,16.833333333333332
19.833333333333336,10.0,15.777777777777777,8.88888888888889,10.055555555555555,16.38888888888889,10.555555555555555,10.277777777777777,12.333333333333334,8.61111111111111,16.666666666666668,9.222222222222223,11.833333333333332,16.77777777777778,18.55555555555556,7.5,9.444444444444445,8.444444444444446,15.444444444444445,15.88888888888889,11.333333333333332,15.88888888888889,17.88888888888889,18.000000000000004,17.166666666666664,16.72222222222222,10.666666666666668,12.611111111111112,12.111111111111107,6.500000000000002,17.11111111111111,7.277777777777779,13.38888888888889,19.61111111111111,14.055555555555554,11.277777777777777,18.000000000000004,16.277777777777775
19.666666666666668,12.388888888888888,14.944444444444445,10.944444444444446,9.888888888888888,15.38888888888889,10.666666666666668,11.444444444444445,11.833333333333332,8.61111111111111,15.166666666666664,11.722222222222223,11.333333333333332,16.38888888888889,17.61111111111111,7.277777777777779,10.666666666666668,8.777777777777777,17.11111111111111,14.444444444444445,11.11111111111111,15.666666666666668,16.944444444444443,16.77777777777778,16.61111111111111,14.888888888888888,10.333333333333334,11.61111111111111,11.38888888888889,6.388888888888888,16.88888888888889,7.166666666666666,13.166666666666668,19.61111111111111,13.722222222222223,10.944444444444446,17.61111111111111,15.999999999999998
19.22222222222221,14.666666666666666,14.222222222222223,13.277777777777777,9.72222222222222,14.11111111111111,11.555555555555554,12.944444444444445,11.38888888888889,10.666666666666668,13.22222222222222,14.77777777777778,10.944444444444446,15.61111111111111,16.166666666666668,7.277777777777779,11.500000000000002,10.0,18.77777777777777,13.666666666666668,11.11111111111111,15.444444444444445,16.555555555555554,15.944444444444446,15.777777777777777,13.11111111111111,10.166666666666664,10.944444444444446,10.499999999999998,6.888888888888888,16.11111111111111,7.166666666666666,12.944444444444445,19.33333333333333,13.38888888888889,10.611111111111112,17.166666666666664,15.777777777777777
18.444444444444446,15.777777777777777,14.11111111111111,15.72222222222222,10.055555555555555,13.444444444444446,12.666666666666664,14.388888888888888,11.11111111111111,13.055555555555555,12.333333333333334,17.61111111111111,10.555555555555555,14.333333333333332,15.277777777777777,7.999999999999999,12.055555555555555,10.88888888888889,19.666666666666668,13.055555555555555,13.055555555555555,15.166666666666664,16.277777777777775,15.499999999999998,15.111111111111112,12.444444444444445,10.0,10.499999999999998,9.77777777777778,8.38888888888889,15.055555555555555,8.722222222222223,12.777777777777777,18.722222222222225,13.166666666666668,10.499999999999998,16.5,15.555555555555555
17.5,16.61111111111111,14.000000000000002,17.88888888888889,11.833333333333332,12.944444444444445,13.499999999999998,15.61111111111111,10.72222222222222,15.444444444444445,11.833333333333332,19.27777777777778,10.388888888888893,13.166666666666668,14.5,9.055555555555554,12.666666666666664,11.500000000000002,20.500000000000004,12.555555555555555,15.166666666666664,14.944444444444445,15.999999999999998,15.111111111111112,14.72222222222222,12.055555555555555,9.833333333333334,10.055555555555555,9.27777777777778,10.055555555555555,13.88888888888889,10.22222222222222,12.88888888888889,17.944444444444443,12.999999999999998,10.777777777777777,15.61111111111111,15.277777777777777
16.333333333333332,17.333333333333336,14.000000000000002,19.88888888888889,12.88888888888889,12.444444444444445,14.444444444444445,16.833333333333332,10.499999999999998,17.333333333333336,11.38888888888889,19.88888888888889,10.388888888888893,12.27777777777778,13.833333333333332,10.111111111111112,13.166666666666668,12.0,20.777777777777786,12.22222222222222,16.61111111111111,14.72222222222222,15.72222222222222,14.72222222222222,14.388888888888888,11.666666666666666,9.555555555555555,9.444444444444445,8.722222222222223,11.61111111111111,12.999999999999998,11.277777777777777,14.388888888888888,16.88888888888889,13.055555555555555,13.166666666666668,15.166666666666664,15.0
15.38888888888889,18.05555555555556,13.88888888888889,21.38888888888889,13.722222222222223,12.0,15.333333333333334,17.666666666666664,10.111111111111112,18.666666666666664,10.88888888888889,20.33333333333333,11.61111111111111,11.500000000000002,13.333333333333332,11.055555555555555,13.555555555555554,12.388888888888888,20.777777777777786,12.055555555555555,17.444444444444443,14.5,15.38888888888889,14.333333333333332,14.000000000000002,11.444444444444445,9.444444444444445,9.11111111111111,8.22222222222222,12.72222222222222,12.27777777777778,12.22222222222222,15.88888888888889,15.277777777777777,14.611111111111107,15.666666666666668,14.888888888888888,14.666666666666666
