day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,day 90
68.0,68.8,69.65,70.44999999999999,71.5,72.9,76.4,79.19999999999999,80.19999999999999,80.5,80.0,78.05,76.19999999999999,73.5,70.75,66.9,62.0,57.7,56.75,56.7,56.55,56.7,57.1,57.650000000000006,58.05,58.7,59.15,60.2,61.150000000000006,62.1,64.75,68.4,69.45,69.65,69.0,68.1,65.95,63.25,60.150000000000006,56.05,50.4,47.8,47.7,48.1,48.9,49.150000000000006,49.5,49.7,50.0,50.650000000000006,51.1,52.05,52.8,53.75,55.8,59.8,61.35,61.650000000000006,60.95,59.8,57.1,54.8,51.45,47.1,42.05,41.2,41.25,41.5,41.55,41.4,41.35,41.4,42.1,42.3,42.4,43.0,43.95,45.2,47.15,50.15,52.05,52.4,51.9,50.45,48.95,46.25,43.6,39.95,36.25,35.7,36.1
67.1,67.69999999999999,68.55000000000001,69.25,70.05,71.25,72.5,75.9,78.80000000000001,80.05,80.2,79.3,77.55,75.85,73.1,70.4,66.5,61.400000000000006,57.2,56.35,56.1,56.150000000000006,56.4,56.8,57.25,57.6,58.25,58.9,59.650000000000006,60.2,61.4,64.25,68.05,68.95,69.3,68.9,67.8,65.55000000000001,62.85,59.7,55.650000000000006,50.1,47.5,47.55,48.3,48.6,48.7,49.05,49.25,49.7,50.4,50.8,51.55,52.4,53.4,55.45,59.3,60.95,61.150000000000006,60.45,59.55,57.0,54.75,51.25,46.65,41.75,40.8,41.150000000000006,41.1,40.95,40.75,40.650000000000006,41.0,41.7,41.6,42.0,42.900000000000006,43.8,44.95,46.900000000000006,49.900000000000006,51.8,52.150000000000006,51.6,50.400000000000006,48.900000000000006,46.5,43.85,39.95,36.1,35.9
66.3,66.75,67.35,68.2,69.05,69.65,70.85,72.15,75.4,78.6,79.6,79.55,78.8,76.9,75.45,72.9,69.95,65.80000000000001,60.85,56.65,55.650000000000006,55.6,55.8,56.150000000000006,56.4,56.75,57.25,57.9,58.45,59.1,59.55,60.95,63.85,67.55,68.5,69.15,68.55000000000001,67.2,65.25,62.6,59.3,55.25,49.7,47.3,47.650000000000006,48.0,48.05,48.3,48.7,48.9,49.5,50.1,50.4,51.150000000000006,52.0,53.1,54.95,58.8,60.5,60.6,60.2,59.3,56.95,54.45,51.05,46.15,41.35,40.8,40.75,40.45,40.25,40.0,40.25,40.75,41.05,41.25,41.95,42.7,43.55,44.7,46.5,49.7,51.5,51.95,51.45,50.5,49.05,46.8,44.150000000000006,39.7,36.25
65.5,65.9,66.4,66.9,67.8,68.6,69.3,70.35,71.85,75.0,78.0,79.0,79.05,78.15,76.35,75.15,72.4,69.30000000000001,65.25,60.45,55.95,55.150000000000006,55.3,55.55,55.8,55.9,56.35,57.0,57.25,57.65,58.35,59.1,60.65,63.3,67.1,68.35,68.8,68.0,67.15,64.85,62.150000000000006,59.05,54.95,49.5,47.4,47.4,47.45,47.7,48.0,48.4,48.8,49.2,49.650000000000006,50.0,50.8,51.7,52.75,54.5,58.25,59.8,60.45,60.1,58.85,56.6,54.05,50.6,45.7,41.2,40.3,40.1,39.75,39.5,39.6,39.75,40.0,40.65,41.05,41.9,42.4,43.15,44.45,46.35,49.35,51.25,51.8,51.5,50.85,49.2,46.75,44.05,39.8
64.85,65.15,65.5,66.0,66.6,67.25,68.1,68.9,69.85,71.45,74.35,77.3,78.5,78.4,77.55000000000001,76.0,74.65,71.75,68.80000000000001,64.69999999999999,59.7,55.4,54.85,55.1,55.25,55.2,55.45,56.150000000000006,56.3,56.5,56.95,57.9,58.75,60.15,62.95,67.0,68.1,68.25,67.9,67.1,64.4,61.85,58.8,54.6,49.6,47.150000000000006,46.9,47.05,47.3,47.7,48.2,48.5,48.85,49.3,49.65,50.5,51.35,52.4,54.05,57.65,59.6,60.5,59.8,58.650000000000006,56.4,53.55,50.2,45.45,40.9,39.75,39.4,39.0,39.150000000000006,39.150000000000006,39.05,39.75,40.45,41.0,41.8,41.95,42.900000000000006,44.4,46.05,49.150000000000006,51.2,51.75,51.75,51.25,49.4,46.75,44.2
64.35,64.4,64.65,65.05,65.75,66.15,66.8,67.6,68.4,69.35,71.0,73.65,76.9,77.85,77.80000000000001,77.19999999999999,75.5,73.95,71.35,68.25,64.1,59.2,55.15,54.6,54.7,54.7,54.85,55.3,55.45,55.6,55.85,56.6,57.5,58.4,59.75,62.650000000000006,66.7,67.6,68.05,67.7,66.65,64.1,61.650000000000006,58.650000000000006,54.35,49.2,46.55,46.45,46.650000000000006,46.95,47.3,47.8,48.1,48.4,49.05,49.3,50.0,50.95,52.0,53.35,57.35,59.6,60.2,59.3,58.2,56.0,53.05,49.9,45.0,40.3,39.0,38.650000000000006,38.6,38.6,38.25,38.75,39.65,40.3,40.75,41.35,41.7,42.8,44.15,46.0,49.1,51.35,52.15,52.05,51.25,49.5,46.75
63.8,63.85,63.95,64.25,64.75,65.25,65.8,66.3,67.1,67.95,68.9,70.4,73.19999999999999,76.15,77.35,77.55,76.4,75.15,73.5,70.9,67.75,63.75,58.85,54.75,54.2,54.150000000000006,54.3,54.7,54.650000000000006,54.8,55.0,55.45,56.2,57.150000000000006,57.95,59.55,62.150000000000006,66.1,67.35,67.8,67.30000000000001,66.30000000000001,64.05,61.55,58.400000000000006,53.900000000000006,48.6,46.1,46.1,46.4,46.7,47.05,47.25,47.650000000000006,48.2,48.650000000000006,48.9,49.6,50.55,51.45,53.2,57.35,59.55,59.8,59.0,57.75,55.5,52.650000000000006,49.5,44.35,39.55,38.2,38.25,38.05,37.75,37.95,38.650000000000006,39.5,40.0,40.55,41.15,41.5,42.45,43.95,46.15,49.2,51.7,52.5,52.05,51.3,49.35
64.25,63.45,63.45,63.55,63.9,64.4,64.85,65.35,65.9,66.75,67.55,68.4,69.95,72.7,75.7,77.0,76.9,75.75,74.65,72.85,70.44999999999999,67.30000000000001,63.45,58.400000000000006,54.3,53.650000000000006,53.8,54.150000000000006,53.9,53.95,54.150000000000006,54.55,55.2,55.75,56.6,57.6,59.4,61.8,65.6,67.15,67.45,66.95,65.95,63.95,61.35,57.900000000000006,53.35,48.2,45.75,45.8,46.150000000000006,46.35,46.6,46.7,47.4,47.9,48.1,48.650000000000006,49.2,49.95,51.1,53.0,57.2,59.150000000000006,59.2,58.75,57.25,55.3,52.05,49.05,43.7,39.0,37.8,37.7,37.2,37.5,38.0,38.6,39.35,39.8,40.45,40.9,41.150000000000006,42.35,44.0,46.3,49.6,51.75,52.3,52.2,51.25
67.8,64.0,63.0,62.95,63.2,63.5,64.0,64.35,64.9,65.6,66.2,66.85,67.9,69.44999999999999,72.2,75.3,76.4,76.19999999999999,75.3,74.15,72.25,69.85,66.80000000000001,63.0,57.95,53.85,53.25,53.45,53.4,53.2,53.35,53.7,54.3,54.75,55.35,56.3,57.3,58.95,61.4,65.4,66.85,67.15,66.85,65.5,63.9,60.85,57.35,52.85,47.75,45.45,45.6,45.9,45.95,46.05,46.5,47.0,47.35,47.8,48.150000000000006,48.75,49.7,51.05,52.900000000000006,56.7,58.75,58.6,58.2,56.85,54.55,51.4,48.3,43.15,38.6,37.3,36.85,36.95,37.45,37.85,38.45,39.150000000000006,39.65,40.25,40.55,41.05,42.4,44.05,46.6,49.85,51.6,52.400000000000006,52.2
71.8,67.55000000000001,63.6,62.5,62.55,62.8,63.1,63.45,63.9,64.4,65.05000000000001,65.69999999999999,66.45,67.4,68.94999999999999,71.7,74.65,75.65,75.85,74.75,73.7,71.9,69.5,66.30000000000001,62.5,57.35,53.3,53.05,52.8,52.7,52.6,52.95,53.5,53.85,54.45,55.15,56.1,56.95,58.7,61.0,65.05,66.6,67.15,66.55,65.44999999999999,63.35,60.150000000000006,56.75,52.4,47.35,45.3,45.25,45.5,45.35,45.85,46.150000000000006,46.55,47.0,47.25,47.85,48.5,49.7,51.05,52.75,56.2,58.2,58.3,57.75,56.2,53.7,50.6,47.6,42.8,38.1,36.5,36.6,36.900000000000006,37.400000000000006,37.7,38.3,38.9,39.45,39.85,40.4,41.3,42.6,44.3,46.650000000000006,49.650000000000006,51.7,52.35
