Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7
112.26733333333331,18.100453634085213,29.71127292054212,90.91734281591424,22.5727145438121,76.99243902439024,27.46453551912569,174.21781045751635
104.8644761904762,17.874162071846285,29.302590131986896,90.01000824572255,21.87323697681421,72.10519512195121,27.548857790217248,174.44967320261438
97.94028571428571,17.644079365079364,28.976880148817436,89.05914862914862,21.37955585666968,67.5660975609756,27.53978408636545,171.95529411764704
91.61890476190474,17.417299081035925,28.79030339268315,87.91980416408988,20.72102529358627,63.62487804878049,27.248517926162865,169.0705882352941
87.11947619047622,17.25289223057644,28.604328992824872,86.91371882086167,20.333027702499248,59.90337804878048,27.177218445954946,168.56408496732027
80.62633333333335,17.178575327206907,28.409542917884664,86.25848072562356,19.798861788617888,56.89001219512195,27.418989737438352,168.07516339869284
76.08947619047618,17.176564745196327,28.340166533793962,85.52189239332097,19.49998795543511,54.12589024390244,27.401352792216446,167.07712418300653
71.92761904761905,17.16046895015316,28.36301532465232,85.11471243042672,19.375447154471544,52.21654878048781,27.14137944822071,166.5343790849673
74.24814285714287,17.61071818434976,30.54697980334839,88.65805194805192,20.166041854862996,60.27530487804877,27.890153272024524,166.65908496732024
89.02833333333334,18.88132664995823,32.30092922313757,93.50748505462792,23.51517163504968,81.19028048780488,30.439245635079306,169.30849673202616
105.37314285714285,19.243314954051794,33.39996412436886,92.65222840651414,27.946204456489003,99.27798780487805,33.38057976809276,173.28382352941173
115.49390476190474,19.167088833194097,34.15458410842413,88.38996289424861,30.85581601927131,112.3025975609756,35.0477662268426,179.8409477124183
122.09199999999998,18.890728209412423,34.37465896004961,83.43045351473924,33.31506925624812,116.65130487804879,34.899173663867785,184.85205882352943
125.45899999999999,18.82124867724868,34.28791256975818,78.25473922902493,35.46665462210178,114.5392804878049,33.79202452352392,185.16918300653595
125.72161904761909,18.89039515455305,33.61682212773496,73.62618635332922,36.02011592893707,108.72609756097559,32.03447554311609,181.44683006535945
123.68928571428573,18.678046226677807,32.62871689255027,69.47000824572252,35.75976663655525,101.22009756097563,30.511836598693858,181.78535947712422
117.60190476190478,18.2082843219159,30.995670121357076,66.68163471449186,34.40176603432701,91.91574390243902,28.284727442356385,180.03794117647058
104.91961904761907,16.59551545530493,28.836686154663827,65.77107606679036,29.597345679012342,76.65410975609755,25.33793016126883,176.3038235294118
87.15233333333335,14.8353052074631,26.62714988041456,65.95120181405896,22.56805931948208,64.87675609756099,23.240557110489135,173.12447712418302
73.95028571428573,14.236904483430797,24.874515457525025,66.20456606885179,18.94618036735923,56.98937804878049,23.34052512328402,172.81741830065357
62.919142857142866,13.73684878863826,24.01192842590132,67.43966604823747,17.759247214694373,51.31228048780488,23.455471144875386,173.30094771241826
54.52947619047619,13.332791979949874,23.40118301000975,67.8173654916512,17.226714844926228,46.56889024390244,23.719289617486336,173.77428104575162
49.09057142857144,13.21045836814258,23.09523828505625,67.93417439703154,16.761427280939476,42.84428048780488,23.897530321204847,174.446045751634
42.89033333333334,13.1533447507658,22.910878288599527,68.03956916099773,16.799561878952122,39.73530487804878,24.644930027988806,178.42705882352942
38.23761904761905,13.198550821498191,22.66462839932678,67.51144712430425,16.62317524841915,36.59310975609757,24.685471144875386,180.05088235294116
34.75847619047619,13.333713171818435,22.60600230312694,67.47886827458255,16.748203854260765,33.59390243902439,25.23809809409569,182.6142810457516
31.538,13.450453912559174,22.70809327664098,67.34674293960008,17.171636555254437,30.78190243902438,25.728254031720645,182.822614379085
28.91433333333333,13.620924812030076,22.79258880325981,66.88556173984745,17.347499247214696,28.477439024390236,26.042882846861254,183.59202614379086
27.975904761904758,13.785659704817599,23.035970413677028,66.61020408163266,17.91131135200241,26.268743902439024,26.603982407037186,186.33882352941174
25.158285714285718,14.088516012252851,23.158250509345383,66.47180169037313,18.166035832580544,24.80830487804878,27.39206317473011,188.1285294117647
24.04347619047618,14.414098858256754,23.253783328904245,66.39775716347144,18.57137006925625,23.462743902439023,28.001104891376784,189.8461437908497
22.673571428571428,14.694387078808134,23.643865709983167,66.63633477633479,19.363336344474558,22.88559756097561,28.237600959616156,191.99794117647056
22.91590476190476,15.348844611528826,25.98437416954557,70.23275407132552,20.47283950617284,30.520743902439023,29.427514327602292,195.4329411764706
29.54114285714286,16.38106961849067,27.575854814421113,74.42384044526901,22.596940680517914,48.27290243902439,32.16481140876983,199.80173202614378
38.41847619047619,16.577891673628518,28.295246257418725,72.81558441558441,25.309376693766936,63.7570243902439,34.89105957616953,206.78379084967324
42.92757142857143,16.392667502088553,28.817147665869427,68.38061224489795,26.727895212285457,75.0255,36.29263627882181,215.2358496732026
45.9694761904762,16.147656920077974,29.049826379661614,63.02007627293342,28.296382113821135,78.27290243902439,35.854614154338265,221.3285294117647
47.669999999999995,16.15046950710109,28.832656568340862,57.664930942073795,30.103223426678714,76.63801219512195,34.63992136478741,221.91176470588232
47.4724761904762,16.26123670286828,28.21878820090354,53.21873840445269,30.636308340861184,71.74725609756099,33.032596294815406,219.20941176470592
46.61890476190476,16.326333890281255,27.404977854548676,49.64336631622346,30.754098163203864,66.19180487804879,31.773811808609885,222.1226470588235
43.99261904761905,16.249508493455863,26.118157055540795,47.42503607503607,30.58892652815417,59.055195121951236,29.986034919365583,224.61467320261437
40.03590476190476,15.265447229184069,24.624384799362215,47.66309420737994,28.029009334537786,47.97159756097562,28.055791016926563,224.71506535947717
32.617619047619044,14.16040545808967,23.273206661351754,49.51452277880849,23.660706112616687,39.672609756097565,26.797530321204853,225.66705882352943
27.20399999999999,14.085008075744918,22.187225617858093,50.8882374768089,21.73049683830172,34.577609756097566,27.64988537918166,229.43088235294118
22.988904761904756,14.072231690336954,21.876642749579236,52.92421356421356,21.74564438422162,31.322560975609758,28.423495934959348,233.08614379084966
20.18961904761905,14.120949317738791,21.655283018867927,54.27415584415583,22.42907106293285,28.814243902439035,29.291048913767828,236.36839869281044
20.057619047619042,14.399490114174325,21.772131721144476,55.15275407132551,22.9567253839205,27.090878048780485,30.076829268292684,240.15947712418304
18.23428571428571,14.774364800891114,21.939833909115066,56.250348381776945,23.85388738331828,25.82547560975609,31.306469412235103,247.19516339869278
17.865476190476187,15.1285313283208,22.051303924173972,56.49904968047825,24.727594098163202,24.549280487804875,31.822646941223507,251.5670588235295
18.55457142857143,15.615506822612087,22.322879794490206,57.27471243042671,25.760706112616678,23.2215487804878,32.854255631080896,256.2625163398693
19.201,16.09722222222222,22.746970502258836,57.80671820243248,27.089703402589574,21.91043902439025,33.80689057710248,259.62604575163397
20.40528571428572,16.597723475355057,23.145268845779082,57.99268604411461,28.14926227040048,21.21310975609756,34.677465013994414,263.45349673202617
23.47357142857143,17.140065719855194,23.654710337496677,58.4032488146774,29.315376392652816,20.6430487804878,35.64890177262427,268.9920588235295
23.79547619047619,17.702535226956282,24.007373106563907,59.05465883323025,30.48635501355013,20.81428048780488,36.91055311208849,274.044477124183
26.18147619047619,18.268484823169032,24.535141287979453,59.790459699031125,31.519591990364344,20.6360487804878,37.88720645075304,278.38382352941176
27.746476190476194,18.78032330827068,25.225622287182212,60.72598845598844,33.04326407708522,21.337304878048776,38.59351059576169,282.9096732026144
25.77728571428572,19.587468950153163,27.689722738949424,64.58567717996289,34.661927130382416,28.840012195121943,40.35081700653072,289.2723202614379
24.260142857142856,20.43615705931495,28.917790326866864,68.16684807256236,35.394358626919605,43.783475609756096,43.06332267093163,295.3739869281046
