Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4
30.599743333937965,38.818423021179115,98.96982078853046,45.62637145207733,68.49433756805806
30.131090150553234,39.479678339333304,96.50769585253455,44.98388153023448,68.44054446460981
29.632368039180122,40.01015171349759,94.04014336917562,44.5898527354998,67.20639140955838
29.280711953564303,40.34628664266679,91.68654889912952,44.162655697243935,65.90259225650333
29.171228913477233,40.65493945485997,89.57074244751662,43.85308473879062,65.54140653357533
28.576225285688373,41.0032554116602,87.73755760368662,43.80518510900863,65.42359346642468
28.304377834210054,41.36560100986488,86.00565796210957,43.968804607157544,64.63939806412583
28.12654543805551,41.73617560428257,84.62727086533538,44.41794323323735,64.08560193587418
30.13908851804825,41.18072350273505,88.05542754736305,50.43093377211024,64.72808227465214
31.72915835298386,38.56587054093225,96.10246287762419,59.87628054298642,68.57417120387174
32.744675312896796,36.61180676983496,97.81622631848437,65.48171986836692,75.66251663641863
33.367181208053694,35.11481626069475,95.4756221198157,67.80655944055943,84.30289171203871
33.503544349718844,33.86517625882463,92.7709575012801,66.63115220074043,90.12131881427709
33.173064574641764,32.936282668661455,89.26810035842294,63.49977293294941,91.91270417422868
32.304101215309274,32.05561573706112,85.626267281106,59.56252118469765,91.61138535995161
31.254650825321967,31.3289433821123,81.856917562724,56.076975730152206,90.89713248638839
29.60850172319971,30.946146149890136,78.39209421402968,52.25601357466064,85.9650211736237
27.831879194630876,30.2327927906868,75.39253456221199,46.571189222542166,78.37609195402298
24.954583711228008,30.12499579222965,71.94013824884796,44.18467174002468,72.11584996975195
22.661312352621078,31.503562345130675,69.5158576548899,43.13764417935006,70.23650332728373
21.30365590422638,32.66951610640984,67.97046594982079,42.23967091731799,69.23666364186327
20.437056049337926,33.62169058862032,66.01426011264722,41.46458000822707,68.34319721718089
20.214374206421184,34.542277806349055,64.41078853046595,40.97441793500617,68.04844827586207
19.871050244875747,35.50515521997288,62.677004608294936,40.7046256684492,68.78157592256504
19.455662978414658,36.14762728505307,60.75541218637992,40.15190127519539,68.4092075015124
19.479376927262837,36.987597363130575,59.516303123399894,39.9127408473879,69.30307320024198
19.43168692182115,37.8485324232082,58.193456221198154,39.83979761415055,69.01293405928617
19.554990023580626,38.424050680256215,56.94200204813108,39.79021678321678,68.88767090139142
19.89402503174315,39.072535882930474,56.050599078341016,39.74906951871658,69.80808227465214
19.844504806820247,39.66098181308149,55.11038914490528,39.96560756890169,70.45888687235329
19.916446580808994,40.25113703305438,54.487685611879144,40.42790826820239,70.70901391409558
20.144961001269724,40.95841764458366,53.96682539682539,41.14787371452077,70.95020266182698
22.211115545075273,40.581824068446394,57.65091141833078,47.385045248868764,72.64289473684211
23.319103936150917,37.86599817663285,64.2541474654378,56.65860180995475,76.77452208106473
23.831536368583347,35.87955654775819,64.74347670250894,62.02172192513369,83.99980943738656
23.988167059677128,34.31106970872879,61.92601126472093,64.12494570135746,92.49315486993345
23.864253582441506,33.073516293421854,58.53544290834615,62.804961744138225,98.201684815487
23.383843642300015,32.161602459208005,55.000645161290315,59.55225339366516,99.84952208106473
22.599430437148555,31.30187339286549,51.622718894009225,55.67139489921842,99.60667876588023
21.708482677308176,30.567470428725045,48.84402969790066,52.47948210612918,99.60063218390805
20.547432432432434,30.460733554630885,46.49650281618023,49.02318922254217,96.22826678765882
19.531470161436605,30.06770653139464,45.3578801843318,44.06471369806664,90.1439322444041
17.935365499727915,30.292371078591803,44.686589861751145,42.50820238584944,85.64885964912281
16.57593506257936,31.942167001729864,44.13193548387097,42.06521637186343,85.3540623109498
15.952212951206237,33.40137407078405,43.81716333845363,41.68718181818182,85.4259679370841
15.714378741157264,34.64696549628314,43.25128008192524,41.34176388317565,85.62536297640654
16.104348811899147,35.83686754874,42.921541218637984,41.220318387494856,86.47375680580761
16.295200435334664,36.98422927673103,42.54396825396824,41.22805553270259,88.21387779794313
16.398157990204968,37.85142152508299,41.639820788530464,40.9638457424928,88.906037507562
16.92898331217123,38.91790733554631,41.560281618023545,40.98979062114357,90.51612825166363
17.415875204063124,40.04711674225069,41.175873015873016,41.0477478403949,91.2917362371446
18.04976600761836,40.82003319463276,40.961249359959034,41.20940189222542,92.26129461584998
18.8520197714493,41.729749170134184,41.11387096774193,41.4446820238585,94.08674228675135
19.219640848902596,42.44555098415073,41.394551971326166,41.91874084738791,95.82850574712644
19.809023217848722,43.11310229557249,41.72379928315412,42.67087083504731,96.95132788868722
20.374083076364958,43.89540417971855,42.222140296979006,43.635435211846975,98.05032365396247
22.75736169054961,43.78636518771331,45.95032258064517,49.96184944467298,100.67166666666667
23.447361690549602,41.134941324980126,51.32052739375321,58.98936034553682,104.96456140350875
23.39150009069472,39.12630440880827,50.373753200204824,64.15367297408474,112.23190865093768
23.04552421549066,37.588817850296884,46.549298515104965,65.99101357466064,120.12646400483965
22.601349537456915,36.30014493431203,42.780204813108014,64.66789510489511,125.48094676346037
21.91748594231816,35.39138178502968,39.288653353814645,61.27369765528589,126.6075257108288
21.0178070016325,34.58643765486932,36.46156682027649,57.28893377211025,126.98912280701755
20.32143569744241,33.97122983776708,34.22522785458269,54.025264911559034,127.6031699939504
19.55366769454018,33.91177638038244,33.20995903737839,50.886733443027566,125.529110707804
19.225714674405946,33.57420730281921,33.92370711725551,46.598297408473876,121.30164851784636
18.848003809178305,34.00553017906401,35.761541218638,45.76784574249282,118.09309134906232
18.380527843279516,35.862040067324315,37.31977470558116,45.94439119703825,119.0460133091349
18.485456194449483,37.50993805226986,38.48687147977472,46.03987371452077,120.24003932244405
