day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,day 90,day 91,day 92,day 93,Mean
83.12510822510824,84.55584415584414,86.02207792207791,87.83896103896103,90.48398268398266,93.96796536796536,96.58138528138528,98.32467532467533,99.49437229437228,100.15627705627708,100.33982683982686,100.02857142857142,99.26406926406926,98.03852813852816,96.31601731601732,94.1034632034632,91.40822510822512,88.37272727272726,85.46666666666667,84.18138528138527,84.96536796536796,85.98484848484848,87.0051948051948,88.008658008658,89.09220779220779,90.33506493506492,91.74718614718614,93.38744588744588,95.8103896103896,99.20476190476192,101.76363636363637,103.30476190476192,104.19350649350648,104.57748917748918,104.4796536796537,103.85151515151516,102.79999999999998,101.25974025974024,99.2077922077922,96.64112554112556,93.55627705627704,90.18831168831169,87.15974025974023,86.34502164502165,86.8900432900433,87.4930735930736,88.19870129870131,89.03376623376623,89.93679653679655,90.9034632034632,92.00259740259742,93.32770562770564,95.18874458874458,98.28398268398269,101.31168831168831,103.0722943722944,104.07835497835497,104.4891774891775,104.35714285714286,103.67878787878789,102.52510822510824,100.89004329004328,98.704329004329,95.90389610389607,92.56926406926408,89.05151515151516,86.38484848484849,86.33636363636364,86.88398268398271,87.5012987012987,88.15281385281386,88.84502164502163,89.55974025974025,90.36233766233768,91.25281385281386,92.23766233766234,93.57748917748916,95.78787878787878,99.05021645021644,101.11818181818182,101.97142857142856,102.095670995671,101.62727272727274,100.66406926406928,99.16450216450215,97.0887445887446,94.43593073593074,91.22510822510824,87.54848484848485,83.81168831168831,81.82294372294372,82.06406926406926,82.47619047619048,82.93333333333332,93.83840840011054
82.19870129870131,83.4978354978355,84.7978354978355,86.25411255411254,88.03203463203464,90.76277056277056,94.28181818181818,96.9025974025974,98.64155844155844,99.81515151515153,100.487012987013,100.64761904761905,100.2865800865801,99.50822510822512,98.24458874458874,96.52813852813853,94.29610389610389,91.595670995671,88.64285714285714,85.76969696969697,84.53766233766234,85.28571428571429,86.23116883116884,87.17272727272727,88.16190476190476,89.28311688311689,90.53679653679652,91.86493506493508,93.50649350649353,95.8896103896104,99.24285714285716,101.787012987013,103.317316017316,104.22813852813852,104.62294372294372,104.47792207792207,103.85021645021644,102.77532467532468,101.22683982683984,99.18614718614718,96.604329004329,93.51255411255411,90.16190476190476,87.17056277056278,86.36103896103897,86.85324675324675,87.4857142857143,88.23463203463206,89.04848484848485,89.9077922077922,90.84978354978357,91.9277056277056,93.23203463203464,95.0930735930736,98.212987012987,101.30995670995672,103.12121212121212,104.1207792207792,104.48961038961038,104.32424242424244,103.66536796536796,102.52337662337663,100.8891774891775,98.7017316017316,95.9047619047619,92.56839826839828,89.04978354978356,86.39523809523811,86.34675324675324,86.87878787878788,87.45887445887445,88.07402597402597,88.7017316017316,89.42294372294373,90.18917748917752,90.98008658008656,91.96320346320348,93.25281385281386,95.4038961038961,98.67662337662335,100.791341991342,101.62510822510824,101.77099567099567,101.36623376623378,100.38095238095238,98.83939393939394,96.80649350649348,94.26839826839829,91.05887445887446,87.33722943722944,83.66190476190476,81.74458874458875,81.97922077922078,82.36709956709956,93.845127567468
81.3935064935065,82.56017316017316,83.73896103896104,85.01645021645021,86.44935064935066,88.30606060606063,91.07835497835497,94.5987012987013,97.21731601731602,98.96926406926409,100.13376623376624,100.78831168831168,100.90389610389612,100.53030303030305,99.71774891774892,98.46493506493508,96.72294372294373,94.4948051948052,91.8818181818182,88.94891774891775,86.08354978354978,84.84588744588744,85.53549783549782,86.3974025974026,87.33030303030301,88.35844155844157,89.48484848484847,90.65238095238094,91.9844155844156,93.5939393939394,95.93766233766236,99.26363636363637,101.7978354978355,103.35064935064936,104.26493506493505,104.6199134199134,104.47402597402598,103.82900432900432,102.74242424242422,101.20822510822512,99.15584415584416,96.57445887445888,93.48528138528138,90.16883116883118,87.16060606060607,86.31645021645022,86.84155844155845,87.52164502164503,88.25541125541127,89.02987012987012,89.85974025974025,90.77619047619048,91.83593073593072,93.15844155844157,95.03809523809524,98.16753246753244,101.33376623376624,103.15454545454544,104.1116883116883,104.45584415584416,104.31948051948052,103.67575757575756,102.53636363636365,100.8922077922078,98.72943722943722,95.92727272727276,92.57056277056274,89.02943722943722,86.38484848484849,86.33506493506493,86.82770562770563,87.37229437229438,87.92207792207792,88.56883116883115,89.24935064935065,89.92683982683982,90.72164502164505,91.65064935064936,92.8961038961039,95.02380952380952,98.30216450216452,100.42683982683984,101.30995670995672,101.5155844155844,101.08354978354976,100.05974025974024,98.56709956709956,96.65584415584416,94.104329004329,90.84502164502166,87.22424242424242,83.56233766233765,81.64415584415585,81.87186147186148,93.84898682877407
80.65151515151516,81.75367965367965,82.79913419913419,83.95800865800864,85.2108225108225,86.72251082251083,88.61601731601733,91.3779220779221,94.9095238095238,97.52857142857142,99.28441558441556,100.44329004329003,101.04891774891772,101.14632034632032,100.74458874458873,99.93722943722943,98.65800865800864,96.93679653679656,94.7896103896104,92.208658008658,89.24588744588746,86.35800865800866,85.0813852813853,85.7017316017316,86.55974025974027,87.52770562770563,88.55844155844156,89.60562770562771,90.77662337662336,92.0835497835498,93.66969696969696,95.97445887445886,99.25844155844156,101.83116883116882,103.382683982684,104.26277056277056,104.61645021645022,104.45021645021644,103.79177489177488,102.72510822510824,101.17099567099568,99.13982683982684,96.54805194805192,93.49696969696969,90.15584415584416,87.08874458874459,86.3069264069264,86.87965367965369,87.54069264069263,88.24502164502164,88.98311688311688,89.7943722943723,90.69826839826838,91.77316017316016,93.12467532467534,94.9995670995671,98.15151515151516,101.34632034632034,103.14372294372296,104.08225108225108,104.46190476190476,104.32813852813854,103.69393939393936,102.54025974025976,100.92727272727276,98.77142857142856,95.93506493506491,92.53982683982684,88.99740259740258,86.34891774891774,86.2848484848485,86.73982683982685,87.22510822510822,87.80000000000001,88.4012987012987,88.9930735930736,89.67445887445889,90.41558441558442,91.32337662337665,92.56147186147186,94.64069264069263,97.90389610389612,100.0982683982684,101.05714285714286,101.22424242424242,100.75800865800863,99.80216450216452,98.4294372294372,96.49610389610388,93.89870129870133,90.774025974026,87.16277056277058,83.43463203463205,81.53073593073593,93.8513908077738
80.00086580086581,81.01298701298701,81.97792207792209,83.0125541125541,84.14545454545456,85.48744588744589,87.03203463203464,88.91341991341992,91.67965367965368,95.21818181818182,97.84545454545456,99.59004329004328,100.69437229437229,101.2930735930736,101.365367965368,100.95974025974026,100.13333333333334,98.88441558441558,97.23896103896102,95.12294372294372,92.50909090909092,89.51212121212123,86.55670995670995,85.24502164502165,85.86969696969697,86.75497835497836,87.72857142857144,88.67748917748919,89.73333333333333,90.88441558441558,92.16320346320344,93.72121212121212,95.97705627705628,99.28441558441556,101.85627705627704,103.3709956709957,104.25281385281386,104.58744588744588,104.41255411255412,103.77316017316018,102.68268398268395,101.14848484848484,99.11601731601728,96.57186147186148,93.4948051948052,90.1064935064935,87.04242424242423,86.33679653679653,86.895670995671,87.53333333333332,88.2017316017316,88.91774891774892,89.71385281385282,90.63896103896104,91.74675324675324,93.095670995671,94.99956709956707,98.1203463203463,101.2982683982684,103.09393939393938,104.08484848484848,104.47099567099566,104.34415584415584,103.7069264069264,102.59350649350648,100.98961038961038,98.8,95.9004329004329,92.51731601731602,88.94545454545454,86.26623376623377,86.18571428571428,86.59740259740259,87.10735930735932,87.63506493506496,88.16017316017316,88.74848484848484,89.36883116883118,90.0874458874459,90.9926406926407,92.2038961038961,94.24199134199137,97.53030303030305,99.83766233766234,100.75454545454546,100.91255411255412,100.5155844155844,99.67445887445888,98.2714285714286,96.3060606060606,93.86969696969696,90.77012987012986,87.06796536796537,83.2982683982684,93.85097172331216
79.72597402597401,80.34588744588746,81.23073593073593,82.18095238095238,83.20216450216449,84.41904761904762,85.78658008658009,87.33116883116882,89.2090909090909,91.97489177489176,95.5186147186147,98.14935064935064,99.85108225108225,100.94112554112552,101.5073593073593,101.58051948051948,101.14978354978356,100.36580086580086,99.1961038961039,97.5835497835498,95.43506493506491,92.76839826839829,89.67835497835497,86.682683982684,85.40952380952382,86.06406926406926,86.96277056277057,87.84718614718615,88.81255411255411,89.84848484848484,90.98095238095236,92.22813852813854,93.73506493506495,96.0021645021645,99.2857142857143,101.83203463203462,103.35844155844156,104.23030303030302,104.54069264069264,104.39004329004328,103.72987012987012,102.66580086580085,101.13982683982684,99.14502164502166,96.5679653679654,93.46406926406928,90.07402597402596,87.04588744588744,86.35584415584414,86.8969696969697,87.49653679653679,88.13419913419914,88.83896103896102,89.65497835497837,90.61385281385282,91.72943722943724,93.117316017316,94.97186147186147,98.04458874458874,101.22987012987016,103.1012987012987,104.0939393939394,104.4922077922078,104.35974025974028,103.75844155844156,102.67012987012988,101.03549783549782,98.77056277056278,95.88051948051948,92.4922077922078,88.85194805194804,86.14155844155843,86.04545454545455,86.47922077922078,86.94155844155844,87.4,87.92294372294373,88.44675324675325,89.04502164502162,89.76580086580087,90.65411255411254,91.84675324675324,93.85281385281384,97.21428571428574,99.5164502164502,100.44242424242424,100.66839826839828,100.40303030303028,99.5207792207792,98.091341991342,96.30129870129868,93.8930735930736,90.70606060606062,86.95844155844156,93.83003592152525
81.51341991341991,80.06450216450217,80.55454545454545,81.43116883116882,82.37402597402598,83.47229437229437,84.71428571428571,86.07965367965367,87.61428571428571,89.49826839826841,92.25930735930736,95.81298701298702,98.4138528138528,100.0982683982684,101.16450216450215,101.72554112554111,101.76666666666668,101.39220779220778,100.67878787878789,99.54978354978356,97.89004329004328,95.6887445887446,92.9160173160173,89.78311688311689,86.82337662337663,85.595670995671,86.27575757575758,87.07792207792208,87.98095238095237,88.93290043290044,89.94285714285714,91.04502164502163,92.25800865800866,93.782683982684,95.9965367965368,99.24761904761904,101.812987012987,103.31948051948052,104.1878787878788,104.51948051948052,104.34632034632034,103.71168831168832,102.65974025974026,101.1735930735931,99.15887445887446,96.56536796536795,93.46709956709957,90.07792207792208,87.02121212121213,86.35367965367963,86.86363636363636,87.42857142857143,88.06147186147184,88.79220779220778,89.64675324675325,90.59783549783548,91.75367965367964,93.0978354978355,94.91515151515152,97.94632034632032,101.19956709956708,103.1021645021645,104.10952380952382,104.50649350649353,104.42467532467532,103.84458874458876,102.72727272727272,101.0142857142857,98.77056277056278,95.88354978354978,92.42857142857144,88.70476190476188,85.97922077922077,85.92987012987014,86.32424242424243,86.72251082251083,87.16883116883118,87.62900432900433,88.12207792207792,88.72121212121212,89.43463203463205,90.2974025974026,91.48874458874458,93.52207792207793,96.84632034632034,99.1917748917749,100.19826839826838,100.56363636363636,100.24588744588746,99.35670995670996,98.1108225108225,96.35497835497836,93.86450216450216,90.63376623376624,93.79060513954133
84.491341991342,81.84025974025974,80.25714285714285,80.75021645021644,81.6164502164502,82.64155844155844,83.77316017316016,85.0103896103896,86.35974025974025,87.90606060606062,89.78441558441557,92.53896103896103,96.05974025974024,98.65281385281386,100.31948051948054,101.38095238095238,101.91558441558442,102.02121212121212,101.71904761904764,101.03160173160173,99.85930735930737,98.14805194805191,95.81948051948052,93.00519480519482,89.90995670995672,86.98051948051949,85.79523809523808,86.40129870129871,87.22077922077922,88.112987012987,89.03506493506492,90.01515151515153,91.07359307359307,92.3017316017316,93.7800865800866,95.94329004329003,99.19956709956708,101.75974025974024,103.28138528138528,104.16536796536798,104.47445887445886,104.32207792207792,103.7151515151515,102.69870129870132,101.187012987013,99.17056277056274,96.60779220779222,93.48571428571432,90.03376623376623,86.97142857142856,86.31861471861473,86.7961038961039,87.35627705627707,88.01904761904763,88.77878787878787,89.63203463203463,90.6329004329004,91.74978354978354,93.04935064935066,94.83333333333331,97.8904761904762,101.18484848484847,103.1147186147186,104.1242424242424,104.57792207792208,104.51558441558444,103.92251082251082,102.7051948051948,101.0199134199134,98.79177489177488,95.85281385281384,92.2839826839827,88.5108225108225,85.83982683982684,85.77662337662338,86.11471861471861,86.49610389610389,86.87835497835499,87.30562770562771,87.8060606060606,88.39740259740257,89.09047619047618,89.95194805194807,91.18441558441558,93.17878787878789,96.4844155844156,98.94155844155844,100.08961038961036,100.4008658008658,100.087012987013,99.38138528138528,98.17359307359308,96.35324675324676,93.83030303030304,93.74434005710599
87.49047619047619,84.82727272727273,82.02857142857142,80.44242424242425,80.93030303030304,81.88311688311688,82.94242424242425,84.06623376623376,85.2961038961039,86.65194805194804,88.19047619047619,90.06536796536795,92.7887445887446,96.30995670995672,98.87489177489178,100.53809523809524,101.56666666666666,102.17229437229436,102.33636363636364,102.06753246753246,101.33939393939391,100.1108225108225,98.27359307359306,95.8961038961039,93.12251082251083,90.06796536796537,87.14199134199134,85.91212121212122,86.54025974025974,87.36190476190475,88.2160173160173,89.10259740259743,90.04935064935066,91.11991341991342,92.2965367965368,93.74155844155844,95.891341991342,99.13463203463203,101.71774891774892,103.25108225108224,104.11255411255412,104.45064935064936,104.33290043290042,103.75238095238096,102.71428571428572,101.21471861471862,99.22294372294373,96.63982683982684,93.44588744588744,89.93982683982684,86.88831168831167,86.25930735930737,86.72683982683984,87.32510822510822,88.00476190476189,88.76320346320344,89.67099567099567,90.62813852813852,91.7077922077922,92.991341991342,94.81255411255412,97.84978354978357,101.17575757575756,103.11385281385284,104.1965367965368,104.678354978355,104.5852813852814,103.90822510822512,102.725974025974,101.05108225108224,98.77489177489176,95.72380952380952,92.10129870129867,88.33679653679656,85.66017316017316,85.57229437229437,85.89393939393939,86.2030303030303,86.55324675324675,86.99047619047619,87.48831168831168,88.05974025974024,88.75021645021646,89.66017316017316,90.8835497835498,92.83679653679653,96.17835497835496,98.80476190476192,99.91774891774892,100.24632034632036,100.12380952380953,99.45367965367964,98.1831168831169,96.34675324675324,93.69562954775724
90.191341991342,87.82597402597403,85.02294372294372,82.20822510822511,80.6199134199134,81.19567099567098,82.18311688311688,83.22640692640691,84.34891774891774,85.5848484848485,86.93549783549783,88.47748917748918,90.31861471861473,93.03290043290043,96.51818181818184,99.09177489177488,100.7186147186147,101.83852813852816,102.4891774891775,102.6878787878788,102.38311688311688,101.5952380952381,100.24155844155844,98.34285714285711,96.01601731601734,93.29004329004329,90.21558441558444,87.23030303030303,86.04891774891776,86.68874458874458,87.47099567099566,88.2852813852814,89.14372294372293,90.08701298701298,91.10952380952382,92.25541125541126,93.695670995671,95.82943722943722,99.06623376623378,101.67835497835496,103.204329004329,104.09047619047618,104.46406926406928,104.37792207792208,103.76883116883118,102.75367965367964,101.28138528138528,99.2800865800866,96.61168831168833,93.34112554112554,89.83116883116881,86.7969696969697,86.18398268398268,86.6922077922078,87.3164502164502,87.99913419913419,88.8038961038961,89.66320346320344,90.59177489177488,91.64329004329004,92.98051948051948,94.8069264069264,97.82121212121211,101.15411255411254,103.18484848484847,104.29177489177486,104.74891774891776,104.58658008658008,103.92727272727276,102.77099567099566,101.05497835497836,98.67359307359308,95.54891774891776,91.9160173160173,88.11082251082252,85.44891774891775,85.35584415584415,85.60043290043292,85.87748917748918,86.23419913419913,86.66883116883118,87.14372294372295,87.72121212121212,88.45974025974024,89.37532467532469,90.58571428571426,92.54372294372295,95.9943722943723,98.6103896103896,99.77099567099565,100.2939393939394,100.1965367965368,99.46926406926409,98.20259740259738,93.64911117251546
