day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,day 90,day 91,day 92,day 93
130.23846153846154,131.1730769230769,132.1089743589744,133.11923076923077,134.374358974359,136.43717948717946,138.55641025641026,140.2243589743589,141.4884615384615,142.35,142.9217948717949,143.18717948717946,143.0525641025641,142.4705128205128,141.43076923076927,140.0089743589743,138.1846153846154,135.7833333333333,133.93205128205128,134.23717948717947,134.85897435897436,135.5179487179487,136.25641025641022,137.0871794871795,137.95256410256408,138.82820512820513,139.7871794871795,140.80897435897435,142.08461538461538,144.1192307692308,146.2807692307692,147.88333333333333,149.12435897435896,150.0717948717949,150.6474358974359,150.93846153846155,150.83076923076922,150.20769230769233,149.1230769230769,147.56666666666666,145.54871794871795,143.02435897435896,141.54487179487177,142.01025641025643,142.6820512820513,143.40641025641025,144.14871794871792,144.92435897435894,145.75769230769228,146.59743589743587,147.55,148.6025641025641,149.82820512820516,151.71025641025642,153.96153846153848,155.72307692307692,157.02435897435902,157.9320512820513,158.49743589743588,158.62051282051283,158.325641025641,157.5641025641025,156.30256410256413,154.54615384615386,152.25256410256412,149.43076923076924,148.29743589743592,148.73205128205126,149.26923076923077,149.82692307692307,150.46410256410255,151.1410256410256,151.82051282051285,152.49871794871797,153.2794871794872,154.19743589743595,155.23076923076923,156.68076923076922,158.94871794871793,160.85,162.15384615384616,163.07564102564103,163.59102564102565,163.66282051282053,163.32564102564103,162.56410256410257,161.22820512820513,159.3576923076923,156.87307692307695,154.01794871794868,153.25128205128206,153.6423076923077,154.101282051282,154.62948717948717
129.72948717948717,130.60384615384615,131.48461538461538,132.40641025641025,133.40512820512822,134.72179487179488,136.75128205128206,138.86282051282052,140.4923076923077,141.69743589743592,142.61025641025643,143.24358974358975,143.50384615384615,143.3769230769231,142.77692307692308,141.77692307692308,140.3730769230769,138.52051282051283,136.10128205128203,134.275641025641,134.57307692307694,135.19871794871796,135.8628205128205,136.62179487179486,137.43846153846155,138.2794871794872,139.15897435897435,140.0871794871795,141.11666666666667,142.40384615384613,144.45384615384617,146.58333333333331,148.20256410256408,149.52564102564105,150.43717948717944,151.0333333333333,151.34743589743587,151.18333333333334,150.55897435897438,149.4564102564103,147.91282051282056,145.9423076923077,143.38974358974357,141.9,142.3692307692308,143.03846153846158,143.73717948717947,144.4705128205128,145.24358974358975,146.04743589743592,146.92948717948715,147.88461538461542,148.90897435897432,150.12179487179486,151.96282051282049,154.22307692307697,155.96666666666667,157.28846153846158,158.22307692307692,158.7435897435897,158.82179487179488,158.5397435897436,157.78461538461536,156.51666666666668,154.78461538461536,152.47179487179488,149.6717948717949,148.56410256410257,148.97820512820516,149.49102564102563,150.06153846153842,150.68333333333334,151.32564102564103,151.96666666666664,152.67692307692306,153.48974358974354,154.39102564102564,155.41410256410254,156.8653846153846,159.12564102564102,161.05769230769232,162.40000000000003,163.3076923076923,163.774358974359,163.88717948717945,163.56025641025636,162.75384615384615,161.4269230769231,159.57692307692307,157.11794871794874,154.2153846153846,153.4564102564103,153.82564102564103,154.29487179487177
129.27051282051283,130.1102564102564,130.91538461538462,131.7897435897436,132.7051282051282,133.74102564102566,135.03974358974355,137.07435897435894,139.1474358974359,140.72564102564104,141.9692307692308,142.94743589743592,143.58717948717947,143.8294871794872,143.67948717948718,143.11410256410258,142.1294871794872,140.71153846153845,138.84615384615387,136.42435897435897,134.60897435897434,134.9102564102564,135.53717948717946,136.22820512820516,136.97179487179483,137.77307692307693,138.60769230769233,139.46538461538458,140.39102564102564,141.44230769230768,142.75641025641025,144.75641025641025,146.9076923076923,148.60128205128206,149.88205128205126,150.82307692307688,151.45384615384617,151.69230769230768,151.52564102564102,150.9025641025641,149.8205128205128,148.31923076923076,146.32564102564103,143.73717948717947,142.25384615384615,142.72051282051282,143.36410256410252,144.05641025641026,144.775641025641,145.52820512820514,146.38205128205126,147.26666666666668,148.20000000000002,149.2076923076923,150.38589743589742,152.21794871794873,154.4602564102564,156.2141025641026,157.56923076923076,158.46410256410252,158.94358974358974,159.04230769230773,158.7589743589744,158.00769230769228,156.75256410256412,155.01538461538465,152.7192307692308,149.91794871794875,148.81153846153845,149.21025641025645,149.72179487179488,150.28846153846152,150.8730769230769,151.475641025641,152.1294871794872,152.87820512820514,153.69615384615383,154.60384615384615,155.61794871794868,157.03205128205127,159.3115384615385,161.2923076923077,162.62692307692308,163.47435897435895,163.98589743589744,164.13589743589745,163.76410256410256,162.96923076923076,161.65769230769232,159.83076923076925,157.30897435897435,154.39230769230772,153.6410256410256,154.0128205128205
128.87179487179486,129.64615384615388,130.41666666666666,131.22307692307697,132.0871794871795,133.04487179487177,134.0653846153846,135.36153846153846,137.36282051282052,139.40384615384616,141.0089743589744,142.31923076923078,143.29743589743592,143.8923076923077,144.12564102564102,144.01282051282053,143.46794871794873,142.47179487179486,141.02435897435896,139.17307692307693,136.7525641025641,134.94102564102565,135.25512820512822,135.89615384615382,136.58333333333334,137.30897435897435,138.1089743589744,138.90897435897438,139.7730769230769,140.71410256410255,141.77948717948718,143.06025641025647,145.075641025641,147.2923076923077,148.94743589743592,150.274358974359,151.23076923076923,151.7948717948718,152.04743589743592,151.88076923076926,151.2692307692308,150.2282051282051,148.70384615384611,146.68589743589743,144.0846153846154,142.59615384615387,143.05512820512826,143.6782051282051,144.36794871794874,145.0705128205128,145.86410256410258,146.71666666666667,147.59615384615384,148.50384615384615,149.48076923076923,150.6730769230769,152.44743589743592,154.69871794871793,156.49102564102566,157.8038461538461,158.67820512820512,159.1410256410256,159.2576923076923,158.99871794871797,158.24743589743588,156.99102564102566,155.26538461538462,152.96923076923073,150.13589743589742,149.03333333333336,149.44871794871798,149.9576923076923,150.47564102564104,151.02692307692308,151.64230769230772,152.3384615384616,153.0871794871795,153.90384615384613,154.8025641025641,155.8012820512821,157.21794871794873,159.5320512820513,161.5076923076923,162.7897435897436,163.68846153846152,164.23076923076923,164.34487179487178,163.9884615384615,163.19230769230768,161.9025641025641,160.01923076923077,157.46923076923076,154.55512820512823,153.8294871794872
128.53461538461542,129.2474358974359,129.97179487179488,130.7397435897436,131.5294871794872,132.4269230769231,133.35128205128203,134.38333333333327,135.65897435897438,137.6346153846154,139.69615384615386,141.3807692307692,142.675641025641,143.59358974358975,144.2025641025641,144.48205128205126,144.3692307692308,143.8179487179487,142.78333333333333,141.35384615384618,139.48846153846156,137.0833333333333,135.274358974359,135.60641025641033,136.2487179487179,136.9128205128205,137.64871794871792,138.40897435897435,139.21410256410255,140.09358974358975,141.0525641025641,142.10641025641024,143.37820512820514,145.44102564102565,147.62564102564104,149.3589743589744,150.66025641025644,151.56923076923078,152.14487179487182,152.40256410256413,152.26794871794877,151.69102564102565,150.62820512820514,149.06923076923076,147.04102564102567,144.41666666666663,142.924358974359,143.3692307692308,143.99358974358972,144.6551282051282,145.3948717948718,146.20384615384617,147.0397435897436,147.89743589743588,148.7820512820513,149.76410256410256,150.90641025641028,152.67820512820512,154.96538461538458,156.72948717948717,158.00128205128203,158.88974358974357,159.37948717948717,159.5012820512821,159.21153846153842,158.46282051282049,157.24615384615385,155.5230769230769,153.1833333333333,150.33846153846153,149.27435897435896,149.67948717948718,150.13589743589745,150.63333333333335,151.20000000000002,151.85256410256412,152.54615384615389,153.29743589743592,154.12307692307695,154.98846153846154,155.98717948717947,157.43717948717944,159.73076923076923,161.6641025641026,163.0,163.9320512820513,164.44615384615383,164.57051282051285,164.22051282051282,163.4346153846154,162.08589743589746,160.19615384615383,157.64487179487182,154.72692307692307
128.23333333333332,128.90128205128204,129.57307692307694,130.30128205128204,131.05384615384614,131.8692307692308,132.74871794871794,133.67435897435897,134.68076923076924,135.9320512820513,137.93333333333334,140.05769230769232,141.71666666666664,143.00256410256412,143.8923076923077,144.55512820512823,144.82307692307694,144.72051282051282,144.15128205128207,143.1064102564102,141.6641025641026,139.83333333333334,137.401282051282,135.6192307692308,135.9525641025641,136.5884615384615,137.25384615384615,137.95128205128205,138.7192307692308,139.54230769230767,140.43076923076924,141.37564102564104,142.42820512820512,143.74743589743588,145.7551282051282,148.01025641025635,149.75384615384615,151.01794871794874,151.92179487179484,152.51282051282055,152.80769230769232,152.68846153846155,152.08333333333334,150.9871794871795,149.425641025641,147.38589743589748,144.72435897435898,143.23333333333335,143.68076923076924,144.28461538461536,144.98846153846154,145.7525641025641,146.5371794871795,147.35,148.17820512820512,149.06410256410257,150.00897435897437,151.15256410256413,152.94871794871798,155.19487179487177,156.93589743589743,158.23076923076917,159.12948717948717,159.61794871794874,159.71410256410255,159.43205128205125,158.7217948717949,157.52051282051283,155.7576923076923,153.40512820512822,150.54999999999998,149.50384615384615,149.86538461538464,150.29102564102564,150.80641025641023,151.41794871794875,152.05128205128204,152.75128205128206,153.51410256410256,154.3051282051282,155.18589743589743,156.22179487179488,157.64487179487176,159.89230769230767,161.85512820512818,163.2346153846154,164.15641025641025,164.67179487179487,164.80897435897435,164.44487179487177,163.63076923076923,162.28205128205127,160.38205128205126,157.8230769230769
128.41410256410256,128.6102564102564,129.2320512820513,129.9025641025641,130.60769230769236,131.374358974359,132.1897435897436,133.07307692307697,133.9782051282051,134.9705128205128,136.22948717948717,138.28589743589745,140.40384615384616,142.0371794871795,143.29871794871795,144.26538461538465,144.9205128205128,145.19230769230768,145.0448717948718,144.46282051282049,143.4141025641026,142.01666666666668,140.16538461538462,137.74615384615385,135.97564102564104,136.28717948717951,136.92051282051278,137.56538461538463,138.26794871794877,139.04358974358976,139.87435897435896,140.75384615384615,141.69615384615386,142.80897435897435,144.06153846153848,146.1333333333333,148.40256410256413,150.1102564102564,151.36153846153846,152.27435897435896,152.94102564102562,153.2410256410256,153.08974358974362,152.44871794871798,151.35641025641024,149.7897435897436,147.71153846153845,145.02307692307693,143.54102564102564,143.96923076923073,144.61794871794874,145.34358974358975,146.08717948717947,146.84102564102565,147.63589743589745,148.46410256410255,149.31153846153845,150.26666666666665,151.43076923076927,153.18076923076922,155.38461538461542,157.15641025641025,158.4858974358974,159.35256410256412,159.83589743589746,159.93333333333334,159.67948717948718,159.00897435897437,157.76153846153844,155.98333333333335,153.6153846153846,150.75128205128206,149.68589743589743,150.01538461538462,150.474358974359,151.0179487179487,151.61538461538464,152.25128205128203,152.97179487179488,153.70128205128205,154.5,155.41666666666666,156.44615384615386,157.82179487179485,160.07307692307694,162.10641025641027,163.45256410256408,164.38717948717948,164.9051282051282,165.02564102564108,164.63461538461542,163.82307692307688,162.4794871794872,160.5871794871795
130.75384615384615,128.7679487179487,128.95000000000002,129.57435897435897,130.22051282051285,130.94615384615383,131.6974358974359,132.50384615384613,133.36923076923082,134.2628205128205,135.26410256410256,136.5858974358974,138.64358974358976,140.71794871794876,142.34743589743593,143.68076923076924,144.62435897435896,145.28205128205127,145.52435897435896,145.3576923076923,144.76923076923072,143.77051282051283,142.35897435897434,140.525641025641,138.08846153846153,136.2897435897436,136.62435897435898,137.23205128205123,137.8692307692308,138.58974358974356,139.3846153846154,140.2076923076923,141.07051282051285,142.09102564102565,143.124358974359,144.42948717948715,146.5102564102564,148.74615384615382,150.45000000000002,151.7205128205128,152.72307692307692,153.35384615384615,153.62051282051283,153.4538461538462,152.81794871794872,151.7205128205128,150.12820512820514,148.0333333333333,145.3179487179487,143.824358974359,144.31153846153842,144.97307692307692,145.67948717948718,146.3974358974359,147.12820512820514,147.90641025641025,148.71282051282054,149.5602564102564,150.54743589743586,151.6858974358974,153.38076923076923,155.6102564102564,157.39871794871797,158.7102564102564,159.59230769230768,160.08205128205134,160.18076923076922,159.95128205128205,159.25641025641025,157.98846153846154,156.2192307692308,153.81666666666666,150.91153846153847,149.8397435897436,150.1935897435897,150.6794871794872,151.21410256410252,151.81153846153848,152.46923076923076,153.15512820512822,153.89871794871797,154.73461538461535,155.63461538461536,156.63717948717948,158.00384615384615,160.30128205128207,162.3128205128205,163.68717948717944,164.63333333333333,165.12051282051283,165.2153846153846,164.83076923076925,164.04230769230773,162.69743589743592
133.42948717948718,131.07307692307694,129.10641025641024,129.28974358974358,129.89615384615385,130.55384615384614,131.27692307692308,132.02435897435893,132.81923076923076,133.67051282051287,134.5641025641025,135.62692307692308,136.9371794871795,138.9358974358974,141.03589743589745,142.7294871794872,144.05128205128207,144.99358974358975,145.61666666666667,145.85384615384615,145.65769230769232,145.11410256410252,144.1371794871795,142.7358974358974,140.8730769230769,138.37564102564102,136.61794871794876,136.93333333333334,137.54871794871792,138.20769230769233,138.9358974358974,139.7128205128205,140.52692307692308,141.4602564102564,142.4051282051282,143.4846153846154,144.79230769230767,146.84487179487178,149.0871794871795,150.8064102564103,152.14871794871792,153.12564102564102,153.74358974358975,154.0153846153846,153.80897435897435,153.18589743589746,152.06538461538463,150.4666666666667,148.3320512820513,145.60384615384615,144.15769230769232,144.66025641025638,145.31538461538457,145.9871794871795,146.68589743589743,147.4153846153846,148.15769230769232,148.95512820512818,149.84871794871796,150.7935897435897,151.90384615384613,153.58974358974362,155.84358974358975,157.6179487179487,158.94615384615378,159.82179487179488,160.32692307692307,160.4653846153846,160.20897435897436,159.49743589743588,158.22435897435898,156.4217948717949,153.98076923076923,151.03461538461536,150.0230769230769,150.39615384615385,150.88589743589745,151.4371794871795,152.03846153846158,152.65512820512822,153.35384615384615,154.12564102564104,154.94743589743587,155.84743589743587,156.84871794871793,158.2294871794872,160.48461538461538,162.5448717948718,163.94871794871793,164.85256410256412,165.29487179487177,165.4141025641026,165.07179487179485,164.27564102564102
135.58076923076925,133.73717948717947,131.39230769230767,129.42820512820515,129.60897435897434,130.2320512820513,130.88589743589745,131.58846153846156,132.33846153846153,133.1192307692308,133.97307692307697,134.91025641025638,135.97820512820513,137.2487179487179,139.24871794871794,141.42051282051284,143.1089743589744,144.41538461538462,145.34102564102568,145.94743589743592,146.13974358974357,146.0115384615384,145.4807692307692,144.5115384615385,143.09102564102562,141.175641025641,138.66666666666666,136.91923076923078,137.25769230769228,137.87435897435896,138.55,139.26282051282053,140.0320512820513,140.9192307692308,141.78589743589745,142.75256410256412,143.84487179487184,145.13333333333335,147.1551282051282,149.43076923076922,151.225641025641,152.5551282051282,153.50256410256412,154.1525641025641,154.38974358974357,154.17820512820515,153.5371794871795,152.41794871794875,150.775641025641,148.63333333333335,145.92435897435897,144.50897435897437,145.0076923076923,145.62820512820514,146.28461538461536,146.96923076923076,147.66794871794872,148.40256410256407,149.23333333333335,150.09615384615384,151.0230769230769,152.13076923076923,153.81410256410257,156.05384615384617,157.85769230769233,159.18461538461537,160.06153846153845,160.5923076923077,160.72692307692307,160.42948717948718,159.73461538461535,158.42948717948715,156.5923076923077,154.11794871794874,151.22051282051282,150.22307692307692,150.60000000000005,151.09871794871793,151.6602564102564,152.22435897435898,152.84102564102565,153.57692307692307,154.34615384615384,155.16282051282053,156.07564102564098,157.08205128205125,158.4102564102564,160.7166666666667,162.79358974358976,164.14999999999998,165.03846153846155,165.49615384615385,165.6717948717949,165.3141025641025
