day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,day 90
156.6705128205128,157.32051282051276,158.0602564102564,158.85256410256412,159.79230769230773,161.08974358974356,163.37564102564102,165.79102564102564,167.3230769230769,168.25256410256412,168.6717948717949,168.63846153846154,168.1089743589743,167.1166666666667,165.5576923076923,163.41282051282053,160.4448717948718,157.225641025641,156.6961538461538,157.03333333333333,157.40128205128207,157.8461538461539,158.38333333333338,158.97307692307692,159.54230769230767,160.11538461538464,160.76923076923077,161.5,162.39102564102564,163.4371794871795,165.17948717948718,167.78589743589737,169.37179487179483,170.2602564102564,170.52435897435896,170.24871794871797,169.49871794871794,168.24871794871797,166.38333333333333,163.67820512820512,160.16666666666666,157.14102564102564,157.10641025641027,157.45128205128205,157.88333333333335,158.4358974358974,158.9871794871795,159.60128205128208,160.32179487179485,160.94487179487177,161.60384615384615,162.42051282051278,163.30128205128204,164.348717948718,165.9679487179487,168.80128205128202,170.7282051282051,171.6974358974359,171.9769230769231,171.7025641025641,170.8307692307692,169.39743589743588,167.29743589743592,164.44102564102565,161.12307692307695,159.18589743589743,159.5769230769231,160.08589743589744,160.73589743589744,161.30128205128202,161.73717948717947,162.17307692307696,162.72435897435903,163.41794871794875,164.1615384615384,164.88076923076926,165.88076923076923,167.2192307692308,169.02820512820514,171.82435897435897,173.75000000000003,174.6435897435897,174.8141025641026,174.41153846153847,173.66282051282056,172.36153846153846,170.40384615384613,167.8871794871795,165.25,164.4974358974359,165.08205128205128
156.14999999999995,156.7474358974359,157.43076923076924,158.14358974358973,158.95897435897436,159.9371794871795,161.26794871794874,163.5525641025641,165.99615384615385,167.524358974359,168.44743589743592,168.87051282051283,168.78717948717946,168.3064102564103,167.30256410256405,165.80128205128207,163.6410256410257,160.5576923076923,157.2730769230769,156.8,157.12307692307695,157.45,157.93589743589746,158.4910256410257,158.98974358974365,159.4794871794872,160.0730769230769,160.7615384615385,161.50769230769225,162.30897435897435,163.30384615384617,165.02307692307693,167.75,169.51923076923077,170.37820512820514,170.59102564102568,170.3205128205128,169.57692307692307,168.33974358974356,166.5230769230769,163.76025641025643,160.21923076923076,157.25000000000003,157.18076923076922,157.57564102564103,158.0602564102564,158.55,159.1269230769231,159.75512820512822,160.35769230769228,160.90641025641025,161.66794871794875,162.4269230769231,163.26666666666662,164.31410256410254,165.99487179487178,168.85384615384615,170.8923076923077,171.85128205128206,172.09615384615387,171.75256410256412,170.91923076923075,169.59615384615384,167.5730769230769,164.70128205128208,161.33076923076922,159.4820512820513,159.85641025641024,160.43846153846152,160.9371794871795,161.32307692307694,161.7320512820513,162.19615384615383,162.85384615384615,163.50641025641025,164.1769230769231,165.05128205128202,166.15769230769232,167.48846153846154,169.20641025641024,172.0371794871795,173.9512820512821,174.7935897435898,174.95128205128205,174.7051282051282,174.01538461538468,172.70256410256408,170.80641025641023,168.35,165.57307692307697,164.94615384615386
155.68076923076924,156.22692307692307,156.86410256410252,157.50897435897434,158.23974358974357,159.10128205128208,160.1128205128205,161.4397435897436,163.72948717948722,166.19999999999996,167.7384615384615,168.64102564102566,169.024358974359,168.99871794871794,168.4974358974359,167.55128205128207,166.03333333333336,163.7230769230769,160.60128205128208,157.35769230769236,156.87948717948717,157.1679487179487,157.53333333333333,158.0371794871795,158.51025641025643,158.92179487179484,159.43461538461537,160.05769230769232,160.74871794871794,161.42051282051284,162.1602564102564,163.15641025641025,164.95512820512823,167.87948717948717,169.6320512820513,170.44487179487177,170.66025641025638,170.39615384615385,169.68205128205128,168.48717948717947,166.61666666666662,163.79743589743592,160.29871794871795,157.32051282051285,157.31410256410257,157.7551282051282,158.1782051282051,158.68076923076922,159.275641025641,159.7897435897436,160.32051282051282,160.98589743589744,161.6641025641026,162.3717948717949,163.23076923076923,164.3474358974359,166.0525641025641,169.00641025641022,171.0333333333333,171.97948717948722,172.15384615384616,171.86282051282052,171.14230769230772,169.88974358974357,167.8320512820513,164.9102564102564,161.57179487179485,159.75128205128203,160.1935897435897,160.63461538461536,160.94743589743587,161.31666666666666,161.75512820512824,162.33333333333331,162.9461538461538,163.52564102564102,164.36794871794874,165.33461538461535,166.4358974358975,167.66923076923075,169.4141025641026,172.2397435897436,174.1269230769231,174.94871794871798,175.24871794871788,175.06666666666666,174.34615384615384,173.11923076923077,171.2769230769231,168.6897435897436,165.98333333333332
155.27692307692308,155.74871794871794,156.32564102564103,156.92179487179484,157.59102564102565,158.36923076923074,159.2820512820513,160.2935897435897,161.61025641025643,163.89743589743588,166.3871794871795,167.93076923076924,168.8012820512821,169.23205128205132,169.19230769230768,168.75384615384615,167.7871794871795,166.10769230769228,163.7769230769231,160.65897435897438,157.41794871794872,156.92307692307693,157.24102564102563,157.64102564102566,158.05897435897435,158.43846153846155,158.87051282051283,159.41410256410254,160.05769230769232,160.65128205128207,161.27692307692303,161.99615384615382,163.08205128205125,165.05256410256405,167.96410256410255,169.68333333333334,170.51153846153846,170.74743589743588,170.49487179487178,169.82820512820513,168.58333333333334,166.65769230769234,163.87564102564104,160.33846153846156,157.44615384615383,157.49743589743588,157.85641025641027,158.31794871794872,158.83846153846153,159.31282051282054,159.75641025641022,160.39102564102564,160.97307692307697,161.60256410256412,162.33717948717947,163.27179487179487,164.40897435897435,166.17692307692317,169.13333333333338,171.1615384615385,172.04871794871795,172.27435897435896,172.09871794871796,171.4397435897436,170.13589743589745,168.04487179487182,165.1166666666667,161.78076923076924,160.08333333333334,160.39358974358976,160.6346153846154,160.94358974358977,161.3448717948718,161.89230769230764,162.41666666666663,162.96025641025642,163.71923076923082,164.67051282051287,165.6128205128205,166.61666666666662,167.86153846153846,169.62564102564104,172.43717948717946,174.28717948717951,175.24871794871794,175.6179487179487,175.39102564102566,174.76538461538462,173.58717948717947,171.61923076923077,169.0897435897435
154.92820512820512,155.34871794871796,155.84358974358975,156.39102564102564,157.00641025641025,157.73461538461538,158.55384615384617,159.45,160.45256410256408,161.78846153846155,164.05641025641026,166.57307692307694,168.0897435897436,169.0205128205128,169.4423076923077,169.4576923076923,168.98333333333338,167.8461538461538,166.16538461538462,163.84102564102565,160.70128205128205,157.43846153846158,156.99743589743588,157.3448717948718,157.65256410256413,157.99102564102566,158.3769230769231,158.84230769230766,159.4102564102564,159.95128205128202,160.4910256410256,161.10641025641024,161.92307692307693,163.16794871794872,165.11410256410258,167.99743589743588,169.751282051282,170.59615384615384,170.84871794871793,170.64358974358973,169.9153846153846,168.63333333333333,166.7269230769231,163.9141025641026,160.44230769230768,157.61538461538458,157.59871794871793,158.01538461538462,158.48076923076923,158.86025641025643,159.28076923076927,159.8346153846154,160.36410256410252,160.91538461538465,161.58589743589746,162.3871794871795,163.33333333333334,164.53589743589745,166.29871794871795,169.25384615384615,171.225641025641,172.16410256410254,172.52051282051283,172.40256410256413,171.66025641025644,170.33461538461538,168.23333333333332,165.29615384615386,162.04615384615386,160.2730769230769,160.3935897435897,160.6410256410256,160.9692307692308,161.49230769230772,161.96153846153845,162.4269230769231,163.16666666666666,164.03846153846158,164.9371794871795,165.79615384615383,166.81666666666663,168.08461538461543,169.80769230769232,172.5974358974359,174.5923076923077,175.6307692307692,175.95256410256408,175.82948717948722,175.23461538461538,173.94743589743584,172.024358974359
154.64743589743588,154.9974358974359,155.4435897435897,155.89871794871794,156.4666666666667,157.13461538461536,157.90641025641025,158.71282051282049,159.6128205128205,160.63589743589745,161.9564102564103,164.2153846153846,166.7153846153846,168.3051282051282,169.23333333333335,169.7089743589744,169.67179487179487,169.04743589743586,167.92820512820512,166.23333333333335,163.8948717948718,160.73974358974357,157.49230769230772,157.1,157.3525641025641,157.5858974358974,157.91410256410254,158.35,158.84487179487178,159.29871794871798,159.78333333333333,160.3230769230769,161.02435897435896,162.00769230769228,163.23589743589744,165.11410256410255,168.02820512820517,169.82051282051282,170.7025641025641,170.98974358974354,170.74230769230772,169.98333333333335,168.70256410256408,166.78205128205124,164.03205128205127,160.5602564102564,157.7064102564103,157.76282051282053,158.1679487179487,158.49615384615385,158.8448717948718,159.35641025641024,159.80256410256413,160.29615384615386,160.91025641025638,161.6397435897436,162.45384615384614,163.45897435897436,164.64743589743588,166.41153846153847,169.33205128205128,171.3448717948718,172.4141025641026,172.82179487179485,172.61666666666667,171.86282051282052,170.50641025641028,168.39487179487182,165.50512820512824,162.17051282051278,160.2641025641026,160.39358974358973,160.66410256410256,161.11794871794868,161.5423076923077,161.98076923076923,162.64102564102566,163.49358974358975,164.3038461538462,165.12307692307698,165.99102564102566,167.01538461538465,168.251282051282,169.9602564102564,172.92564102564108,174.9884615384615,175.96025641025645,176.3935897435898,176.3012820512821,175.58205128205125,174.34743589743587
154.44230769230768,154.7064102564103,155.08974358974362,155.48076923076923,155.97179487179488,156.5871794871795,157.29615384615383,158.0525641025641,158.86538461538458,159.79487179487177,160.80641025641023,162.12820512820514,164.35384615384618,166.91923076923075,168.5333333333333,169.5141025641026,169.92051282051284,169.74230769230766,169.13076923076923,167.998717948718,166.29871794871795,163.9525641025641,160.78333333333333,157.5653846153846,157.0948717948718,157.28846153846158,157.524358974359,157.90256410256413,158.35128205128206,158.71923076923082,159.1333333333333,159.61410256410255,160.25128205128206,161.09230769230766,162.0730769230769,163.225641025641,165.13589743589745,168.09487179487178,169.92051282051287,170.83333333333334,171.0974358974359,170.8038461538461,170.04615384615386,168.77435897435896,166.94743589743592,164.14102564102564,160.57692307692307,157.8551282051282,157.9153846153846,158.18461538461537,158.48333333333335,158.92307692307693,159.3102564102564,159.73717948717947,160.30256410256416,160.96153846153848,161.71794871794873,162.58333333333334,163.56410256410254,164.75641025641028,166.4820512820513,169.4397435897436,171.5871794871795,172.71794871794873,173.03333333333336,172.79743589743592,172.04230769230767,170.68205128205125,168.56794871794872,165.601282051282,162.11794871794876,160.25897435897434,160.4217948717949,160.81666666666663,161.15897435897432,161.57820512820516,162.20000000000002,162.96923076923076,163.75512820512822,164.4974358974359,165.33461538461535,166.20128205128205,167.19102564102567,168.38589743589745,170.2858974358974,173.33076923076928,175.32051282051282,176.4179487179487,176.85128205128208,176.65897435897432,175.9923076923077
155.29102564102564,154.51153846153846,154.78205128205127,155.12564102564104,155.55,156.0871794871795,156.7410256410256,157.44102564102565,158.2064102564103,159.0435897435897,159.95769230769233,160.97564102564104,162.27692307692303,164.53205128205127,167.1333333333333,168.8205128205128,169.725641025641,169.976923076923,169.83461538461538,169.20769230769227,168.0679487179487,166.3782051282051,164.00897435897437,160.8397435897436,157.55512820512817,157.03333333333336,157.21923076923076,157.4974358974359,157.9038461538462,158.2205128205128,158.55384615384617,158.95641025641024,159.53974358974358,160.32307692307697,161.16666666666666,162.06538461538463,163.25641025641025,165.19743589743587,168.18076923076924,170.0538461538461,170.9294871794872,171.14871794871797,170.87820512820514,170.13333333333335,168.96153846153845,167.0423076923077,164.11153846153846,160.63846153846154,157.9884615384615,157.91794871794875,158.16410256410254,158.56410256410257,158.87179487179486,159.24615384615385,159.7448717948718,160.36025641025637,161.04615384615389,161.83461538461535,162.68589743589743,163.6769230769231,164.82564102564103,166.55769230769226,169.66923076923075,171.8833333333333,172.92307692307693,173.20897435897442,172.97179487179486,172.21794871794867,170.8384615384615,168.62435897435898,165.5269230769231,162.08846153846156,160.2820512820513,160.57435897435894,160.85128205128206,161.19871794871798,161.80641025641032,162.53076923076924,163.24230769230775,163.9461538461538,164.70512820512826,165.5371794871795,166.3628205128205,167.3217948717949,168.7064102564103,170.69487179487177,173.67051282051278,175.77435897435896,176.86410256410264,177.19615384615386,177.0717948717949
158.4397435897436,155.3448717948718,154.57820512820513,154.83333333333334,155.1935897435897,155.6769230769231,156.2512820512821,156.88333333333333,157.58846153846153,158.38205128205124,159.2025641025641,160.12820512820514,161.1192307692308,162.4602564102564,164.71410256410263,167.39743589743588,169.0076923076923,169.77179487179484,170.07435897435894,169.925641025641,169.28589743589745,168.16923076923078,166.46923076923076,164.04871794871795,160.8153846153846,157.47179487179488,156.95897435897436,157.19230769230768,157.50512820512816,157.76410256410256,158.04871794871792,158.3782051282051,158.8833333333333,159.6076923076923,160.3923076923077,161.15128205128212,162.1,163.32564102564103,165.2820512820513,168.2974358974359,170.13974358974363,170.98974358974365,171.21666666666667,170.9564102564103,170.31410256410257,169.05512820512817,167.0076923076923,164.13461538461542,160.6679487179487,157.9666666666667,157.9102564102564,158.2525641025641,158.49615384615385,158.79487179487177,159.25,159.81410256410257,160.44615384615386,161.15128205128204,161.94615384615383,162.79615384615386,163.73333333333332,164.89230769230772,166.7769230769231,169.96153846153848,172.07692307692307,173.0846153846154,173.38461538461542,173.1461538461539,172.3615384615384,170.87307692307695,168.5730769230769,165.50641025641022,162.05384615384614,160.43846153846158,160.60384615384615,160.88974358974357,161.4320512820513,162.14230769230772,162.79743589743592,163.43461538461537,164.1641025641026,164.9076923076923,165.70384615384611,166.50128205128206,167.64358974358973,169.10897435897436,171.03205128205127,174.12564102564102,176.23333333333338,177.21153846153845,177.60641025641027
161.2717948717949,158.51410256410256,155.4025641025641,154.61923076923077,154.90641025641028,155.31666666666666,155.82307692307697,156.39743589743588,157.02564102564105,157.75384615384615,158.53461538461536,159.3692307692308,160.27179487179487,161.31410256410254,162.6551282051282,164.9435897435897,167.5705128205128,169.04871794871795,169.86538461538464,170.16025641025644,169.99615384615385,169.3717948717949,168.25256410256412,166.51025641025643,164.0448717948718,160.7320512820513,157.37307692307692,156.94743589743587,157.20000000000002,157.35256410256412,157.57435897435897,157.87948717948717,158.31282051282056,158.96153846153842,159.6705128205128,160.35897435897436,161.17948717948713,162.15384615384613,163.4320512820513,165.40512820512822,168.37692307692308,170.19358974358974,171.0525641025641,171.31410256410254,171.13974358974363,170.39871794871794,169.0115384615385,167.00769230769228,164.09102564102568,160.60128205128206,157.94230769230768,157.99358974358975,158.15641025641025,158.42179487179487,158.80512820512823,159.31410256410257,159.90512820512822,160.5602564102564,161.27564102564108,162.05512820512823,162.86025641025643,163.78717948717954,165.08846153846153,167.0435897435897,170.15,172.2551282051282,173.2679487179487,173.5705128205129,173.28333333333336,172.39871794871792,170.83846153846153,168.55000000000004,165.44743589743592,162.16794871794872,160.46153846153845,160.65512820512825,161.13589743589745,161.7871794871795,162.40641025641025,162.98846153846156,163.6551282051282,164.35897435897434,165.07307692307688,165.83974358974365,166.8346153846154,168.05128205128204,169.46794871794873,171.49615384615385,174.57179487179488,176.5679487179487,177.62435897435898
