Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6
62.7,58.15,29.7,38.3,15.95,53.8,68.0
61.2,55.55,27.6,36.5,15.149999999999999,51.5,66.45
58.0,53.0,26.1,34.650000000000006,13.55,48.55,63.4
55.2,51.8,25.0,33.55,12.149999999999999,46.55,61.75
53.0,50.3,24.0,32.3,10.85,44.95,60.8
51.2,49.3,23.4,31.6,10.2,44.0,59.45
49.7,48.55,22.8,31.05,9.5,43.4,58.45
48.3,47.95,22.3,30.45,9.05,42.55,57.650000000000006
47.3,47.05,21.9,30.0,9.0,41.650000000000006,57.150000000000006
46.6,46.4,21.4,29.45,8.95,41.1,56.6
45.5,46.0,21.1,29.1,9.0,40.6,55.95
44.9,45.650000000000006,20.8,28.65,8.7,40.2,55.5
44.9,45.2,20.6,28.25,8.55,39.7,55.05
44.3,44.6,20.2,27.95,8.55,39.349999999999994,54.75
43.6,44.4,20.1,27.7,8.55,38.9,54.4
43.4,44.25,19.8,27.5,8.600000000000001,38.6,54.150000000000006
43.8,45.45,19.8,27.6,8.55,38.849999999999994,54.75
47.9,49.150000000000006,23.0,29.95,8.5,42.0,58.150000000000006
51.7,51.3,25.2,32.650000000000006,10.05,45.3,61.5
56.3,54.5,27.0,34.8,11.95,48.2,64.45
59.2,57.3,28.6,36.75,13.399999999999999,50.5,66.55
61.5,59.0,29.8,37.9,15.05,52.3,67.75
63.1,59.45,30.4,38.650000000000006,16.25,53.6,68.6
64.0,59.15,30.5,38.95,16.5,54.2,68.65
63.0,58.2,29.8,38.4,16.0,53.9,68.05
61.3,55.7,27.9,36.6,15.2,51.6,66.4
58.2,53.2,26.2,34.7,13.7,48.6,63.3
55.2,52.0,25.1,33.349999999999994,12.25,46.55,61.55
53.1,50.45,24.2,32.5,11.0,45.0,60.6
51.3,49.45,23.4,31.65,10.35,43.95,59.4
49.8,48.65,23.1,31.0,9.7,43.25,58.45
48.5,48.099999999999994,22.4,30.4,9.3,42.45,57.55
47.5,47.150000000000006,22.0,29.95,9.0,41.75,57.05
46.7,46.6,21.6,29.55,9.05,41.150000000000006,56.4
45.6,46.1,21.3,29.05,9.0,40.5,55.849999999999994
45.1,45.650000000000006,20.8,28.65,8.7,40.150000000000006,55.4
45.1,45.2,20.4,28.3,8.6,39.7,54.95
44.5,44.6,20.1,28.05,8.6,39.4,54.55
43.9,44.349999999999994,20.2,27.8,8.6,39.05,54.25
43.5,44.3,20.0,27.55,8.5,38.8,54.0
44.0,45.5,19.9,27.7,8.5,38.849999999999994,54.65
47.9,49.25,22.9,30.0,8.4,41.9,58.150000000000006
51.8,51.45,25.4,32.55,10.149999999999999,45.35,61.5
56.4,54.7,27.1,34.6,12.0,48.349999999999994,64.45
59.3,57.45,28.9,36.5,13.4,50.6,66.55
61.6,59.2,29.8,37.7,15.100000000000001,52.349999999999994,67.94999999999999
63.2,59.55,30.4,38.55,16.35,53.75,68.80000000000001
64.2,59.35,30.4,38.849999999999994,16.7,54.349999999999994,68.75
63.3,58.35,29.8,38.349999999999994,16.1,54.0,68.05
61.6,55.85,28.2,36.7,15.3,51.8,66.4
58.6,53.349999999999994,26.3,34.75,13.85,48.75,63.2
55.4,52.2,25.2,33.4,12.45,46.7,61.45
53.3,50.6,24.3,32.45,11.15,45.1,60.45
51.4,49.55,23.6,31.8,10.45,44.05,59.45
50.0,48.8,23.2,31.2,9.75,43.349999999999994,58.45
48.8,48.15,22.6,30.6,9.4,42.55,57.75
47.8,47.3,22.1,30.1,9.0,41.849999999999994,57.1
46.9,46.75,21.6,29.65,8.899999999999999,41.25,56.400000000000006
45.9,46.3,21.4,29.25,8.95,40.7,55.85
45.6,45.8,21.0,28.8,8.6,40.3,55.25
45.3,45.35,20.6,28.45,8.55,39.8,54.85
44.7,44.849999999999994,20.2,28.2,8.5,39.5,54.45
44.0,44.55,20.2,27.95,8.45,39.150000000000006,54.150000000000006
43.8,44.45,20.1,27.8,8.45,38.849999999999994,53.650000000000006
44.2,45.650000000000006,20.3,27.799999999999997,8.399999999999999,38.95,54.3
48.1,49.4,23.1,30.25,8.3,42.05,58.0
52.0,51.55,25.4,32.7,10.3,45.45,61.349999999999994
56.5,54.849999999999994,27.0,34.8,11.95,48.55,64.55
59.4,57.65,28.9,36.8,13.350000000000001,50.8,66.65
61.6,59.35,29.8,37.9,15.149999999999999,52.5,68.1
63.4,59.75,30.6,38.7,16.4,53.9,68.9
64.4,59.55,30.6,38.9,16.7,54.55,68.69999999999999
63.6,58.55,30.0,38.5,16.15,54.3,68.1
61.7,56.0,28.4,36.9,15.35,52.1,66.44999999999999
58.7,53.55,26.4,34.9,13.95,48.9,63.3
55.5,52.35,25.3,33.5,12.65,46.849999999999994,61.3
53.4,50.6,24.7,32.55,11.3,45.2,60.4
51.6,49.65,24.0,31.85,10.7,44.150000000000006,59.4
50.1,48.85,23.5,31.35,9.95,43.349999999999994,58.55
49.1,48.2,22.9,30.8,9.7,42.7,57.8
47.8,47.349999999999994,22.4,30.3,9.25,42.05,57.05
47.2,46.75,21.9,29.7,8.95,41.3,56.35
46.3,46.3,21.6,29.3,8.85,40.650000000000006,55.8
46.0,45.849999999999994,21.3,28.9,8.45,40.3,55.2
45.7,45.35,21.0,28.55,8.5,39.75,54.75
45.0,44.9,20.6,28.25,8.35,39.55,54.45
44.4,44.6,20.5,27.95,8.4,39.1,54.150000000000006
44.1,44.4,20.1,27.799999999999997,8.35,38.9,53.75
44.5,45.7,20.6,28.05,8.35,39.05,54.25
48.2,49.5,23.0,30.25,8.5,42.1,57.9
52.2,51.65,25.2,32.8,10.5,45.6,61.3
56.7,54.9,26.9,34.95,12.1,48.7,64.55
59.6,57.75,28.8,36.849999999999994,13.45,51.0,66.69999999999999
61.8,59.45,29.7,37.9,15.399999999999999,52.7,68.15
63.5,59.8,30.4,38.8,16.65,54.150000000000006,68.95
64.4,59.599999999999994,30.6,39.05,16.950000000000003,54.849999999999994,68.85
63.8,58.599999999999994,29.9,38.6,16.4,54.4,68.25
62.1,56.05,28.5,37.0,15.7,52.5,66.69999999999999
59.1,53.55,26.5,34.95,14.25,49.05,63.45
55.7,52.400000000000006,25.5,33.75,12.9,46.9,61.349999999999994
53.6,50.7,24.7,32.75,11.649999999999999,45.349999999999994,60.45
51.9,49.7,24.0,32.0,11.0,44.2,59.5
50.3,48.95,23.5,31.5,10.3,43.5,58.65
49.2,48.25,23.1,31.0,10.0,42.8,57.9
48.0,47.4,22.7,30.45,9.6,42.05,57.15
47.4,46.8,22.1,29.85,9.35,41.349999999999994,56.35
46.5,46.3,21.7,29.35,9.1,40.8,55.8
45.9,45.849999999999994,21.4,29.05,8.8,40.349999999999994,55.2
45.7,45.35,21.1,28.6,8.75,39.8,54.75
45.1,44.849999999999994,20.7,28.35,8.65,39.55,54.4
44.5,44.55,20.6,28.1,8.75,39.2,54.05
44.2,44.349999999999994,20.3,27.799999999999997,8.7,38.95,53.75
44.7,45.7,20.6,28.05,8.7,39.2,54.25
48.5,49.6,22.8,30.200000000000003,8.8,42.2,57.8
52.5,51.65,25.0,32.849999999999994,10.85,45.7,61.3
56.7,54.849999999999994,26.7,34.95,12.55,48.849999999999994,64.6
59.8,57.75,28.6,36.95,13.9,51.150000000000006,66.65
62.1,59.55,29.5,38.0,15.899999999999999,53.0,68.3
63.5,59.8,30.1,38.75,17.15,54.3,69.05
64.5,59.55,30.4,39.0,17.4,55.1,68.8
63.9,58.55,29.7,38.5,16.9,54.650000000000006,68.19999999999999
62.3,56.099999999999994,28.4,37.05,16.2,52.7,66.69999999999999
59.2,53.650000000000006,26.7,35.05,14.75,49.3,63.45
56.0,52.400000000000006,25.5,33.650000000000006,13.35,47.150000000000006,61.3
53.7,50.7,24.6,32.75,12.1,45.45,60.349999999999994
52.1,49.7,23.9,31.9,11.5,44.349999999999994,59.3
50.6,49.05,23.4,31.4,10.7,43.55,58.65
49.5,48.2,22.8,30.9,10.5,42.9,57.849999999999994
48.4,47.45,22.5,30.3,10.15,42.1,57.0
47.6,46.8,21.9,29.8,9.8,41.45,56.25
46.6,46.3,21.6,29.3,9.45,40.95,55.8
46.1,45.8,21.2,28.85,9.100000000000001,40.4,55.25
45.8,45.45,20.9,28.5,9.05,39.9,54.9
45.3,44.849999999999994,20.5,28.2,8.95,39.5,54.55
44.7,44.6,20.4,27.9,8.95,39.150000000000006,54.2
44.4,44.4,20.1,27.65,8.8,38.95,53.8
45.1,45.7,20.5,27.9,8.85,39.45,54.4
48.8,49.75,22.7,30.0,9.05,42.3,57.849999999999994
52.7,51.8,24.7,32.6,11.1,45.85,61.45
56.7,54.95,26.7,34.7,12.95,48.95,64.69999999999999
59.9,57.85,28.5,36.7,14.3,51.349999999999994,66.8
62.1,59.65,29.3,37.650000000000006,16.3,53.05,68.4
63.5,59.8,30.0,38.650000000000006,17.5,54.45,69.15
64.5,59.6,30.2,39.0,17.9,55.2,69.05
64.0,58.6,29.5,38.4,17.4,54.849999999999994,68.4
62.6,56.25,28.3,37.0,16.6,52.849999999999994,66.85
59.4,53.8,26.5,34.95,15.05,49.349999999999994,63.7
56.3,52.5,25.5,33.6,13.6,47.2,61.5
54.0,50.7,24.6,32.65,12.350000000000001,45.5,60.55
52.2,49.75,23.9,31.95,11.7,44.55,59.4
50.7,49.05,23.2,31.35,10.95,43.8,58.849999999999994
49.6,48.3,22.7,30.8,10.8,43.1,58.05
48.6,47.55,22.2,30.2,10.45,42.2,57.15
47.7,46.8,21.8,29.7,9.85,41.5,56.400000000000006
47.0,46.3,21.4,29.3,9.5,41.0,56.05
46.3,45.7,21.1,28.8,9.3,40.4,55.45
46.0,45.25,20.8,28.4,8.95,39.95,55.05
45.5,44.849999999999994,20.4,28.1,8.85,39.5,54.7
45.0,44.45,20.2,27.8,8.75,39.25,54.3
44.7,44.349999999999994,19.9,27.55,8.8,39.05,54.05
45.3,45.7,20.4,27.8,8.85,39.5,54.65
49.0,49.8,22.6,29.85,9.35,42.349999999999994,58.150000000000006
52.8,51.85,24.5,32.45,11.45,45.95,61.650000000000006
56.7,54.9,26.6,34.6,13.399999999999999,49.0,64.94999999999999
59.9,57.85,28.4,36.5,14.8,51.45,67.15
62.0,59.65,29.1,37.5,16.6,53.150000000000006,68.7
63.4,59.65,30.0,38.4,17.85,54.4,69.5
64.4,59.45,30.3,38.8,18.3,55.150000000000006,69.30000000000001
64.0,58.5,29.4,38.25,17.9,54.8,68.65
62.7,56.35,28.2,36.9,17.0,52.8,67.1
59.5,53.8,26.7,34.9,15.55,49.4,63.9
56.5,52.5,25.3,33.6,14.0,47.2,61.75
54.2,50.7,24.5,32.599999999999994,12.85,45.7,60.8
52.1,49.65,23.9,31.9,12.05,44.7,59.650000000000006
50.8,49.05,23.4,31.3,11.35,43.95,59.0
49.7,48.25,22.7,30.75,10.899999999999999,43.2,58.349999999999994
48.6,47.45,22.3,30.2,10.3,42.3,57.4
47.7,46.75,21.8,29.6,9.7,41.7,56.65
46.9,46.2,21.3,29.1,9.35,41.05,56.2
46.3,45.650000000000006,21.1,28.8,9.1,40.45,55.650000000000006
46.0,45.2,20.6,28.35,8.8,39.9,55.25
45.4,44.8,20.4,28.05,8.600000000000001,39.7,54.849999999999994
45.0,44.45,20.1,27.8,8.5,39.4,54.45
44.8,44.3,19.8,27.55,8.45,39.150000000000006,54.2
45.3,45.5,20.1,27.75,8.5,39.55,54.849999999999994
49.1,49.8,22.6,29.799999999999997,9.8,42.45,58.3
52.9,51.8,24.6,32.3,11.8,46.05,61.7
56.8,54.849999999999994,26.4,34.4,13.8,49.0,65.0
59.9,57.849999999999994,28.3,36.4,15.2,51.4,67.2
62.0,59.55,29.0,37.349999999999994,16.95,53.2,68.75
63.3,59.650000000000006,29.7,38.25,18.1,54.4,69.35
64.3,59.4,30.1,38.6,18.55,55.1,69.4
64.0,58.5,29.4,38.25,18.299999999999997,54.849999999999994,68.8
62.6,56.3,28.2,36.9,17.299999999999997,52.9,67.2
59.6,53.75,26.6,34.9,15.75,49.45,64.1
56.4,52.5,25.3,33.6,14.3,47.25,61.8
54.1,50.6,24.5,32.4,13.05,45.650000000000006,60.95
52.2,49.45,23.8,31.8,12.350000000000001,44.7,59.9
50.7,48.849999999999994,23.4,31.05,11.35,44.0,58.95
49.7,48.1,22.8,30.5,10.7,43.2,58.3
48.4,47.3,22.3,29.95,10.05,42.35,57.7
47.7,46.650000000000006,21.9,29.45,9.55,41.650000000000006,56.85
47.2,46.1,21.4,29.0,9.1,41.05,56.35
46.5,45.5,21.0,28.65,8.95,40.6,55.8
45.9,45.05,20.6,28.25,8.55,39.9,55.5
