Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6
45.1,44.17391304347826,21.644075829383883,30.327941176470592,10.01,41.432323232323235,58.291891891891886
44.4121212121212,43.76521739130435,21.285308056872037,29.87205882352941,9.935,40.81161616161616,57.810810810810814
43.7939393939394,43.400000000000006,20.9824644549763,29.468627450980392,9.915000000000001,40.277272727272724,57.393243243243234
43.260606060606065,43.07608695652174,20.712796208530804,29.09852941176471,9.86,39.79444444444445,57.00945945945946
42.81212121212121,42.767391304347825,20.45829383886256,28.748039215686276,9.89,39.333333333333336,56.670270270270265
42.309090909090905,42.521739130434774,20.230331753554506,28.432352941176475,9.855,38.93181818181818,56.358108108108105
41.9030303030303,42.3804347826087,20.04218009478673,28.188725490196077,9.83,38.58383838383838,56.11351351351351
41.63030303030303,42.30434782608695,19.865876777251188,27.97450980392157,9.879999999999999,38.29494949494949,55.939189189189186
42.60909090909091,43.389130434782615,20.046445497630327,28.15294117647059,9.860000000000001,38.90555555555556,56.76216216216217
46.5060606060606,46.556521739130446,21.885308056872038,30.20098039215686,10.3,41.97121212121212,59.73783783783783
50.487878787878785,49.63260869565216,24.29004739336493,32.713235294117645,10.89,45.211111111111116,62.57567567567567
53.724242424242426,51.9891304347826,26.41658767772512,34.97990196078431,11.59,48.06919191919192,64.8391891891892
56.24545454545454,53.463043478260865,28.07298578199052,36.84656862745098,12.5,50.32272727272728,66.42567567567569
58.16666666666667,54.241304347826095,29.250710900473933,38.240196078431374,13.4,52.01161616161617,67.41756756756757
59.49090909090909,54.463043478260865,29.889099526066353,39.13872549019609,13.895,53.12727272727273,67.92702702702704
60.21212121212121,54.178260869565214,29.88862559241706,39.41911764705882,13.934999999999999,53.58484848484849,67.89594594594595
60.01818181818182,53.23043478260868,29.0085308056872,38.85637254901961,13.564999999999998,53.148484848484856,67.28108108108107
58.15151515151515,50.98478260869567,27.051184834123223,36.98676470588235,12.795,51.108080808080814,65.81756756756758
54.88787878787878,49.276086956521745,25.40900473933649,34.96078431372549,12.189999999999998,48.07676767676768,63.34054054054054
52.272727272727266,48.108695652173914,24.34881516587678,33.61911764705882,11.795,46.03030303030303,61.69864864864864
50.3969696969697,47.217391304347814,23.596208530805693,32.72549019607843,11.53,44.7020202020202,60.802702702702696
48.94242424242424,46.50434782608695,22.97867298578199,31.98235294117647,11.350000000000001,43.68131313131312,60.04054054054054
47.709090909090904,45.904347826086955,22.4696682464455,31.355392156862745,11.185,42.82424242424243,59.404054054054065
46.75151515151515,45.376086956521746,22.010900473933656,30.812745098039215,11.09,42.081818181818186,58.870270270270275
45.972727272727276,44.89565217391304,21.63649289099526,30.335294117647056,11.010000000000002,41.43333333333333,58.379729729729725
45.27272727272727,44.48695652173913,21.276303317535547,29.88235294117647,10.93,40.81060606060606,57.89324324324325
44.627272727272725,44.11304347826087,20.968720379146923,29.47745098039216,10.875000000000004,40.270707070707076,57.47162162162163
44.09090909090909,43.791304347826085,20.693364928909954,29.106372549019607,10.845000000000002,39.791414141414144,57.095945945945935
43.630303030303025,43.47608695652174,20.43649289099526,28.7514705882353,10.84,39.33181818181818,56.748648648648654
43.133333333333326,43.22391304347826,20.206635071090044,28.441176470588236,10.799999999999999,38.93989898989899,56.44459459459459
42.71818181818182,43.09130434782608,20.028909952606636,28.19460784313726,10.77,38.58383838383838,56.18783783783783
42.42424242424242,43.00217391304348,19.84075829383886,27.987745098039216,10.790000000000001,38.30353535353535,56.020270270270274
43.421212121212115,44.06739130434783,20.02085308056872,28.16862745098039,10.77,38.92020202020202,56.82972972972973
47.32121212121212,47.20217391304348,21.866824644549762,30.215686274509803,11.21,41.994444444444454,59.84324324324325
51.306060606060605,50.27391304347826,24.290521327014215,32.7328431372549,11.825,45.2479797979798,62.70135135135135
54.551515151515154,52.6195652173913,26.445497630331754,35.01078431372549,12.53,48.126767676767685,64.99324324324323
57.07272727272727,54.08260869565219,28.123696682464455,36.88333333333334,13.475,50.381818181818176,66.5891891891892
59.021212121212116,54.84782608695651,29.316113744075825,38.28872549019608,14.39,52.086363636363636,67.5891891891892
60.34848484848486,55.07826086956521,29.96587677725119,39.18480392156863,14.914999999999997,53.21212121212121,68.11216216216216
61.06666666666667,54.80652173913043,29.982938388625595,39.472058823529416,14.98,53.68030303030304,68.09054054054054
60.93030303030303,53.8717391304348,29.118009478672988,38.919117647058826,14.570000000000002,53.26414141414141,67.48378378378379
59.054545454545455,51.66739130434783,27.168246445497626,37.057843137254906,13.794999999999998,51.25555555555556,66.02567567567569
55.82727272727273,49.963043478260865,25.497156398104263,35.016176470588235,13.154999999999998,48.22626262626264,63.53108108108108
53.157575757575756,48.795652173913034,24.4132701421801,33.65735294117647,12.725,46.17323232323233,61.87162162162162
51.27272727272727,47.92173913043479,23.660189573459718,32.748039215686276,12.48,44.8479797979798,60.972972972972975
49.8030303030303,47.22173913043478,23.033175355450236,32.00049019607843,12.290000000000001,43.821717171717175,60.193243243243245
48.54545454545455,46.62826086956522,22.522274881516587,31.373529411764704,12.110000000000001,42.96414141414142,59.552702702702696
47.56969696969696,46.09782608695652,22.06777251184834,30.827450980392157,12.04,42.22222222222222,59.020270270270274
46.760606060606065,45.61086956521739,21.69526066350711,30.351470588235298,11.954999999999998,41.56717171717171,58.528378378378385
46.054545454545455,45.19782608695652,21.328909952606633,29.894607843137255,11.895,40.949999999999996,58.04594594594595
45.40303030303029,44.81739130434784,21.02559241706161,29.48872549019608,11.829999999999998,40.406060606060606,57.62837837837838
