Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6
46.27096774193548,44.91904761904762,21.723560209424086,30.529891304347824,9.88888888888889,41.657777777777774,58.8235294117647
45.52903225806451,44.48571428571429,21.35078534031414,30.069021739130434,9.816666666666666,41.03888888888889,58.31323529411765
44.86129032258063,44.09761904761905,21.03874345549738,29.66576086956522,9.788888888888888,40.50611111111111,57.86911764705883
44.27741935483871,43.73809523809524,20.76178010471204,29.292391304347827,9.733333333333333,40.01722222222222,57.46029411764706
43.78709677419356,43.40238095238095,20.50471204188482,28.936956521739127,9.777777777777779,39.556111111111115,57.10294117647059
43.24193548387096,43.12142857142857,20.2717277486911,28.615760869565214,9.738888888888889,39.14611111111111,56.77205882352941
42.80645161290322,42.95238095238095,20.076963350785338,28.36467391304348,9.72777777777778,38.79555555555555,56.51029411764706
42.49032258064516,42.84047619047618,19.89267015706806,28.147282608695654,9.772222222222222,38.50222222222223,56.31617647058823
43.487096774193546,43.945238095238096,20.064921465968588,28.308695652173913,9.755555555555555,39.05944444444445,57.12205882352941
47.435483870967744,47.169047619047625,21.918848167539267,30.342391304347824,10.244444444444444,42.092777777777776,60.08970588235294
51.49354838709677,50.29285714285714,24.365445026178012,32.82336956521739,10.905555555555555,45.268888888888895,62.98088235294117
54.80967741935484,52.69047619047619,26.537172774869113,35.061413043478254,11.63888888888889,48.095555555555556,65.3014705882353
57.38387096774192,54.171428571428564,28.209424083769633,36.91467391304347,12.58888888888889,50.34499999999999,66.91911764705881
59.34838709677418,54.96190476190476,29.392670157068068,38.28532608695652,13.53888888888889,52.037222222222226,67.93529411764705
60.71612903225807,55.18333333333333,30.02670157068063,39.172826086956526,14.044444444444444,53.16277777777778,68.46323529411765
61.44516129032258,54.897619047619045,30.034031413612567,39.432065217391305,14.100000000000001,53.63333333333333,68.43382352941177
61.22903225806452,53.91904761904762,29.142408376963356,38.87173913043478,13.716666666666665,53.22111111111111,67.79852941176472
59.24516129032258,51.599999999999994,27.18848167539267,37.00815217391305,12.888888888888888,51.20722222222222,66.30147058823529
55.83870967741936,49.80238095238095,25.523036649214664,35.02717391304348,12.255555555555556,48.16333333333334,63.73235294117646
53.10967741935483,48.56428571428572,24.43298429319372,33.68967391304348,11.833333333333334,46.123888888888885,62.026470588235284
51.138709677419364,47.61666666666666,23.662303664921467,32.80543478260869,11.555555555555555,44.80166666666666,61.094117647058816
49.59677419354837,46.86904761904762,23.039267015706805,32.07173913043478,11.372222222222222,43.776666666666664,60.29852941176471
48.28387096774193,46.22619047619047,22.52565445026178,31.445108695652173,11.200000000000001,42.919999999999995,59.63823529411765
47.25806451612904,45.654761904761905,22.067015706806284,30.907608695652176,11.094444444444443,42.18333333333333,59.08235294117647
46.41935483870969,45.13095238095238,21.684293193717277,30.436956521739127,10.994444444444445,41.53055555555556,58.569117647058825
45.664516129032265,44.695238095238096,21.316230366492146,29.98804347826087,10.916666666666666,40.91111111111111,58.05441176470588
44.96774193548386,44.300000000000004,21.00471204188482,29.59402173913043,10.86111111111111,40.379999999999995,57.60588235294118
44.383870967741935,43.94285714285715,20.727748691099475,29.224456521739132,10.822222222222221,39.894999999999996,57.21029411764707
43.88387096774194,43.599999999999994,20.476963350785336,28.872826086956525,10.844444444444443,39.435,56.844117647058816
43.34516129032258,43.30952380952382,20.246596858638746,28.565217391304348,10.799999999999999,39.03388888888889,56.52058823529412
42.89677419354839,43.14761904761905,20.06596858638743,28.31739130434783,10.766666666666667,38.67777777777778,56.24411764705883
42.55806451612903,43.02857142857143,19.869109947643977,28.11413043478261,10.722222222222221,38.40277777777778,56.057352941176475
43.57419354838709,44.109523809523814,20.043979057591624,28.282065217391303,10.644444444444444,38.96222222222222,56.85294117647059
47.522580645161284,47.297619047619044,21.914659685863874,30.305434782608696,11.088888888888887,41.985,59.860294117647065
51.58064516129032,50.41904761904762,24.38638743455497,32.78260869565217,11.727777777777778,45.175,62.76764705882353
54.909677419354836,52.80238095238095,26.575392670157065,35.0179347826087,12.45,48.023888888888884,65.11911764705884
57.48387096774193,54.273809523809526,28.25602094240838,36.86847826086956,13.422222222222222,50.27888888888889,66.74705882352941
59.47419354838709,55.05000000000001,29.4413612565445,38.24184782608695,14.372222222222222,51.98722222222223,67.77352941176471
60.84516129032259,55.278571428571425,30.086387434554975,39.12608695652174,14.877777777777778,53.12333333333333,68.31176470588235
61.57419354838709,55.00238095238094,30.112565445026178,39.395108695652176,14.894444444444442,53.605555555555554,68.29117647058824
61.41612903225806,54.042857142857144,29.23821989528796,38.85326086956522,14.38888888888889,53.217222222222226,67.66470588235293
59.4225806451613,51.77619047619047,27.29371727748691,37.01304347826087,13.47777777777778,51.234444444444435,66.17205882352943
