Cluster 0,Cluster 1,Cluster 2,Cluster 3
55.081481481481475,29.360750853242322,17.112230215827342,41.404938271604934
54.53148148148148,28.958361774744024,16.769784172661872,40.79465020576131
54.04259259259259,28.609897610921504,16.49064748201439,40.26049382716049
53.604629629629635,28.291126279863484,16.239568345323743,39.77736625514404
53.2287037037037,27.986689419795216,16.02014388489209,39.31358024691357
52.861111111111114,27.711262798634813,15.80791366906475,38.915226337448566
52.5611111111111,27.503412969283275,15.630215827338132,38.578600823045264
52.35092592592593,27.311945392491467,15.479856115107912,38.30781893004116
53.21203703703704,27.511945392491466,15.57769784172662,39.006995884773666
56.42407407407408,29.431058020477813,17.207194244604317,42.20617283950617
59.574074074074076,31.803754266211605,19.482733812949643,45.50411522633745
62.12222222222222,33.90068259385665,21.56978417266187,48.3477366255144
63.98888888888889,35.59044368600683,23.239568345323743,50.53415637860082
65.25185185185185,36.82662116040956,24.46115107913669,52.12427983539094
65.99259259259259,37.583959044368605,25.11294964028777,53.1320987654321
66.16388888888889,37.74129692832765,25.12230215827338,53.49423868312758
65.65185185185184,37.11126279863481,24.212949640287768,52.97366255144033
64.05092592592592,35.28566552901024,22.29136690647482,50.85390946502058
61.275000000000006,33.47508532423208,20.74820143884892,47.97366255144033
59.326851851851856,32.30170648464164,19.720863309352517,46.00658436213992
58.15185185185185,31.493515358361776,19.005755395683455,44.69588477366255
57.1962962962963,30.82627986348123,18.41870503597122,43.67736625514403
56.40740740740742,30.262116040955636,17.944604316546762,42.8119341563786
55.739814814814814,29.76587030716724,17.528776978417266,42.07325102880658
55.15925925925926,29.339590443686006,17.1863309352518,41.42181069958848
54.60092592592593,28.93481228668941,16.845323741007196,40.81316872427983
54.100000000000016,28.58464163822526,16.553956834532375,40.274074074074086
53.669444444444444,28.26143344709897,16.305035971223024,39.79341563786008
53.2824074074074,27.956655290102393,16.075539568345324,39.32798353909465
52.92685185185186,27.686348122866892,15.856115107913668,38.93456790123457
52.614814814814814,27.477815699658702,15.687050359712227,38.59547325102881
52.40185185185185,27.293174061433447,15.510071942446041,38.33004115226338
53.25648148148147,27.493856655290106,15.607913669064748,39.03251028806584
56.49722222222222,29.407508532423208,17.25251798561151,42.23497942386832
59.6648148148148,31.784982935153582,19.551798561151077,45.54526748971193
62.2361111111111,33.89556313993174,21.667625899280576,48.40493827160494
64.10555555555555,35.59590443686007,23.367625899280572,50.58888888888888
65.3861111111111,36.841979522184296,24.60503597122302,52.19053497942387
66.1361111111111,37.60102389078499,25.27410071942446,53.20699588477366
66.3138888888889,37.766552901023886,25.304316546762593,53.58106995884774
65.82499999999999,37.15017064846416,24.40071942446043,53.077777777777776
64.22962962962963,35.33890784982935,22.476258992805754,50.98724279835392
61.454629629629636,33.510921501706484,20.89640287769784,48.10946502057613
59.479629629629635,32.321843003412965,19.841726618705035,46.13292181069959
58.30185185185186,31.50784982935153,19.12230215827338,44.82469135802469
57.328703703703695,30.832081911262797,18.53021582733813,43.80493827160494
56.529629629629625,30.26860068259386,18.05107913669065,42.9395061728395
55.8574074074074,29.772696245733794,17.6410071942446,42.199999999999996
55.268518518518526,29.34334470989761,17.303597122302158,41.544444444444444
54.713888888888896,28.934129692832766,16.961870503597122,40.93703703703704
54.21203703703704,28.58464163822526,16.676258992805757,40.39218106995885
53.78425925925926,28.26518771331058,16.425179856115108,39.910699588477364
53.400925925925925,27.963481228668947,16.192805755395685,39.4395061728395
53.04999999999999,27.697952218430036,15.981294964028775,39.04444444444445
52.74814814814814,27.48464163822526,15.825899280575541,38.71358024691359
52.52222222222222,27.302389078498294,15.66043165467626,38.45185185185185
53.37314814814815,27.50477815699659,15.7568345323741,39.14526748971194
56.652777777777764,29.437201365187715,17.42589928057554,42.33662551440329
59.84814814814814,31.81740614334471,19.751079136690645,45.62181069958848
62.441666666666656,33.94095563139931,21.894244604316548,48.47489711934156
64.32777777777778,35.65119453924915,23.6273381294964,50.66337448559671
65.59907407407407,36.902389078498295,24.8705035971223,52.26872427983539
66.3675925925926,37.681911262798636,25.55971223021583,53.29094650205761
66.54907407407407,37.86313993174061,25.606474820143887,53.67201646090535
66.06759259259258,37.259044368600684,24.707194244604313,53.17983539094651
64.48425925925926,35.462116040955635,22.797122302158275,51.13045267489712
61.70185185185186,33.619112627986354,21.176978417266188,48.260082304526755
59.69907407407408,32.42320819112628,20.117985611510793,46.288888888888884
58.507407407407406,31.607508532423207,19.392086330935253,44.97942386831276
57.53148148148147,30.92696245733788,18.805755395683452,43.957613168724286
56.725,30.3655290102389,18.314388489208632,43.10658436213993
56.05092592592593,29.87508532423208,17.910791366906473,42.370781893004114
55.44722222222222,29.444027303754268,17.572661870503598,41.719341563786
54.894444444444446,29.037542662116042,17.216546762589928,41.11358024691357
54.38055555555556,28.694539249146757,16.918705035971225,40.5716049382716
53.941666666666656,28.371672354948803,16.670503597122302,40.086831275720165
53.547222222222224,28.07133105802047,16.423021582733814,39.63127572016461
53.20092592592593,27.808191126279862,16.207194244604317,39.23950617283951
52.90185185185185,27.60034129692833,16.032374100719423,38.904938271604934
52.67870370370371,27.422866894197952,15.864748201438848,38.64609053497942
53.535185185185185,27.632423208191124,15.948201438848919,39.33127572016461
56.845370370370375,29.570307167235494,17.597122302158272,42.52222222222222
60.07314814814816,31.96723549488055,19.91007194244604,45.81193415637859
62.675925925925924,34.09180887372013,22.041007194244603,48.66502057613169
64.58796296296298,35.8,23.764028776978417,50.851440329218114
65.88518518518516,37.06143344709898,24.994964028776977,52.462551440329214
66.65555555555555,37.833788395904435,25.67553956834533,53.49794238683128
66.84814814814816,38.01296928327645,25.72230215827338,53.88395061728395
66.37685185185185,37.4037542662116,24.82589928057554,53.415226337448566
64.79629629629629,35.62252559726963,22.925179856115104,51.3872427983539
61.99814814814815,33.773720136518776,21.292805755395683,48.51358024691358
59.970370370370375,32.57337883959045,20.241007194244606,46.527160493827154
58.75555555555554,31.75938566552901,19.49568345323741,45.2164609053498
57.75925925925927,31.08600682593856,18.903597122302163,44.19506172839507
56.94907407407408,30.53037542662116,18.410791366906473,43.350205761316865
56.254629629629626,30.03003412969283,17.987769784172663,42.61358024691357
55.65462962962964,29.60273037542662,17.63597122302158,41.96255144032922
55.08333333333334,29.19488054607508,17.2705035971223,41.3477366255144
54.56296296296297,28.84880546075085,16.9705035971223,40.79835390946502
54.10740740740741,28.52730375426621,16.70791366906475,40.30123456790124
53.711111111111116,28.22013651877133,16.466187050359714,39.82962962962963
53.35555555555555,27.951535836177474,16.23381294964029,39.4275720164609
53.06018518518519,27.731740614334473,16.05971223021583,39.09135802469136
52.8287037037037,27.549488054607508,15.87841726618705,38.818518518518516
53.68055555555556,27.744368600682595,15.957553956834532,39.49794238683128
57.03425925925926,29.659044368600682,17.591366906474818,42.677777777777784
60.296296296296305,32.027986348122866,19.902877697841728,45.968312757201645
62.92037037037038,34.13378839590444,22.015107913669063,48.82716049382716
64.84537037037038,35.83378839590444,23.739568345323743,51.013991769547324
66.14907407407406,37.07303754266212,24.969064748201436,52.631275720164616
66.91574074074074,37.8419795221843,25.6589928057554,53.66954732510288
67.11111111111111,38.01569965870307,25.723021582733814,54.058436213991776
66.64074074074072,37.4160409556314,24.85611510791367,53.593827160493824
65.05740740740741,35.64880546075086,22.967625899280577,51.57695473251028
62.24351851851852,33.786006825938564,21.315827338129495,48.673251028806575
60.18703703703704,32.58054607508532,20.268345323741002,46.65802469135802
58.94259259259258,31.75665529010239,19.518705035971223,45.3358024691358
57.95277777777778,31.06723549488055,18.92446043165468,44.30123456790124
57.11296296296297,30.503071672354952,18.428776978417268,43.43621399176955
56.41018518518518,29.999658703071677,18.007194244604317,42.69465020576131
55.78425925925927,29.56689419795222,17.648920863309353,42.01481481481483
55.21944444444445,29.159726962457334,17.294964028776977,41.388065843621405
54.69814814814814,28.8061433447099,16.997841726618706,40.826748971193425
54.234259259259254,28.479863481228666,16.73381294964029,40.31646090534979
53.824999999999996,28.167235494880547,16.49064748201439,39.83539094650206
53.46481481481481,27.884641638225254,16.255395683453237,39.42304526748971
53.149074074074086,27.664846416382254,16.080575539568343,39.07325102880658
52.910185185185185,27.47269624573379,15.90719424460432,38.79835390946502
53.75833333333334,27.668600682593855,15.983453237410071,39.474074074074075
57.13703703703704,29.58566552901024,17.651798561151082,42.65185185185185
60.40370370370371,31.955631399317404,19.99064748201439,45.94609053497942
63.042592592592605,34.06962457337884,22.153237410071945,48.800823045267485
64.96759259259258,35.78805460750853,23.910791366906473,50.98888888888889
66.26574074074074,37.04027303754266,25.170503597122302,52.60576131687243
67.03148148148148,37.81774744027303,25.897122302158273,53.650205761316876
67.22592592592592,38.00921501706485,25.980575539568346,54.04897119341564
66.76018518518518,37.42525597269624,25.12661870503597,53.60288065843621
65.19074074074074,35.6679180887372,23.228057553956837,51.61028806584362
62.364814814814814,33.78122866894198,21.535971223021583,48.693415637860085
60.27685185185186,32.56587030716723,20.46834532374101,46.6679012345679
59.0324074074074,31.74300341296928,19.705035971223023,45.33786008230454
58.02314814814813,31.059385665529014,19.102877697841727,44.29588477366255
57.17962962962964,30.49419795221843,18.60143884892086,43.42427983539095
56.467592592592595,29.99726962457338,18.17913669064748,42.6835390946502
55.837037037037035,29.565529010238905,17.815827338129495,41.99670781893004
55.26574074074074,29.150170648464165,17.462589928057554,41.36378600823045
54.72407407407406,28.800000000000004,17.152517985611514,40.783539094650195
54.26018518518518,28.47269624573379,16.879856115107916,40.266666666666666
53.84537037037036,28.1556313993174,16.635251798561153,39.77448559670782
