Cluster 0,Cluster 1,Cluster 2,Cluster 3
55.219387755102034,29.29396226415094,17.54960629921259,41.490867579908674
54.64795918367348,28.88490566037736,17.177952755905512,40.88401826484018
54.14285714285713,28.527924528301885,16.8755905511811,40.35479452054795
53.69387755102041,28.20377358490566,16.60944881889764,39.87077625570777
53.313265306122446,27.892830188679245,16.37244094488189,39.41095890410959
52.93163265306123,27.61132075471698,16.14173228346457,39.007762557077626
52.62040816326531,27.395094339622645,15.959842519685042,38.66575342465753
52.392857142857146,27.20188679245283,15.795275590551178,38.38858447488584
53.26530612244899,27.400377358490562,15.904724409448818,39.00730593607305
56.45408163265305,29.31132075471698,17.641732283464563,42.155707762557086
59.620408163265296,31.647169811320754,20.01968503937008,45.42557077625571
62.231632653061226,33.706792452830186,22.103937007874013,48.259360730593606
64.12755102040816,35.39094339622642,23.797637795275595,50.46255707762557
65.41122448979593,36.625283018867925,25.029921259842524,52.08584474885844
66.16938775510204,37.38301886792453,25.697637795275597,53.13378995433791
66.35000000000001,37.535471698113206,25.729921259842524,53.538812785388124
65.83061224489795,36.907169811320756,24.801574803149613,53.062100456620996
64.20510204081633,35.10188679245283,22.862204724409445,50.96255707762557
61.35408163265305,33.32603773584906,21.36456692913386,48.02465753424658
59.34081632653061,32.16150943396226,20.313385826771654,46.02420091324201
58.1326530612245,31.348679245283023,19.561417322834647,44.69497716894978
57.15714285714285,30.674716981132075,18.942519685039365,43.66164383561644
56.34591836734695,30.103396226415093,18.439370078740158,42.789041095890404
55.66224489795918,29.607924528301886,17.999212598425196,42.04931506849315
55.064285714285724,29.181509433962265,17.636220472440943,41.391324200913246
54.48571428571429,28.774339622641513,17.273228346456694,40.784474885844745
53.969387755102034,28.42566037735849,16.959842519685044,40.25296803652967
53.53061224489796,28.101509433962264,16.683464566929135,39.77168949771689
53.13571428571428,27.79698113207547,16.429921259842523,39.311872146118716
52.76836734693879,27.525283018867924,16.18188976377953,38.916438356164385
52.44081632653062,27.313584905660377,16.000000000000004,38.57123287671233
52.21122448979592,27.133584905660378,15.801574803149608,38.30821917808219
