,0
0,6
1,3
2,4
3,3
4,2
5,3
6,3
7,4
8,2
9,2
10,4
11,0
12,0
13,1
14,0
15,6
16,1
17,0
18,2
19,4
20,1
21,1
22,1
23,1
24,1
25,0
26,1
27,1
28,5
29,1
30,4
31,4
32,1
33,5
34,4
35,4
36,1
37,1
38,4
39,4
40,1
41,6
42,1
43,3
44,4
45,3
46,1
47,3
48,1
49,4
50,3
51,4
52,4
53,2
54,2
55,2
56,2
57,2
58,2
59,2
60,1
61,1
62,2
63,2
64,4
65,6
66,1
67,3
68,3
69,1
70,6
71,1
72,2
73,1
74,4
75,1
76,3
77,2
78,4
79,2
80,2
81,2
82,4
83,2
84,2
85,3
86,1
87,3
88,2
89,2
90,5
91,3
92,0
93,4
94,5
95,3
96,4
97,3
98,4
99,3
100,3
101,3
102,3
103,3
104,3
105,3
106,3
107,3
108,3
109,3
110,3
111,3
112,4
113,3
114,4
115,6
116,6
117,6
118,1
119,6
120,6
121,6
122,6
123,2
124,6
125,6
126,2
127,6
128,6
129,6
130,2
131,6
132,6
133,6
134,2
135,2
136,6
137,6
138,6
139,6
140,6
141,6
142,6
143,6
144,6
145,6
146,6
147,6
148,6
149,6
150,6
151,6
152,6
153,6
154,2
155,6
156,6
157,6
158,6
159,6
160,6
161,6
162,6
163,6
164,6
165,2
166,6
167,6
168,6
169,2
170,4
171,3
172,1
173,1
174,0
175,0
176,4
177,4
178,4
179,4
180,4
181,2
182,3
183,1
184,4
185,3
186,1
187,1
188,1
189,4
190,4
191,1
192,4
193,1
194,4
195,3
196,4
197,6
198,1
199,1
200,4
201,1
202,1
203,2
204,2
205,4
206,3
207,6
208,1
209,1
210,4
211,1
212,4
213,1
214,4
215,1
216,1
217,0
218,1
219,2
220,1
221,1
222,1
223,0
224,1
225,1
226,1
227,4
228,2
229,6
230,1
231,1
232,2
233,2
234,2
235,2
236,3
237,1
238,3
239,2
240,1
241,1
242,1
243,1
244,2
245,1
246,2
247,2
248,2
249,2
250,1
251,2
252,2
253,2
254,2
255,3
256,2
