Cluster 0,Cluster 1,Cluster 2,Cluster 3
33.83527021052274,36.81359950859951,46.815402141717925,88.10049708090072
33.4165564738292,37.11294044044044,46.43709614946457,87.7214086738949
33.05616467707377,37.33935708435708,45.854225336067444,87.33383152627188
32.87790667618951,37.39203953953954,45.043711551606286,86.84588907422851
32.7164738292011,37.50538902538903,44.73636363636364,86.17332777314427
32.601818521919526,37.75668509418509,44.666706539074966,86.14999916597164
32.733005815733094,37.940442487942484,44.485094554568235,85.8619924937448
33.0694912083801,38.337490672490674,44.098107769423564,85.71249708090076
37.75258953168044,38.100521658021655,45.25191273638642,86.86436697247703
42.82909839132062,38.51339157339158,51.27444178628388,89.00563886572144
45.86911879740161,38.43298616798617,60.53127363864206,86.62500834028354
47.09716695575282,38.242563472563475,69.34126338573708,81.9408040033361
46.14464034282216,38.02209072709073,74.3570790612896,76.85141284403672
43.98146345610992,38.063900036400035,75.97834016860334,71.72577898248541
41.14845730027549,37.89508076258076,75.1899236728184,67.23824937447873
38.4704992687821,37.485902948402945,74.12968102073364,63.216900750625506
35.65396694214876,36.666752889252884,70.08787650945546,60.56245621351126
32.4143866272149,34.44535854035854,61.22411825017088,60.46648540450375
31.04660782913308,32.93996951496952,53.142821827295506,61.37017931609677
29.9888184879094,32.986126353626354,50.09576555023923,62.1665020850709
29.177620991055335,33.028091728091724,48.18935748462065,64.17224437030859
28.51866374179506,33.12004254254254,46.87232057416268,65.25818515429525
28.28143794850866,33.334460369460366,46.023713830029614,66.07370809007506
28.112623541815466,33.65786536536537,46.11976760082024,66.80212593828192
27.82642927592423,33.84366184366184,45.65189564821145,66.95288073394494
27.743072475597728,34.37809582309582,45.67199248120301,67.39611676396997
27.785067170016664,34.85850213850214,45.55877079061291,67.84940867389491
27.82716797605686,35.1793538993539,45.356339712918654,67.93654795663052
28.014790667618946,35.56840112840113,45.704687856003645,67.9182652210175
28.166118763391495,36.06404176904177,46.043201184780145,68.33871226021685
28.497568955548754,36.454572072072075,46.37619503303715,68.60204253544619
29.152341597796145,37.076058103558104,46.406672362725004,69.0732018348624
33.94554059109615,36.95248998998999,48.04810549100022,70.21241034195164
38.80589157568956,37.33881654381654,54.288100934153555,71.80246538782318
41.53516205829337,37.22928018928019,63.68873091820462,68.75576647206003
42.50953100023808,36.92868573118574,72.52184552289815,63.87043286071726
41.480174812094006,36.74006347256348,77.42301435406698,58.40582485404505
39.19191953202054,36.79799754299754,79.00042948279791,53.14879065888239
36.42869911233548,36.68632496132496,78.1908327637275,48.820120934111756
33.95140495867769,36.348558103558105,77.35351218956482,45.328924103419524
31.411780770669658,35.82228501228501,73.9151355661882,43.201097581317775
28.765760636669725,33.90477477477477,65.80676577808157,44.11708173477898
28.193587729143285,32.73901105651106,58.36976646160857,46.4865754795663
27.726929224909018,33.0763741013741,55.94887901572111,48.277632193494576
27.460413223140495,33.330751433251436,54.522702210070634,50.96908757297747
27.1781423664252,33.74601715351715,53.73972431077695,52.890326105087574
27.315703839744245,34.17105196105196,53.43074048758258,54.43415262718933
27.4156262966364,34.709780917280916,53.97580884028252,55.975726438698906
27.44575587525083,35.10056260806262,53.92881521986786,56.84579566305255
27.641453933272114,35.85866184366184,54.249784688995206,57.934882402001676
27.91414889637112,36.568960096460096,54.60750740487583,58.97579983319432
28.246492534775363,37.06301415051415,54.953560036454775,59.6824728940784
28.66542087542087,37.70115433615434,55.65869902027797,60.26530775646373
29.05447505356597,38.28863226863226,56.53608339029391,61.359924103419495
29.709879944223378,38.87481322231322,57.21133971291866,62.33883986655547
30.626694214876032,39.59485257985258,57.60902711323764,63.39608423686405
35.52312519130701,39.65664505414506,59.733352699931636,64.87255713094245
40.12812808216849,39.97192556192556,66.0739587605377,66.02833694745621
42.57536577900214,39.81656110656111,75.49170995670994,62.37311175979984
43.268218889229,39.423920966420965,84.10075529733423,56.974832360300255
42.103542835765055,39.269393939393936,88.7827990430622,51.25528023352792
39.65467333265314,39.30873896623897,90.0525974025974,45.92217597998332
36.79498622589532,39.1237674037674,89.43141717931191,41.706472894078395
34.392375607931164,38.91358927108927,88.79916040100251,38.50168557130943
32.13669421487602,38.52012103012103,85.85139325586694,37.09807256046705
29.931751181852196,36.7994903994904,78.43796992481202,39.057788990825685
30.115420875420877,35.83968058968059,71.36210070631124,42.905812343619694
30.174793388429748,36.42415665665666,69.5100296195033,45.93873561301084
30.33328129782675,37.004813222313224,68.49377876509456,49.6105754795663
30.5305013093902,37.65844799344799,68.3537115516063,52.42850375312761
30.970682583409857,38.27359973609974,68.46102415128729,54.783937447873235
31.448719858517837,39.00033601783601,69.27651287309183,57.02946538782318
31.78921674659048,39.580356492856495,69.7009284575074,58.82144203502919
32.235062748699114,40.54182022932023,70.38285828206881,60.58178565471227
32.818405264768906,41.44329397579397,71.08623376623376,62.22512427022519
33.37259089208584,42.05879197379197,71.96717247664616,63.531393661384485
33.94748733122471,42.94349713349713,73.06312371838688,64.8898548790659
34.61206543549977,43.743334243334246,74.27637047163364,66.63045537948288
35.50074924327449,44.521058103558104,75.42602756892231,68.10081818181818
36.5603244566881,45.40432022932023,76.29988038277513,69.76393327773145
41.54944903581267,45.635266175266175,78.70149008885852,71.33713427856547
45.627845117845126,45.97939189189189,85.30649464570517,71.39359799833194
47.41888310716594,45.70875125125126,94.52329687856006,66.82072060050042
47.76076454783525,45.34154609154609,103.14248689906584,60.46260300250207
46.228584158079116,45.1443463918464,107.73825131009342,54.24649207673062
43.6566568037275,45.316502411502405,109.03770221007063,48.90939115929942
40.86077985239601,45.293712121212124,108.52475848712692,44.84871142618849
38.57429752066116,45.20705978705979,108.27977443609025,42.00608924103418
36.637956671087984,44.9670101920102,106.15946570972888,41.182659716430365
35.09862905145733,43.64198016198016,99.61240715424925,44.235316930775646
35.836063666972755,43.14432022932023,93.46104465709728,49.93685070892411
36.517682209298364,44.02718673218673,92.19272499430394,54.24108757297748
37.138718838213784,45.01848917098917,91.7997721576669,58.896133444537114
37.7391606298677,45.95202702702702,92.20939963545226,62.61052210175145
38.568230792776255,46.881349531349535,93.03719867851447,65.77679399499584
39.4357048600483,47.905141277641285,94.11485418090682,68.70182235195996
40.11050641091045,48.74730548730548,95.12877079061289,71.15416513761468
40.948760330578516,50.07151264901265,96.30823536113009,73.69227689741452
41.862738836173165,51.27049162799164,97.45491797676009,76.04194245204339
42.76891065537531,52.20132086632086,98.99982342219185,78.08385321100917
43.68186137468965,53.38054418054419,100.50496696286172,80.04180483736447
44.76314389688127,54.418700746200756,102.13765892002735,82.57077898248541
45.919246335407955,55.453994903994904,103.64631123262703,84.52138115095914
47.1930296228276,56.568650696150684,105.09937343358398,86.80937531276064
52.456734006734,56.962894030394025,107.91114376851218,88.1735521267723
56.286972757881856,57.27658977158978,114.48078491683756,86.98429107589659
57.72843723429582,56.95317772317774,123.45803713830031,80.98660216847375
57.64812910247254,56.558036673036675,131.9666085668717,73.82417097581317
56.1075482093664,56.29007598507599,136.42372977899294,67.18692577147624
53.508844335612025,56.39149217399218,137.64755183413075,61.692723936613845
50.70801074720267,56.379149831649826,137.3328582820688,57.737014178482085
48.62792810257456,56.44443716443717,137.25302802460695,55.388427856547125
46.938810665578345,56.48834106834108,135.6294714057872,55.25533694745623
45.91993878175696,55.54694307944308,130.18170995670997,59.41638115095914
47.270560487025136,55.451113841113845,124.71538961038964,67.06563886572145
48.45565792606196,56.749097279097285,124.14456823877875,72.76695913261051
49.53235316124205,58.02658681408682,124.31167236272499,78.43411509591326
50.6022858211747,59.267641277641275,125.40021417179311,82.93438281901587
51.827557732204205,60.40175288925288,126.66019480519478,87.09741451209341
53.0454820936639,61.71848166348166,128.1571189336979,90.81977981651374
