station _1,station _10,station _11,station _12,station _13,station _14,station _15,station _16,station _17,station _18,station _19,station _2,station _20,station _21,station _22,station _23,station _24,station _25,station _26,station _27,station _28,station _29,station _3,station _30,station _31,station _32,station _33,station _34,station _35,station _36,station _37,station _38,station _39,station _4,station _40,station _41,station _42,station _43,station _44,station _45,station _46,station _5,station _6,station _7,station _8,station _9
-2.722222222222221,-1.8333333333333337,-0.2222222222222214,9.666666666666666,-1.4999999999999996,-6.333333333333332,-0.6111111111111119,4.61111111111111,5.7222222222222205,6.444444444444445,7.88888888888889,3.722222222222224,-0.3333333333333341,0.944444444444446,-9.72222222222222,-6.555555555555555,-2.6111111111111107,-15.777777777777777,-12.833333333333334,-9.11111111111111,-4.11111111111111,-17.11111111111111,-8.5,-10.22222222222222,-21.61111111111111,-8.055555555555555,-17.666666666666668,-11.777777777777777,-8.111111111111112,-1.9444444444444444,-2.333333333333333,-3.3888888888888897,1.9444444444444444,-3.3888888888888897,0.8888888888888896,5.222222222222221,4.222222222222223,10.388888888888893,8.777777777777777,4.722222222222222,-7.999999999999999,4.500000000000001,7.999999999999999,7.055555555555557,-3.8333333333333326,1.3333333333333326
-3.166666666666666,-2.111111111111112,1.277777777777776,8.499999999999998,-1.7777777777777772,-5.222222222222221,-0.6666666666666663,4.444444444444445,5.444444444444443,6.277777777777776,7.777777777777778,4.333333333333331,0.2777777777777778,1.5000000000000016,-9.388888888888888,-7.166666666666666,-2.666666666666667,-13.72222222222222,-13.333333333333332,-10.0,-4.555555555555555,-16.0,-8.722222222222221,-10.333333333333334,-21.77777777777778,-7.5,-17.88888888888889,-12.777777777777777,-8.333333333333334,-2.1666666666666656,0.0555555555555563,-3.722222222222222,1.722222222222223,-3.944444444444445,0.5555555555555556,5.166666666666665,4.11111111111111,9.055555555555554,8.055555555555555,4.61111111111111,-8.277777777777777,3.3888888888888897,7.833333333333334,6.944444444444445,-4.11111111111111,0.7222222222222207
-3.444444444444444,-2.333333333333333,2.999999999999999,7.5,-2.055555555555555,-4.888888888888889,-0.7222222222222227,4.444444444444445,5.055555555555556,6.222222222222223,7.666666666666665,4.61111111111111,0.7222222222222207,1.7777777777777792,-9.5,-7.777777777777778,-2.666666666666667,-12.22222222222222,-13.77777777777778,-10.944444444444445,-4.944444444444444,-14.166666666666666,-8.5,-9.88888888888889,-22.05555555555556,-7.333333333333333,-18.11111111111111,-13.38888888888889,-8.61111111111111,-2.5,2.000000000000001,-4.055555555555556,1.555555555555554,-4.444444444444445,0.2777777777777778,5.0,4.000000000000002,8.22222222222222,7.555555555555556,4.444444444444445,-8.61111111111111,2.944444444444443,8.166666666666668,6.0555555555555545,-4.333333333333334,0.11111111111111269
-3.777777777777778,-2.555555555555556,4.388888888888888,6.944444444444445,-2.2222222222222223,-5.111111111111111,-0.7222222222222227,4.333333333333331,4.833333333333335,6.500000000000002,7.611111111111112,4.61111111111111,0.8888888888888896,1.7777777777777792,-9.666666666666666,-8.222222222222223,-2.833333333333334,-11.166666666666668,-14.166666666666666,-11.888888888888888,-5.277777777777778,-12.11111111111111,-7.5,-7.999999999999999,-22.333333333333336,-7.388888888888889,-18.166666666666668,-13.88888888888889,-8.777777777777779,-2.833333333333334,3.6666666666666674,-4.222222222222223,1.4444444444444453,-4.888888888888889,0.0,4.888888888888888,3.944444444444445,7.5,7.166666666666666,4.333333333333331,-8.944444444444445,2.833333333333334,10.444444444444445,4.27777777777778,-4.500000000000001,-0.22222222222222143
-3.944444444444445,-2.833333333333334,5.777777777777777,6.277777777777776,-2.3888888888888893,-6.888888888888888,0.8333333333333333,4.333333333333331,4.666666666666666,8.444444444444446,7.555555555555556,4.11111111111111,0.8888888888888896,1.6111111111111105,-9.833333333333332,-8.444444444444445,-2.7777777777777777,-10.444444444444445,-14.388888888888888,-12.888888888888888,-5.611111111111112,-10.666666666666666,-6.222222222222221,-6.0,-22.5,-7.611111111111111,-18.33333333333333,-14.72222222222222,-8.88888888888889,-2.8888888888888884,4.944444444444444,-3.777777777777778,1.3888888888888888,-5.166666666666667,-0.2777777777777778,4.888888888888888,3.777777777777776,7.055555555555557,6.77777777777778,4.333333333333331,-9.0,2.722222222222221,12.5,3.1666666666666683,-4.666666666666666,-0.5555555555555556
-3.944444444444445,-3.055555555555556,7.000000000000001,5.888888888888889,-2.111111111111112,-9.444444444444445,3.2222222222222205,4.444444444444445,4.500000000000001,10.166666666666664,7.444444444444444,2.944444444444443,0.6111111111111119,0.8333333333333333,-9.944444444444445,-8.555555555555555,-2.1666666666666656,-10.277777777777777,-14.944444444444445,-13.555555555555554,-5.944444444444444,-9.444444444444445,-4.944444444444444,-4.444444444444445,-22.55555555555556,-8.111111111111112,-18.38888888888889,-15.11111111111111,-6.166666666666667,0.5555555555555556,6.166666666666667,-0.944444444444444,1.1666666666666674,-5.277777777777778,-0.2777777777777778,4.777777777777779,3.722222222222224,6.555555555555554,6.500000000000002,4.222222222222223,-7.777777777777778,2.666666666666665,13.944444444444445,2.1666666666666656,-3.277777777777777,-1.0000000000000004
-0.6666666666666663,-3.277777777777777,7.722222222222221,5.38888888888889,-0.8333333333333333,-10.666666666666666,4.500000000000001,5.222222222222221,4.333333333333331,10.999999999999998,7.388888888888887,1.3888888888888888,0.0,-0.4999999999999992,-9.944444444444445,-8.833333333333332,-1.3333333333333326,-10.944444444444445,-15.22222222222222,-14.222222222222223,-6.111111111111111,-8.777777777777779,-4.0,-3.3888888888888897,-21.944444444444443,-8.61111111111111,-18.5,-15.11111111111111,-3.611111111111111,4.222222222222223,6.944444444444445,2.333333333333335,1.0555555555555547,-2.7777777777777777,1.555555555555554,4.722222222222222,3.777777777777776,6.222222222222223,6.222222222222223,4.222222222222223,-6.166666666666667,2.666666666666665,14.77777777777778,1.5000000000000016,-1.222222222222222,-1.3888888888888888
4.61111111111111,-3.444444444444444,8.22222222222222,4.944444444444444,0.5555555555555556,-11.777777777777777,5.444444444444443,6.111111111111111,4.27777777777778,11.38888888888889,8.61111111111111,0.777777777777777,-0.8888888888888896,-1.3888888888888888,-9.944444444444445,-9.0,-0.777777777777777,-12.444444444444445,-15.555555555555555,-14.88888888888889,-6.555555555555555,-8.333333333333334,-3.166666666666666,-2.5,-20.11111111111111,-8.88888888888889,-18.666666666666668,-15.333333333333334,-1.9444444444444444,6.888888888888888,7.5,4.444444444444445,1.3333333333333326,0.2222222222222214,2.8888888888888906,4.888888888888888,4.888888888888888,5.888888888888889,6.0555555555555545,4.444444444444445,-4.777777777777779,2.444444444444444,15.38888888888889,0.9999999999999984,0.8888888888888896,-0.4444444444444448
7.111111111111109,-2.000000000000001,8.61111111111111,4.555555555555557,2.055555555555557,-12.38888888888889,6.111111111111111,7.055555555555557,4.27777777777778,11.61111111111111,10.055555555555555,0.2777777777777778,-1.4444444444444453,-1.9444444444444444,-10.055555555555555,-9.222222222222223,-0.3888888888888885,-14.11111111111111,-15.88888888888889,-15.444444444444445,-6.666666666666666,-8.277777777777777,-2.666666666666667,-1.9444444444444444,-17.944444444444443,-9.166666666666666,-18.61111111111111,-15.444444444444445,-0.7222222222222227,8.88888888888889,7.944444444444443,5.333333333333334,2.6111111111111125,3.1666666666666683,4.222222222222223,5.888888888888889,6.222222222222223,5.611111111111112,5.777777777777777,5.611111111111112,-3.6666666666666674,2.2777777777777786,15.499999999999998,0.4999999999999992,2.6111111111111125,2.8888888888888906
8.444444444444446,-0.3333333333333341,8.499999999999998,4.166666666666667,3.444444444444446,-12.944444444444445,6.333333333333332,7.999999999999999,4.444444444444445,11.722222222222223,10.944444444444446,-0.166666666666667,-1.888888888888888,-2.3888888888888893,-10.777777777777777,-9.388888888888888,-0.166666666666667,-15.22222222222222,-15.944444444444445,-16.166666666666668,-6.888888888888888,-8.833333333333332,-2.3888888888888893,-1.722222222222223,-16.333333333333332,-9.388888888888888,-18.61111111111111,-15.61111111111111,0.1111111111111126,10.111111111111112,7.999999999999999,5.777777777777777,3.8333333333333326,5.555555555555555,5.444444444444443,7.000000000000001,7.388888888888887,5.444444444444443,5.555555555555555,6.388888888888888,-2.833333333333334,2.1666666666666656,15.277777777777777,0.0555555555555563,3.944444444444445,5.555555555555555
9.5,1.277777777777776,7.722222222222221,3.8333333333333326,4.777777777777779,-13.166666666666666,6.333333333333332,8.666666666666668,5.38888888888889,11.722222222222223,11.277777777777777,-0.5555555555555556,-2.2222222222222223,-2.7777777777777777,-10.88888888888889,-9.388888888888888,0.0,-16.0,-14.833333333333332,-16.666666666666668,-7.166666666666666,-10.11111111111111,-2.333333333333333,-2.000000000000001,-14.833333333333332,-9.61111111111111,-18.27777777777777,-15.944444444444445,0.5555555555555556,10.944444444444446,7.555555555555556,5.999999999999998,4.888888888888888,7.388888888888887,6.555555555555554,7.999999999999999,8.166666666666668,5.222222222222221,5.333333333333334,7.000000000000001,-2.2222222222222223,2.000000000000001,14.77777777777778,-0.3888888888888885,4.833333333333335,7.6111111111111125
10.22222222222222,2.5,5.555555555555555,3.5555555555555545,5.7222222222222205,-13.61111111111111,5.7222222222222205,9.166666666666666,6.444444444444445,11.500000000000002,11.333333333333332,-0.8333333333333333,-2.5,-3.166666666666666,-10.88888888888889,-9.61111111111111,0.0,-16.61111111111111,-13.333333333333332,-17.11111111111111,-7.222222222222222,-11.61111111111111,-2.555555555555556,-2.8888888888888884,-13.833333333333332,-9.72222222222222,-17.666666666666668,-15.777777777777777,0.7222222222222207,11.444444444444445,6.166666666666667,6.111111111111111,5.9444444444444455,8.499999999999998,7.5,8.722222222222223,8.61111111111111,5.0,5.222222222222221,7.5,-2.1666666666666656,1.888888888888888,13.722222222222223,-0.6666666666666663,5.333333333333334,9.222222222222223
10.833333333333334,3.444444444444446,4.222222222222223,3.277777777777777,6.333333333333332,-14.0,4.333333333333331,9.5,7.444444444444444,10.999999999999998,11.333333333333332,-1.1666666666666674,-2.722222222222221,-3.3888888888888897,-10.833333333333334,-9.666666666666666,-0.2222222222222214,-16.88888888888889,-11.888888888888888,-16.27777777777778,-6.388888888888888,-12.444444444444445,-3.2222222222222223,-4.277777777777778,-13.166666666666666,-10.0,-17.0,-15.61111111111111,0.7222222222222207,11.61111111111111,3.777777777777776,5.7222222222222205,6.722222222222223,9.27777777777778,8.22222222222222,9.166666666666666,8.722222222222223,4.888888888888888,5.1111111111111125,7.88888888888889,-2.555555555555556,1.888888888888888,12.111111111111107,-0.8333333333333333,5.444444444444443,10.444444444444443
11.11111111111111,4.166666666666667,3.4999999999999982,3.6666666666666674,6.500000000000002,-14.388888888888888,2.999999999999999,9.333333333333332,8.111111111111112,9.77777777777778,11.166666666666668,-1.3333333333333326,-2.8888888888888884,-3.611111111111111,-10.88888888888889,-8.777777777777779,-0.5555555555555556,-17.333333333333332,-10.555555555555555,-13.555555555555554,-5.499999999999999,-13.38888888888889,-4.0,-5.388888888888888,-12.888888888888888,-10.11111111111111,-16.27777777777778,-15.555555555555555,0.2222222222222214,11.555555555555554,2.5,3.5555555555555545,7.222222222222222,9.333333333333332,8.555555555555555,9.388888888888888,8.722222222222223,4.888888888888888,5.1111111111111125,7.999999999999999,-3.611111111111111,1.7777777777777792,10.999999999999998,-1.0000000000000004,5.055555555555556,11.222222222222223
11.055555555555555,4.388888888888888,3.055555555555556,5.1111111111111125,6.166666666666667,-14.5,2.055555555555557,8.833333333333332,8.61111111111111,8.944444444444445,10.777777777777777,-1.4444444444444453,-3.111111111111112,-3.8333333333333326,-10.833333333333334,-7.611111111111111,-1.1111111111111112,-17.72222222222222,-9.555555555555555,-11.61111111111111,-4.500000000000001,-14.055555555555555,-4.555555555555555,-6.388888888888888,-13.22222222222222,-10.22222222222222,-15.666666666666666,-15.499999999999998,-0.4999999999999992,10.999999999999998,1.7777777777777792,1.7777777777777792,7.611111111111112,8.88888888888889,8.555555555555555,9.444444444444445,8.333333333333334,6.111111111111111,5.777777777777777,7.944444444444443,-4.722222222222222,1.722222222222223,10.333333333333334,-1.222222222222222,3.722222222222224,11.61111111111111
10.555555555555555,4.27777777777778,2.6111111111111125,6.444444444444445,5.277777777777778,-14.666666666666666,1.5000000000000016,7.777777777777778,9.000000000000002,8.333333333333334,10.111111111111112,-1.722222222222223,-3.2222222222222223,-4.055555555555556,-10.166666666666666,-6.722222222222223,-1.722222222222223,-18.0,-8.777777777777779,-9.61111111111111,-3.6666666666666674,-14.72222222222222,-5.0,-7.222222222222222,-14.055555555555555,-10.388888888888888,-15.22222222222222,-14.666666666666666,-2.111111111111112,9.166666666666666,1.1666666666666674,0.5555555555555556,7.722222222222221,7.333333333333335,7.833333333333334,9.166666666666666,7.666666666666665,7.444444444444444,6.555555555555554,7.611111111111112,-5.388888888888888,2.333333333333335,10.055555555555555,-1.4444444444444453,1.6666666666666663,11.666666666666666
9.222222222222223,3.6666666666666674,2.1111111111111094,7.777777777777778,3.611111111111111,-14.944444444444445,0.9999999999999984,7.111111111111109,9.222222222222223,7.944444444444443,9.388888888888888,-1.9444444444444444,-3.2222222222222223,-4.166666666666667,-9.11111111111111,-5.833333333333333,-2.000000000000001,-18.22222222222222,-8.222222222222223,-7.777777777777778,-2.9444444444444446,-15.22222222222222,-5.444444444444445,-7.777777777777778,-16.055555555555554,-10.499999999999998,-15.0,-13.61111111111111,-3.611111111111111,5.611111111111112,0.6111111111111119,-0.2222222222222214,7.444444444444444,4.11111111111111,5.888888888888889,8.555555555555555,6.555555555555554,8.722222222222223,7.444444444444444,6.833333333333331,-5.888888888888889,3.2222222222222205,9.72222222222222,-1.6111111111111105,0.3888888888888904,11.38888888888889
5.0,2.333333333333335,1.722222222222223,9.11111111111111,2.555555555555556,-14.944444444444445,0.7222222222222207,6.666666666666666,9.055555555555554,7.722222222222221,8.944444444444445,-2.111111111111112,-3.333333333333333,-4.333333333333334,-8.222222222222223,-5.055555555555556,-2.055555555555555,-18.55555555555556,-8.055555555555555,-6.277777777777778,-2.2222222222222223,-15.666666666666666,-5.777777777777777,-8.222222222222223,-17.88888888888889,-10.777777777777777,-15.11111111111111,-12.5,-4.611111111111112,3.722222222222224,0.166666666666665,-0.8888888888888896,6.77777777777778,2.555555555555556,4.666666666666666,7.666666666666665,5.7222222222222205,9.77777777777778,8.333333333333334,5.833333333333333,-6.277777777777778,3.888888888888889,9.388888888888888,-0.3333333333333341,-0.6111111111111119,10.666666666666668
