station _1,station _10,station _100,station _101,station _102,station _103,station _104,station _105,station _106,station _107,station _108,station _109,station _11,station _110,station _111,station _112,station _113,station _114,station _115,station _116,station _117,station _12,station _13,station _14,station _15,station _16,station _17,station _18,station _19,station _2,station _20,station _21,station _22,station _23,station _24,station _25,station _26,station _27,station _28,station _29,station _3,station _30,station _31,station _32,station _33,station _34,station _35,station _36,station _37,station _38,station _39,station _4,station _40,station _41,station _42,station _43,station _44,station _45,station _46,station _47,station _48,station _49,station _5,station _50,station _51,station _52,station _53,station _54,station _55,station _56,station _57,station _58,station _59,station _6,station _60,station _61,station _62,station _63,station _64,station _65,station _66,station _67,station _68,station _69,station _7,station _70,station _71,station _72,station _73,station _74,station _75,station _76,station _77,station _78,station _79,station _8,station _80,station _81,station _82,station _83,station _84,station _85,station _86,station _87,station _88,station _89,station _9,station _90,station _91,station _92,station _93,station _94,station _95,station _96,station _97,station _98,station _99
-0.8333333333333333,-2.444444444444444,-1.0000000000000004,-3.8333333333333326,-1.0000000000000004,-2.6111111111111107,1.833333333333332,-1.222222222222222,-8.222222222222223,-3.055555555555556,-1.5555555555555558,-5.333333333333334,-8.38888888888889,-5.611111111111112,-10.166666666666666,0.166666666666665,2.000000000000001,-0.2222222222222214,-15.333333333333334,-6.944444444444445,-5.388888888888888,-12.5,-9.222222222222223,-6.61111111111111,-7.055555555555555,-3.166666666666666,-2.666666666666667,-2.444444444444444,-4.222222222222223,-4.444444444444445,-4.166666666666667,-4.11111111111111,-8.61111111111111,-5.0,1.277777777777776,-16.61111111111111,-9.388888888888888,-1.8333333333333337,-8.722222222222221,-12.444444444444445,-3.777777777777778,4.722222222222222,-8.444444444444445,3.055555555555556,-1.0000000000000004,-2.6111111111111107,-8.055555555555555,-6.444444444444445,-7.166666666666666,-2.2222222222222223,-3.3888888888888897,-5.222222222222221,-0.2222222222222214,-6.277777777777778,-7.666666666666667,-1.9444444444444444,-6.0,2.1111111111111094,-3.2222222222222223,-0.1111111111111107,6.888888888888888,-0.4444444444444448,-6.0,-7.000000000000001,-1.6666666666666663,-1.6666666666666663,-2.2222222222222223,1.222222222222224,4.444444444444445,-6.499999999999999,7.166666666666666,3.6666666666666674,-2.444444444444444,-2.666666666666667,-8.277777777777777,-2.833333333333334,-2.833333333333334,-3.611111111111111,-0.7222222222222227,-3.888888888888889,-1.1666666666666674,0.7222222222222207,-2.000000000000001,2.444444444444444,-2.999999999999999,0.7222222222222207,2.2222222222222223,7.277777777777779,-0.166666666666667,-7.444444444444444,0.1111111111111126,-7.722222222222221,-7.111111111111112,-9.61111111111111,-8.444444444444445,-2.2222222222222223,-6.666666666666666,-2.9444444444444446,-7.777777777777778,-2.6111111111111107,-5.611111111111112,-2.999999999999999,-6.388888888888888,-2.1666666666666656,3.722222222222224,-4.777777777777779,-1.1111111111111112,-3.611111111111111,0.7222222222222207,-3.611111111111111,2.1666666666666656,-2.111111111111112,-1.277777777777778,-4.333333333333334,0.3888888888888904,2.444444444444444,-3.8333333333333326
-1.277777777777778,-2.666666666666667,-1.4444444444444453,-4.0,-1.277777777777778,-2.8888888888888884,0.2222222222222214,-0.8888888888888896,-8.5,-3.5000000000000004,-2.000000000000001,-5.555555555555555,-7.277777777777779,-6.0555555555555545,-10.333333333333334,-0.1111111111111107,1.3888888888888888,-0.6111111111111119,-15.333333333333334,-7.166666666666666,-6.0555555555555545,-12.666666666666666,-7.388888888888889,-5.277777777777778,-7.277777777777779,-3.611111111111111,-3.111111111111112,-2.666666666666667,-4.555555555555555,-4.833333333333333,-3.444444444444444,-4.388888888888888,-8.666666666666668,-5.333333333333334,0.1111111111111126,-16.833333333333332,-9.88888888888889,-2.1666666666666656,-7.944444444444445,-12.666666666666666,-4.166666666666667,3.777777777777776,-7.555555555555556,1.888888888888888,-1.3333333333333326,-2.8888888888888884,-8.444444444444445,-6.666666666666666,-7.333333333333333,-2.444444444444444,-3.944444444444445,-5.611111111111112,-1.0000000000000004,-6.555555555555555,-8.055555555555555,-0.2222222222222214,-6.277777777777778,0.3333333333333341,-3.444444444444444,-0.3333333333333341,5.277777777777778,-1.0555555555555547,-6.0555555555555545,-7.333333333333333,-0.8888888888888896,-2.000000000000001,-2.555555555555556,1.4444444444444453,3.5555555555555545,-6.777777777777777,5.666666666666668,2.666666666666665,-2.833333333333334,-2.9444444444444446,-9.444444444444445,-3.444444444444444,-3.166666666666666,-3.944444444444445,-0.944444444444444,-4.0,-1.4999999999999996,0.166666666666665,-2.2222222222222223,2.055555555555557,-3.166666666666666,0.1111111111111126,1.4444444444444453,5.38888888888889,0.7222222222222207,-6.111111111111111,-0.3333333333333341,-7.999999999999999,-7.277777777777779,-10.055555555555555,-8.944444444444445,-2.722222222222221,-7.166666666666666,-3.3888888888888897,-8.055555555555555,-2.999999999999999,-5.833333333333333,-3.277777777777777,-6.666666666666666,-2.999999999999999,1.833333333333332,-5.222222222222221,-1.4999999999999996,-3.5000000000000004,0.2222222222222214,-3.722222222222222,0.2222222222222214,-2.3888888888888893,-0.0555555555555563,-3.333333333333333,-0.1111111111111107,2.1111111111111094,-4.11111111111111
-1.6111111111111105,-2.999999999999999,-1.7777777777777772,-4.333333333333334,-1.6111111111111105,-3.166666666666666,-0.944444444444444,-0.8333333333333333,-8.666666666666668,-3.888888888888889,-2.333333333333333,-5.777777777777777,-6.111111111111111,-6.499999999999999,-10.055555555555555,-0.4444444444444448,0.8333333333333333,-0.944444444444444,-15.555555555555555,-7.277777777777779,-6.388888888888888,-12.944444444444445,-5.833333333333333,-3.888888888888889,-7.444444444444444,-3.944444444444445,-3.3888888888888897,-2.8888888888888884,-5.0,-5.333333333333334,-3.055555555555556,-4.611111111111112,-8.722222222222221,-5.722222222222222,-0.6666666666666663,-17.22222222222222,-10.444444444444445,-2.444444444444444,-7.444444444444444,-12.833333333333334,-4.611111111111112,2.8888888888888906,-7.000000000000001,1.1666666666666674,-1.5555555555555558,-3.111111111111112,-9.222222222222223,-6.888888888888888,-6.277777777777778,-2.666666666666667,-4.444444444444445,-5.833333333333333,-1.6666666666666663,-6.61111111111111,-8.38888888888889,1.1111111111111112,-6.555555555555555,-0.777777777777777,-3.777777777777778,-0.6111111111111119,4.388888888888888,-1.6111111111111105,-6.277777777777778,-7.444444444444444,-0.5555555555555556,-2.333333333333333,-2.8888888888888884,1.1111111111111112,2.6111111111111125,-6.944444444444445,4.722222222222222,1.7777777777777792,-3.277777777777777,-3.333333333333333,-10.333333333333334,-3.777777777777778,-3.2222222222222223,-4.388888888888888,-1.1666666666666674,-4.277777777777778,-1.7777777777777772,-0.2222222222222214,-2.444444444444444,1.6666666666666663,-3.3888888888888897,-0.3333333333333341,0.944444444444446,4.11111111111111,1.277777777777776,-5.0,-0.4999999999999992,-8.333333333333334,-7.5,-10.444444444444445,-9.388888888888888,-3.111111111111112,-7.722222222222221,-3.611111111111111,-8.222222222222223,-3.444444444444444,-5.944444444444444,-3.6666666666666674,-6.777777777777777,-3.5000000000000004,0.7222222222222207,-5.611111111111112,-1.8333333333333337,-1.888888888888888,-0.3888888888888885,-3.8333333333333326,-0.7222222222222227,-2.722222222222221,0.8333333333333333,-2.6111111111111107,-0.6111111111111119,1.888888888888888,-4.388888888888888
-1.9444444444444444,-3.111111111111112,-1.9444444444444444,-4.333333333333334,-1.888888888888888,-3.277777777777777,-1.6111111111111105,-1.222222222222222,-8.944444444444445,-4.166666666666667,-2.666666666666667,-6.0,-5.0,-6.722222222222223,-8.833333333333332,-0.8333333333333333,0.3333333333333341,-1.222222222222222,-15.555555555555555,-7.444444444444444,-6.666666666666666,-12.72222222222222,-4.611111111111112,-2.666666666666667,-7.722222222222221,-4.222222222222223,-3.777777777777778,-3.277777777777777,-5.222222222222221,-5.611111111111112,-2.722222222222221,-4.777777777777779,-9.055555555555555,-6.0555555555555545,-1.222222222222222,-17.444444444444443,-10.666666666666666,-2.7777777777777777,-7.055555555555555,-12.777777777777777,-4.833333333333333,2.1666666666666656,-6.666666666666666,0.5555555555555556,-1.7777777777777772,-3.333333333333333,-9.555555555555555,-6.944444444444445,-4.777777777777779,-2.8888888888888884,-4.888888888888889,-6.0555555555555545,-2.1666666666666656,-4.333333333333334,-8.61111111111111,2.1111111111111094,-6.833333333333334,-1.3888888888888888,-3.444444444444444,-0.944444444444444,3.611111111111111,-2.055555555555555,-6.499999999999999,-7.5,-0.6666666666666663,-2.555555555555556,-3.277777777777777,0.0,1.888888888888888,-7.055555555555555,3.888888888888889,0.9999999999999984,-3.6666666666666674,-3.5555555555555545,-11.055555555555555,-4.222222222222223,-3.444444444444444,-4.666666666666666,-1.277777777777778,-3.777777777777778,-2.111111111111112,-0.4444444444444448,-2.666666666666667,1.3333333333333326,-3.5555555555555545,-0.5555555555555556,0.2777777777777778,3.277777777777777,1.722222222222223,-4.722222222222222,-0.8333333333333333,-8.555555555555555,-7.722222222222221,-10.833333333333334,-9.833333333333332,-3.444444444444444,-7.833333333333334,-3.888888888888889,-8.38888888888889,-3.888888888888889,-6.222222222222221,-4.055555555555556,-7.055555555555555,-3.777777777777778,-0.0555555555555563,-5.888888888888889,-2.055555555555555,-0.1111111111111107,-0.777777777777777,-3.5555555555555545,-1.6111111111111105,-3.055555555555556,1.277777777777776,-2.2222222222222223,-1.0555555555555547,1.555555555555554,-4.833333333333333
-2.000000000000001,-3.277777777777777,-2.2777777777777786,-4.444444444444445,-2.2222222222222223,-3.5000000000000004,-2.333333333333333,-2.333333333333333,-8.555555555555555,-4.500000000000001,-3.055555555555556,-6.222222222222221,-4.055555555555556,-7.000000000000001,-7.5,-1.1666666666666674,-0.1111111111111107,-1.4999999999999996,-14.388888888888888,-7.555555555555556,-6.777777777777777,-11.888888888888888,-3.5555555555555545,-1.722222222222223,-7.833333333333334,-4.0,-3.888888888888889,-3.5000000000000004,-5.611111111111112,-4.888888888888889,-2.666666666666667,-4.666666666666666,-9.166666666666666,-6.333333333333332,-1.6111111111111105,-17.333333333333332,-10.833333333333334,-2.9444444444444446,-6.833333333333334,-11.61111111111111,-5.166666666666667,1.6666666666666663,-6.777777777777777,0.1111111111111126,-2.000000000000001,-3.611111111111111,-9.72222222222222,-7.111111111111112,-3.333333333333333,-3.111111111111112,-5.166666666666667,-6.166666666666667,-2.666666666666667,-1.4444444444444453,-9.11111111111111,2.8888888888888906,-7.055555555555555,-1.888888888888888,-0.7222222222222227,-1.0000000000000004,3.055555555555556,-2.444444444444444,-6.555555555555555,-7.722222222222221,-1.8333333333333337,-2.8888888888888884,-2.666666666666667,-2.5,1.3888888888888888,-7.111111111111112,3.2222222222222205,0.3333333333333341,-4.0,-3.8333333333333326,-11.555555555555555,-4.555555555555555,-3.5000000000000004,-4.833333333333333,-1.6111111111111105,-1.3333333333333326,-1.3888888888888888,-0.8888888888888896,-2.9444444444444446,1.1111111111111112,-2.999999999999999,-0.6666666666666663,-0.1111111111111107,2.555555555555556,1.555555555555554,-4.944444444444444,-1.0555555555555547,-8.88888888888889,-7.999999999999999,-10.444444444444445,-9.944444444444445,-3.722222222222222,-7.944444444444445,-4.500000000000001,-8.333333333333334,-4.222222222222223,-6.277777777777778,-4.333333333333334,-7.055555555555555,-3.8333333333333326,-0.6666666666666663,-6.111111111111111,-2.3888888888888893,1.277777777777776,-1.1111111111111112,-1.1666666666666674,-2.2777777777777786,-3.2222222222222223,1.222222222222224,-2.000000000000001,-1.3333333333333326,1.1666666666666674,-5.055555555555556
-0.4444444444444448,-3.3888888888888897,-2.3888888888888893,-4.722222222222222,-2.3888888888888893,-3.5000000000000004,-2.8888888888888884,-3.6666666666666674,-6.888888888888888,-4.722222222222222,-3.3888888888888897,-6.444444444444445,-3.3888888888888897,-7.277777777777779,-6.333333333333332,-1.4444444444444453,-0.4999999999999992,-1.722222222222223,-12.61111111111111,-7.833333333333334,-7.055555555555555,-10.722222222222223,-2.666666666666667,-1.1666666666666674,-7.944444444444445,-2.444444444444444,-4.388888888888888,-3.3888888888888897,-6.0,-1.3333333333333326,-3.055555555555556,-3.611111111111111,-9.222222222222223,-6.444444444444445,-2.055555555555555,-15.499999999999998,-11.0,-3.055555555555556,-6.944444444444445,-10.166666666666666,-5.388888888888888,1.1666666666666674,-7.277777777777779,-0.2777777777777778,-2.2777777777777786,-3.777777777777778,-10.0,-7.166666666666666,-2.111111111111112,-3.2222222222222223,-5.277777777777778,-5.388888888888888,-3.166666666666666,0.944444444444446,-9.222222222222223,3.1666666666666683,-6.777777777777777,-2.2222222222222223,2.000000000000001,-1.1111111111111112,2.388888888888887,-2.8888888888888884,-6.666666666666666,-6.277777777777778,-3.8333333333333326,-2.999999999999999,0.0,-3.6666666666666674,0.8333333333333333,-7.166666666666666,2.722222222222221,-0.2222222222222214,-4.222222222222223,-2.833333333333334,-11.944444444444445,-3.111111111111112,-1.722222222222223,-2.8888888888888884,-1.8333333333333337,0.7222222222222207,0.8333333333333333,-1.3333333333333326,-3.166666666666666,0.8333333333333333,-2.055555555555555,-0.944444444444444,-0.5555555555555556,1.888888888888888,0.8333333333333333,-6.722222222222223,-0.7222222222222227,-9.11111111111111,-8.222222222222223,-7.999999999999999,-10.277777777777777,-3.944444444444445,-8.111111111111112,-4.666666666666666,-4.555555555555555,-4.500000000000001,-6.499999999999999,-4.555555555555555,-6.0555555555555545,-4.277777777777778,-1.277777777777778,-6.333333333333332,-2.555555555555556,2.722222222222221,-1.3333333333333326,0.8333333333333333,-2.666666666666667,-2.666666666666667,0.0,-2.3888888888888893,-1.888888888888888,0.9999999999999984,-5.111111111111111
1.6666666666666663,-3.2222222222222223,-2.055555555555555,-4.666666666666666,-1.9444444444444444,-3.5000000000000004,-3.3888888888888897,-4.333333333333334,-5.277777777777778,-5.055555555555556,-3.722222222222222,-6.666666666666666,-2.999999999999999,-6.944444444444445,-5.444444444444445,-1.722222222222223,-0.8333333333333333,-2.055555555555555,-10.88888888888889,-8.111111111111112,-7.166666666666666,-9.72222222222222,-2.000000000000001,-0.7222222222222227,-8.166666666666666,-0.8888888888888896,-4.277777777777778,-2.333333333333333,-6.166666666666667,1.9444444444444444,-3.6666666666666674,-2.2222222222222223,-9.277777777777777,-6.444444444444445,-2.444444444444444,-13.555555555555554,-11.166666666666668,-3.111111111111112,-7.555555555555556,-8.88888888888889,-4.222222222222223,0.777777777777777,-8.61111111111111,-0.6666666666666663,-2.2777777777777786,-2.8888888888888884,-10.166666666666666,-7.333333333333333,-1.222222222222222,-3.3888888888888897,-2.7777777777777777,-0.7222222222222227,-3.277777777777777,2.833333333333334,-8.944444444444445,3.1666666666666683,-5.444444444444445,-2.6111111111111107,4.388888888888888,-1.277777777777778,1.7777777777777792,-3.166666666666666,-6.944444444444445,-3.777777777777778,-4.944444444444444,-3.055555555555556,2.666666666666665,-4.333333333333334,0.3888888888888904,-6.333333333333332,2.1111111111111094,-0.6666666666666663,-3.2222222222222223,-1.1111111111111112,-12.11111111111111,-0.8888888888888896,-0.0555555555555563,-0.777777777777777,-1.7777777777777772,2.6111111111111125,3.055555555555556,-0.4444444444444448,-3.333333333333333,0.6111111111111119,-1.0000000000000004,-1.222222222222222,-0.8333333333333333,1.3888888888888888,-0.6666666666666663,-9.277777777777777,2.000000000000001,-9.055555555555555,-8.166666666666666,-6.0,-9.88888888888889,-4.222222222222223,-5.388888888888888,-4.888888888888889,-1.4444444444444453,-4.722222222222222,-6.444444444444445,-4.055555555555556,-4.777777777777779,-4.555555555555555,-1.722222222222223,-6.666666666666666,-2.7777777777777777,3.777777777777776,-1.722222222222223,2.2777777777777786,-3.166666666666666,0.0,-2.555555555555556,-3.5000000000000004,-2.000000000000001,0.6666666666666682,-5.0
3.888888888888889,-2.000000000000001,0.3333333333333341,-3.6666666666666674,0.3888888888888904,-1.888888888888888,-3.777777777777778,-5.0,-3.944444444444445,-5.222222222222221,-3.8333333333333326,-6.833333333333334,-2.833333333333334,-5.277777777777778,-4.722222222222222,-1.9444444444444444,-1.1666666666666674,-2.2222222222222223,-9.388888888888888,-8.222222222222223,-7.388888888888889,-8.833333333333332,-1.5555555555555558,-0.6111111111111119,-8.222222222222223,0.5555555555555556,-2.3888888888888893,-1.1111111111111112,-6.444444444444445,4.777777777777779,-4.444444444444445,-1.1111111111111112,-9.333333333333334,-5.444444444444445,-2.7777777777777777,-11.944444444444445,-11.166666666666668,-2.444444444444444,-8.333333333333334,-7.833333333333334,0.0,0.3888888888888904,-9.555555555555555,-1.0000000000000004,-2.444444444444444,-1.6111111111111105,-10.333333333333334,-7.5,-0.4444444444444448,-3.5000000000000004,0.2222222222222214,3.8333333333333326,0.777777777777777,4.27777777777778,-6.0555555555555545,2.833333333333334,-3.888888888888889,-2.833333333333334,6.166666666666667,-0.6666666666666663,1.3888888888888888,-3.3888888888888897,-6.833333333333334,-1.3333333333333326,-5.611111111111112,-1.722222222222223,5.222222222222221,-4.833333333333333,-0.166666666666667,-4.166666666666667,1.6111111111111105,-1.0555555555555547,0.166666666666665,0.6111111111111119,-12.22222222222222,1.5000000000000016,1.4444444444444453,1.6111111111111105,-1.5555555555555558,4.000000000000002,5.1111111111111125,2.833333333333334,-2.000000000000001,0.4444444444444428,0.0,-1.277777777777778,-1.277777777777778,0.8888888888888896,-1.4999999999999996,-10.555555555555555,4.388888888888888,-7.999999999999999,-6.61111111111111,-4.277777777777778,-7.555555555555556,-4.0,-2.055555555555555,-5.388888888888888,1.1111111111111112,-4.833333333333333,-3.6666666666666674,-1.1111111111111112,-3.277777777777777,-4.722222222222222,-2.2222222222222223,-6.499999999999999,-2.5,4.555555555555557,-1.7777777777777772,3.3888888888888897,-3.3888888888888897,2.5,-4.0,-5.111111111111111,-1.7777777777777772,0.3888888888888904,-3.333333333333333
5.888888888888889,-0.6111111111111119,2.555555555555556,-2.444444444444444,2.388888888888887,-0.2222222222222214,-4.11111111111111,-5.388888888888888,-2.833333333333334,-4.611111111111112,-4.055555555555556,-7.000000000000001,-3.055555555555556,-3.2222222222222223,-4.277777777777778,-2.1666666666666656,-1.4999999999999996,-2.333333333333333,-8.277777777777777,-8.38888888888889,-7.555555555555556,-8.166666666666666,-1.4444444444444453,-0.777777777777777,-7.5,1.7777777777777792,-0.8333333333333333,0.0555555555555563,-5.944444444444444,6.722222222222223,-5.055555555555556,-0.0555555555555563,-9.222222222222223,-3.944444444444445,-3.055555555555556,-10.611111111111112,-11.27777777777778,-1.3333333333333326,-8.833333333333332,-6.888888888888888,3.2222222222222205,0.0555555555555563,-10.055555555555555,-1.277777777777778,-2.333333333333333,-0.166666666666667,-10.444444444444445,-7.666666666666667,0.1111111111111126,-2.8888888888888884,3.1666666666666683,5.7222222222222205,4.555555555555557,4.944444444444444,-3.055555555555556,1.833333333333332,-2.2222222222222223,-3.2222222222222223,7.5,1.6111111111111105,0.6111111111111119,-3.5000000000000004,-5.888888888888889,0.8888888888888896,-6.0555555555555545,0.0,7.333333333333335,-5.111111111111111,-0.4999999999999992,-2.055555555555555,1.277777777777776,-1.4999999999999996,3.444444444444446,2.2777777777777786,-12.5,3.888888888888889,2.5,3.944444444444445,0.6111111111111119,5.222222222222221,6.833333333333331,5.444444444444443,-0.3333333333333341,0.0555555555555563,0.8888888888888896,-1.4444444444444453,-1.722222222222223,0.3888888888888904,-1.888888888888888,-11.61111111111111,6.222222222222223,-6.388888888888888,-4.944444444444444,-3.111111111111112,-4.722222222222222,-2.444444444444444,0.5555555555555556,-5.388888888888888,2.6111111111111125,-2.555555555555556,-2.111111111111112,2.2222222222222223,-1.7777777777777772,-4.833333333333333,-2.444444444444444,-5.0,-1.222222222222222,5.1111111111111125,0.8333333333333333,3.944444444444445,-3.6666666666666674,4.61111111111111,-4.944444444444444,-5.944444444444444,0.4999999999999992,0.2777777777777778,-1.2222222222222219
7.5,0.6111111111111119,4.722222222222222,-1.1111111111111112,4.11111111111111,1.1666666666666674,-4.333333333333334,-5.777777777777777,-1.9444444444444444,-2.833333333333334,-4.166666666666667,-7.222222222222222,-3.777777777777778,-1.4444444444444453,-4.0,-1.4444444444444453,-1.6666666666666663,-1.4999999999999996,-7.666666666666667,-8.5,-7.722222222222221,-7.777777777777778,-1.5555555555555558,-1.4444444444444453,-6.499999999999999,2.666666666666665,0.4999999999999992,1.1666666666666674,-4.888888888888889,7.944444444444443,-5.611111111111112,0.7222222222222207,-9.5,-2.7777777777777777,-3.333333333333333,-9.555555555555555,-11.38888888888889,-0.1111111111111107,-9.222222222222223,-6.333333333333332,4.888888888888888,-0.2222222222222214,-10.555555555555555,-1.6111111111111105,-1.4444444444444453,0.9999999999999984,-10.555555555555555,-7.722222222222221,0.3888888888888904,-1.722222222222223,5.555555555555555,6.666666666666666,7.666666666666665,5.38888888888889,-0.6111111111111119,-0.0555555555555563,-0.777777777777777,-3.3888888888888897,8.444444444444446,3.944444444444445,0.166666666666665,-3.6666666666666674,-4.777777777777779,2.5,-6.61111111111111,1.6666666666666663,8.944444444444445,-5.499999999999999,-0.8333333333333333,-0.2777777777777778,0.944444444444446,-1.8333333333333337,5.833333333333333,3.722222222222224,-12.72222222222222,5.7222222222222205,3.444444444444446,5.777777777777777,2.5,6.0555555555555545,7.999999999999999,7.5,1.277777777777776,1.1111111111111112,1.5000000000000016,-1.6666666666666663,-1.888888888888888,-0.0555555555555563,-2.1666666666666656,-12.22222222222222,7.777777777777778,-4.888888888888889,-3.777777777777778,-2.333333333333333,-2.1666666666666656,-0.777777777777777,2.5,-5.499999999999999,3.5555555555555545,-0.2222222222222214,-0.8333333333333333,4.222222222222223,-0.3888888888888885,-5.166666666666667,-2.833333333333334,-3.055555555555556,0.1111111111111126,5.277777777777778,3.1666666666666683,4.27777777777778,-3.944444444444445,6.333333333333332,-5.666666666666666,-6.61111111111111,3.333333333333333,-0.0555555555555563,0.5555555555555556
