Cluster 0,Cluster 1,Cluster 2
50.544500000000006,35.83732394366197,22.4993288590604
49.95399999999999,35.305281690140845,22.14697986577181
49.427,34.83802816901409,21.85704697986577
48.965,34.40633802816902,21.591946308724832
48.548,33.9943661971831,21.344966442953016
48.15,33.642605633802816,21.116107382550336
47.8245,33.35880281690141,20.931208053691275
47.585,33.115492957746476,20.76510067114094
48.44700000000001,33.51267605633803,20.92919463087248
51.6655,36.166197183098596,22.656711409395974
54.892999999999994,39.094014084507045,24.92214765100671
57.588,41.651408450704224,26.9503355704698
59.61200000000001,43.66901408450704,28.565436241610737
61.032,45.157746478873236,29.72986577181208
61.881499999999996,46.11725352112676,30.380872483221477
62.12200000000001,46.44788732394367,30.417449664429522
61.6065,45.91478873239436,29.614429530201342
59.82149999999999,43.892605633802816,27.736241610738254
56.977,41.43028169014084,26.133892617449664
54.98350000000001,39.779225352112675,25.098993288590606
53.71450000000001,38.67852112676056,24.373489932885903
52.7095,37.79471830985916,23.780201342281877
51.874,37.048239436619724,23.281543624161074
51.1615,36.40352112676056,22.844630872483222
50.545,35.83028169014084,22.48087248322148
49.9495,35.30140845070423,22.125503355704698
49.4195,34.82816901408451,21.827516778523492
48.954499999999996,34.402464788732395,21.560067114093957
48.53549999999999,33.985915492957744,21.308389261744964
48.148999999999994,33.6387323943662,21.07751677852349
47.811499999999995,33.355633802816904,20.89697986577181
47.573499999999996,33.11725352112676,20.722818791946306
48.434,33.51619718309858,20.88724832214765
51.665,36.174647887323935,22.616442953020137
54.906000000000006,39.11232394366197,24.895637583892615
57.6205,41.683098591549296,26.946308724832214
59.646499999999996,43.70387323943662,28.58053691275168
61.07899999999999,45.20492957746479,29.757718120805368
61.944500000000005,46.16478873239436,30.41778523489933
62.194500000000005,46.50387323943662,30.469798657718123
61.699,45.984154929577464,29.679194630872487
59.931000000000004,43.97992957746479,27.811073825503357
57.089,41.50950704225352,26.18288590604027
55.0815,39.842957746478874,25.126510067114094
53.821000000000005,38.73028169014085,24.400000000000002
52.80200000000001,37.848239436619714,23.796308724832215
51.9675,37.09507042253521,23.297986577181213
51.251000000000005,36.45105633802817,22.863758389261744
50.6245,35.8774647887324,22.5
50.035,35.342253521126764,22.144295302013422
49.498999999999995,34.870070422535214,21.84765100671141
49.035,34.448239436619716,21.578859060402685
48.614,34.03380281690141,21.3248322147651
48.229,33.688380281690144,21.1
47.90299999999999,33.407746478873236,20.921476510067116
47.6615,33.172183098591546,20.753020134228187
48.50899999999999,33.57007042253522,20.91946308724832
51.75899999999999,36.22570422535211,22.673489932885907
55.00450000000001,39.14753521126761,24.96912751677852
57.731,41.714436619718306,27.043624161073822
59.76500000000001,43.74366197183099,28.699328859060408
61.1935,45.248591549295774,29.882885906040265
62.068000000000005,46.22042253521126,30.56644295302014
62.326,46.570774647887326,30.63255033557047
61.839,46.061619718309856,29.85201342281879
60.093500000000006,44.08697183098592,27.999328859060405
57.253,41.611971830985915,26.34429530201342
55.22650000000001,39.94894366197183,25.282885906040267
53.954499999999996,38.840492957746484,24.549328859060402
52.93600000000001,37.95246478873239,23.946308724832214
52.102,37.20985915492958,23.44295302013423
51.386,36.57183098591549,23.013422818791945
50.7475,36.000704225352116,22.651342281879195
50.1575,35.47394366197183,22.285906040268454
49.618,35.004929577464786,21.987248322147654
49.141999999999996,34.582394366197185,21.718456375838926
48.717000000000006,34.18169014084507,21.457046979865773
48.3345,33.84260563380281,21.22919463087248
48.00899999999999,33.565140845070424,21.04161073825503
47.7625,33.34014084507042,20.873489932885906
48.614,33.73661971830985,21.03489932885906
51.88399999999999,36.39647887323944,22.778187919463086
55.1525,39.32359154929577,25.079530201342283
57.88799999999999,41.889084507042256,27.14798657718121
59.93450000000001,43.917605633802815,28.796979865771814
61.383500000000005,45.429225352112674,29.978859060402687
62.26649999999999,46.40598591549296,30.65234899328859
62.537,46.75176056338028,30.720469798657714
62.0655,46.25105633802817,29.940604026845634
60.3275,44.29788732394366,28.100671140939596
57.468500000000006,41.827816901408454,26.433557046979864
55.419,40.153169014084504,25.376174496644296
54.1295,39.048943661971826,24.633557046979863
53.0985,38.165845070422534,24.031543624161074
