Cluster 0,Cluster 1,Cluster 2
77.93152738693468,37.440086099636694,59.71777732583101
78.29405427135679,37.04318755287912,59.935832598919845
78.49112663316583,36.96172896033444,60.0475764354959
78.58922110552763,36.741090429502805,59.868958488690026
78.73909145728643,36.55940277708655,59.71386346688361
79.29859296482412,36.65729495346638,59.83994169886788
79.5872861809045,36.79338513412631,59.91353456262852
80.09183417085428,37.03099586920818,59.870899148080355
82.59466432160804,40.266340516597815,60.56921214380946
84.73734648241206,47.06387099985069,62.82051036087948
82.74598090452261,51.5799993778928,65.91782432829413
78.43261909547738,54.523425571094414,68.45193591394934
73.52930251256281,55.06377146269845,69.39459256999525
68.33072964824122,54.497006917832074,69.0120006553228
63.789053015075375,53.52765179415717,68.16734334395409
59.85308140703517,52.528723436022496,67.37026687456218
57.40804798994976,50.67744836510227,65.73948805730686
58.25496256281408,45.606411561240236,61.41975956432333
59.543287437185946,40.16134126312646,58.137399611325776
60.62560577889447,37.47472589956701,57.77437608749689
62.89953743718593,35.90861829990544,57.63050697127878
64.16609020100502,34.944530309062856,57.679505683230516
65.3724864321608,34.2690074901707,57.628244073848094
66.53454045226131,33.884439854675755,58.04544245587869
67.01314070351759,33.40388543273777,58.0722591688699
67.80301482412061,33.27392027074106,58.43914536867556
68.36037160804018,33.37588214801174,58.845031523286565
68.87525603015075,33.501159981087945,58.883686190766724
69.31164798994975,33.537115413328024,59.13080480419408
70.11527537688443,33.85976658537799,59.49858371183875
70.71016859296482,34.190109490867464,59.80413226221951
71.51090226130653,34.66772246553526,60.15718798725509
73.91250653266333,38.10206887970935,61.031756039138585
76.02751256281408,44.86790623600259,63.28562097484916
73.82076783919597,49.21401719504305,66.51381928908773
69.43771834170853,52.0479818842383,69.06236006598422
64.33526407035177,52.534719927337875,69.93658960974396
59.06227035175879,51.93948091375106,69.53436783946852
54.55896457286432,50.950628577116404,68.62395871466342
50.89398969849246,50.14510861991738,67.81026325898809
48.738491457286436,48.61596712785548,66.51747813707544
50.0432552763819,44.146415542726324,62.51196449958194
52.111134673366834,39.25895523316578,59.5247229566357
53.61649020100502,36.96387249290798,59.47165175242357
56.180360804020104,35.73491016772011,59.56585858585858
57.88471959798995,35.08003222515304,59.792208550832704
59.374466080402016,34.60739610809735,60.03366596614919
60.946632160804015,34.45968085900562,60.575786500350254
61.85060276381908,34.23468471607028,60.75845117845118
