Cluster 0,Cluster 1,Cluster 2
61.9,47.349999999999994,31.35
62.150000000000006,47.849999999999994,31.95
62.0,47.5,31.7
60.9,46.1,30.1
58.25,43.3,28.3
55.6,41.1,27.15
53.9,39.650000000000006,26.3
52.6,38.55,25.45
51.55,37.55,24.8
50.75,36.9,24.2
50.1,36.1,23.75
49.25,35.4,23.25
48.4,34.650000000000006,22.8
47.849999999999994,34.1,22.45
47.2,33.6,22.1
46.75,33.2,21.9
46.3,32.9,21.6
45.849999999999994,32.55,21.4
47.55,33.0,21.8
51.2,36.0,23.9
54.4,39.1,25.9
57.349999999999994,41.95,27.9
59.45,44.5,29.65
60.9,46.4,30.799999999999997
61.8,47.55,31.45
62.15,48.0,32.05
62.150000000000006,47.7,31.55
60.9,46.349999999999994,30.25
58.349999999999994,43.650000000000006,28.4
55.6,41.25,27.15
53.849999999999994,39.9,26.25
52.650000000000006,38.650000000000006,25.5
51.55,37.7,24.8
50.7,36.95,24.15
50.0,36.150000000000006,23.65
49.150000000000006,35.4,23.1
48.45,34.7,22.799999999999997
47.849999999999994,34.150000000000006,22.4
47.2,33.75,22.2
46.75,33.349999999999994,21.9
46.3,33.0,21.7
45.849999999999994,32.650000000000006,21.5
47.55,33.1,22.0
51.2,36.1,24.049999999999997
54.45,39.3,26.0
57.4,42.2,28.0
59.5,44.7,29.75
60.9,46.849999999999994,31.0
61.849999999999994,47.75,31.65
62.25,48.3,31.95
62.15,48.0,31.65
61.15,46.650000000000006,30.3
58.5,44.1,28.4
55.650000000000006,41.650000000000006,27.2
54.0,40.1,26.35
52.650000000000006,39.05,25.55
51.650000000000006,38.150000000000006,24.9
50.75,37.25,24.4
49.95,36.5,23.8
49.2,35.650000000000006,23.25
48.45,35.05,22.9
47.9,34.45,22.5
47.3,34.05,22.3
46.8,33.5,22.0
46.3,33.1,21.8
45.9,32.75,21.7
47.55,33.4,22.1
51.3,36.4,24.1
54.6,39.6,26.1
57.5,42.45,28.2
59.650000000000006,45.05,29.8
61.05,46.95,31.05
62.05,48.05,31.95
62.45,48.6,32.25
62.3,48.3,31.8
61.45,46.75,30.4
58.9,44.349999999999994,28.5
55.7,41.849999999999994,27.4
54.05,40.349999999999994,26.5
52.8,39.3,25.75
51.849999999999994,38.4,25.0
50.849999999999994,37.45,24.45
50.150000000000006,36.7,23.85
49.4,35.849999999999994,23.4
48.55,35.2,22.9
48.1,34.7,22.4
47.4,34.25,22.1
46.95,33.650000000000006,21.85
46.45,33.349999999999994,21.7
46.150000000000006,33.0,21.55
47.650000000000006,33.55,22.1
51.45,36.5,24.05
54.9,39.8,26.0
57.9,42.5,28.1
60.0,45.05,29.75
61.45,47.05,30.95
62.45,48.150000000000006,31.95
62.8,48.6,32.1
62.599999999999994,48.349999999999994,31.65
61.55,46.849999999999994,30.25
59.150000000000006,44.4,28.4
56.0,41.9,27.25
54.349999999999994,40.55,26.25
53.05,39.5,25.4
51.9,38.5,24.75
51.0,37.55,24.25
50.3,36.6,23.6
49.55,35.95,23.1
48.8,35.150000000000006,22.65
48.25,34.7,22.35
47.650000000000006,34.2,22.05
47.2,33.7,21.7
46.650000000000006,33.3,21.5
46.4,33.1,21.3
47.9,33.7,21.75
51.650000000000006,36.5,23.75
55.0,39.7,25.8
57.849999999999994,42.45,28.0
60.05,44.95,29.549999999999997
61.45,47.0,30.85
62.45,48.150000000000006,31.55
62.8,48.55,32.0
62.8,48.25,31.25
61.650000000000006,46.849999999999994,30.2
59.1,44.4,28.3
56.05,41.8,27.05
54.4,40.5,26.1
53.05,39.45,25.2
52.05,38.4,24.65
51.150000000000006,37.6,24.15
50.5,36.650000000000006,23.55
49.650000000000006,36.0,23.15
49.0,35.150000000000006,22.55
48.45,34.7,22.1
47.849999999999994,34.1,21.75
47.349999999999994,33.6,21.4
46.8,33.2,21.15
46.55,32.9,20.95
47.9,33.650000000000006,21.7
51.650000000000006,36.55,23.6
55.150000000000006,39.650000000000006,25.7
57.9,42.4,27.8
59.9,44.849999999999994,29.55
61.5,46.650000000000006,30.6
62.45,47.9,31.4
62.8,48.5,31.549999999999997
62.7,48.2,31.1
61.8,46.9,29.95
59.1,44.4,28.1
56.2,41.849999999999994,26.9
54.35,40.5,26.1
53.1,39.4,25.2
52.0,38.349999999999994,24.5
51.3,37.5,23.9
50.5,36.650000000000006,23.4
49.650000000000006,35.9,22.9
48.95,35.0,22.45
48.4,34.55,22.0
47.8,34.05,21.6
47.3,33.5,21.25
46.8,33.150000000000006,21.0
