,0
0,6
1,7
2,3
3,7
4,4
5,7
6,7
7,3
8,4
9,4
10,3
11,0
12,5
13,2
14,0
15,0
16,2
17,4
18,5
19,2
20,2
21,2
22,2
23,2
24,2
25,2
26,0
27,0
28,3
29,2
30,3
31,2
32,2
33,2
34,2
35,4
36,5
37,5
38,2
39,2
40,5
41,5
42,5
43,7
44,3
45,7
46,5
47,7
48,5
49,2
50,7
51,2
52,3
53,5
54,5
55,5
56,4
57,4
58,5
59,4
60,2
61,5
62,4
63,5
64,4
65,5
66,5
67,4
68,4
69,2
70,4
71,4
72,4
73,2
74,4
75,2
76,4
77,4
78,3
79,4
80,5
81,4
82,2
83,4
84,5
85,4
86,5
87,4
88,4
89,5
90,7
91,1
92,3
93,3
94,3
95,7
96,3
97,7
98,3
99,7
100,7
101,7
102,7
103,7
104,7
105,7
106,7
107,7
108,7
109,7
110,7
111,7
112,3
113,7
114,3
115,6
116,6
117,6
118,5
119,5
120,6
121,6
122,5
123,6
124,6
125,6
126,6
127,6
128,6
129,6
130,6
131,6
132,6
133,6
134,6
135,5
136,6
137,6
138,6
139,6
140,6
141,6
142,6
143,6
144,6
145,6
146,6
147,6
148,5
149,5
150,6
151,6
152,5
153,6
154,5
155,6
156,6
157,6
158,6
159,6
160,6
161,6
162,5
163,5
164,5
165,5
166,6
167,5
168,5
169,4
170,4
171,4
172,5
173,2
174,2
175,4
176,2
177,3
178,2
179,3
180,3
181,4
182,4
183,4
184,2
185,4
186,5
187,5
188,5
189,4
190,4
191,4
192,4
193,4
194,4
195,4
196,2
197,5
198,5
199,2
200,2
201,2
202,5
203,5
204,5
205,7
206,7
207,5
208,5
209,5
210,2
211,2
212,2
213,5
214,2
215,2
216,2
217,5
218,2
219,5
220,5
221,5
222,2
223,5
224,2
225,5
226,5
227,2
228,5
229,5
230,5
231,2
232,4
233,4
234,4
235,4
236,4
237,5
238,4
239,4
240,2
241,5
242,5
243,5
244,5
245,5
246,5
247,5
248,4
249,5
250,5
251,4
252,4
253,4
254,4
255,4
256,5
257,5
258,4
259,5
260,5
261,5
262,4
263,4
264,4
265,4
266,4
267,4
268,4
269,4
270,4
271,4
272,4
273,4
274,7
275,1
276,1
277,3
278,3
279,4
280,7
281,3
282,7
283,4
284,4
285,3
286,3
287,7
288,7
289,7
290,3
291,3
292,3
293,3
294,3
295,7
296,3
297,7
298,7
299,3
300,7
301,3
302,3
303,3
304,7
305,4
306,7
307,7
308,7
309,7
310,7
311,7
312,7
313,7
314,7
315,7
316,7
317,7
318,7
319,7
320,7
321,1
322,7
323,7
324,7
325,7
326,7
327,7
328,1
329,7
330,1
331,1
332,1
333,1
334,1
335,7
336,3
337,7
338,7
339,7
340,1
341,7
342,7
343,7
344,7
345,7
346,7
347,7
348,7
349,7
350,7
351,7
352,7
353,7
354,7
355,1
356,7
357,7
358,7
359,7
360,7
361,7
362,6
363,6
364,5
365,5
366,6
367,6
368,6
369,6
370,6
371,6
372,4
373,4
374,4
375,4
376,4
377,5
378,7
379,5
380,4
381,5
382,4
383,4
384,7
385,4
386,4
387,7
388,7
389,4
390,7
391,4
392,7
393,4
394,3
395,7
396,5
397,0
398,0
399,0
400,4
401,2
402,2
403,2
404,2
405,2
406,2
407,7
408,7
409,5
410,4
411,0
412,1
413,0
414,0
415,0
416,5
417,7
418,0
419,4
420,0
421,4
422,3
423,2
424,2
425,5
426,4
427,0
428,4
429,2
430,3
431,4
432,2
433,2
434,4
435,5
436,2
437,5
438,5
439,2
440,2
441,2
442,2
443,2
444,2
445,7
446,1
447,1
448,7
449,7
450,7
451,3
452,1
453,7
454,7
455,1
456,7
457,3
458,7
459,7
460,7
461,7
462,7
463,3
464,3
465,1
466,3
467,7
468,7
469,7
470,7
471,7
472,3
473,7
474,4
475,7
476,3
477,7
478,7
479,7
480,7
481,3
482,3
483,3
484,7
485,7
486,4
487,3
488,3
489,1
490,3
491,3
492,5
493,3
494,3
495,3
496,2
497,3
498,4
499,3
500,2
501,3
502,7
503,3
504,3
505,2
506,3
507,3
508,7
509,1
510,3
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,2
526,2
527,2
528,0
529,7
530,2
531,2
532,5
533,3
534,7
535,2
536,2
537,5
538,2
539,3
540,2
541,5
542,2
543,2
544,2
545,7
546,2
547,2
548,4
549,2
550,2
551,2
552,2
553,2
554,4
555,4
556,2
557,5
558,4
559,5
560,5
561,2
562,5
563,5
564,5
565,5
566,4
567,5
568,5
569,6
570,2
571,2
572,2
573,2
574,4
575,2
576,5
577,3
578,7
579,3
580,7
581,3
582,3
583,3
584,3
585,7
586,3
587,3
588,3
589,3
590,3
591,3
592,7
593,3
594,7
595,3
596,3
597,6
598,6
599,6
600,3
601,1
602,7
603,7
604,3
605,4
606,7
607,4
608,4
609,7
610,7
611,7
612,3
613,1
614,3
615,0
616,3
617,0
618,5
619,2
620,5
621,3
622,0
623,7
624,2
625,5
626,2
627,5
628,2
629,2
630,5
631,4
632,5
633,5
634,2
635,3
636,2
637,4
638,5
639,5
640,4
641,4
642,5
643,2
644,5
645,4
646,4
647,2
648,2
649,4
650,4
651,5
652,5
653,2
654,5
655,2
656,2
657,3
658,3
659,5
660,2
661,4
662,2
663,5
664,2
665,2
666,2
667,4
668,3
669,4
670,7
671,4
672,7
673,4
674,4
675,4
676,3
677,5
678,6
679,5
680,2
681,2
682,5
683,5
684,4
685,5
686,2
687,5
688,4
689,4
690,5
691,4
692,5
693,5
694,7
695,4
696,2
697,4
698,1
699,1
700,1
701,7
702,1
703,7
704,3
705,1
706,1
707,7
708,7
709,3
710,7
711,7
712,7
713,1
714,7
715,3
716,3
717,3
718,7
719,3
720,3
721,7
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,3
731,7
732,7
733,7
734,7
735,7
736,7
737,7
738,4
739,4
740,7
741,7
742,3
743,4
744,7
745,7
746,7
747,7
748,7
749,7
750,7
751,7
752,7
753,7
754,7
755,7
756,7
757,1
758,7
759,7
760,7
761,1
762,7
763,7
764,7
765,7
766,7
767,7
768,7
769,1
770,7
771,7
772,7
773,7
774,7
775,7
776,7
777,7
778,3
