day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89
83.25357142857143,83.78015873015872,84.44484126984128,85.2095238095238,86.14960317460316,87.22817460317461,88.93015873015872,91.5452380952381,93.28531746031749,93.72420634920636,47.27857142857143,47.880158730158726,48.64007936507936,49.58769841269841,50.77420634920635,52.15912698412698,54.26190476190476,57.32142857142857,59.135714285714286,59.64761904761905,59.47142857142857,58.70674603174603,57.41706349206349,55.47619047619048,52.76507936507936,49.53015873015873,46.37222222222223,45.679761904761904,45.875,46.24484126984127,46.71825396825397,47.34642857142857,48.08373015873016,48.796825396825405,49.53888888888889,50.5218253968254,51.689682539682536,52.88492063492063,54.29206349206349,56.04285714285714,58.767857142857146,61.87857142857143,63.47063492063492,63.97857142857143,63.645634920634926,62.648809523809526,61.08293650793651,59.02619047619048,56.325,53.25595238095238,50.09047619047619,48.93452380952381,49.36507936507937,50.03968253968254,50.72857142857144,51.5968253968254,52.52420634920636,53.47896825396825,54.57301587301588,55.74920634920635,56.95,58.27896825396825,59.83055555555556,61.95119047619048,65.24761904761904,67.9531746031746,69.24404761904762,69.66031746031747,69.34444444444446,68.47698412698414,67.2547619047619,65.48531746031746,63.226587301587294,60.41230158730159,57.22777777777778,55.10555555555555,55.65912698412698,56.58531746031746,57.532539682539685,58.411904761904765,59.3781746031746,60.46944444444444,61.76666666666667,63.22857142857142,64.7873015873016,66.36111111111111,68.19404761904762,70.58214285714284,73.91349206349206,76.22896825396826
82.69484126984128,83.15555555555555,83.78214285714287,84.43253968253968,85.21111111111111,86.03650793650795,87.04007936507936,88.76150793650791,91.44246031746032,93.23333333333336,46.69166666666666,47.27222222222222,47.93373015873016,48.7468253968254,49.75277777777778,50.84920634920635,52.12142857142857,54.32380952380952,57.42460317460318,59.262698412698406,59.84285714285714,59.695238095238096,58.97777777777778,57.64960317460317,55.65634920634921,52.93015873015873,49.68214285714286,46.40238095238096,45.57579365079364,45.86904761904762,46.31111111111111,46.865476190476194,47.54960317460317,48.2,48.8686507936508,49.76349206349206,50.86111111111112,51.8904761904762,53.06825396825397,54.44087301587302,56.21984126984127,59.03174603174603,62.18888888888888,63.73849206349207,64.10476190476192,63.68571428571428,62.645634920634926,61.15674603174603,59.09444444444444,56.56428571428572,53.55912698412698,50.25873015873015,49.07777777777777,49.62579365079365,50.257936507936506,51.05833333333334,51.95674603174603,52.83373015873016,53.88095238095238,54.96984126984128,56.06984126984127,57.23571428571429,58.53333333333333,60.175,62.44761904761904,65.60714285714286,68.22182539682541,69.49246031746031,69.78134920634922,69.46706349206347,68.7595238095238,67.52857142857141,65.8313492063492,63.6063492063492,60.87817460317461,57.72063492063492,55.6,56.16666666666666,57.036904761904765,57.82222222222222,58.720238095238095,59.756746031746026,60.98333333333333,62.35793650793651,63.78849206349207,65.20039682539682,66.76865079365078,68.57301587301588,70.91150793650795,74.12857142857143
82.19642857142857,82.60436507936508,83.16468253968254,83.76984126984127,84.42976190476192,85.10595238095237,85.83650793650794,86.85912698412699,88.62142857142857,91.4,46.17896825396826,46.67539682539683,47.31944444444444,48.03650793650794,48.91309523809524,49.82301587301587,50.80277777777778,52.15,54.40396825396825,57.56626984126984,59.46468253968254,60.09007936507937,59.975793650793655,59.21190476190476,57.814682539682536,55.78968253968254,53.03849206349207,49.723412698412695,46.32936507936508,45.56190476190476,45.93531746031746,46.458333333333336,47.06349206349206,47.6515873015873,48.2702380952381,49.085317460317455,50.10039682539682,51.06269841269841,52.08412698412699,53.21349206349206,54.604365079365074,56.45317460317461,59.33730158730159,62.47222222222222,63.863888888888894,64.14404761904761,63.675,62.71150793650794,61.21111111111112,59.34126984126984,56.838888888888896,53.711507936507935,50.47222222222222,49.33888888888889,49.84126984126984,50.59722222222222,51.41706349206349,52.27420634920635,53.23968253968255,54.28134920634921,55.28055555555556,56.33888888888889,57.48253968253968,58.88849206349206,60.67777777777778,62.79523809523809,65.8829365079365,68.46230158730158,69.60396825396826,69.90912698412698,69.75714285714285,69.04246031746032,67.87222222222223,66.20992063492064,64.08968253968253,61.35396825396825,58.25873015873016,56.132936507936506,56.610714285714295,57.325,58.13373015873016,59.10357142857143,60.279365079365085,61.574603174603176,62.91468253968254,64.20674603174604,65.60674603174604,67.14920634920635,68.88174603174603,71.10277777777779
81.77182539682539,82.10674603174603,82.62023809523808,83.1718253968254,83.77261904761905,84.3234126984127,84.88769841269841,85.64285714285715,86.69563492063492,88.53015873015876,45.71904761904762,46.156349206349205,46.72698412698413,47.41666666666666,48.19166666666666,48.96111111111112,49.76190476190476,50.80912698412698,52.28333333333334,54.546031746031744,57.79285714285714,59.72222222222222,60.37619047619047,60.202777777777776,59.36309523809524,57.92857142857143,55.86944444444444,53.08174603174604,49.71309523809524,46.32777777777779,45.63690476190476,46.08373015873016,46.645634920634926,47.156349206349205,47.72222222222222,48.48373015873016,49.41428571428571,50.30555555555556,51.2654761904762,52.228968253968254,53.3718253968254,54.82142857142857,56.7281746031746,59.62857142857143,62.611507936507934,63.89960317460318,64.13214285714287,63.740476190476194,62.769444444444446,61.470238095238095,59.6,56.97142857142857,53.95753968253969,50.77857142857143,49.5484126984127,50.18253968253968,50.95357142857143,51.74007936507937,52.68492063492064,53.63968253968254,54.58690476190477,55.53690476190476,56.57261904761904,57.83809523809524,59.3968253968254,61.00357142857143,63.05912698412699,66.14603174603174,68.57619047619046,69.74920634920635,70.21031746031746,70.04722222222223,69.37182539682539,68.24642857142857,66.70079365079364,64.54563492063492,61.88809523809524,58.84246031746032,56.59246031746032,56.899206349206345,57.63055555555556,58.5186507936508,59.616666666666674,60.86944444444445,62.11666666666667,63.33253968253969,64.61309523809524,65.98253968253968,67.44563492063492,69.05198412698412
81.35119047619048,81.68373015873014,82.13690476190476,82.62499999999999,83.1861111111111,83.66944444444445,84.10357142857144,84.69523809523811,85.46468253968253,86.56349206349206,45.28928571428571,45.69642857142857,46.208333333333336,46.82301587301587,47.57063492063492,48.2281746031746,48.89642857142857,49.756349206349206,50.88214285714285,52.395634920634926,54.75873015873016,58.07103174603174,60.019047619047626,60.6,60.356746031746034,59.46785714285715,57.9968253968254,55.93611111111111,53.132936507936506,49.74563492063492,46.41865079365079,45.78174603174603,46.26468253968253,46.7218253968254,47.20952380952381,47.93571428571428,48.80476190476191,49.62222222222222,50.51746031746032,51.41190476190476,52.37857142857143,53.58095238095239,55.06269841269841,56.99404761904762,59.80357142857143,62.66785714285714,63.89960317460317,64.19047619047619,63.80714285714286,63.04325396825397,61.717063492063495,59.71626984126984,57.22579365079365,54.28214285714286,51.02460317460318,49.898809523809526,50.54007936507936,51.284126984126985,52.16031746031746,53.08809523809524,53.93809523809524,54.82817460317461,55.75555555555555,56.93849206349206,58.35198412698413,59.708333333333336,61.25357142857143,63.31388888888889,66.2809523809524,68.73373015873017,70.05079365079366,70.50119047619049,70.36984126984126,69.74523809523811,68.72976190476192,67.13809523809523,65.0781746031746,62.46746031746032,59.3468253968254,56.90952380952381,57.20952380952381,58.019444444444446,59.04126984126983,60.21666666666666,61.41547619047619,62.54166666666666,63.738888888888894,64.99007936507937,66.26984126984127,67.61190476190477
80.98650793650793,81.2642857142857,81.7095238095238,82.14087301587298,82.64404761904763,83.0765873015873,83.44444444444444,83.89325396825396,84.50238095238095,85.31904761904762,44.8984126984127,45.264285714285705,45.75,46.30238095238096,46.962698412698415,47.57738095238095,48.160714285714285,48.8904761904762,49.820238095238096,50.98809523809524,52.59285714285715,55.0265873015873,58.384126984126986,60.2484126984127,60.75595238095238,60.46190476190477,59.52976190476191,58.07738095238095,56.02460317460318,53.18412698412699,49.84603174603175,46.58531746031746,45.95793650793652,46.33293650793651,46.7765873015873,47.42738095238096,48.25119047619047,49.00595238095238,49.83769841269841,50.65634920634921,51.56349206349206,52.58968253968254,53.81825396825397,55.31706349206348,57.16984126984128,59.90357142857143,62.69285714285714,63.96984126984127,64.27499999999999,64.09206349206349,63.281349206349205,61.82301587301588,59.97460317460317,57.56230158730159,54.55515873015873,51.40952380952381,50.25436507936507,50.87142857142857,51.70714285714286,52.56587301587302,53.37619047619047,54.16944444444445,55.04563492063492,56.12341269841269,57.44920634920634,58.64960317460318,59.9484126984127,61.499603174603166,63.451587301587296,66.44563492063493,69.03928571428573,70.33531746031746,70.82103174603175,70.73730158730159,70.21865079365078,69.14603174603174,67.66626984126985,65.64920634920634,62.95039682539682,59.723412698412695,57.2531746031746,57.603968253968254,58.54880952380952,59.6468253968254,60.75396825396825,61.83730158730159,62.93928571428572,64.10873015873015,65.26746031746032,66.41587301587302
80.67579365079366,80.90158730158728,81.30912698412699,81.71706349206349,82.1638888888889,82.5297619047619,82.84722222222224,83.22619047619048,83.69285714285714,84.33888888888887,44.56706349206349,44.882936507936506,45.31547619047619,45.83412698412698,46.43055555555556,46.970238095238095,47.50595238095238,48.1404761904762,48.955158730158736,49.922222222222224,51.16904761904761,52.82103174603175,55.32698412698413,58.63492063492063,60.40396825396825,60.86706349206349,60.51587301587302,59.62023809523809,58.19206349206349,56.08174603174603,53.29404761904762,50.04761904761905,46.77460317460318,46.0186507936508,46.37738095238095,46.99761904761904,47.7281746031746,48.452777777777776,49.227777777777774,49.97063492063492,50.80198412698413,51.7686507936508,52.81190476190476,54.06230158730159,55.49603174603175,57.275000000000006,59.98015873015873,62.784126984126985,64.06865079365079,64.56666666666666,64.32539682539682,63.38690476190476,62.08492063492064,60.31190476190476,57.83134920634921,54.94246031746032,51.80357142857143,50.59246031746032,51.294841269841264,52.11626984126984,52.84484126984127,53.60277777777778,54.38492063492063,55.41309523809523,56.63373015873016,57.73095238095238,58.88095238095238,60.19285714285714,61.628968253968246,63.58849206349207,66.74166666666667,69.32103174603175,70.64920634920634,71.18968253968254,71.20238095238095,70.62936507936507,69.66944444444445,68.20873015873015,66.10238095238095,63.33134920634921,60.12222222222223,57.69126984126984,58.14444444444445,59.15396825396825,60.17460317460318,61.17857142857144,62.23492063492064,63.30436507936509,64.3765873015873,65.39722222222221
80.43888888888888,80.59285714285714,80.93769841269844,81.3063492063492,81.73531746031746,82.04880952380954,82.29404761904762,82.62738095238095,83.01587301587301,83.509126984127,44.30396825396825,44.54087301587302,44.93492063492064,45.406349206349205,45.94444444444444,46.4265873015873,46.88968253968254,47.48333333333333,48.20357142857143,49.05952380952381,50.09246031746032,51.37539682539682,53.07857142857143,55.58730158730159,58.81587301587301,60.52460317460317,60.91706349206349,60.61507936507937,59.75595238095238,58.26031746031746,56.2031746031746,53.50992063492063,50.25317460317461,46.85039682539682,46.05873015873016,46.60198412698413,47.28968253968255,47.93809523809524,48.67698412698413,49.3623015873016,50.10793650793651,51.01309523809523,51.9813492063492,53.04761904761905,54.24404761904762,55.60992063492064,57.35357142857143,60.10912698412698,62.90833333333334,64.37499999999999,64.78849206349207,64.43134920634921,63.66388888888889,62.42539682539682,60.58809523809524,58.20992063492064,55.32103174603174,52.17738095238096,51.02619047619048,51.7047619047619,52.39325396825397,53.054761904761904,53.81388888888888,54.760714285714286,55.920634920634924,56.907936507936505,57.9718253968254,59.12619047619047,60.31626984126984,61.73571428571429,63.82380952380952,67.01785714285714,69.6329365079365,71.0142857142857,71.65,71.59920634920636,71.14682539682539,70.2015873015873,68.65357142857141,66.48492063492064,63.73373015873016,60.60793650793651,58.25992063492063,58.75079365079365,59.68611111111111,60.600793650793655,61.57619047619048,62.59563492063492,63.564682539682536,64.4952380952381
81.23333333333335,80.3579365079365,80.63769841269841,80.93888888888888,81.32301587301588,81.61507936507937,81.80555555555556,82.06349206349206,82.41388888888888,82.82420634920636,44.99841269841269,44.28333333333333,44.60595238095238,45.02896825396825,45.50396825396825,45.932142857142864,46.32857142857143,46.85674603174603,47.53055555555556,48.30357142857143,49.22698412698413,50.29404761904761,51.614285714285714,53.32261904761904,55.80198412698413,58.970238095238095,60.59166666666667,61.03452380952381,60.7686507936508,59.82857142857143,58.389285714285705,56.44642857142857,53.73412698412698,50.35119047619048,46.930952380952384,46.28968253968254,46.88730158730159,47.49047619047619,48.15873015873016,48.80714285714286,49.4936507936508,50.320238095238096,51.21746031746032,52.20873015873016,53.22380952380953,54.36706349206349,55.69047619047619,57.48253968253968,60.25833333333333,63.224603174603175,64.59722222222223,64.90833333333333,64.70873015873016,64.00000000000001,62.70992063492064,60.94246031746032,58.57301587301587,55.66666666666666,52.63611111111111,51.44801587301588,51.97420634920635,52.6,53.267857142857146,54.19047619047619,55.266666666666666,56.18333333333334,57.13849206349207,58.21071428571428,59.229365079365074,60.40555555555556,61.93214285714286,64.05555555555556,67.33253968253969,70.00555555555556,71.46746031746031,72.03650793650793,72.11269841269842,71.66507936507936,70.63095238095238,69.01587301587301,66.88174603174602,64.22222222222223,61.2154761904762,58.89642857142858,59.28095238095238,60.113888888888894,60.9873015873016,61.93373015873016,62.84246031746032,63.66507936507936
84.34206349206347,81.14603174603172,80.40039682539681,80.63015873015874,80.94444444444444,81.20515873015873,81.36269841269842,81.56904761904761,81.83928571428571,82.22222222222224,48.153174603174605,44.97539682539682,44.34444444444444,44.7,45.11984126984128,45.47738095238095,45.83134920634921,46.294841269841264,46.90515873015873,47.62460317460317,48.46428571428572,49.423412698412704,50.5154761904762,51.85634920634921,53.54404761904762,55.99801587301587,59.064682539682536,60.711507936507935,61.19484126984127,60.84484126984127,59.97420634920635,58.65039682539683,56.67182539682539,53.83730158730159,50.49444444444444,47.18888888888889,46.57380952380952,47.09801587301588,47.72539682539682,48.29007936507936,48.93928571428572,49.70198412698412,50.51746031746032,51.439682539682536,52.38849206349206,53.348412698412695,54.450396825396815,55.81507936507936,57.610714285714295,60.5984126984127,63.45912698412699,64.72103174603176,65.18968253968252,65.05198412698412,64.29325396825396,63.046825396825405,61.28055555555556,58.890476190476186,56.06309523809525,53.08809523809524,51.725793650793655,52.17539682539683,52.80992063492064,53.65436507936508,54.68452380952381,55.51587301587302,56.40714285714285,57.37460317460318,58.30198412698413,59.30277777777778,60.57063492063492,62.13571428571427,64.36785714285715,67.7234126984127,70.45753968253968,71.85515873015873,72.55198412698412,72.61349206349206,72.07222222222222,70.99285714285715,69.41507936507936,67.37261904761905,64.81547619047619,61.87420634920635,59.46111111111112,59.71507936507937,60.50873015873016,61.34642857142857,62.17658730158731,62.93611111111112
