station _1,station _10,station _11,station _12,station _13,station _14,station _15,station _16,station _17,station _18,station _19,station _2,station _3,station _4,station _5,station _6,station _7,station _8,station _9
27.77777777777778,26.22222222222222,34.111111111111114,32.94444444444444,32.94444444444444,35.38888888888889,29.166666666666664,27.83333333333333,26.83333333333333,33.11111111111111,31.72222222222221,37.16666666666667,30.611111111111107,35.166666666666664,30.77777777777778,33.05555555555556,34.38888888888889,31.611111111111114,37.5
26.77777777777778,25.55555555555556,34.38888888888889,33.388888888888886,35.0,36.16666666666666,28.33333333333333,26.944444444444443,26.05555555555556,33.5,30.55555555555556,37.66666666666666,29.88888888888889,34.94444444444445,32.72222222222222,33.333333333333336,32.666666666666664,30.500000000000004,37.611111111111114
26.0,25.33333333333333,34.111111111111114,33.55555555555556,36.94444444444444,36.66666666666666,27.5,26.22222222222222,25.38888888888889,33.61111111111111,29.5,37.72222222222222,29.27777777777778,34.22222222222222,34.33333333333333,33.166666666666664,31.05555555555556,29.444444444444443,37.388888888888886
25.166666666666664,27.05555555555556,33.166666666666664,33.388888888888886,38.833333333333336,36.72222222222222,26.83333333333333,25.444444444444443,24.77777777777777,33.27777777777778,28.5,37.44444444444445,28.61111111111111,32.94444444444444,35.77777777777778,32.77777777777778,30.0,28.5,36.666666666666664
24.22222222222221,29.22222222222221,30.72222222222222,32.77777777777778,40.27777777777778,36.388888888888886,26.11111111111111,24.944444444444446,23.94444444444444,32.333333333333336,27.722222222222225,36.388888888888886,28.111111111111107,31.44444444444444,37.05555555555556,31.72222222222221,29.22222222222221,27.722222222222225,34.72222222222222
24.166666666666664,31.5,28.833333333333336,31.55555555555556,41.5,35.666666666666664,25.444444444444443,24.33333333333333,23.88888888888889,29.833333333333336,26.888888888888893,33.94444444444444,27.77777777777778,30.11111111111111,38.27777777777778,29.833333333333336,28.38888888888889,27.111111111111107,33.0
27.944444444444443,33.388888888888886,27.444444444444446,30.444444444444443,42.27777777777777,34.61111111111111,24.88888888888889,23.88888888888889,26.22222222222222,27.22222222222222,26.38888888888889,31.611111111111114,27.333333333333336,29.05555555555556,39.16666666666666,28.444444444444446,27.88888888888889,26.5,31.666666666666664
31.22222222222222,35.0,26.0,29.166666666666664,42.77777777777778,33.44444444444444,24.944444444444446,23.833333333333336,28.22222222222222,25.444444444444443,25.77777777777778,30.0,27.0,28.22222222222222,39.77777777777777,27.166666666666668,27.22222222222222,27.0,30.611111111111107
33.44444444444444,36.333333333333336,24.666666666666668,28.000000000000004,43.0,32.16666666666667,27.83333333333333,25.666666666666668,30.27777777777778,24.27777777777778,25.38888888888889,28.666666666666664,27.111111111111107,27.444444444444446,40.16666666666666,26.0,26.333333333333336,29.222222222222214,29.444444444444443
35.27777777777778,37.44444444444445,23.61111111111111,27.0,43.0,31.166666666666664,30.77777777777778,27.83333333333333,32.11111111111111,23.166666666666668,25.33333333333333,27.55555555555555,28.833333333333336,26.72222222222221,40.22222222222222,24.88888888888889,25.666666666666668,31.38888888888889,28.22222222222222
36.77777777777778,38.16666666666666,22.5,26.22222222222222,42.55555555555555,30.38888888888889,33.166666666666664,29.5,33.77777777777778,21.888888888888893,27.27777777777777,26.611111111111114,30.88888888888889,26.05555555555556,39.833333333333336,24.111111111111114,24.944444444444446,33.333333333333336,27.22222222222222
37.88888888888889,38.44444444444444,21.83333333333333,25.444444444444443,41.61111111111112,29.444444444444443,35.0,31.05555555555556,35.27777777777778,20.83333333333333,30.0,25.944444444444446,32.83333333333333,25.55555555555556,39.05555555555555,23.38888888888889,24.22222222222221,34.888888888888886,26.277777777777775
38.77777777777778,38.44444444444444,21.05555555555556,24.72222222222222,40.0,28.61111111111111,36.44444444444444,32.333333333333336,36.44444444444444,19.833333333333336,32.55555555555555,25.11111111111111,34.55555555555556,25.166666666666664,37.61111111111112,22.77777777777778,24.666666666666668,36.11111111111111,25.33333333333333
39.27777777777778,37.83333333333333,20.38888888888889,24.05555555555556,38.11111111111111,27.83333333333333,37.55555555555555,33.44444444444444,37.388888888888886,18.88888888888889,34.49999999999999,24.5,36.0,24.72222222222222,36.11111111111111,22.333333333333336,27.333333333333336,37.27777777777777,24.555555555555557
39.22222222222222,36.94444444444444,19.666666666666668,23.444444444444446,36.94444444444444,27.111111111111107,38.333333333333336,34.33333333333333,37.77777777777778,17.944444444444443,36.0,23.94444444444444,37.11111111111111,24.444444444444443,34.833333333333336,21.83333333333333,29.55555555555556,38.11111111111111,24.0
