Cluster 0,Cluster 1,Cluster 2,Cluster 3
40.801260504201686,16.97121212121212,54.70701754385964,29.444816053511705
40.18529411764707,16.636363636363637,54.15877192982455,29.043812709030096
39.65210084033614,16.364393939393942,53.67105263157893,28.692307692307693
39.16596638655462,16.115151515151513,53.234210526315785,28.37591973244147
38.69957983193277,15.900000000000002,52.85701754385965,28.072909698996654
38.3,15.688636363636364,52.48859649122808,27.79966555183946
37.95756302521009,15.50530303030303,52.18771929824561,27.59966555183946
37.680252100840335,15.35,51.972807017543865,27.417391304347824
38.36512605042017,15.447727272727274,52.81754385964912,27.627759197324412
41.52100840336134,17.099999999999998,55.99473684210527,29.57324414715719
44.80966386554622,19.383333333333333,59.12105263157895,31.956521739130434
47.66554621848739,21.471969696969698,61.667543859649115,34.046822742474916
49.868067226890766,23.146969696969695,63.54561403508771,35.72140468227424
51.477731092436976,24.37272727272727,64.82280701754385,36.93979933110368
52.50840336134454,25.021969696969695,65.5780701754386,37.67658862876254
52.89033613445379,25.03106060606061,65.75877192982458,37.81438127090301
52.39117647058824,24.131060606060608,65.2438596491228,37.15719063545151
50.28529411764706,22.215151515151515,63.63421052631578,35.30969899665552
47.384873949579834,20.643939393939394,60.84736842105263,33.53946488294314
45.41260504201681,19.61818181818182,58.89912280701754,32.3752508361204
44.09957983193278,18.890909090909087,57.72894736842105,31.573578595317727
43.07941176470588,18.29090909090909,56.77807017543859,30.9133779264214
42.210084033613455,17.815151515151513,56.00263157894737,30.349498327759196
41.470588235294116,17.395454545454545,55.34561403508772,29.85284280936455
40.81680672268908,17.052272727272726,54.76842105263158,29.428762541806023
40.20336134453782,16.71742424242424,54.212280701754395,29.02541806020067
39.661764705882355,16.433333333333334,53.7140350877193,28.6742474916388
39.17731092436975,16.185606060606062,53.28421052631579,28.354515050167223
38.70840336134454,15.961363636363638,52.897368421052626,28.05083612040134
38.314705882352946,15.742424242424242,52.53947368421053,27.78227424749164
37.96932773109244,15.56590909090909,52.22719298245614,27.582943143812713
37.69873949579832,15.38560606060606,52.00964912280701,27.40501672240802
38.38991596638655,15.48409090909091,52.846491228070164,27.61404682274247
41.550000000000004,17.153030303030302,56.050877192982455,29.55317725752509
44.85168067226891,19.460606060606057,59.194736842105264,31.94080267558528
47.72436974789917,21.579545454545453,61.76403508771929,34.0438127090301
49.923949579831934,23.28409090909091,63.64649122807018,35.7294314381271
51.544117647058826,24.528030303030302,64.94035087719298,36.95785953177258
52.58403361344538,25.19393939393939,65.70526315789473,37.69632107023411
52.976470588235294,25.223484848484848,65.89298245614034,37.843812709030104
52.49159663865546,24.329545454545453,65.40350877192984,37.20133779264214
