Cluster 0,Cluster 1,Cluster 2,Cluster 3
53.4,24.95,64.8,34.8
49.349999999999994,23.0,61.7,33.0
46.55,21.55,58.4,31.8
45.2,20.4,56.55,30.8
44.05,19.85,55.25,30.0
43.05,19.25,54.099999999999994,29.3
42.150000000000006,18.799999999999997,52.95,28.8
41.349999999999994,18.3,52.400000000000006,28.3
40.45,17.95,51.7,27.8
40.05,17.65,51.2,27.3
39.2,17.5,50.6,26.8
38.6,17.15,50.2,26.4
38.05,16.9,49.85,26.2
37.8,16.5,49.6,25.8
37.3,16.35,49.3,25.5
38.0,16.5,50.4,25.9
41.45,17.95,54.2,28.5
45.1,20.7,57.4,30.9
48.349999999999994,23.35,60.349999999999994,33.0
50.7,24.8,62.599999999999994,34.6
52.6,26.75,64.25,35.7
54.1,27.45,66.1,36.4
55.05,27.450000000000003,66.6,36.6
55.0,26.85,66.44999999999999,36.1
53.4,25.0,65.05,34.9
49.55,23.25,61.95,33.1
46.7,21.7,58.7,32.0
45.1,20.45,56.75,31.0
44.05,19.75,55.45,30.0
43.2,19.15,54.2,29.5
42.25,18.6,53.0,28.8
41.4,18.299999999999997,52.2,28.3
40.6,17.9,51.75,27.7
40.0,17.65,51.150000000000006,27.3
39.4,17.4,50.650000000000006,26.9
38.7,17.1,50.1,26.4
38.150000000000006,16.8,49.6,26.2
37.650000000000006,16.45,49.4,25.9
37.349999999999994,16.200000000000003,49.1,25.7
37.9,16.45,50.3,26.0
41.35,17.95,54.3,28.5
45.1,20.65,57.7,31.0
48.45,23.15,60.7,33.0
50.6,24.95,62.849999999999994,34.7
52.6,26.9,64.6,35.9
54.2,27.4,66.2,36.5
55.2,27.55,66.55,36.7
55.3,26.8,66.35,36.3
53.75,25.0,65.30000000000001,35.1
49.8,23.3,62.25,33.2
46.849999999999994,21.9,58.849999999999994,32.1
45.3,20.65,56.8,31.0
44.2,19.85,55.599999999999994,30.3
43.2,19.3,54.45,29.6
42.45,18.9,53.2,28.9
41.6,18.5,52.5,28.4
40.8,18.1,51.95,27.9
40.1,17.799999999999997,51.349999999999994,27.4
39.45,17.5,50.849999999999994,27.0
38.9,17.3,50.2,26.6
38.349999999999994,16.9,49.95,26.3
37.8,16.55,49.8,26.1
37.55,16.2,49.5,25.8
38.1,16.4,50.650000000000006,26.1
41.45,18.2,54.5,28.7
45.4,20.9,58.2,31.2
48.7,23.45,61.0,33.3
51.0,25.2,63.15,35.0
52.8,26.95,65.15,36.2
54.349999999999994,27.4,66.30000000000001,36.8
55.5,27.65,66.75,37.0
55.6,27.049999999999997,66.5,36.6
54.099999999999994,25.45,65.55,35.2
50.150000000000006,23.45,62.6,33.3
47.0,21.95,59.1,32.3
45.45,20.65,57.150000000000006,31.1
44.5,19.9,55.8,30.4
43.349999999999994,19.3,54.75,29.5
42.7,18.799999999999997,53.65,28.9
41.8,18.450000000000003,52.85,28.4
41.05,18.15,52.25,27.8
40.25,17.85,51.7,27.4
39.75,17.4,51.0,26.9
39.1,17.25,50.650000000000006,26.5
38.650000000000006,16.9,50.3,26.2
38.05,16.55,50.1,25.9
37.75,16.2,49.8,25.6
38.3,16.4,50.8,26.1
41.7,18.25,54.7,28.7
45.5,20.85,58.35,31.2
48.95,23.3,61.0,33.4
51.3,25.15,63.2,35.1
53.0,26.9,65.15,36.3
54.4,27.5,66.35,36.9
55.5,27.7,67.0,37.2
55.7,27.1,66.75,36.8
54.150000000000006,25.5,65.55,35.4
50.2,23.25,62.6,33.4
47.2,22.0,59.25,32.3
45.7,20.7,57.2,31.1
44.650000000000006,19.9,55.8,30.2
43.55,19.35,54.8,29.5
42.75,18.799999999999997,53.75,28.9
42.0,18.45,52.849999999999994,28.3
41.2,18.1,52.4,27.7
40.45,17.8,51.8,27.3
39.650000000000006,17.5,51.1,26.9
39.150000000000006,17.2,50.7,26.5
38.7,16.8,50.4,26.2
38.1,16.55,50.2,25.9
37.75,16.1,49.9,25.6
38.45,16.3,51.05,26.0
41.95,18.35,54.75,28.7
45.55,20.8,58.349999999999994,31.1
49.05,23.1,61.0,33.4
51.45,25.05,63.2,35.0
53.05,26.65,65.05000000000001,36.3
54.3,27.25,66.35,37.0
55.349999999999994,27.65,67.0,37.3
55.55,27.2,66.75,36.9
54.2,25.45,65.6,35.5
50.2,23.1,62.5,33.4
47.349999999999994,21.85,59.349999999999994,32.1
45.849999999999994,20.55,57.2,31.1
44.75,19.700000000000003,55.95,30.3
43.599999999999994,19.25,54.8,29.5
42.849999999999994,18.950000000000003,53.9,28.8
42.0,18.55,53.05,28.2
41.2,18.2,52.650000000000006,27.7
40.5,17.9,51.95,27.2
39.7,17.65,51.4,26.8
39.25,17.25,50.95,26.4
38.75,16.9,50.6,26.0
38.150000000000006,16.65,50.4,25.8
37.8,16.35,50.150000000000006,25.5
38.6,16.5,51.2,25.9
42.15,18.25,54.8,28.6
45.75,20.9,58.2,31.1
48.95,23.049999999999997,61.0,33.5
51.4,25.1,63.25,35.1
53.1,26.45,65.05000000000001,36.3
54.3,27.25,66.55,37.2
55.150000000000006,27.9,67.15,37.6
55.2,27.45,66.9,37.1
53.95,25.65,65.80000000000001,35.7
50.150000000000006,23.2,62.7,33.6
47.45,21.8,59.5,32.2
46.1,20.65,57.4,31.2
