station _1,station _10,station _11,station _12,station _13,station _14,station _15,station _16,station _17,station _18,station _19,station _2,station _20,station _21,station _22,station _23,station _24,station _25,station _26,station _27,station _28,station _29,station _3,station _30,station _31,station _32,station _33,station _34,station _35,station _36,station _37,station _38,station _4,station _5,station _6,station _7,station _8,station _9
24.22222222222221,17.72222222222222,18.61111111111111,12.999999999999998,14.5,18.38888888888889,21.83333333333333,15.22222222222222,14.222222222222223,19.444444444444443,15.777777777777777,25.38888888888889,25.11111111111111,16.88888888888889,23.77777777777777,15.38888888888889,10.833333333333334,12.166666666666666,25.27777777777778,24.22222222222221,18.61111111111111,25.166666666666664,22.666666666666664,25.222222222222225,17.666666666666664,21.83333333333333,12.555555555555555,25.83333333333333,19.61111111111111,11.833333333333332,14.27777777777778,19.33333333333333,18.33333333333333,17.22222222222222,19.77777777777777,17.72222222222222,19.27777777777778,21.666666666666668
25.944444444444446,17.5,18.33333333333333,12.666666666666664,14.444444444444445,17.333333333333336,21.944444444444443,14.944444444444445,15.555555555555555,17.72222222222222,15.111111111111112,26.38888888888889,24.05555555555556,16.333333333333332,22.333333333333336,16.11111111111111,10.666666666666668,12.055555555555555,25.33333333333333,26.11111111111111,19.88888888888889,25.27777777777778,21.77777777777778,23.666666666666664,17.444444444444443,24.0,12.5,24.33333333333333,19.88888888888889,11.722222222222223,13.88888888888889,20.222222222222225,19.166666666666668,17.055555555555557,19.72222222222222,17.5,19.55555555555556,21.5
26.72222222222221,17.166666666666664,18.22222222222222,12.388888888888888,15.277777777777777,16.77777777777778,21.611111111111114,14.888888888888888,16.61111111111111,15.777777777777777,14.833333333333334,26.77777777777778,22.61111111111111,15.88888888888889,20.611111111111107,17.22222222222222,10.555555555555555,12.944444444444445,25.11111111111111,27.111111111111107,20.666666666666668,25.11111111111111,21.333333333333336,22.5,17.388888888888886,24.88888888888889,12.388888888888888,21.944444444444443,20.0,11.722222222222223,13.666666666666668,21.11111111111111,20.33333333333333,17.055555555555557,19.833333333333336,17.333333333333336,20.33333333333333,21.333333333333336
27.05555555555556,16.833333333333332,18.05555555555556,12.166666666666666,16.833333333333332,16.333333333333332,20.72222222222222,14.833333333333334,17.555555555555557,15.055555555555555,14.666666666666666,26.83333333333333,20.72222222222222,15.333333333333334,19.72222222222222,18.33333333333333,10.444444444444445,13.666666666666668,24.5,27.333333333333336,21.166666666666664,24.833333333333336,21.11111111111111,22.05555555555556,17.388888888888886,24.77777777777777,13.61111111111111,19.33333333333333,19.77777777777777,12.833333333333334,13.944444444444445,21.55555555555556,21.72222222222221,18.61111111111111,20.83333333333333,17.166666666666664,21.611111111111114,21.166666666666664
27.111111111111107,16.666666666666668,17.83333333333333,12.0,17.77777777777778,15.944444444444446,19.33333333333333,15.555555555555555,18.166666666666668,14.77777777777778,14.444444444444445,26.611111111111114,18.833333333333336,15.055555555555555,18.77777777777777,19.5,11.166666666666668,14.27777777777778,23.666666666666664,27.27777777777777,21.55555555555556,24.22222222222221,20.944444444444446,21.72222222222221,18.88888888888889,24.611111111111107,15.38888888888889,17.77777777777778,19.27777777777778,14.27777777777778,14.611111111111107,21.55555555555556,22.5,20.500000000000004,22.166666666666668,17.27777777777778,22.722222222222225,21.055555555555557
27.0,16.38888888888889,17.555555555555557,13.166666666666668,18.722222222222225,15.499999999999998,17.88888888888889,17.22222222222222,18.77777777777777,14.611111111111107,14.11111111111111,26.05555555555556,17.83333333333333,14.944444444444445,18.05555555555556,20.55555555555556,13.22222222222222,15.0,22.666666666666664,26.944444444444443,21.72222222222221,23.444444444444446,20.777777777777786,21.44444444444444,20.38888888888889,23.77777777777777,17.22222222222222,16.666666666666668,18.61111111111111,16.055555555555554,15.499999999999998,21.0,22.722222222222225,22.666666666666664,23.833333333333336,18.61111111111111,23.38888888888889,20.944444444444446
26.55555555555556,16.11111111111111,17.166666666666664,15.0,19.88888888888889,15.111111111111112,16.944444444444443,19.0,19.27777777777778,14.388888888888888,13.777777777777777,25.05555555555555,17.166666666666664,15.777777777777777,17.388888888888886,21.72222222222221,14.555555555555555,15.61111111111111,21.44444444444444,26.333333333333336,21.666666666666668,22.444444444444446,20.55555555555556,21.166666666666664,21.83333333333333,22.333333333333336,18.55555555555556,15.944444444444446,17.77777777777778,17.72222222222222,16.61111111111111,20.33333333333333,22.944444444444443,24.33333333333333,25.222222222222225,20.222222222222225,23.722222222222225,20.833333333333332
25.83333333333333,15.88888888888889,17.055555555555557,17.27777777777778,21.222222222222225,14.833333333333334,16.444444444444446,20.55555555555556,19.61111111111111,14.27777777777778,13.722222222222223,23.61111111111111,16.555555555555554,16.833333333333332,16.77777777777778,22.666666666666664,15.166666666666664,15.944444444444446,20.72222222222222,25.444444444444443,21.333333333333336,21.888888888888893,20.38888888888889,21.0,22.83333333333333,20.500000000000004,19.166666666666668,15.22222222222222,16.72222222222222,18.61111111111111,18.05555555555556,18.94444444444444,23.05555555555556,25.05555555555555,26.05555555555556,22.333333333333336,23.88888888888889,20.72222222222222
24.72222222222222,15.833333333333332,16.88888888888889,20.05555555555556,22.27777777777777,14.555555555555555,16.222222222222225,21.944444444444443,19.61111111111111,14.11111111111111,13.38888888888889,21.72222222222221,16.11111111111111,18.166666666666668,16.222222222222225,23.5,15.833333333333332,16.277777777777775,20.05555555555556,24.05555555555556,20.666666666666668,21.666666666666668,20.166666666666664,20.777777777777786,23.22222222222222,18.05555555555556,19.77777777777777,14.666666666666666,15.777777777777777,19.05555555555556,19.5,16.444444444444446,23.05555555555556,25.38888888888889,26.83333333333333,24.22222222222221,23.94444444444444,20.72222222222222
23.33333333333333,17.88888888888889,16.666666666666668,22.88888888888889,22.55555555555556,14.388888888888888,15.944444444444446,23.22222222222222,19.05555555555556,14.000000000000002,13.333333333333332,20.500000000000004,15.777777777777777,19.666666666666668,15.72222222222222,23.88888888888889,16.38888888888889,16.333333333333332,19.22222222222221,22.0,19.77777777777777,21.44444444444444,20.05555555555556,20.611111111111107,23.33333333333333,16.38888888888889,19.77777777777777,14.166666666666666,15.277777777777777,19.388888888888893,20.88888888888889,14.611111111111107,22.77777777777778,25.38888888888889,27.444444444444446,25.0,23.722222222222225,21.333333333333336
