station _1,station _10,station _11,station _12,station _13,station _14,station _15,station _16,station _17,station _18,station _19,station _2,station _20,station _21,station _22,station _23,station _24,station _25,station _26,station _27,station _28,station _29,station _3,station _30,station _31,station _32,station _33,station _34,station _35,station _36,station _37,station _38,station _39,station _4,station _40,station _41,station _42,station _43,station _44,station _45,station _46,station _47,station _48,station _49,station _5,station _50,station _51,station _52,station _53,station _54,station _55,station _56,station _57,station _58,station _59,station _6,station _60,station _61,station _62,station _63,station _64,station _65,station _66,station _67,station _68,station _69,station _7,station _70,station _71,station _72,station _73,station _74,station _75,station _76,station _8,station _9
4.777777777777779,11.166666666666668,9.333333333333332,2.999999999999999,13.555555555555554,11.722222222222223,4.222222222222223,6.277777777777776,5.055555555555556,3.055555555555556,12.5,9.333333333333332,3.277777777777777,6.333333333333332,14.888888888888888,10.777777777777777,3.777777777777776,11.11111111111111,14.888888888888888,4.777777777777779,3.333333333333333,15.72222222222222,7.222222222222222,7.88888888888889,21.666666666666668,0.0,4.61111111111111,10.111111111111112,2.999999999999999,20.944444444444446,1.888888888888888,-0.6666666666666663,2.444444444444444,3.333333333333333,2.1666666666666656,16.444444444444446,8.499999999999998,4.166666666666667,14.611111111111107,7.055555555555557,7.999999999999999,21.55555555555556,13.555555555555554,6.500000000000002,4.444444444444445,13.166666666666668,19.27777777777778,7.111111111111109,8.38888888888889,13.61111111111111,6.500000000000002,16.88888888888889,21.888888888888893,14.27777777777778,-0.944444444444444,12.444444444444445,-0.2777777777777778,22.38888888888889,9.055555555555554,3.2222222222222205,5.777777777777777,5.888888888888889,7.166666666666666,1.3333333333333326,5.444444444444443,6.0555555555555545,3.1666666666666683,9.77777777777778,11.38888888888889,8.277777777777777,1.9444444444444444,7.666666666666665,6.222222222222223,13.833333333333332,6.500000000000002,10.555555555555555
4.166666666666667,12.111111111111107,8.944444444444445,2.444444444444444,12.999999999999998,11.166666666666668,3.944444444444445,5.777777777777777,4.666666666666666,2.7777777777777777,12.833333333333334,8.944444444444445,2.999999999999999,6.833333333333331,15.666666666666668,11.222222222222223,3.277777777777777,11.61111111111111,14.666666666666666,4.388888888888888,2.944444444444443,15.333333333333334,6.722222222222223,6.77777777777778,22.166666666666668,-0.3888888888888885,5.888888888888889,9.5,2.333333333333335,21.05555555555556,1.3333333333333326,-0.944444444444444,1.9444444444444444,2.999999999999999,1.7777777777777792,15.333333333333334,10.944444444444446,3.6666666666666674,13.61111111111111,8.833333333333332,7.388888888888887,22.61111111111111,14.388888888888888,5.777777777777777,4.166666666666667,13.499999999999998,19.22222222222221,5.833333333333333,8.777777777777777,14.11111111111111,5.9444444444444455,15.38888888888889,21.611111111111114,15.22222222222222,-1.0555555555555547,12.88888888888889,-0.7222222222222227,21.611111111111114,8.666666666666668,2.555555555555556,5.611111111111112,5.611111111111112,7.277777777777779,1.0555555555555547,5.1111111111111125,5.444444444444443,2.7777777777777777,10.055555555555555,11.555555555555554,9.555555555555555,1.4444444444444453,7.333333333333335,5.7222222222222205,14.611111111111107,5.888888888888889,9.444444444444445
3.6666666666666674,12.833333333333334,8.61111111111111,2.000000000000001,12.5,10.555555555555555,3.6666666666666674,5.499999999999999,4.27777777777778,2.388888888888887,12.72222222222222,8.555555555555555,2.6111111111111125,7.111111111111109,16.444444444444446,11.61111111111111,2.944444444444443,11.555555555555554,14.27777777777778,4.000000000000002,2.6111111111111125,14.333333333333332,6.333333333333332,6.77777777777778,22.38888888888889,-0.6111111111111119,7.777777777777778,9.000000000000002,1.888888888888888,20.72222222222222,0.944444444444446,0.166666666666665,1.5000000000000016,2.722222222222221,1.4444444444444453,14.333333333333332,12.777777777777777,3.3888888888888897,12.88888888888889,10.0,6.833333333333331,23.38888888888889,14.888888888888888,5.222222222222221,3.888888888888889,13.38888888888889,18.55555555555556,4.722222222222222,9.11111111111111,14.27777777777778,5.611111111111112,12.5,21.11111111111111,15.88888888888889,-1.222222222222222,13.166666666666668,-1.0555555555555547,20.500000000000004,8.333333333333334,1.888888888888888,5.333333333333334,5.444444444444443,7.055555555555557,0.8333333333333333,4.722222222222222,5.0,2.444444444444444,9.944444444444445,11.11111111111111,10.833333333333334,0.9999999999999984,7.000000000000001,5.166666666666665,15.277777777777777,5.38888888888889,7.6111111111111125
3.2222222222222205,13.166666666666668,8.22222222222222,1.6111111111111105,12.166666666666666,10.0,3.8333333333333326,5.222222222222221,3.8333333333333326,2.1111111111111094,12.388888888888888,8.277777777777777,2.2222222222222223,7.111111111111109,16.944444444444443,11.444444444444445,2.6111111111111125,11.166666666666668,13.499999999999998,3.6666666666666674,2.2777777777777786,12.166666666666666,5.9444444444444455,11.222222222222223,22.166666666666668,-0.8888888888888896,9.555555555555555,8.499999999999998,1.1666666666666674,20.11111111111111,0.6666666666666682,1.888888888888888,1.1111111111111112,2.555555555555556,1.0555555555555547,13.499999999999998,14.000000000000002,2.944444444444443,12.333333333333334,10.88888888888889,6.222222222222223,23.94444444444444,15.166666666666664,4.61111111111111,3.611111111111111,13.055555555555555,17.666666666666664,4.000000000000002,9.333333333333332,14.000000000000002,5.1111111111111125,10.666666666666668,19.88888888888889,16.055555555555554,-1.0555555555555547,13.11111111111111,-1.277777777777778,18.666666666666664,7.999999999999999,1.3888888888888888,5.1111111111111125,5.499999999999999,6.555555555555554,0.7222222222222207,4.500000000000001,4.444444444444445,2.1666666666666656,9.444444444444445,10.333333333333334,12.055555555555555,0.6666666666666682,6.61111111111111,4.722222222222222,15.555555555555555,4.944444444444444,6.388888888888888
2.6111111111111125,13.277777777777777,7.999999999999999,1.3333333333333326,11.833333333333332,9.611111111111107,5.1111111111111125,5.055555555555556,3.611111111111111,1.833333333333332,11.555555555555554,8.111111111111112,2.055555555555557,6.888888888888888,17.166666666666664,11.055555555555555,2.388888888888887,10.277777777777777,11.722222222222223,3.444444444444446,1.9444444444444444,9.611111111111107,5.555555555555555,15.666666666666668,21.83333333333333,-0.3333333333333341,11.055555555555555,8.166666666666668,0.6666666666666682,19.55555555555556,1.0555555555555547,3.611111111111111,1.277777777777776,3.111111111111112,0.7222222222222207,13.055555555555555,15.0,2.6111111111111125,11.833333333333332,11.61111111111111,5.666666666666668,23.94444444444444,15.277777777777777,4.333333333333331,4.000000000000002,12.22222222222222,16.222222222222225,3.2222222222222205,9.555555555555555,13.38888888888889,4.722222222222222,9.77777777777778,17.88888888888889,16.055555555555554,1.1111111111111112,12.5,-0.8888888888888896,15.88888888888889,7.555555555555556,4.166666666666667,4.944444444444444,6.944444444444445,5.611111111111112,0.3888888888888904,4.722222222222222,4.166666666666667,1.9444444444444444,8.499999999999998,8.499999999999998,13.11111111111111,0.2777777777777778,6.888888888888888,4.388888888888888,15.72222222222222,4.500000000000001,5.333333333333334
2.5,13.055555555555555,7.999999999999999,1.6666666666666663,11.77777777777778,9.27777777777778,6.444444444444445,4.777777777777779,3.3888888888888897,1.555555555555554,10.166666666666664,8.499999999999998,3.1666666666666683,6.166666666666667,17.166666666666664,10.277777777777777,2.2777777777777786,8.61111111111111,9.833333333333334,4.777777777777779,2.7777777777777777,7.999999999999999,5.999999999999998,18.88888888888889,21.11111111111111,1.3888888888888888,12.22222222222222,8.055555555555555,0.166666666666665,18.444444444444446,3.2222222222222205,5.333333333333334,3.444444444444446,4.11111111111111,0.5555555555555556,12.444444444444445,15.777777777777777,2.388888888888887,11.38888888888889,11.833333333333332,5.444444444444443,23.55555555555556,14.833333333333334,4.000000000000002,5.833333333333333,10.777777777777777,13.555555555555554,2.722222222222221,9.611111111111107,12.611111111111112,4.333333333333331,8.88888888888889,14.611111111111107,15.555555555555555,3.111111111111112,11.500000000000002,1.3888888888888888,14.5,7.055555555555557,7.333333333333335,4.888888888888888,8.111111111111112,4.666666666666666,0.8333333333333333,6.555555555555554,3.944444444444445,2.1666666666666656,6.888888888888888,6.722222222222223,14.055555555555554,0.0,8.61111111111111,4.000000000000002,15.499999999999998,4.444444444444445,4.61111111111111
5.666666666666668,12.444444444444445,9.166666666666666,3.8333333333333326,12.88888888888889,8.88888888888889,7.666666666666665,5.055555555555556,3.777777777777776,1.3333333333333326,8.055555555555555,9.555555555555555,4.61111111111111,4.722222222222222,16.88888888888889,8.944444444444445,3.777777777777776,7.333333333333335,8.666666666666668,6.61111111111111,4.333333333333331,6.888888888888888,7.666666666666665,21.222222222222225,19.5,3.333333333333333,13.277777777777777,9.888888888888888,-0.2222222222222214,16.5,5.499999999999999,6.666666666666666,5.7222222222222205,5.38888888888889,2.666666666666665,11.944444444444445,16.38888888888889,3.111111111111112,10.944444444444446,11.833333333333332,7.88888888888889,22.77777777777778,14.11111111111111,3.6666666666666674,7.611111111111112,9.000000000000002,11.944444444444445,2.055555555555557,9.555555555555555,11.444444444444445,4.388888888888888,8.166666666666668,12.944444444444445,14.72222222222222,4.555555555555557,10.166666666666664,3.4999999999999982,13.555555555555554,6.666666666666666,9.666666666666666,5.555555555555555,9.27777777777778,4.055555555555554,2.5,8.555555555555555,5.38888888888889,3.444444444444446,5.833333333333333,5.666666666666668,14.77777777777778,-0.2777777777777778,10.388888888888893,3.777777777777776,14.833333333333334,5.499999999999999,4.000000000000002
8.166666666666668,11.277777777777777,10.333333333333334,5.888888888888889,14.333333333333332,8.61111111111111,8.777777777777777,6.722222222222223,5.333333333333334,1.1111111111111112,6.888888888888888,10.944444444444446,6.111111111111111,3.5555555555555545,16.166666666666668,7.999999999999999,5.444444444444443,6.388888888888888,7.88888888888889,8.277777777777777,5.999999999999998,5.777777777777777,9.666666666666666,23.000000000000004,15.61111111111111,5.277777777777778,14.000000000000002,12.5,-0.4999999999999992,13.944444444444445,7.555555555555556,7.777777777777778,8.055555555555555,6.61111111111111,4.777777777777779,11.38888888888889,16.88888888888889,4.333333333333331,10.833333333333334,11.444444444444445,10.111111111111112,21.55555555555556,12.388888888888888,4.555555555555557,8.88888888888889,7.999999999999999,11.11111111111111,4.666666666666666,9.388888888888888,10.166666666666664,6.222222222222223,7.277777777777779,12.444444444444445,13.22222222222222,5.666666666666668,9.444444444444445,5.277777777777778,12.611111111111112,6.555555555555554,11.38888888888889,7.722222222222221,10.277777777777777,3.333333333333333,3.944444444444445,10.166666666666664,7.388888888888887,4.777777777777779,5.1111111111111125,4.944444444444444,15.22222222222222,-0.6111111111111119,11.833333333333332,5.1111111111111125,13.277777777777777,6.888888888888888,3.444444444444446
10.277777777777777,9.611111111111107,11.555555555555554,7.666666666666665,16.055555555555554,9.27777777777778,9.72222222222222,8.22222222222222,6.833333333333331,0.9999999999999984,5.999999999999998,12.27777777777778,7.333333333333335,2.722222222222221,15.111111111111112,7.111111111111109,7.111111111111109,5.7222222222222205,7.222222222222222,9.888888888888888,7.388888888888887,5.1111111111111125,11.77777777777778,24.22222222222221,12.0,7.000000000000001,14.611111111111107,14.666666666666666,-0.3333333333333341,12.444444444444445,9.11111111111111,8.444444444444446,10.166666666666664,7.611111111111112,6.722222222222223,10.999999999999998,16.944444444444443,6.0555555555555545,12.055555555555555,10.555555555555555,12.333333333333334,19.388888888888893,10.0,6.61111111111111,10.0,7.055555555555557,10.388888888888893,8.055555555555555,9.222222222222223,9.27777777777778,8.166666666666668,6.555555555555554,12.055555555555555,11.055555555555555,6.333333333333332,8.88888888888889,6.666666666666666,11.944444444444445,8.88888888888889,12.944444444444445,8.88888888888889,11.055555555555555,2.944444444444443,5.277777777777778,11.444444444444445,9.388888888888888,6.166666666666667,4.61111111111111,4.388888888888888,15.61111111111111,-0.4999999999999992,13.11111111111111,6.944444444444445,11.11111111111111,8.333333333333334,2.999999999999999
12.0,8.61111111111111,12.555555555555555,9.11111111111111,17.555555555555557,10.88888888888889,10.499999999999998,9.666666666666666,8.111111111111112,1.9444444444444444,5.222222222222221,13.444444444444446,8.333333333333334,2.055555555555557,14.055555555555554,6.444444444444445,8.555555555555555,4.944444444444444,6.666666666666666,11.055555555555555,8.499999999999998,4.555555555555557,13.333333333333332,25.11111111111111,10.0,8.277777777777777,14.77777777777778,16.166666666666668,1.0555555555555547,11.500000000000002,10.333333333333334,8.833333333333332,11.944444444444445,8.499999999999998,8.277777777777777,10.88888888888889,16.61111111111111,7.722222222222221,13.666666666666668,8.833333333333332,14.555555555555555,16.5,8.444444444444446,8.444444444444446,10.999999999999998,6.277777777777776,9.611111111111107,10.611111111111112,9.000000000000002,8.499999999999998,9.888888888888888,5.833333333333333,11.77777777777778,9.888888888888888,6.944444444444445,8.277777777777777,7.999999999999999,11.222222222222223,11.055555555555555,14.27777777777778,9.944444444444445,11.833333333333332,2.555555555555556,6.444444444444445,12.5,11.055555555555555,7.388888888888887,4.166666666666667,3.777777777777776,15.61111111111111,0.6666666666666682,14.27777777777778,8.61111111111111,9.888888888888888,9.666666666666666,2.5
