Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8
87.99920772946858,129.16744615384616,35.66598855807086,39.9376999316473,217.51664199814985,54.8232126984127,46.28502183713722,109.3280252252252,68.6786135895676
84.55986956521738,126.80444615384614,34.34408464566929,39.5121052631579,216.99910268270116,53.701635555555555,46.02212806424345,107.88964684684684,67.61728323038204
80.76866183574879,125.78135384615383,33.21392716535432,39.20326384142173,215.19421831637374,52.913234285714296,45.69760848126233,106.43310630630631,66.86125829329674
77.90595652173913,122.86684615384618,32.21164800688977,38.74457963089542,213.5798334875115,52.440104126984124,45.18458368554523,104.6771171171171,65.90411919469229
75.27018357487924,121.72935384615383,31.56196296751969,38.05620642515379,211.67662349676223,51.97831428571429,44.74388841927303,103.45458378378379,65.22378975062915
73.22943478260869,120.13544615384615,30.595516117125975,38.22068010936433,210.96943570767812,51.459776507936496,44.40606790645253,102.55143063063062,64.63552962708762
71.73387922705314,119.85778461538459,29.91995509350394,38.08673957621326,210.01603145235893,50.88557714285714,44.32757748661595,101.39664144144145,63.863194921070686
71.52599516908212,120.22646153846152,29.458740157480317,37.933588516746404,208.65288621646627,50.53211746031746,44.32939067342913,100.66094414414415,63.69745710363761
75.4558888888889,116.47158461538461,33.05602300688976,38.47016404647984,208.59825161887147,50.92626603174604,45.199866863905335,105.0878846846847,67.31429078014183
88.99184541062802,108.78315384615384,39.309576156496064,40.796930963773065,217.72322849213694,50.90561079365079,47.75244012397858,110.81745225225225,71.64205444978266
103.2260338164251,103.23835384615386,45.17617064468504,41.5838140806562,238.82508788159106,51.37975428571427,47.96673570019724,109.21732252252254,70.76627430793869
112.59951690821255,100.54984615384613,48.749525098425195,40.981596035543404,257.63278445883446,52.7153326984127,47.851799802761334,104.71191711711711,69.55827499428048
117.07069082125604,97.61938461538462,49.08520607775591,39.996619958988376,265.7268732654949,54.56679936507936,48.07496689208227,99.40361441441442,68.20897735072066
116.84796135265702,95.85021538461538,47.70439960629922,38.978920027341076,264.93467160037,56.42273079365079,48.13136869540716,93.99307387387385,67.34241592312972
114.12854106280194,94.19404615384614,45.31559977854331,37.42587833219412,261.8384736355227,58.13133714285715,48.11130177514793,88.78505225225226,66.58112674445208
109.73298550724638,93.55015384615385,42.73779527559055,36.44464114832535,259.6590194264569,59.31926412698414,47.51718371372217,83.88873873873874,66.32836879432622
103.58436714975845,93.15618461538463,39.853980684055124,34.876995898838004,252.9369380203515,60.35055999999999,47.33398210763595,79.94301981981982,65.95956188515214
87.09335748792267,94.61644615384616,37.34881336122048,32.43327409432673,235.98999074930623,60.47945714285713,45.33451887855734,77.78503783783785,66.51477121940059
76.96303381642514,99.0334153846154,33.36025344488189,31.453226247436778,222.75906567992592,54.52822857142858,42.667869822485216,76.28766486486488,63.13517844886753
71.68647826086959,99.42006153846154,29.94306102362205,32.33841421736158,218.47868640148008,50.52938412698411,42.39861228515075,76.723809009009,60.03644474948524
67.56862318840581,100.36381538461538,27.59796690452756,32.535933014354065,215.87061054579087,49.01530984126985,42.3536707523246,78.03393873873873,58.199757492564636
63.58719323671497,101.32941538461537,26.038494094488186,32.832887901572114,214.36818686401483,48.22674603174603,42.08840095801635,78.32112792792793,56.474066575154424
61.15899516908214,100.69546153846153,25.072773129921256,32.76951469583048,213.4619796484736,47.522928888888885,42.0410495914342,78.40901981981983,55.67736559139785
59.01540096618357,102.13175384615384,23.979879429133856,32.990191387559804,213.50719703977796,46.972584126984124,42.08405184559032,78.09611891891893,55.25051933196064
56.826956521739135,102.44333846153847,23.346454232283463,33.4053041695147,212.21013876040706,46.37642222222222,41.80452380952381,77.36716036036037,55.031074124914205
55.156734299516906,102.40406153846153,22.610688361220472,33.67380041011619,212.57289546716007,45.77609650793652,42.06224499859115,77.0280108108108,54.702311827957
53.0110338164251,104.44461538461539,22.011966043307087,34.32147641831852,212.08737280296026,45.47872317460319,42.172020287404905,76.58567567567567,55.02490505605124
