Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5
45.46495726495726,30.680769230769233,59.89508196721311,39.46010638297872,10.01,19.51818181818182
44.81282051282051,30.28803418803419,59.42131147540985,38.87659574468085,9.935,19.1369696969697
44.24444444444444,29.947863247863246,58.99508196721312,38.36702127659574,9.915000000000001,18.814545454545456
43.75299145299146,29.63034188034188,58.61147540983606,37.89468085106383,9.86,18.536363636363635
43.299145299145295,29.32564102564103,58.268852459016394,37.44468085106383,9.89,18.283636363636365
42.876923076923084,29.056837606837608,57.97049180327869,37.04893617021277,9.855,18.046666666666667
42.51282051282051,28.855555555555554,57.71639344262296,36.72659574468085,9.83,17.855757575757575
42.247008547008555,28.68504273504273,57.53770491803278,36.452659574468086,9.879999999999999,17.667272727272728
43.05042735042734,28.846581196581198,58.316393442622946,37.10851063829787,9.860000000000001,17.87878787878788
46.28632478632479,30.644017094017094,61.31803278688525,40.25,10.3,19.89939393939394
49.69658119658121,32.873504273504274,64.15573770491802,43.501595744680856,10.89,22.555151515151515
52.669230769230765,34.85,66.38196721311475,46.28776595744681,11.59,24.91151515151515
54.98632478632479,36.46111111111111,67.93278688524592,48.422340425531914,12.5,26.72909090909091
56.70769230769231,37.641452991452994,68.89836065573769,49.962765957446805,13.4,28.01818181818182
57.84017094017096,38.37820512820513,69.40491803278688,50.927659574468095,13.895,28.698787878787886
58.338461538461544,38.543162393162405,69.3688524590164,51.242553191489364,13.934999999999999,28.706060606060607
57.987179487179475,37.952564102564104,68.77540983606558,50.670212765957444,13.564999999999998,27.734545454545454
56.134188034188035,36.25213675213675,67.38524590163935,48.486702127659576,12.795,25.5369696969697
52.96153846153846,34.60940170940171,64.98524590163935,45.708510638297874,12.189999999999998,23.680606060606063
50.697435897435895,33.51538461538462,63.337704918032784,43.84468085106383,11.795,22.509090909090908
49.20512820512821,32.746153846153845,62.454098360655735,42.611702127659576,11.53,21.696969696969695
48.04444444444446,32.10811965811966,61.69508196721312,41.653191489361696,11.350000000000001,21.026666666666664
47.085470085470085,31.55982905982906,61.06393442622951,40.83510638297872,11.185,20.489696969696972
46.2957264957265,31.076068376068378,60.529508196721316,40.12606382978723,11.09,20.008484848484848
45.63589743589745,30.656410256410258,60.03934426229508,39.486702127659576,11.010000000000002,19.618181818181817
44.97350427350428,30.263247863247866,59.56885245901639,38.905851063829786,10.93,19.235151515151514
44.39316239316239,29.925641025641028,59.14262295081967,38.387234042553196,10.875000000000004,18.903636363636362
43.89999999999999,29.60726495726496,58.75901639344262,37.921276595744686,10.845000000000002,18.62
43.44358974358974,29.30213675213675,58.40819672131147,37.46595744680851,10.84,18.364242424242423
43.03589743589743,29.037179487179486,58.114754098360656,37.07553191489362,10.799999999999999,18.12242424242424
42.664957264957266,28.83717948717949,57.84098360655738,36.75212765957447,10.77,17.938181818181818
42.39829059829059,28.67222222222222,57.6688524590164,36.48297872340425,10.790000000000001,17.73393939393939
43.2111111111111,28.832478632478633,58.42786885245901,37.14202127659574,10.77,17.94606060606061
46.44786324786325,30.622649572649568,61.475409836065566,40.28882978723405,11.21,19.98
49.86239316239316,32.85683760683761,64.33114754098361,43.56010638297873,11.825,22.652121212121212
52.85128205128205,34.84444444444445,66.58688524590164,46.36382978723405,12.53,25.0369696969697
