Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5
33.022813144709694,32.854006272697255,99.82814207650271,41.581662020707704,157.92305263157894,21.91381374722838
32.40405835543766,33.049641612560066,97.29237158469944,40.98714984639891,158.76660526315789,21.846856614929788
31.783869731800763,33.164995414694985,94.76347540983608,40.57516327227216,156.95923684210527,21.875031042128604
31.233202180960806,33.23233722167198,92.29736612021858,40.13077369439072,154.62463157894734,21.72927937915743
31.01767167698202,33.40569164740838,90.08884699453552,39.787190806690184,154.50305263157892,21.774913525498892
30.225755968169764,33.73842944132644,88.21944808743169,39.74796677665263,154.78365789473682,21.797016260162604
29.934403183023868,34.04531235097759,86.4040601092896,39.87714984639891,153.73484210526314,21.935652623798966
29.579064249926322,34.3748396977367,84.9677213114754,40.284752247127095,153.45642105263158,21.863556541019957
31.40045240200413,34.60198396977367,88.38572677595627,46.102387074752535,153.96884210526315,23.15070583887657
32.87170792808724,36.104363192839585,96.83150273224045,53.92679144385028,154.4368421052631,27.726036215816706
33.7203330386089,36.92049668023917,98.7895081967213,58.44154824212084,155.87989473684212,32.964073909830006
33.96628647214854,37.24190987124464,96.62016939890712,59.87252332461031,161.08831578947368,36.75334220251293
33.74567344532861,37.10032665712923,93.98290710382516,58.22505973375811,166.09368421052633,38.572319290465636
33.187785145888604,37.05359616301677,90.59549726775954,54.804916372738646,167.23473684210524,39.09417960088692
32.119837901562036,36.62883624958732,86.89747540983605,50.627893958357035,164.77102631578947,38.140364375461935
30.960145888594162,35.95937364733501,83.06418032786883,46.748019114802595,165.51713157894739,36.66849963045085
29.283713527851457,34.77074447012215,79.49788524590164,42.589803163044714,163.68344736842107,33.988738359201776
27.293648688476274,31.71855764645465,76.1722786885246,37.39666714074411,158.99418421052633,27.683685883222473
23.91273209549072,29.44600564909578,72.10161202185795,36.67778814427125,155.28726315789473,22.017670362158164
21.408010610079575,29.12062066688676,69.32605464480874,36.49072021845488,155.22471052631576,20.812538802660754
20.191180371352782,28.94206668867613,67.68885792349727,35.90948799635909,156.18115789473686,20.103710273466373
19.470421455938695,28.890792157294303,65.65280874316939,35.353946979178524,157.08578947368417,19.805382113821143
19.293149130562927,29.034087524302112,63.883344262295076,35.01116736830129,158.25713157894742,19.620563932002955
18.912653993516063,29.203373317193062,62.1014480874317,34.764290306064396,162.52726315789477,19.946878787878788
18.541631299734746,29.373370749422257,60.17442622950818,34.24479548299011,164.2714736842105,19.940399113082037
18.520585027998823,29.8634503503173,58.860846994535514,34.10996558197747,167.30431578947366,20.214976348854396
18.532539050987328,30.243374050841858,57.513153005464474,34.204435089316185,168.10513157894738,20.614376940133038
18.652586206896558,30.608230255676606,56.21379234972678,34.1221117305723,169.04049999999998,20.923317073170733
18.93127320954906,31.102012582076952,55.24009836065573,34.22771191261805,171.85410526315786,21.483164818920915
18.82232095490716,31.740371409706178,54.29127868852459,34.47576174763909,174.36000000000004,21.928213599408725
19.046606248157968,32.31410531528557,53.66045901639344,34.91780293548754,175.8864210526316,22.45566740576497
19.20103153551429,32.90046971864568,53.07784699453551,35.71232904767322,177.91463157894736,22.82749963045085
21.07444444444444,33.21507795018524,56.763043715847,41.727369154625094,181.56536842105265,24.465060606060607
21.87199970527557,34.64579380800411,63.69821857923498,49.200997553760374,183.21042105263157,29.148560975609755
22.005987326849393,35.30907321815047,64.43251366120218,53.31556576402321,186.7282894736842,34.24714486326682
21.55545092838197,35.459132093466856,61.77149180327868,54.381358516327225,193.08852631578947,37.79210051736881
20.89271146478044,35.35321888412017,58.45486885245903,52.63586841506428,198.59355263157894,39.41978048780488
20.18879310344827,35.30909797879756,55.04870491803277,49.06090653089088,199.73252631578944,39.96229120473023
19.091982021809606,34.94729778804886,51.62779234972676,44.91767294345203,197.97186842105262,39.0511064301552
18.10234453286177,34.46441895014856,48.823060109289614,41.344415462509964,200.97747368421054,37.728377679231336
17.010835543766582,33.63642658009611,46.419628415300544,37.56830014791216,203.09273684210527,35.413242424242426
16.045689655172417,31.045191482337405,45.005841530054646,33.18344862896803,202.18155263157897,29.87127494456763
14.344537282640735,29.22859341183376,43.76384699453552,33.46171663442941,202.7373421052632,24.74621359940872
13.084183613321542,29.298374417666263,42.944874316939895,34.05268489020366,206.62407894736845,24.074563932002956
12.87050103153551,29.505906056270867,42.57812568306011,34.15438019114803,210.7195789473684,23.862011825572804
12.97579575596817,29.806172921022707,41.988612021857925,34.06285129138696,214.342,23.997976348854397
13.585066312997345,30.21992388393676,41.537092896174855,34.19630902264195,218.44726315789475,24.27962823355506
13.922941349837897,30.74900498881186,41.147322404371586,34.31357236318125,225.47936842105264,24.997740576496675
14.274244031830237,31.15673086093687,40.27094535519125,34.20832404141541,229.9289210526316,25.295898004434587
14.904283819628649,31.9236720956678,40.15084153005464,34.435480714529525,234.9531315789474,25.94088913525499
15.629952844090774,32.59193664942592,39.77003825136612,34.74426783479349,238.61168421052628,26.703423503325943
16.395903330386087,33.17817413154323,39.56550819672132,34.96202156104221,242.3840789473684,27.404683665927568
17.332901562039492,33.96459722680753,39.66398907103825,35.40879821367618,247.58431578947372,28.261328898743535
17.73803860890068,34.75675066945453,39.97762295081966,35.98878911138923,253.02536842105263,29.097144863266816
18.594893899204248,35.56737702211951,40.28853551912569,36.78100011377859,256.9602894736842,29.867425720620847
19.218872679045088,36.34203073988481,40.76418032786884,37.90781744225737,261.2225263157894,30.560583887657053
21.460156203949307,36.81750999596493,44.48275956284153,44.02870747525316,267.6172631578948,32.67470583887657
