station _1,station _10,station _100,station _101,station _102,station _103,station _104,station _105,station _106,station _107,station _11,station _12,station _13,station _14,station _15,station _16,station _17,station _18,station _19,station _2,station _20,station _21,station _22,station _23,station _24,station _25,station _26,station _27,station _28,station _29,station _3,station _30,station _31,station _32,station _33,station _34,station _35,station _36,station _37,station _38,station _39,station _4,station _40,station _41,station _42,station _43,station _44,station _45,station _46,station _47,station _48,station _49,station _5,station _50,station _51,station _52,station _53,station _54,station _55,station _56,station _57,station _58,station _59,station _6,station _60,station _61,station _62,station _63,station _64,station _65,station _66,station _67,station _68,station _69,station _7,station _70,station _71,station _72,station _73,station _74,station _75,station _76,station _77,station _78,station _79,station _8,station _80,station _81,station _82,station _83,station _84,station _85,station _86,station _87,station _88,station _89,station _9,station _90,station _91,station _92,station _93,station _94,station _95,station _96,station _97,station _98,station _99
5.0,7.611111111111112,-0.4444444444444448,12.999999999999998,7.722222222222221,3.5555555555555545,4.333333333333331,11.666666666666666,3.333333333333333,13.444444444444446,6.500000000000002,10.555555555555555,5.7222222222222205,9.166666666666666,1.7777777777777792,3.444444444444446,16.444444444444446,11.333333333333332,18.38888888888889,23.166666666666668,9.666666666666666,1.3333333333333326,17.333333333333336,3.444444444444446,10.944444444444446,7.277777777777779,-0.7222222222222227,4.722222222222222,8.555555555555555,4.61111111111111,25.77777777777778,2.7777777777777777,12.611111111111112,5.0,9.944444444444445,8.277777777777777,2.944444444444443,14.27777777777778,0.4444444444444428,14.888888888888888,0.2222222222222214,9.72222222222222,1.222222222222224,4.388888888888888,21.944444444444443,4.888888888888888,-2.3888888888888893,5.777777777777777,4.055555555555554,-1.0000000000000004,1.0555555555555547,10.555555555555555,18.444444444444446,8.61111111111111,0.3888888888888904,12.166666666666666,24.0,15.0,7.999999999999999,10.944444444444446,1.222222222222224,8.277777777777777,15.277777777777777,2.2777777777777786,4.333333333333331,1.833333333333332,9.444444444444445,15.777777777777777,5.055555555555556,9.666666666666666,4.500000000000001,6.77777777777778,6.111111111111111,-0.2777777777777778,12.611111111111112,7.388888888888887,4.000000000000002,6.888888888888888,7.722222222222221,9.444444444444445,2.944444444444443,19.5,8.111111111111112,-2.555555555555556,12.88888888888889,23.444444444444446,0.166666666666665,0.8888888888888896,7.777777777777778,-0.4444444444444448,-0.2777777777777778,6.666666666666666,8.88888888888889,7.444444444444444,4.222222222222223,0.4999999999999992,2.7777777777777777,11.444444444444445,22.944444444444443,4.000000000000002,3.055555555555556,2.1111111111111094,1.3333333333333326,14.888888888888888,13.22222222222222,5.444444444444443,17.388888888888886
4.27777777777778,7.277777777777779,-0.7222222222222227,13.666666666666668,7.166666666666666,3.111111111111112,3.944444444444445,12.055555555555555,2.999999999999999,12.88888888888889,5.888888888888889,10.333333333333334,5.38888888888889,8.722222222222223,1.3888888888888888,3.055555555555556,17.22222222222222,10.72222222222222,18.444444444444446,23.77777777777777,9.5,0.944444444444446,17.83333333333333,4.444444444444445,10.72222222222222,6.722222222222223,-1.222222222222222,4.388888888888888,9.333333333333332,4.166666666666667,25.77777777777778,2.388888888888887,13.166666666666668,4.555555555555557,11.666666666666666,7.444444444444444,2.6111111111111125,13.88888888888889,0.166666666666665,15.111111111111112,-0.3333333333333341,10.22222222222222,1.888888888888888,3.611111111111111,21.83333333333333,4.555555555555557,-2.722222222222221,7.333333333333335,3.3888888888888897,-1.4999999999999996,0.6666666666666682,11.333333333333332,18.277777777777786,9.11111111111111,1.555555555555554,11.61111111111111,23.55555555555556,14.944444444444445,7.388888888888887,11.222222222222223,0.8888888888888896,9.27777777777778,15.72222222222222,3.1666666666666683,3.777777777777776,1.555555555555554,9.388888888888888,13.722222222222223,4.333333333333331,10.388888888888893,3.777777777777776,7.000000000000001,5.166666666666665,-0.6666666666666663,12.22222222222222,6.666666666666666,3.611111111111111,6.111111111111111,9.77777777777778,8.777777777777777,2.5,19.33333333333333,8.333333333333334,-2.9444444444444446,12.055555555555555,23.277777777777786,-0.2777777777777778,0.6666666666666682,7.055555555555557,-0.7222222222222227,-0.7222222222222227,8.38888888888889,8.111111111111112,9.5,3.8333333333333326,0.166666666666665,2.5,10.72222222222222,23.666666666666664,3.333333333333333,2.444444444444444,1.4444444444444453,1.1666666666666674,12.833333333333334,12.72222222222222,7.388888888888887,17.5
3.444444444444446,6.944444444444445,-0.944444444444444,14.444444444444445,6.61111111111111,2.722222222222221,3.5555555555555545,12.22222222222222,2.6111111111111125,12.444444444444445,5.38888888888889,9.72222222222222,5.0,8.333333333333334,1.1111111111111112,2.722222222222221,17.77777777777778,9.77777777777778,18.5,24.22222222222221,9.27777777777778,0.6666666666666682,18.111111111111107,5.222222222222221,10.388888888888893,6.333333333333332,-1.6111111111111105,4.555555555555557,9.888888888888888,3.8333333333333326,25.38888888888889,2.055555555555557,13.499999999999998,4.11111111111111,13.055555555555555,5.666666666666668,2.333333333333335,13.166666666666668,-0.166666666666667,14.944444444444445,-0.777777777777777,10.277777777777777,3.277777777777777,2.722222222222221,21.55555555555556,4.444444444444445,-3.055555555555556,8.38888888888889,2.7777777777777777,-2.000000000000001,0.3333333333333341,11.722222222222223,17.77777777777778,9.555555555555555,3.3888888888888897,10.88888888888889,22.83333333333333,14.555555555555555,6.833333333333331,11.055555555555555,0.5555555555555556,9.77777777777778,15.777777777777777,4.27777777777778,3.055555555555556,1.277777777777776,8.944444444444445,11.888888888888888,3.777777777777776,10.777777777777777,2.999999999999999,6.944444444444445,4.500000000000001,-1.0555555555555547,11.833333333333332,6.111111111111111,3.277777777777777,5.333333333333334,11.166666666666668,8.111111111111112,2.1111111111111094,19.0,8.22222222222222,-3.2222222222222223,10.111111111111112,22.83333333333333,-0.7222222222222227,0.4999999999999992,6.444444444444445,-0.8333333333333333,-1.0555555555555547,9.666666666666666,7.5,11.500000000000002,3.611111111111111,-0.166666666666667,2.333333333333335,10.111111111111112,24.05555555555556,2.666666666666665,1.888888888888888,0.8888888888888896,1.6111111111111105,11.555555555555554,12.166666666666666,9.11111111111111,17.5
2.722222222222221,6.666666666666666,-1.1666666666666674,14.833333333333334,6.222222222222223,2.444444444444444,3.2222222222222205,12.22222222222222,2.388888888888887,12.055555555555555,4.944444444444444,8.444444444444446,4.944444444444444,7.999999999999999,1.3888888888888888,2.5,18.277777777777786,8.722222222222223,18.166666666666668,24.444444444444443,9.72222222222222,0.5555555555555556,18.166666666666668,5.9444444444444455,10.166666666666664,5.888888888888889,-2.000000000000001,6.277777777777776,10.166666666666664,3.4999999999999982,24.5,1.7777777777777792,13.444444444444446,3.777777777777776,14.11111111111111,4.166666666666667,2.1111111111111094,11.666666666666666,0.4444444444444428,14.555555555555555,-1.1666666666666674,10.22222222222222,4.777777777777779,2.055555555555557,20.72222222222222,5.999999999999998,-3.2222222222222223,9.11111111111111,2.1666666666666656,-2.444444444444444,0.6666666666666682,11.833333333333332,17.055555555555557,9.77777777777778,5.38888888888889,10.277777777777777,21.5,13.88888888888889,6.222222222222223,10.611111111111112,0.2777777777777778,10.166666666666664,15.555555555555555,5.499999999999999,2.666666666666665,1.0555555555555547,7.999999999999999,10.555555555555555,3.8333333333333326,10.944444444444446,2.555555555555556,6.61111111111111,3.944444444444445,-1.3888888888888888,11.77777777777778,5.777777777777777,2.8888888888888906,4.777777777777779,12.333333333333334,7.666666666666665,1.6666666666666663,18.05555555555556,7.777777777777778,-3.5555555555555545,7.722222222222221,22.0,-1.0000000000000004,0.5555555555555556,5.777777777777777,-1.0000000000000004,-1.277777777777778,10.72222222222222,9.555555555555555,13.166666666666668,3.2222222222222205,-0.4444444444444448,2.1666666666666656,9.333333333333332,24.22222222222221,2.000000000000001,3.055555555555556,0.3888888888888904,3.722222222222224,10.72222222222222,11.666666666666666,10.333333333333334,17.11111111111111
2.1666666666666656,6.388888888888888,-0.944444444444444,15.0,5.666666666666668,2.2777777777777786,2.999999999999999,12.0,2.1111111111111094,12.0,4.500000000000001,6.333333333333332,6.111111111111111,7.555555555555556,3.444444444444446,2.2222222222222223,18.277777777777786,8.166666666666668,17.444444444444443,24.33333333333333,10.88888888888889,1.6666666666666663,17.944444444444443,6.388888888888888,9.833333333333334,6.111111111111111,-2.2777777777777786,8.22222222222222,10.055555555555555,3.1666666666666683,22.944444444444443,2.8888888888888906,13.333333333333332,3.444444444444446,14.944444444444445,3.333333333333333,2.000000000000001,10.0,2.1111111111111094,13.777777777777777,-1.5555555555555558,9.555555555555555,6.111111111111111,1.3333333333333326,19.111111111111114,7.944444444444443,-3.3888888888888897,9.77777777777778,1.6111111111111105,-2.7777777777777777,2.833333333333334,11.444444444444445,15.777777777777777,9.444444444444445,7.166666666666666,9.72222222222222,19.05555555555556,12.22222222222222,5.666666666666668,9.444444444444445,0.0555555555555563,10.166666666666664,15.055555555555555,6.555555555555554,2.333333333333335,0.944444444444446,6.333333333333332,9.388888888888888,6.111111111111111,10.777777777777777,1.888888888888888,5.7222222222222205,3.5555555555555545,-1.722222222222223,13.333333333333332,5.38888888888889,2.6111111111111125,6.333333333333332,13.11111111111111,7.166666666666666,1.3888888888888888,16.72222222222222,6.444444444444445,-3.888888888888889,6.500000000000002,20.55555555555556,-0.944444444444444,2.666666666666665,5.166666666666665,-0.8333333333333333,-0.8888888888888896,11.500000000000002,12.72222222222222,14.5,2.999999999999999,-0.2777777777777778,2.388888888888887,8.833333333333332,23.833333333333336,1.5000000000000016,6.388888888888888,-0.0555555555555563,5.333333333333334,9.833333333333334,11.444444444444445,11.277777777777777,16.333333333333332
6.166666666666667,7.222222222222222,0.8333333333333333,15.0,5.277777777777778,3.444444444444446,3.888888888888889,11.38888888888889,1.9444444444444444,13.277777777777777,4.444444444444445,5.0,7.555555555555556,8.333333333333334,5.38888888888889,2.2777777777777786,18.05555555555556,7.722222222222221,16.11111111111111,23.88888888888889,12.555555555555555,3.111111111111112,17.388888888888886,6.666666666666666,9.888888888888888,7.722222222222221,-2.2777777777777786,10.0,9.666666666666666,4.055555555555554,18.55555555555556,4.333333333333331,12.666666666666664,3.277777777777777,15.499999999999998,2.722222222222221,3.4999999999999982,9.000000000000002,3.777777777777776,12.0,-1.9444444444444444,8.666666666666668,7.222222222222222,0.944444444444446,15.111111111111112,9.888888888888888,-3.6666666666666674,10.055555555555555,0.944444444444446,-2.999999999999999,5.166666666666665,10.944444444444446,13.666666666666668,8.88888888888889,8.61111111111111,9.27777777777778,15.555555555555555,10.611111111111112,5.444444444444443,6.666666666666666,0.166666666666665,9.833333333333334,13.666666666666668,7.388888888888887,4.61111111111111,0.8333333333333333,5.333333333333334,8.61111111111111,8.277777777777777,10.111111111111112,4.27777777777778,4.000000000000002,3.111111111111112,-2.000000000000001,15.111111111111112,5.166666666666665,2.999999999999999,10.166666666666664,13.555555555555554,9.166666666666666,1.6111111111111105,14.666666666666666,4.222222222222223,-4.0,5.555555555555555,18.61111111111111,1.0555555555555547,4.666666666666666,5.555555555555555,1.3333333333333326,1.3888888888888888,12.055555555555555,15.88888888888889,15.277777777777777,2.666666666666665,1.555555555555554,3.777777777777776,8.333333333333334,23.22222222222222,4.333333333333331,8.833333333333332,-0.0555555555555563,6.61111111111111,9.333333333333332,11.166666666666668,11.944444444444445,14.833333333333334
10.333333333333334,8.444444444444446,2.722222222222221,14.555555555555555,4.944444444444444,5.055555555555556,5.166666666666665,10.111111111111112,3.055555555555556,14.72222222222222,5.499999999999999,4.166666666666667,8.88888888888889,9.888888888888888,7.000000000000001,4.166666666666667,17.666666666666664,7.166666666666666,14.666666666666666,22.944444444444443,14.055555555555554,4.61111111111111,16.5,6.666666666666666,11.055555555555555,9.333333333333332,-0.6111111111111119,11.500000000000002,8.722222222222223,5.222222222222221,14.333333333333332,5.777777777777777,11.222222222222223,4.166666666666667,15.72222222222222,2.2222222222222223,5.166666666666665,8.22222222222222,5.333333333333334,10.111111111111112,-2.2777777777777786,6.833333333333331,8.166666666666668,3.611111111111111,11.555555555555554,11.833333333333332,-3.944444444444445,10.055555555555555,0.5555555555555556,-3.166666666666666,7.277777777777779,9.888888888888888,12.166666666666666,7.555555555555556,9.611111111111107,9.333333333333332,13.555555555555554,9.27777777777778,7.88888888888889,5.444444444444443,2.2777777777777786,9.055555555555554,11.11111111111111,8.055555555555555,7.444444444444444,2.1111111111111094,4.500000000000001,7.722222222222221,10.22222222222222,9.000000000000002,7.611111111111112,2.8888888888888906,2.833333333333334,-2.333333333333333,16.833333333333332,7.166666666666666,4.833333333333335,13.833333333333332,13.444444444444446,12.611111111111112,4.388888888888888,12.5,2.999999999999999,-4.277777777777778,4.666666666666666,17.5,3.3888888888888897,6.277777777777776,8.61111111111111,3.3888888888888897,3.4999999999999982,12.055555555555555,18.94444444444444,15.944444444444446,2.388888888888887,3.722222222222224,5.222222222222221,7.999999999999999,21.666666666666668,7.444444444444444,10.72222222222222,2.444444444444444,7.611111111111112,8.722222222222223,11.500000000000002,12.5,13.444444444444446
13.61111111111111,9.833333333333334,4.444444444444445,13.666666666666668,5.277777777777778,6.333333333333332,6.555555555555554,8.38888888888889,4.777777777777779,16.222222222222225,6.888888888888888,3.5555555555555545,10.333333333333334,11.444444444444445,8.499999999999998,5.833333333333333,16.88888888888889,6.666666666666666,13.61111111111111,21.38888888888889,15.499999999999998,5.888888888888889,15.055555555555555,6.388888888888888,12.611111111111112,10.88888888888889,1.3333333333333326,12.666666666666664,7.166666666666666,6.444444444444445,11.77777777777778,6.944444444444445,9.444444444444445,5.38888888888889,15.777777777777777,1.7777777777777792,6.77777777777778,7.611111111111112,6.555555555555554,9.055555555555554,-1.888888888888888,5.222222222222221,9.000000000000002,7.777777777777778,9.555555555555555,13.22222222222222,-4.166666666666667,9.666666666666666,0.0,-3.2222222222222223,8.833333333333332,8.111111111111112,10.833333333333334,5.0,10.388888888888893,11.833333333333332,11.888888888888888,8.277777777777777,10.111111111111112,4.666666666666666,4.27777777777778,7.333333333333335,9.27777777777778,8.555555555555555,9.833333333333334,3.888888888888889,3.6666666666666674,7.055555555555557,12.0,6.77777777777778,10.111111111111112,2.1111111111111094,2.5,-2.666666666666667,18.38888888888889,9.444444444444445,6.666666666666666,16.333333333333332,12.999999999999998,15.166666666666664,6.888888888888888,10.999999999999998,2.000000000000001,-4.444444444444445,4.000000000000002,16.72222222222222,5.666666666666668,7.555555555555556,10.666666666666668,4.777777777777779,5.277777777777778,11.77777777777778,21.72222222222221,16.333333333333332,2.2777777777777786,5.555555555555555,6.333333333333332,10.055555555555555,19.111111111111114,9.77777777777778,12.333333333333334,4.777777777777779,8.333333333333334,8.277777777777777,13.38888888888889,12.72222222222222,12.5
15.666666666666668,11.222222222222223,5.777777777777777,12.166666666666666,7.277777777777779,7.555555555555556,7.777777777777778,7.222222222222222,6.444444444444445,17.61111111111111,8.333333333333334,2.999999999999999,11.38888888888889,12.611111111111112,9.555555555555555,7.222222222222222,15.444444444444445,6.166666666666667,12.944444444444445,18.61111111111111,16.61111111111111,6.888888888888888,13.61111111111111,5.666666666666668,13.88888888888889,12.27777777777778,2.999999999999999,13.499999999999998,6.0555555555555545,7.777777777777778,9.611111111111107,7.944444444444443,8.333333333333334,6.722222222222223,15.499999999999998,1.3333333333333326,8.277777777777777,7.000000000000001,7.444444444444444,8.277777777777777,-0.3333333333333341,4.388888888888888,9.444444444444445,10.777777777777777,8.22222222222222,14.333333333333332,-3.333333333333333,8.88888888888889,-0.3888888888888885,-3.3888888888888897,10.111111111111112,6.722222222222223,9.611111111111107,3.888888888888889,10.88888888888889,14.444444444444445,10.611111111111112,7.333333333333335,12.333333333333334,3.611111111111111,6.111111111111111,4.944444444444444,8.055555555555555,8.833333333333332,11.833333333333332,5.333333333333334,3.055555555555556,6.388888888888888,13.499999999999998,4.166666666666667,12.22222222222222,1.4444444444444453,2.8888888888888906,-2.8888888888888884,19.72222222222222,11.277777777777777,8.166666666666668,18.38888888888889,12.055555555555555,17.0,9.055555555555554,9.77777777777778,1.3333333333333326,-4.388888888888888,3.333333333333333,16.166666666666668,7.722222222222221,8.777777777777777,12.27777777777778,5.888888888888889,6.666666666666666,10.999999999999998,23.666666666666664,16.38888888888889,2.388888888888887,7.000000000000001,7.277777777777779,12.333333333333334,17.0,11.500000000000002,13.833333333333332,6.944444444444445,8.88888888888889,7.777777777777778,15.111111111111112,12.833333333333334,11.944444444444445
17.055555555555557,12.611111111111112,6.722222222222223,10.944444444444446,9.000000000000002,8.61111111111111,8.833333333333332,6.333333333333332,7.88888888888889,18.77777777777777,9.666666666666666,2.388888888888887,12.5,13.666666666666668,10.388888888888893,8.499999999999998,13.944444444444445,5.777777777777777,12.166666666666666,15.999999999999998,17.5,7.666666666666665,12.666666666666664,4.388888888888888,14.888888888888888,13.38888888888889,4.500000000000001,14.166666666666666,5.222222222222221,9.000000000000002,8.111111111111112,8.88888888888889,7.444444444444444,8.055555555555555,14.77777777777778,0.8333333333333333,9.5,6.500000000000002,8.22222222222222,7.555555555555556,1.222222222222224,3.722222222222224,9.77777777777778,12.88888888888889,7.000000000000001,15.166666666666664,-2.055555555555555,7.666666666666665,-0.6111111111111119,-2.3888888888888893,11.222222222222223,5.611111111111112,8.666666666666668,2.999999999999999,11.166666666666668,16.833333333333332,9.5,6.555555555555554,14.555555555555555,2.833333333333334,7.833333333333334,3.6666666666666674,6.722222222222223,8.666666666666668,13.444444444444446,6.77777777777778,2.444444444444444,5.7222222222222205,14.611111111111107,2.555555555555556,13.88888888888889,0.8888888888888896,4.722222222222222,-2.1666666666666656,20.83333333333333,12.777777777777777,9.333333333333332,19.833333333333336,9.888888888888888,18.444444444444446,10.833333333333334,8.722222222222223,0.6666666666666682,-4.611111111111112,2.722222222222221,15.72222222222222,9.27777777777778,9.666666666666666,13.777777777777777,6.555555555555554,7.999999999999999,9.222222222222223,24.88888888888889,16.055555555555554,4.27777777777778,8.333333333333334,7.944444444444443,14.555555555555555,15.61111111111111,13.055555555555555,15.055555555555555,8.777777777777777,9.222222222222223,7.388888888888887,16.666666666666668,12.666666666666664,11.444444444444445
