day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,day 90,Mean
109.27421875,110.19765625,111.21015624999998,112.36015625,113.7296875,115.61640625,118.6890625,122.0578125,123.62656249999998,124.08515624999998,123.828125,122.93515625,121.36874999999998,119.040625,116.00078125,112.45234375,108.53359375,104.69375,103.621875,103.79921875,104.0171875,104.4140625,104.87421874999998,105.28515625,105.8625,106.54765625,107.26718749999998,108.13828125,109.29609375,110.85625,113.1,116.30234375,118.30078125,118.95703125,118.7515625,117.89921875,116.46796875,114.25546875,111.25546875000002,107.7453125,103.75312499999998,100.51015625,100.21796874999998,100.46328125,100.61406250000002,100.8953125,101.23515625,101.7515625,102.37109375,103.05390625,103.84375,104.74531249999998,105.72500000000002,106.93671875,108.534375,111.05703124999997,113.4703125,114.10781249999998,113.82578125,112.96406249999998,111.47343750000005,109.44609375,106.69140625,103.43359375,100.03828125,98.58046875000002,98.71640625,99.17109375,99.54687499999996,99.91171874999998,100.29296875,100.66953125,100.915625,101.36640624999998,101.99921875,102.5296875,103.29375,104.3,105.68984375,107.65078125,109.6203125,110.24765625,110.02734375,109.15546874999995,107.80703124999998,106.03125,103.9484375,101.64453125,99.6859375,99.55703125,99.8859375,108.13317307692306
108.446875,109.25546875,110.13359375,111.12890625,112.24765625,113.634375,115.39765625,118.465625,121.9390625,123.44921875,123.91796875,123.60546875,122.621875,120.9578125,118.63984375,115.796875,112.3171875,108.3765625,104.47265624999996,103.41015625,103.565625,103.89921875000002,104.2796875,104.62499999999996,105.13203124999998,105.69296875,106.2828125,107.0484375,108.01171875,109.22734375,110.70546875,112.78515625,115.98828125,118.1828125,118.7921875,118.58359375,117.78046875,116.25625,114.0390625,111.103125,107.54140625,103.40937499999998,100.25,100.09921875,100.184375,100.4296875,100.690625,101.13984375,101.6984375,102.29999999999998,102.9953125,103.76328125,104.60703125,105.55625,106.68749999999996,108.2515625,110.84062500000002,113.15859375,113.8296875,113.6828125,112.83828125000002,111.45,109.37890624999996,106.61406250000002,103.40703125,100.01640625000002,98.52734375,98.85625,99.190625,99.50859375,99.86093749999998,100.2015625,100.39921875000002,100.80234375,101.39296874999998,101.80937500000005,102.43046875,103.26250000000002,104.3203125,105.6453125,107.47109375000002,109.4,110.09765625,109.84296875,109.0671875,107.82890625,106.2515625,104.26640624999996,102.10703125000003,100.01484374999998,99.69062500000004,108.1017857142857
107.728125,108.44140625,109.1953125,110.05625,111.0328125,112.1671875,113.43046875,115.2265625,118.296875,121.72421875,123.2765625,123.68828125000002,123.29843750000002,122.19765625,120.5546875,118.4578125,115.6765625,112.14765625,108.15234375,104.2234375,103.17421875,103.46171875,103.753125,104.01328125,104.47265625,104.96406249999998,105.4265625,106.0703125,106.93359375,107.96171874999996,109.09062500000002,110.4375,112.490625,115.85624999999996,118.01640625,118.6234375,118.465625,117.58046875,116.03828125,113.884375,110.8953125,107.23125,103.12265625,100.10078125000004,99.8296875,99.98359375000004,100.21875,100.60859374999998,101.10312499999998,101.63671875,102.2515625,102.9234375,103.65078125,104.46328125,105.32109375000002,106.44140625,108.096875,110.5734375,112.88125,113.6953125,113.559375,112.809375,111.37187500000002,109.29375,106.55078125,103.35546875,99.90078125,98.6578125,98.88984375,99.15390625,99.45625,99.76015625000002,99.93359375,100.29453125,100.83984375,101.19609375000002,101.73046875,102.41171874999996,103.31171875,104.2953125,105.48515625,107.3015625,109.26093749999998,109.91640625,109.76718750000003,109.10390625000002,108.03984375,106.56796875,104.72187499999998,102.42578125,100.11484375,108.06807177197801
107.1078125,107.71875,108.38359375,109.1234375,109.97734375,110.95625,111.98359374999998,113.27890625000002,115.08125,118.06796875,121.51484375,123.0390625,123.38046875,122.87421875,121.81171875,120.38671875,118.34140625000002,115.496875,111.93359374999996,107.90703125,103.95078124999998,103.07109375,103.30078125,103.48828125,103.87890625,104.303125,104.69765625,105.22421875,105.96640625,106.8921875,107.8421875,108.83125,110.15390625,112.37890625,115.66015625,117.8421875,118.49765625,118.25312499999998,117.35078125,115.8734375,113.66328125,110.6171875,106.990625,102.9234375,99.796875,99.63359375,99.7828125,100.1375,100.56953125,101.04140625,101.6078125,102.1859375,102.828125,103.52421875,104.22734375,105.09609375,106.3109375,107.88828125,110.30078124999996,112.74531249999998,113.5625,113.52656250000004,112.72656249999996,111.28671875,109.203125,106.4734375,103.20390625,99.965625,98.6875,98.8546875,99.10234375,99.36015625,99.49843749999997,99.85390624999997,100.33359375,100.63359374999996,101.12812499999998,101.71015624999998,102.47109375,103.29531249999998,104.14140625000002,105.34296874999998,107.17031250000002,109.0953125,109.84921874999998,109.81640625,109.328125,108.36015625000002,107.015625,105.03515625,102.5078125,108.0245364010989
106.575,107.10390625,107.66875,108.31328125,109.0578125,109.90859375000002,110.77421875,111.8390625,113.15546875,114.9109375,117.85390625,121.23984375,122.7328125,122.96171875,122.5171875,121.6609375,120.2734375,118.1546875,115.29140624999998,111.7,107.6359375,103.8015625,102.90859375,103.0359375,103.35390625,103.70078125,104.040625,104.49765625,105.14140625,105.94296875000002,106.77812499999996,107.58515624999998,108.5640625,110.06718749999996,112.2125,115.44921875,117.6984375,118.28125,118.03359375,117.19609375,115.63515625,113.41640625,110.44609375,106.81953125,102.61015625,99.58203125,99.43359375,99.7,100.1078125,100.52890625,101.02265625,101.52578124999998,102.10703125000003,102.71796875,103.284375,104.021875,104.98749999999998,106.14374999999998,107.65625,110.1671875,112.61171875,113.52578125,113.446875,112.64531250000002,111.1875,109.10312499999998,106.3015625,103.2109375,99.9375,98.65078124999998,98.81093750000002,99.0078125,99.10859374999998,99.43593750000002,99.90312500000005,100.12812499999995,100.57500000000002,101.115625,101.77734375,102.47343750000002,103.14453125,104.02187499999998,105.24218749999996,107.021875,109.04453125,109.90390625,110.05234375,109.66015625,108.81171875,107.31171874999998,105.08984375,107.95377747252743
106.12031249999998,106.56796875,107.05703125,107.60234375,108.25859375,109.0015625,109.7265625,110.63359375,111.71328125,113.01484374999998,114.76874999999998,117.575,120.9078125,122.32109375,122.61875,122.3671875,121.55546875000002,120.08046875000002,117.95859375,115.08125,111.45078125,107.47890625,103.58828125,102.640625,102.90546875,103.1796875,103.43984375000002,103.83984375,104.4359375,105.12734375,105.83203125,106.52265625,107.32187499999998,108.49296875,109.9265625,112.01484375,115.26484374999998,117.4703125,118.06640625,117.86562499999998,116.94375,115.4125,113.2859375,110.29296875,106.56328125000002,102.34140625,99.3765625,99.353125,99.66796875,100.05859375,100.5203125,100.95390625,101.4546875,102.00625,102.47890624999998,103.09921874999998,103.92578125,104.83984375,105.940625,107.56093750000002,110.05,112.56875,113.43671875,113.3609375,112.53984375000002,111.0671875,108.91796875,106.2890625,103.15234375,99.83984375,98.60234375,98.71484375,98.76171875,99.06093750000004,99.48359375,99.68671875000004,100.05859375,100.571875,101.1859375,101.7921875,102.31562500000004,103.05703125000002,103.92734374999998,105.090625,106.98828125,109.10703125,110.15234375,110.39374999999998,110.10312499999998,109.08046874999998,107.365625,107.85268715659339
105.79453125,106.115625,106.52265625,106.9859375,107.55859375,108.20859375,108.825,109.6015625,110.50546875,111.58203125000004,112.90468750000002,114.52734375,117.21562500000002,120.46328125000002,121.978125,122.47734375,122.26640625000002,121.36015625000002,119.89921875000002,117.7625,114.84921875000002,111.29921875,107.26796875,103.26953125,102.5109375,102.7359375,102.91796875,103.25234375000002,103.79609375,104.4328125,105.0171875,105.58828125,106.25312499999998,107.259375,108.3515625,109.75234375,111.83203124999996,115.009375,117.25703125,117.88828125,117.61484375,116.7390625,115.30546875,113.159375,110.09609375,106.28515625,102.0890625,99.2796875,99.32109375,99.61875,100.04609375,100.44296875000002,100.88359375,101.36953125,101.76328125,102.303125,103.025,103.80625,104.65312500000002,105.86250000000004,107.47578125,109.99843749999998,112.47265625,113.36015625000002,113.25390625,112.390625,110.88046875,108.88203125,106.2140625,103.01328125,99.72734375,98.49375,98.47265625,98.71875,99.11484375,99.26328125,99.63046875,100.06640625,100.65234374999996,101.203125,101.6296875,102.24609375,102.95859375000003,103.78203125000005,105.06562499999998,107.0796875,109.35625,110.50234375,110.83828125,110.365625,109.13359375000005,107.72529189560441
107.52109375,105.778125,106.08046875,106.45390625,106.95859375,107.50390625,108.05546875,108.7140625,109.4703125,110.4,111.509375,112.6875,114.22031250000002,116.76875,120.1125,121.83359375,122.38515625,122.06640625,121.19140625,119.71562500000002,117.54999999999998,114.71640625,111.1203125,106.95859375,103.1109375,102.34140625,102.4828125,102.7265625,103.21093749999996,103.80234375,104.32578125,104.76875,105.3234375,106.196875,107.121875,108.19062499999998,109.5625,111.62890625,114.78828125,117.08203125,117.62578125,117.4234375,116.64453125,115.20156250000002,112.9984375,109.80234375,106.02812500000002,101.9265625,99.24062500000002,99.27421875,99.62031249999998,99.98046875,100.39375,100.81875,101.11328125,101.6078125,102.24687500000002,102.921875,103.6265625,104.596875,105.78203125,107.446875,109.90781249999998,112.4,113.25781249999996,113.10000000000002,112.21640625,110.83828124999997,108.80156250000002,106.04140625,102.83046875,99.56249999999996,98.2671875,98.44921875,98.77109375,98.89375,99.21953125,99.64140625000002,100.15234374999996,100.66484375000002,101.04218749999998,101.58046875,102.15312499999996,102.8140625,103.75,105.17265625000002,107.33984375000004,109.73125,110.9515625,111.09453125000002,110.41953125,107.6024381868132
111.33984375,107.453125,105.73828125,105.99921875,106.4296875,106.89375,107.359375,107.9390625,108.57734375,109.37578125,110.33359375,111.30625,112.3984375,113.81484375,116.39453125,119.94140625,121.728125,122.1734375,121.89296875,121.015625,119.509375,117.42421875,114.565625,110.8359375,106.7609375,102.89453125,102.0859375,102.2984375,102.703125,103.225,103.70078125,104.07421875000004,104.50859375,105.26875,106.06171875,106.95078125,107.990625,109.41328125,111.47265625,114.6015625,116.8046875,117.44375000000002,117.33515625,116.54375,115.06796875,112.69062499999998,109.54765625,105.85468749999998,101.796875,99.17578125,99.275,99.54375,99.93203125,100.3296875,100.55234375,100.9703125,101.56249999999996,102.15546875,102.75078125,103.58984375,104.52734375000004,105.7671875,107.36640624999998,109.82421875,112.30390625,113.10078124999998,112.93046875000002,112.16015625,110.75703125,108.6015625,105.81796875,102.61562500000004,99.30234375,98.2546875,98.50703125,98.55703125,98.84921874999998,99.2421875,99.7296875,100.165625,100.50546875,101.01328125000002,101.49140624999998,102.01484374999998,102.79375000000002,103.88828125,105.45390625,107.73906249999996,110.18359375,111.20390625000002,111.15546875,107.50765796703298
115.14140625000002,111.2671875,107.36249999999998,105.65703125,105.97890625,106.36953125,106.7546875,107.2453125,107.80859375000004,108.49140624999998,109.328125,110.13671874999996,111.02890625,112.0,113.4671875,116.2109375,119.8078125,121.51640625,122.0109375,121.73203125,120.8109375,119.4,117.29140625,114.30156250000002,110.63359375,106.5109375,102.59921875,101.91015625,102.27500000000002,102.72578125,103.13593749999998,103.45390625000002,103.81640625,104.45781250000002,105.134375,105.89375,106.75078125,107.85,109.29374999999996,111.3125,114.3125,116.61640625,117.35703125,117.2328125,116.43515625,114.7578125,112.4546875,109.38515625,105.68125,101.6578125,99.18125,99.2015625,99.50859375000002,99.86796875,100.06640625,100.41875000000002,100.93437500000002,101.48359375,102.00078125,102.7484375,103.52578125,104.515625,105.7,107.30859375,109.77031250000002,112.14375,112.9375,112.878125,112.06874999999997,110.53671875,108.33749999999998,105.5625,102.31562499999998,99.24140625,98.30625,98.29296875,98.53359374999998,98.88671875000004,99.33828125,99.74843749999998,100.00625,100.48359374999998,100.92187500000004,101.34999999999998,101.98984375,102.94609375,104.1671875,105.86875,108.21015625000004,110.42734375,111.2703125,107.44797390109888
