day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,day 90
58.1,58.7,59.3,59.95,61.0,62.4,65.2,68.15,69.55,69.9,69.1,67.8,66.0,63.5,60.4,56.8,52.7,49.4,48.4,48.4,48.2,48.45,48.7,48.9,49.3,49.650000000000006,50.05,50.5,51.2,52.2,53.95,56.5,58.2,58.7,58.5,57.5,55.9,53.5,50.6,47.0,43.2,40.75,40.4,40.5,40.6,40.7,40.7,40.9,41.05,41.4,41.85,42.3,42.85,43.45,44.7,46.5,48.4,49.1,48.6,47.55,46.05,43.95,40.95,37.8,34.8,33.8,33.7,33.8,33.8,33.650000000000006,33.7,33.6,33.6,33.8,33.75,34.1,34.1,34.5,35.45,37.0,39.0,39.6,39.0,37.9,36.45,34.8,32.8,30.65,28.75,28.65,28.9
57.2,57.8,58.4,58.9,59.6,60.5,61.9,64.7,67.8,69.2,69.3,68.55,67.2,65.25,62.85,60.0,56.5,52.2,48.95,48.05,47.95,48.05,48.150000000000006,48.25,48.650000000000006,48.9,49.2,49.7,50.2,50.9,51.8,53.5,56.0,57.9,58.3,58.1,57.1,55.4,53.2,50.3,46.650000000000006,42.7,40.4,40.1,40.3,40.25,40.25,40.4,40.5,40.7,41.2,41.5,41.9,42.4,43.0,44.1,46.0,47.95,48.6,48.3,47.35,45.8,43.7,40.7,37.6,34.5,33.5,33.45,33.5,33.3,33.25,33.349999999999994,33.2,33.2,33.1,33.3,33.5,33.75,34.3,35.2,36.6,38.5,39.05,38.55,37.6,36.45,34.9,33.0,30.9,28.8,28.6
56.4,57.0,57.5,58.05,58.7,59.2,60.0,61.5,64.3,67.4,68.6,68.6,67.95,66.5,64.7,62.4,59.7,56.05,51.85,48.5,47.55,47.7,47.8,47.7,48.0,48.150000000000006,48.5,48.95,49.35,49.8,50.5,51.35,53.0,55.6,57.5,58.0,57.75,56.7,55.1,52.9,50.0,46.3,42.3,40.1,39.95,39.9,39.8,39.9,40.0,40.2,40.5,40.9,41.1,41.45,41.9,42.5,43.650000000000006,45.45,47.35,48.3,48.05,47.1,45.6,43.4,40.4,37.3,34.2,33.25,33.25,33.0,33.0,33.0,32.95,32.849999999999994,32.650000000000006,32.650000000000006,33.1,33.3,33.5,34.0,34.7,36.2,38.1,38.650000000000006,38.4,37.4,36.6,35.150000000000006,33.2,30.8,28.8
55.9,56.25,56.6,57.3,57.8,58.2,58.8,59.55,61.05,63.9,66.9,68.0,68.0,67.2,65.8,64.1,62.05,59.3,55.650000000000006,51.4,47.9,47.25,47.4,47.3,47.45,47.6,47.7,48.150000000000006,48.5,49.0,49.4,50.1,51.0,52.650000000000006,55.2,57.2,57.650000000000006,57.3,56.3,54.8,52.5,49.55,45.9,42.0,39.8,39.6,39.5,39.5,39.55,39.7,40.05,40.25,40.45,40.7,41.0,41.35,42.05,43.1,44.95,47.1,48.1,47.85,46.85,45.35,43.0,40.05,36.9,34.0,33.1,32.7,32.650000000000006,32.6,32.55,32.6,32.3,32.1,32.5,32.8,33.05,33.2,33.7,34.3,35.8,37.75,38.35,38.150000000000006,37.650000000000006,36.75,35.4,33.349999999999994,30.8
55.4,55.650000000000006,56.0,56.45,56.9,57.3,57.7,58.45,59.2,60.7,63.3,66.3,67.3,67.25,66.6,65.4,63.650000000000006,61.6,58.8,55.05,50.85,47.6,47.0,46.85,47.0,47.05,47.2,47.4,47.75,48.2,48.6,49.05,49.6,50.55,52.2,54.8,56.8,57.3,56.9,56.1,54.45,52.150000000000006,49.2,45.6,41.650000000000006,39.4,39.1,39.05,39.05,39.2,39.5,39.7,39.85,40.150000000000006,40.2,40.55,40.95,41.5,42.6,44.6,46.9,47.8,47.4,46.5,44.9,42.7,39.650000000000006,36.55,33.75,32.6,32.349999999999994,32.2,32.1,32.1,32.0,31.8,31.75,32.25,32.6,32.7,32.849999999999994,33.3,34.0,35.5,37.4,38.3,38.3,37.95,37.150000000000006,35.4,33.150000000000006
54.9,55.1,55.4,55.75,56.2,56.45,56.8,57.4,58.1,58.85,60.2,62.7,65.5,66.6,66.6,66.05,64.9,63.3,61.25,58.3,54.6,50.6,47.2,46.5,46.6,46.55,46.6,46.8,47.0,47.45,47.8,48.1,48.6,49.35,50.2,51.9,54.4,56.3,57.0,56.7,55.7,54.2,51.85,48.8,45.2,41.150000000000006,38.9,38.7,38.7,38.8,39.1,39.2,39.4,39.5,39.6,39.7,40.1,40.4,41.0,42.2,44.35,46.650000000000006,47.45,47.1,46.1,44.5,42.3,39.35,36.2,33.25,32.25,31.85,31.8,31.65,31.55,31.45,31.45,31.55,32.05,32.3,32.349999999999994,32.6,33.0,33.75,35.3,37.2,38.5,38.5,38.2,37.1,35.3
54.55,54.7,54.85,55.1,55.4,55.8,55.95,56.4,57.1,57.7,58.5,59.7,62.05,64.8,66.05,66.1,65.6,64.5,62.9,60.75,57.95,54.25,50.2,46.8,46.2,46.2,46.3,46.4,46.6,46.85,47.150000000000006,47.4,47.8,48.25,48.95,49.85,51.55,54.0,55.9,56.6,56.3,55.4,53.8,51.650000000000006,48.45,44.7,40.650000000000006,38.5,38.4,38.45,38.6,38.8,38.8,39.0,39.0,39.1,39.4,39.7,40.0,40.8,42.0,44.2,46.3,47.150000000000006,46.7,45.75,44.1,41.9,39.05,35.7,32.8,31.75,31.4,31.4,31.15,31.1,31.1,31.3,31.45,31.65,31.9,31.95,32.2,32.7,33.6,35.25,37.3,38.6,38.7,38.2,37.0
55.7,54.3,54.45,54.650000000000006,54.8,55.05,55.35,55.7,56.1,56.650000000000006,57.3,57.9,59.05,61.1,64.2,65.5,65.8,65.1,64.1,62.4,60.35,57.6,53.85,49.7,46.5,45.8,45.9,46.0,46.1,46.2,46.5,46.8,47.1,47.55,47.8,48.5,49.45,51.0,53.650000000000006,55.6,56.2,56.0,55.1,53.5,51.2,48.0,44.2,40.2,38.25,38.1,38.3,38.3,38.5,38.5,38.5,38.45,38.8,38.95,39.3,39.75,40.5,41.7,43.8,45.95,46.8,46.3,45.3,43.8,41.5,38.650000000000006,35.2,32.25,31.25,31.2,30.8,30.8,30.8,31.0,31.2,31.2,31.45,31.6,31.7,31.8,32.45,33.7,35.4,37.8,38.8,38.6,37.95
59.45,55.4,54.05,54.150000000000006,54.35,54.55,54.650000000000006,55.1,55.4,55.75,56.2,56.85,57.4,58.4,60.650000000000006,63.7,65.15,65.3,64.8,63.8,62.05,60.05,57.1,53.3,49.3,46.1,45.6,45.6,45.650000000000006,45.7,45.9,46.2,46.5,46.85,47.05,47.5,48.2,49.05,50.650000000000006,53.2,55.25,56.0,55.7,54.8,53.1,50.7,47.5,43.7,39.75,37.9,37.9,38.0,38.0,38.1,38.0,38.0,38.2,38.3,38.6,39.0,39.650000000000006,40.3,41.45,43.5,45.6,46.25,46.0,45.0,43.4,41.05,38.0,34.6,31.8,30.9,30.7,30.6,30.45,30.7,30.95,30.95,30.95,31.2,31.3,31.2,31.7,32.650000000000006,33.849999999999994,35.6,37.8,38.8,38.55
63.55,59.150000000000006,55.0,53.9,53.9,53.9,54.1,54.3,54.6,55.1,55.4,55.8,56.2,56.8,58.0,60.0,63.2,64.65,65.0,64.35,63.4,61.9,59.7,56.55,52.8,48.85,45.6,45.2,45.150000000000006,45.3,45.3,45.6,45.8,46.1,46.3,46.75,47.150000000000006,47.8,48.75,50.3,52.7,55.0,55.7,55.5,54.4,52.6,50.2,47.05,43.35,39.5,37.8,37.7,37.7,37.7,37.6,37.45,37.7,37.7,38.0,38.4,38.85,39.45,40.1,41.2,43.1,45.150000000000006,45.95,45.6,44.6,42.75,40.35,37.3,34.150000000000006,31.4,30.4,30.3,30.25,30.4,30.6,30.7,30.6,30.7,30.8,30.7,31.1,31.75,32.7,34.05,35.75,38.0,38.6
66.8,63.2,58.9,54.8,53.6,53.5,53.5,53.8,53.95,54.4,54.6,54.9,55.2,55.7,56.4,57.45,59.7,62.85,64.25,64.5,64.2,63.1,61.6,59.2,56.0,52.3,48.4,45.3,44.8,44.9,44.9,45.1,45.3,45.5,45.7,46.1,46.4,46.8,47.5,48.4,50.0,52.4,54.7,55.35,55.1,53.9,52.2,49.8,46.6,43.0,39.25,37.4,37.4,37.3,37.1,37.1,37.2,37.3,37.4,37.7,38.1,38.7,39.3,39.7,40.9,42.6,44.9,45.5,45.2,44.1,42.1,39.7,36.8,33.7,30.8,30.05,29.95,30.15,30.3,30.4,30.25,30.1,30.3,30.5,30.65,31.2,31.9,32.8,34.0,35.7,37.75
69.4,66.5,62.9,58.5,54.5,53.2,53.1,53.3,53.4,53.650000000000006,53.95,54.1,54.35,54.7,55.150000000000006,55.9,57.0,59.2,62.5,64.0,64.4,63.9,62.8,61.0,58.7,55.5,51.8,48.1,45.0,44.6,44.5,44.6,44.75,44.9,45.1,45.4,45.7,46.0,46.55,47.25,48.1,49.6,52.1,54.5,55.0,54.6,53.5,51.8,49.3,46.150000000000006,42.650000000000006,39.0,37.1,36.95,36.75,36.7,36.8,36.8,36.95,37.05,37.55,38.05,38.5,39.05,39.55,40.6,42.3,44.55,45.1,44.6,43.4,41.4,39.150000000000006,36.3,33.2,30.4,29.75,29.85,30.05,30.1,30.0,29.85,29.9,30.05,30.3,30.8,31.35,32.1,32.8,33.95,35.650000000000006
71.2,69.0,66.15,62.5,58.2,54.2,52.8,52.95,53.0,53.05,53.3,53.5,53.6,53.8,54.2,54.7,55.5,56.6,58.7,62.0,63.7,64.2,63.55,62.3,60.55,58.0,55.1,51.4,47.650000000000006,44.8,44.1,44.2,44.3,44.35,44.5,44.8,45.0,45.3,45.8,46.2,46.8,47.650000000000006,49.3,51.9,54.2,54.55,54.2,53.1,51.4,49.05,45.85,42.3,38.55,36.7,36.45,36.3,36.4,36.35,36.5,36.7,37.0,37.3,37.85,38.3,38.6,39.150000000000006,40.2,41.95,44.0,44.650000000000006,44.1,42.7,40.8,38.7,35.8,32.7,30.1,29.7,29.8,29.8,29.7,29.6,29.7,29.5,29.95,30.35,30.95,31.7,32.150000000000006,32.8,33.849999999999994
72.5,70.9,68.7,65.8,62.05,57.7,53.7,52.5,52.5,52.6,52.55,52.85,53.0,53.0,53.5,53.85,54.4,55.1,56.25,58.25,61.650000000000006,63.4,63.8,62.9,61.75,59.9,57.7,54.6,51.0,47.2,44.4,43.9,43.95,43.95,44.1,44.25,44.4,44.6,45.05,45.4,45.7,46.4,47.35,48.95,51.5,53.7,54.05,53.8,52.7,51.0,48.6,45.4,41.8,38.1,36.150000000000006,36.0,35.95,36.0,36.05,36.25,36.6,36.8,37.150000000000006,37.6,37.85,38.3,38.8,39.85,41.7,43.6,44.1,43.4,42.05,40.4,38.0,35.3,32.4,30.0,29.65,29.55,29.5,29.35,29.4,29.15,29.5,30.0,30.6,31.2,31.75,32.2,32.7
73.3,72.15,70.5,68.2,65.2,61.45,57.2,53.4,52.1,52.1,52.150000000000006,52.150000000000006,52.3,52.3,52.5,52.95,53.5,53.9,54.6,55.8,57.9,61.2,63.0,63.1,62.4,61.1,59.5,57.1,54.2,50.5,46.75,43.85,43.6,43.6,43.6,43.75,43.85,44.05,44.3,44.650000000000006,45.0,45.4,46.0,47.1,48.6,50.9,53.2,53.7,53.4,52.3,50.6,48.1,44.9,41.25,37.6,35.7,35.6,35.6,35.7,35.8,36.2,36.35,36.6,37.0,37.2,37.45,37.95,38.650000000000006,39.55,41.05,42.95,43.5,42.8,41.5,39.8,37.6,35.0,32.25,29.9,29.35,29.200000000000003,29.1,29.0,28.9,29.0,29.5,30.2,30.9,31.35,31.7,32.2
73.4,72.95,71.7,70.15,67.75,64.6,60.9,56.85,53.0,51.75,51.7,51.8,51.6,51.7,51.8,52.1,52.7,53.05,53.5,54.05,55.45,57.6,60.8,62.4,62.6,61.8,60.7,59.05,56.75,53.7,50.05,46.25,43.6,43.150000000000006,43.2,43.25,43.35,43.5,43.8,44.0,44.3,44.650000000000006,45.150000000000006,45.8,46.7,48.0,50.4,52.85,53.3,53.0,51.9,49.95,47.55,44.35,40.7,37.1,35.5,35.3,35.3,35.4,35.7,35.95,36.2,36.45,36.7,36.9,37.05,37.6,38.3,38.95,40.6,42.35,42.9,42.25,41.0,39.4,37.35,34.75,32.05,29.6,28.95,28.8,28.75,28.65,28.7,29.15,29.700000000000003,30.5,31.05,31.25,31.65
72.9,73.05,72.6,71.35,69.5,67.1,64.1,60.55,56.4,52.55,51.35,51.3,51.25,51.1,51.2,51.4,51.75,52.2,52.7,53.05,53.75,55.1,57.2,60.2,61.8,62.0,61.4,60.2,58.6,56.3,53.150000000000006,49.6,46.0,43.3,42.85,42.9,42.9,42.95,43.2,43.4,43.6,43.95,44.4,44.9,45.5,46.3,47.55,50.0,52.5,52.8,52.5,51.3,49.4,47.0,43.7,40.2,36.7,35.2,35.05,35.05,35.3,35.5,35.75,35.95,36.1,36.3,36.55,36.95,37.25,37.6,38.5,40.05,41.75,42.5,41.85,40.6,39.25,37.05,34.55,31.7,29.15,28.7,28.35,28.45,28.4,28.85,29.4,29.9,30.4,30.95,31.3
71.3,72.6,72.69999999999999,72.2,70.75,69.0,66.5,63.7,60.1,56.0,52.1,50.95,50.85,50.650000000000006,50.7,50.85,51.0,51.35,51.8,52.1,52.7,53.45,54.75,56.6,59.6,61.2,61.55,60.9,59.75,58.2,55.8,52.85,49.25,45.5,42.8,42.5,42.45,42.55,42.7,42.9,42.9,43.3,43.650000000000006,44.05,44.5,45.0,45.9,47.2,49.7,52.0,52.4,51.9,50.7,48.9,46.45,43.1,39.7,36.35,34.849999999999994,34.8,35.05,35.2,35.3,35.5,35.7,35.8,36.05,36.4,36.5,36.7,37.2,37.8,39.5,41.3,41.8,41.45,40.4,38.9,36.7,34.2,31.3,28.85,28.2,28.2,28.2,28.65,29.2,29.7,30.0,30.5,30.9
