day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,day 90,Median
75.45,74.19999999999999,71.80000000000001,69.30000000000001,65.45,60.95,55.35,50.0,47.6,47.6,47.8,48.25,48.65,49.25,49.95,50.45,51.15,52.15,53.45,55.5,58.3,62.400000000000006,64.3,64.4,63.75,62.6,60.5,57.5,54.1,49.9,44.6,40.55,39.3,39.2,39.650000000000006,40.1,40.6,41.45,42.15,42.75,43.4,43.900000000000006,44.85,46.5,48.7,52.45,54.75,55.1,54.7,53.3,52.0,49.2,45.3,40.650000000000006,35.5,32.85,32.6,32.55,32.55,32.849999999999994,32.9,33.3,33.9,34.25,34.75,35.150000000000006,35.650000000000006,36.55,37.55,40.45,44.55,44.7,44.1,42.55,40.8,38.2,34.0,30.2,26.700000000000003,25.200000000000003,25.5,25.45,25.65,26.200000000000003,26.55,27.1,27.65,28.15,28.75,29.25,29.75,43.900000000000006
75.7,75.05000000000001,73.6,71.3,68.5,64.8,60.25,54.7,49.55,47.3,47.1,47.35,47.85,48.2,48.9,49.5,49.900000000000006,50.650000000000006,51.8,53.2,55.35,58.25,62.0,63.7,63.95,63.6,62.2,60.0,57.15,53.7,49.5,44.150000000000006,40.2,38.85,38.9,39.35,39.75,40.3,41.25,41.8,42.35,42.8,43.65,44.400000000000006,45.95,48.150000000000006,51.85,54.45,54.7,54.150000000000006,53.1,51.25,48.85,44.6,40.05,35.0,32.35,32.45,32.3,32.349999999999994,32.45,32.75,32.95,33.5,33.9,34.15,34.7,35.0,35.95,37.0,39.75,43.9,44.1,43.25,42.400000000000006,40.7,38.0,33.9,29.9,26.55,24.950000000000003,25.3,25.15,25.700000000000003,26.1,26.55,27.15,27.7,28.2,28.75,29.1,43.65
74.65,75.4,74.6,72.95,70.5,67.75,64.0,59.55,54.4,49.150000000000006,46.75,46.55,46.900000000000006,47.35,47.85,48.3,48.85,49.5,50.35,51.2,52.95,55.15,58.05,61.650000000000006,63.2,63.8,63.3,61.75,59.45,56.65,53.25,49.05,43.7,39.7,38.55,38.75,38.95,39.4,40.1,40.900000000000006,41.4,41.8,42.55,43.3,44.0,45.4,47.75,51.45,54.0,54.25,53.8,52.55,50.95,48.25,43.95,39.5,34.6,32.05,32.1,32.1,32.0,32.45,32.45,32.55,33.2,33.25,33.75,34.15,34.349999999999994,35.349999999999994,36.3,39.45,43.35,43.2,42.95,42.150000000000006,40.5,37.8,33.75,29.55,26.4,24.75,25.05,25.25,25.8,26.2,26.65,27.15,27.55,28.3,28.5,43.3
73.25,74.55,74.85,74.05000000000001,72.35,69.7,67.05000000000001,63.4,59.2,53.75,48.650000000000006,46.25,46.05,46.35,46.8,47.3,47.7,48.25,49.15,49.900000000000006,51.0,52.65,54.8,57.75,61.25,63.05,63.5,62.9,61.25,59.0,56.55,52.900000000000006,48.5,43.2,39.25,38.3,38.35,38.650000000000006,39.3,39.85,40.45,40.85,41.55,42.25,42.9,43.5,45.0,47.3,51.05,53.5,53.75,53.2,52.2,50.5,47.7,43.45,39.0,34.3,31.75,31.9,31.8,32.0,32.1,31.950000000000003,32.2,32.55,32.9,33.2,33.45,33.849999999999994,34.650000000000006,35.8,39.150000000000006,42.35,42.9,42.6,41.8,40.45,37.55,33.55,29.25,26.25,24.5,25.0,25.200000000000003,25.950000000000003,26.1,26.65,27.0,27.75,28.15,42.9
70.0,72.9,74.35,74.4,73.25,71.65,68.9,66.45,63.0,58.6,53.1,48.150000000000006,45.650000000000006,45.65,45.95,46.25,46.7,47.2,47.9,48.55,49.75,50.9,52.5,54.5,57.2,60.8,62.75,63.05,62.45,60.75,58.6,56.05,52.4,48.25,42.85,38.95,37.9,38.15,38.5,39.0,39.45,39.95,40.6,41.25,41.95,42.5,43.1,44.650000000000006,46.85,50.7,53.05,53.3,52.8,51.8,49.8,47.150000000000006,42.900000000000006,38.6,33.75,31.6,31.6,31.55,31.6,31.7,31.65,31.6,32.15,32.3,32.6,32.7,33.25,34.1,35.45,38.650000000000006,41.8,42.55,42.3,41.6,40.05,37.15,33.2,28.85,25.950000000000003,24.5,25.0,25.35,25.95,26.1,26.55,27.15,27.6,42.85
65.65,69.6,72.35,73.9,73.55000000000001,72.8,71.0,68.55,65.94999999999999,62.6,58.05,52.55,47.45,45.2,45.25,45.45,45.85,46.35,46.900000000000006,47.25,48.35,49.6,50.8,52.25,54.2,56.55,60.4,62.25,62.7,61.95,60.4,58.2,55.6,52.0,47.95,42.5,38.5,37.75,37.95,38.2,38.6,38.900000000000006,39.65,40.35,41.0,41.5,42.1,42.650000000000006,44.3,46.45,50.2,52.35,52.95,52.5,51.3,49.35,46.55,42.45,38.150000000000006,33.35,31.35,31.3,31.2,31.200000000000003,31.35,31.15,31.4,31.6,31.75,31.95,32.25,32.7,33.7,35.05,38.1,41.4,42.3,42.05,41.2,39.75,36.75,32.85,28.55,25.950000000000003,24.450000000000003,25.200000000000003,25.5,25.8,26.15,26.6,27.0,42.5
62.75,65.2,69.15,71.9,73.05,73.05,72.1,70.5,68.1,65.25,61.95,57.3,51.8,46.8,44.75,44.85,45.0,45.5,46.1,46.5,47.0,48.1,49.400000000000006,50.6,52.0,53.75,56.25,59.8,61.900000000000006,62.3,61.55,59.8,57.8,55.35,51.7,47.45,42.0,38.05,37.45,37.65,37.8,38.1,38.7,39.400000000000006,40.1,40.65,41.0,41.65,42.35,43.85,46.0,49.55,51.95,52.75,52.05,50.8,48.8,46.1,42.05,37.85,33.099999999999994,31.05,30.9,30.8,30.9,30.85,30.950000000000003,30.8,31.0,31.200000000000003,31.6,31.8,32.400000000000006,33.349999999999994,34.7,37.75,41.1,42.1,41.7,41.0,39.55,36.400000000000006,32.5,28.4,25.950000000000003,24.65,25.25,25.35,25.85,26.200000000000003,26.35,42.35
60.4,62.45,64.75,68.35,71.44999999999999,72.6,72.65,71.65,70.1,67.6,64.55,61.05,56.6,51.3,46.3,44.35,44.400000000000006,44.65,45.3,45.75,46.25,46.8,47.85,49.15,50.35,51.650000000000006,53.3,55.55,59.3,61.400000000000006,61.8,60.95,59.25,57.55,54.9,51.3,47.0,41.6,37.65,37.150000000000006,37.4,37.3,37.9,38.400000000000006,39.15,39.85,40.150000000000006,40.6,41.2,42.05,43.55,45.5,48.95,51.7,52.25,51.55,50.15,48.55,45.6,41.75,37.6,33.099999999999994,30.6,30.4,30.4,30.200000000000003,30.6,30.35,30.2,30.450000000000003,30.75,31.15,31.45,31.950000000000003,33.25,34.45,37.5,40.75,41.75,41.35,40.75,39.3,36.1,32.400000000000006,28.4,26.0,24.75,25.25,25.35,25.9,25.8,43.55
58.05,60.05,61.9,64.1,67.5,71.0,72.25,72.25,71.35,69.5,66.9,63.8,60.25,56.1,50.9,45.9,43.900000000000006,44.1,44.55,45.0,45.55,46.05,46.5,47.7,48.85,50.3,51.3,52.8,55.0,58.85,60.95,61.2,60.45,59.0,57.0,54.5,51.150000000000006,46.8,41.2,37.25,36.900000000000006,36.95,37.1,37.55,38.15,38.85,39.4,39.75,40.15,40.75,41.7,43.05,44.95,48.6,51.25,51.7,51.150000000000006,49.75,48.1,45.5,41.5,37.4,32.65,30.15,30.05,29.700000000000003,29.9,29.950000000000003,29.85,29.75,30.0,30.35,30.75,31.1,31.75,33.1,34.349999999999994,37.25,40.3,41.5,41.15,40.5,39.15,36.0,32.25,28.4,26.0,24.85,25.3,25.35,25.55,43.900000000000006
56.45,57.650000000000006,59.7,61.4,63.25,66.5,70.3,71.80000000000001,71.95,70.8,68.8,66.0,62.95,59.55,55.4,50.25,45.5,43.6,44.0,44.25,44.85,45.35,45.65,46.1,47.45,48.6,49.9,50.8,52.2,54.55,58.55,60.45,60.8,60.1,58.650000000000006,56.650000000000006,54.05,50.75,46.4,40.8,36.95,36.5,36.7,36.85,37.45,37.9,38.45,39.0,39.35,39.6,40.3,41.4,42.55,44.55,48.15,50.8,51.150000000000006,50.7,49.35,48.0,45.35,41.35,36.95,32.25,29.8,29.35,29.35,29.450000000000003,29.450000000000003,29.4,29.3,29.65,30.05,30.35,30.75,31.55,32.95,34.2,36.9,40.0,41.2,40.8,40.35,39.05,35.9,32.2,28.5,25.95,24.8,25.1,25.05,44.0
54.85,56.1,57.2,59.15,60.650000000000006,62.45,65.55,69.85,71.4,71.4,70.05000000000001,68.1,65.2,62.3,58.8,54.75,49.650000000000006,45.150000000000006,43.5,43.65,44.15,44.65,44.95,45.2,45.85,47.1,48.2,49.5,50.35,51.75,54.25,57.95,59.85,60.45,59.8,58.2,56.150000000000006,53.75,50.55,46.05,40.45,36.6,36.3,36.5,36.7,37.15,37.55,38.1,38.6,38.900000000000006,39.15,39.8,41.0,42.2,43.9,47.55,50.3,50.75,50.35,49.25,47.9,45.3,40.85,36.35,31.85,29.15,29.1,29.0,29.0,29.0,28.9,28.9,29.3,29.45,30.15,30.45,31.5,32.849999999999994,33.9,36.6,39.7,40.650000000000006,40.7,40.4,38.900000000000006,35.849999999999994,32.2,28.450000000000003,25.85,24.8,24.85,43.9
