day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,day 90,day 91,day 92,day 93,Median
40.0,41.3,43.1,44.65,46.55,49.05,52.35,54.75,55.65,56.15,55.8,55.1,54.150000000000006,52.7,50.650000000000006,48.35,44.65,41.05,39.1,39.3,40.0,41.0,42.0,43.0,44.55,45.95,47.5,49.6,51.6,54.75,58.9,61.5,63.2,63.55,63.400000000000006,62.55,61.05,59.3,57.4,54.95,51.25,48.3,44.9,43.3,44.05,45.0,46.5,48.35,50.05,52.1,54.0,56.2,59.25,63.45,67.15,69.15,69.85,70.3,70.45,69.6,68.45,66.95,64.9,62.25,58.85,55.2,51.3,49.1,49.7,50.9,52.2,54.05,56.55,58.3,60.9,63.6,67.25,72.25,75.19999999999999,76.80000000000001,78.15,78.9,78.94999999999999,78.45,77.5,76.1,73.65,70.7,67.0,62.150000000000006,57.5,54.650000000000006,56.1,57.9,55.425
39.05,40.15,41.8,43.150000000000006,44.75,46.75,49.25,52.45,55.0,56.05,56.3,56.3,55.75,54.55,52.95,51.0,48.650000000000006,45.0,41.2,39.150000000000006,39.35,40.1,41.2,42.1,43.3,44.85,46.3,47.75,49.75,51.95,55.1,59.1,61.95,63.45,63.9,63.85,62.8,61.45,59.8,57.8,55.4,51.7,48.6,45.0,43.45,44.1,45.25,46.8,48.45,50.3,52.55,54.7,56.8,59.65,63.55,67.15,69.25,70.0,70.4,70.5,69.75,68.6,67.25,64.9,62.4,59.0,55.55,51.55,49.4,50.0,51.3,52.650000000000006,54.55,56.95,59.0,61.5,64.1,67.69999999999999,72.55,75.45,77.05,78.19999999999999,78.95,79.05000000000001,78.6,77.85,76.19999999999999,73.65,70.85,67.2,62.55,57.75,55.1,56.55,55.65
38.0,39.15,40.5,42.1,43.150000000000006,45.0,46.85,49.35,52.85,55.3,56.25,56.85,57.0,56.1,54.85,53.3,51.35,48.75,44.95,41.35,39.25,39.55,40.3,41.25,42.35,43.6,45.05,46.5,47.9,49.9,52.15,55.25,59.6,62.2,63.8,64.4,64.15,63.25,61.900000000000006,60.35,58.4,55.8,51.95,48.900000000000006,45.4,43.6,44.4,45.4,46.95,48.85,50.75,53.0,55.1,57.2,59.8,63.650000000000006,67.3,69.4,70.1,70.55,70.65,69.9,68.9,67.30000000000001,65.15,62.4,59.2,55.8,51.85,49.7,50.3,51.55,53.0,55.0,57.35,59.6,62.0,64.44999999999999,68.1,72.94999999999999,75.55,77.25,78.55000000000001,79.15,79.15,78.85,77.95,76.19999999999999,73.9,71.15,67.55000000000001,62.85,58.25,55.650000000000006,55.8
37.2,38.1,39.6,40.6,42.150000000000006,43.2,45.2,47.0,49.650000000000006,53.2,55.5,56.8,57.5,57.35,56.45,55.3,53.75,51.55,48.95,45.1,41.75,39.45,39.75,40.35,41.45,42.650000000000006,43.8,45.3,46.7,48.2,50.1,52.45,55.8,60.0,62.75,64.15,64.6,64.55000000000001,63.6,62.35,60.95,58.9,56.3,52.35,49.15,45.65,43.9,44.5,45.5,47.3,49.3,51.25,53.6,55.4,57.45,59.8,63.8,67.3,69.4,70.1,70.9,70.65,70.15,69.05000000000001,67.5,65.25,62.55,59.400000000000006,56.05,52.1,49.9,50.650000000000006,51.9,53.5,55.6,57.650000000000006,60.1,62.35,64.85,68.55,73.30000000000001,75.75,77.65,78.8,79.25,79.3,79.0,78.05,76.55000000000001,74.25,71.44999999999999,67.85,63.2,58.7,56.175
36.5,37.5,38.6,39.65,40.7,42.05,43.4,45.4,47.150000000000006,49.8,53.6,56.05,57.45,57.8,57.650000000000006,56.95,55.7,54.05,51.6,48.8,45.5,42.0,39.85,39.8,40.55,41.65,42.85,43.85,45.4,46.9,48.5,50.400000000000006,52.900000000000006,56.15,60.55,63.25,64.25,65.0,64.85,63.95,62.9,61.45,59.35,56.650000000000006,52.45,49.400000000000006,45.75,43.9,44.45,45.8,47.8,49.85,51.85,53.9,55.5,57.5,59.85,63.95,67.15,69.3,70.19999999999999,70.85,70.75,70.25,69.2,67.6,65.45,62.9,59.7,56.4,52.4,50.25,51.05,52.4,54.0,56.15,58.05,60.5,62.55,65.19999999999999,69.15,73.55000000000001,76.0,77.9,79.15,79.19999999999999,79.35,79.15,78.35,76.85,74.55,71.75,68.35,63.45,56.275
36.05,36.8,37.95,38.85,39.75,40.85,42.0,43.6,45.55,47.6,50.1,54.0,56.650000000000006,57.7,58.05,58.15,57.3,56.1,54.150000000000006,51.7,49.0,45.8,42.25,40.15,39.95,40.75,41.900000000000006,42.85,44.0,45.7,47.1,48.55,50.7,53.25,56.6,61.05,63.55,64.6,65.4,65.25,64.4,63.3,61.75,59.65,56.8,52.75,49.85,46.3,43.9,44.8,46.35,48.35,50.150000000000006,52.05,53.85,55.65,57.65,60.05,63.95,67.15,69.35,70.45,70.94999999999999,70.9,70.44999999999999,69.3,67.9,65.85,63.4,60.150000000000006,56.85,52.9,50.55,51.4,52.9,54.5,56.5,58.4,60.7,62.95,65.6,69.30000000000001,73.75,76.25,78.05000000000001,79.2,79.45,79.55,79.44999999999999,78.6,77.1,74.9,72.4,68.75,56.625
35.5,36.35,37.25,38.15,39.0,39.95,41.0,42.0,43.8,45.85,47.9,50.5,54.35,56.85,58.05,58.55,58.5,57.7,56.1,54.25,51.900000000000006,49.2,46.15,42.75,40.3,40.1,40.95,41.95,43.05,44.3,45.75,47.25,48.900000000000006,51.1,53.75,57.05,61.5,63.85,64.9,65.80000000000001,65.6,64.7,63.75,62.05,59.75,57.1,53.05,50.05,46.45,44.2,45.25,47.0,48.8,50.4,52.25,53.95,55.8,57.8,60.05,64.05,67.30000000000001,69.25,70.65,71.05,71.1,70.5,69.6,68.30000000000001,66.3,64.0,60.8,57.5,53.5,50.85,51.85,53.4,54.8,56.85,58.7,61.0,63.35,65.9,69.6,73.95,76.35,78.3,79.44999999999999,79.55000000000001,79.7,79.75,78.95,77.35,75.4,72.69999999999999,56.85
36.3,35.8,36.6,37.6,38.3,39.150000000000006,40.05,41.15,42.25,44.1,46.1,48.15,50.900000000000006,54.85,57.150000000000006,58.45,58.900000000000006,58.7,57.650000000000006,56.25,54.5,52.2,49.55,46.6,43.1,40.55,40.3,41.0,42.1,43.2,44.5,46.0,47.55,49.25,51.5,54.05,57.35,61.85,64.25,65.45,66.15,65.85,65.15,63.95,62.150000000000006,60.2,57.25,53.3,50.25,46.95,44.6,45.85,47.400000000000006,49.2,50.75,52.35,54.05,55.95,57.9,60.05,64.2,67.44999999999999,69.69999999999999,70.6,71.25,71.15,70.8,70.1,68.80000000000001,66.85,64.6,61.45,57.95,54.1,51.15,52.2,53.75,55.150000000000006,57.05,59.0,61.35,63.5,66.1,69.9,74.05,76.4,78.5,79.55,79.85,80.0,80.1,79.3,77.65,75.75,56.65
40.3,36.6,35.95,36.8,37.7,38.45,39.4,40.2,41.25,42.45,44.35,46.4,48.650000000000006,51.2,55.2,57.45,58.75,59.05,58.8,57.85,56.45,54.6,52.45,50.0,46.95,43.45,40.95,40.35,41.25,42.25,43.2,44.7,46.35,47.95,49.6,51.7,54.3,57.8,62.150000000000006,64.6,65.9,66.4,66.30000000000001,65.55000000000001,64.2,62.75,60.55,57.5,53.65,50.650000000000006,47.5,45.35,46.25,47.95,49.5,50.9,52.4,54.1,56.05,58.0,60.2,64.7,67.65,70.05,70.8,71.3,71.45,71.25,70.55,69.4,67.65,65.3,62.0,58.3,54.650000000000006,51.5,52.55,54.15,55.5,57.4,59.3,61.6,63.8,66.35,70.05,74.1,76.65,78.8,79.8,80.35,80.35,80.4,79.6,78.15,56.25
44.3,40.4,37.2,36.15,36.95,37.85,38.65,39.5,40.400000000000006,41.35,42.75,44.55,46.8,48.9,51.5,55.6,57.7,58.95,59.2,58.85,58.0,56.55,54.95,53.0,50.3,47.35,43.95,41.150000000000006,40.55,41.35,42.3,43.55,45.0,46.65,48.2,49.85,51.9,54.55,58.4,62.5,64.9,66.2,66.75,66.65,65.8,64.6,63.0,60.85,57.9,54.05,51.25,48.0,45.7,46.75,48.3,49.650000000000006,51.0,52.55,54.25,56.25,58.05,60.5,64.95,67.95,70.2,71.0,71.5,71.9,71.75,71.15,70.19999999999999,68.30000000000001,66.1,62.55,58.55,55.05,51.8,52.95,54.4,55.75,57.85,59.55,61.900000000000006,64.0,66.35,70.0,74.19999999999999,77.0,79.0,80.4,80.8,80.94999999999999,80.75,79.9,56.0
