Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5
42.631818181818176,20.07377049180328,10.01,41.93045454545455,56.43516483516484,31.404016064257025
41.90909090909091,19.69617486338798,9.935,41.31272727272728,55.92307692307691,30.993574297188754
41.304545454545455,19.375409836065575,9.915000000000001,40.779545454545456,55.470329670329676,30.629718875502007
40.736363636363635,19.09617486338798,9.86,40.30000000000001,55.06483516483516,30.29277108433735
40.19090909090908,18.840437158469946,9.89,39.847727272727276,54.70549450549451,29.96907630522088
39.78181818181818,18.605464480874318,9.855,39.43863636363636,54.372527472527466,29.68112449799197
39.340909090909086,18.413661202185793,9.83,39.10545454545455,54.1010989010989,29.462248995983934
39.15,18.227322404371588,9.879999999999999,38.83090909090909,53.90000000000001,29.2714859437751
40.88636363636364,18.420218579234973,9.860000000000001,39.538636363636364,54.62637362637363,29.44096385542169
45.213636363636375,20.36393442622951,10.3,42.71681818181818,57.64175824175824,31.37590361445783
49.33636363636363,22.942076502732238,10.89,46.025,60.59450549450549,33.72248995983936
52.695454545454545,25.244808743169393,11.59,48.87136363636363,62.998901098901094,35.80441767068273
55.190909090909095,27.03606557377049,12.5,51.06090909090909,64.74945054945054,37.49196787148595
56.98636363636364,28.30710382513661,13.4,52.65272727272727,65.91868131868132,38.73734939759036
58.140909090909105,28.988524590163934,13.895,53.65818181818182,66.59780219780221,39.52610441767068
58.6909090909091,29.010928961748633,13.934999999999999,54.019999999999996,66.71758241758242,39.72048192771084
58.286363636363625,28.078688524590163,13.564999999999998,53.501363636363635,66.20439560439559,39.14578313253012
55.72727272727272,25.952459016393448,12.795,51.40863636363636,64.77692307692308,37.39116465863454
52.363636363636374,24.150273224043715,12.189999999999998,48.505,62.158241758241765,35.585140562249
49.98636363636363,22.997814207650276,11.795,46.520909090909086,60.30769230769231,34.39236947791165
48.18181818181818,22.19890710382514,11.53,45.20909090909091,59.254945054945054,33.57309236947791
46.777272727272724,21.540983606557376,11.350000000000001,44.1890909090909,58.38241758241758,32.902008032128506
45.47272727272727,21.00983606557377,11.185,43.339999999999996,57.66153846153847,32.32730923694779
44.6090909090909,20.534972677595626,11.09,42.59363636363636,57.05384615384615,31.823293172690764
43.83181818181817,20.14808743169399,11.010000000000002,41.94090909090909,56.523076923076914,31.381124497991966
43.10454545454546,19.76775956284153,10.93,41.32272727272727,56.00659340659341,30.971485943775104
42.472727272727276,19.437704918032786,10.875000000000004,40.785000000000004,55.546153846153864,30.607630522088353
41.90909090909091,19.15464480874317,10.845000000000002,40.30727272727273,55.14725274725274,30.26867469879518
41.354545454545445,18.895081967213116,10.84,39.855000000000004,54.77802197802198,29.9425702811245
40.949999999999996,18.653005464480874,10.799999999999999,39.45499999999999,54.45274725274726,29.661044176706827
40.51363636363636,18.469945355191257,10.77,39.11636363636364,54.16593406593406,29.4425702811245
40.309090909090905,18.26775956284153,10.790000000000001,38.848636363636366,53.965934065934064,29.257831325301208
42.07727272727273,18.461748633879782,10.77,39.56,54.68021978021978,29.426104417670683
46.42272727272728,20.415300546448087,11.21,42.74318181818182,57.72527472527472,31.35461847389558
50.559090909090905,23.010382513661206,11.825,46.065000000000005,60.69340659340658,33.706425702811245
53.97272727272729,25.340437158469946,12.53,48.92863636363636,63.11428571428571,35.7995983935743
56.49545454545455,27.155191256830605,13.475,51.11590909090909,64.86483516483517,37.494779116465864
58.32727272727272,28.444808743169396,14.39,52.720000000000006,66.04615384615386,38.74618473895582
59.48636363636364,29.13606557377049,14.914999999999997,53.73545454545455,66.73516483516484,39.53654618473895
60.02727272727273,29.176502732240433,14.98,54.10954545454545,66.86483516483516,39.73775100401607
59.66818181818181,28.259016393442625,14.570000000000002,53.60954545454546,66.37032967032968,39.17429718875503
57.10454545454545,26.137704918032785,13.794999999999998,51.549090909090914,64.94615384615385,37.43333333333333
53.75454545454545,24.303278688524586,13.154999999999998,48.64863636363636,62.32637362637362,35.61204819277109
51.33181818181819,23.12896174863388,12.725,46.65863636363637,60.45054945054946,34.40200803212851
49.536363636363625,22.327322404371586,12.48,45.35136363636364,59.3901098901099,33.57309236947791
48.131818181818176,21.660109289617488,12.290000000000001,44.32727272727273,58.50109890109889,32.89759036144578
46.81363636363637,21.12841530054645,12.110000000000001,43.47954545454545,57.77142857142857,32.321285140562246
45.959090909090904,20.660109289617488,12.04,42.73227272727272,57.15714285714285,31.813654618473898
45.150000000000006,20.273224043715846,11.954999999999998,42.075909090909086,56.620879120879124,31.371485943775095
44.45,19.885245901639344,11.895,41.461363636363636,56.09890109890111,30.959437751004014
43.8,19.560109289617486,11.829999999999998,40.916818181818186,55.64285714285715,30.596787148594377
43.21818181818181,19.27814207650273,11.775,40.43909090909092,55.251648351648356,30.261445783132533
42.645454545454555,19.01366120218579,11.77,39.984545454545454,54.88131868131868,29.940963855421685
42.24999999999999,18.78087431693989,11.73,39.57954545454545,54.56263736263735,29.66425702811245
41.84090909090909,18.601639344262296,11.715,39.24954545454546,54.283516483516486,29.4433734939759
41.636363636363626,18.413661202185793,11.74,38.98454545454545,54.06813186813188,29.25823293172691
43.38181818181818,18.60437158469945,11.739999999999998,39.68409090909091,54.78461538461539,29.429718875502004
47.74545454545454,20.585792349726777,12.185,42.856363636363625,57.87142857142855,31.371887550200807
51.881818181818176,23.206010928961753,12.809999999999999,46.154545454545456,60.871428571428574,33.71887550200803
55.29545454545453,25.561748633879777,13.55,49.01272727272727,63.31868131868132,35.81927710843374
57.82727272727273,27.401092896174863,14.524999999999997,51.20545454545455,65.08461538461539,37.52449799196787
