day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,day 90,Median
71.4,71.9,72.45,73.5,74.4,75.95,78.95,81.95,83.2,83.55,83.4,82.3,80.65,78.6,75.5,72.0,67.85,63.6,62.4,62.55,62.7,62.650000000000006,62.85,63.2,63.7,64.0,64.75,65.5,66.55,67.7,69.7,73.15,74.8,75.25,74.9,73.9,72.6,70.1,66.95,63.0,58.55,54.7,54.05,54.2,54.35,54.6,54.85,55.25,55.7,56.150000000000006,56.5,57.4,58.3,59.6,61.55,64.7,66.7,67.6,67.4,66.4,64.45,61.650000000000006,58.45,54.8,50.75,48.3,48.25,48.5,49.0,49.25,49.150000000000006,49.4,49.7,50.05,50.8,51.3,52.150000000000006,53.4,55.6,58.7,61.1,61.8,61.2,59.55,58.05,55.95,53.05,50.150000000000006,47.1,45.8,46.1,62.4
70.7,71.0,71.55,72.05,73.15,74.15,75.6,78.7,81.7,82.95,83.4,82.95,81.9,80.30000000000001,78.3,75.3,71.8,67.45,63.2,62.150000000000006,62.1,62.150000000000006,62.2,62.650000000000006,62.9,63.3,63.7,64.5,65.3,66.0,67.25,69.1,72.7,74.35,75.0,74.5,73.65,72.2,69.9,66.6,62.75,58.2,54.25,53.8,54.0,54.150000000000006,54.3,54.7,55.05,55.4,55.75,56.2,56.95,57.85,59.05,61.1,64.35,66.55,67.35,67.1,66.1,64.3,61.650000000000006,58.5,54.75,50.6,48.2,48.2,48.45,48.650000000000006,48.7,48.75,49.150000000000006,49.45,50.1,50.35,51.150000000000006,52.1,53.35,55.45,58.55,61.05,61.5,61.0,59.75,58.25,56.2,53.35,50.5,47.2,46.0,62.150000000000006
70.05,70.35,70.65,71.1,71.8,72.85,73.85,75.3,78.35,81.45,82.7,83.1,82.7,81.65,80.0,78.15,75.1,71.5,67.05,62.95,61.55,61.650000000000006,61.8,62.05,62.3,62.45,62.85,63.2,64.15,64.7,65.4,66.65,68.55,72.2,74.05,74.6,74.2,73.45,71.9,69.8,66.3,62.5,57.8,53.95,53.7,53.7,53.8,54.1,54.5,54.7,54.9,55.5,55.9,56.4,57.5,58.7,60.85,64.2,66.25,67.0,66.85,65.95,64.2,61.75,58.5,54.6,50.3,48.05,48.05,48.2,48.1,48.25,48.55,48.85,49.3,49.7,50.25,51.05,52.05,53.3,55.3,58.35,60.8,61.25,61.05,60.0,58.55,56.55,53.6,50.4,47.3,61.8
69.45,69.7,69.95,70.2,70.8,71.5,72.65,73.5,75.0,78.0,81.15,82.4,82.75,82.3,81.4,79.94999999999999,77.8,74.8,71.1,66.7,62.5,61.150000000000006,61.3,61.5,61.650000000000006,61.85,61.95,62.35,62.85,63.5,64.05,64.80000000000001,66.25,68.25,71.8,73.75,74.4,74.0,73.15,71.75,69.5,65.95,62.0,57.4,53.650000000000006,53.35,53.35,53.6,53.85,54.2,54.25,54.7,55.05,55.35,56.1,57.1,58.3,60.6,63.95,66.0,66.7,66.6,65.7,64.2,61.7,58.35,54.4,50.2,47.75,47.7,47.7,47.7,48.0,48.25,48.7,48.9,49.5,50.2,50.95,51.95,53.2,55.3,58.2,60.650000000000006,61.4,61.25,60.25,58.9,56.650000000000006,53.5,50.45,61.7
68.95,69.1,69.25,69.5,69.9,70.5,71.25,72.3,73.35,74.75,77.7,80.85,82.05,82.3,82.05,81.35,79.69999999999999,77.4,74.4,70.7,66.35,62.0,60.95,61.05,61.150000000000006,61.1,61.2,61.6,61.95,62.4,62.9,63.3,64.35,65.9,67.9,71.45,73.45,73.9,73.8,72.9,71.5,69.1,65.6,61.650000000000006,57.05,53.3,53.0,53.1,53.35,53.55,53.8,54.1,54.35,54.5,54.9,55.75,56.85,58.150000000000006,60.25,63.5,65.8,66.5,66.4,65.7,64.15,61.55,58.05,54.25,50.0,47.5,47.2,47.25,47.3,47.75,48.1,48.25,48.7,49.4,50.150000000000006,50.8,51.8,53.1,55.1,58.0,60.5,61.4,61.5,60.6,59.1,56.5,53.6,61.55
68.45,68.6,68.6,68.8,69.15,69.6,70.2,70.9,71.9,73.1,74.5,77.35,80.6,81.7,82.05,82.0,80.95,79.15,77.05,74.05,70.3,65.8,61.45,60.7,60.7,60.6,60.7,60.95,61.2,61.5,61.8,62.3,62.9,64.0,65.45,67.5,71.1,73.0,73.6,73.6,72.7,71.1,68.75,65.25,61.35,56.650000000000006,53.0,52.7,52.8,53.05,53.25,53.55,53.7,53.8,54.05,54.650000000000006,55.5,56.4,57.9,59.85,63.35,65.45,66.25,66.5,65.8,64.0,61.3,57.8,54.0,49.8,47.1,46.85,46.9,47.1,47.5,47.75,48.1,48.6,49.3,49.95,50.650000000000006,51.650000000000006,52.8,54.9,58.0,60.5,61.5,61.7,60.75,58.9,56.45,61.45
68.05,68.05,68.1,68.15,68.4,68.8,69.25,69.9,70.7,71.65,72.8,74.19999999999999,76.9,80.1,81.5,81.95,81.6,80.5,78.9,76.69999999999999,73.75,69.95,65.5,61.1,60.3,60.2,60.1,60.35,60.650000000000006,60.8,60.95,61.2,61.85,62.6,63.6,65.1,67.1,70.6,72.75,73.4,73.3,72.25,70.69999999999999,68.45,65.1,60.9,56.2,52.8,52.45,52.5,52.7,53.05,53.1,53.150000000000006,53.35,53.8,54.45,55.2,56.150000000000006,57.6,59.6,63.05,65.3,66.4,66.5,65.6,63.75,61.05,57.6,53.7,49.2,46.650000000000006,46.5,46.7,47.0,47.2,47.55,47.95,48.5,49.1,49.75,50.6,51.5,52.7,54.9,58.05,60.5,61.7,61.9,60.55,58.75,61.1
69.3,67.7,67.65,67.6,67.8,68.05,68.55,69.0,69.6,70.45,71.35,72.35,73.80000000000001,76.55,79.8,81.35,81.55,81.3,80.05,78.55,76.4,73.45,69.6,65.05,60.9,59.8,59.650000000000006,59.7,60.0,60.05,60.25,60.4,60.9,61.5,62.2,63.3,64.75,66.7,70.25,72.6,73.15,72.9,72.0,70.4,68.1,64.75,60.35,55.85,52.650000000000006,52.1,52.150000000000006,52.5,52.55,52.45,52.6,53.1,53.650000000000006,54.3,54.85,56.0,57.35,59.4,62.75,65.3,66.3,66.25,65.35,63.5,60.9,57.2,53.0,48.7,46.3,46.4,46.6,46.650000000000006,47.0,47.5,47.8,48.45,49.0,49.75,50.45,51.35,52.75,54.95,58.1,60.75,61.85,61.8,60.650000000000006,60.9
72.9,68.95,67.2,67.1,67.2,67.4,67.8,68.2,68.7,69.4,70.15,71.0,71.95,73.45,76.30000000000001,79.65,80.95,81.25,81.0,79.75,78.2,76.1,73.2,69.45,64.75,60.55,59.35,59.45,59.55,59.5,59.6,59.6,59.9,60.45,61.150000000000006,61.8,62.9,64.5,66.5,70.1,72.25,72.75,72.6,71.65,70.2,67.75,64.05,60.05,55.5,52.3,51.7,51.85,52.0,52.0,52.0,52.3,52.9,53.4,53.85,54.6,55.85,57.0,59.4,62.55,65.3,66.1,65.9,65.1,63.25,60.5,56.6,52.55,48.2,46.2,46.2,46.2,46.5,46.95,47.3,47.650000000000006,48.25,48.95,49.6,50.35,51.45,52.9,55.1,58.4,60.85,61.8,61.85,61.150000000000006
76.55,72.6,68.5,66.7,66.75,66.85,67.1,67.55,68.0,68.45,69.1,69.8,70.7,71.69999999999999,73.25,76.05,79.3,80.5,80.95,80.7,79.4,78.0,75.85,72.8,68.85,64.3,59.95,59.2,59.05,58.95,59.0,59.0,59.2,59.650000000000006,60.0,60.8,61.45,62.6,64.2,66.25,69.7,71.80000000000001,72.4,72.35,71.5,69.8,67.15,63.6,59.55,55.05,51.85,51.5,51.45,51.4,51.5,51.650000000000006,52.150000000000006,52.7,52.95,53.6,54.45,55.45,56.95,59.1,62.45,64.9,65.95,65.80000000000001,64.95,62.55,59.9,56.1,52.05,48.05,45.95,45.8,46.1,46.45,46.85,47.150000000000006,47.55,48.2,48.75,49.4,50.4,51.55,53.05,55.4,58.5,60.9,61.85,60.9
79.8,76.30000000000001,72.25,67.95,66.4,66.4,66.55,66.9,67.30000000000001,67.75,68.15,68.8,69.55,70.35,71.4,73.05,75.75,78.6,80.1,80.6,80.4,79.2,77.7,75.45,72.35,68.45,64.05,59.6,58.7,58.4,58.45,58.45,58.55,58.9,59.3,59.6,60.5,61.2,62.4,64.05,65.95,69.3,71.55,72.1,72.2,71.0,69.35,66.75,63.05,59.1,54.650000000000006,51.55,51.1,50.85,51.05,51.150000000000006,51.55,51.95,52.2,52.7,53.35,54.1,55.35,56.95,58.9,62.150000000000006,64.65,65.7,65.4,64.4,62.05,59.3,55.55,51.85,47.9,45.6,45.7,46.0,46.35,46.6,47.0,47.7,48.150000000000006,48.55,49.45,50.7,51.8,53.4,55.6,58.45,60.85,60.85
82.1,79.55,75.95,71.95,67.5,66.05,66.15,66.35,66.65,67.0,67.5,67.85,68.45,69.15,70.15,71.25,72.55,75.45,78.25,79.85,80.35,79.95,78.9,77.4,74.95,71.8,68.05,63.55,59.2,58.1,57.9,57.75,57.9,58.25,58.6,58.9,59.4,60.25,60.95,62.2,63.85,65.6,69.15,71.3,71.9,71.6,70.7,69.0,66.15,62.55,58.7,54.3,51.05,50.5,50.55,50.8,51.05,51.4,51.6,51.95,52.5,53.2,54.0,55.2,56.75,58.7,61.95,64.5,65.4,65.15,63.7,61.5,58.8,55.3,51.3,47.5,45.55,45.650000000000006,45.95,46.150000000000006,46.45,47.2,47.6,47.9,48.5,49.7,50.8,52.150000000000006,53.6,55.650000000000006,58.45,60.95
83.8,81.85,79.15,75.6,71.55,67.2,65.8,65.9,66.1,66.45,66.9,67.05,67.6,68.15,68.9,69.9,71.05,72.1,75.15,77.9,79.55,80.05,79.6,78.4,76.9,74.5,71.2,67.69999999999999,63.25,58.7,57.5,57.2,57.4,57.650000000000006,57.95,58.1,58.6,59.1,60.1,60.8,62.0,63.45,65.35,68.95,71.0,71.5,71.2,70.2,68.45,65.65,62.2,58.35,53.9,50.45,50.150000000000006,50.3,50.5,50.75,51.0,51.25,51.7,52.35,53.1,53.9,55.25,56.45,58.4,61.75,64.4,65.0,64.65,63.25,61.1,58.6,55.0,51.05,47.45,45.45,45.6,45.75,46.1,46.55,47.1,47.35,48.0,48.85,49.85,51.0,52.35,53.55,55.7,61.1
84.9,83.6,81.45,78.9,75.2,71.2,66.9,65.5,65.65,65.85,66.25,66.5,66.9,67.3,67.75,68.75,69.55,70.4,71.8,74.7,77.4,79.3,79.7,79.3,78.0,76.5,74.0,70.9,67.1,62.7,58.1,56.85,56.85,57.1,57.25,57.4,57.8,58.5,58.9,59.8,60.5,61.6,63.05,65.1,68.7,70.55,71.05,70.7,69.65,67.9,65.3,61.85,57.85,53.3,50.05,49.85,50.0,50.25,50.45,50.650000000000006,51.05,51.55,52.4,53.05,54.0,54.9,56.1,58.3,61.4,63.95,64.65,64.25,62.8,60.85,57.9,54.55,50.9,47.3,45.5,45.45,45.75,46.0,46.45,46.9,47.5,48.2,49.1,50.1,51.25,52.35,53.650000000000006,61.4
85.3,84.7,83.35,81.1,78.5,74.9,70.9,66.5,65.3,65.4,65.65,65.85,66.1,66.44999999999999,66.95,67.5,68.25,69.19999999999999,70.05,71.44999999999999,74.15,77.25,78.85,79.3,78.85,77.65,76.0,73.65,70.5,66.55,62.1,57.4,56.45,56.5,56.7,56.85,57.150000000000006,57.7,58.3,58.8,59.5,60.25,61.35,62.7,64.9,68.3,70.0,70.65,70.2,69.2,67.6,65.0,61.3,57.35,52.9,49.75,49.6,49.8,49.95,50.2,50.5,50.9,51.650000000000006,52.25,53.05,53.85,54.8,56.05,58.2,61.150000000000006,63.45,64.15,63.75,62.5,60.150000000000006,57.7,54.4,50.85,47.05,45.25,45.3,45.7,46.0,46.2,46.85,47.7,48.3,49.2,50.2,51.2,52.35,61.3
85.2,85.05,84.4,83.05,80.85,78.2,74.7,70.55,66.15,65.0,65.2,65.25,65.55,65.75,66.15,66.8,67.25,67.9,68.9,69.55,71.0,73.8,76.8,78.5,78.95,78.4,77.2,75.8,73.3,70.15,66.15,61.45,57.0,56.05,56.1,56.25,56.55,56.9,57.55,58.0,58.5,59.150000000000006,59.95,61.05,62.3,64.4,67.65,69.6,70.15,69.8,68.95,67.3,64.5,60.9,56.9,52.5,49.55,49.35,49.5,49.7,50.0,50.35,50.9,51.6,52.2,52.85,53.7,54.7,55.85,57.7,60.75,63.1,63.7,63.5,61.85,59.9,57.55,54.25,50.4,46.75,45.150000000000006,45.3,45.6,45.8,46.35,47.0,47.7,48.5,49.35,50.2,51.3,61.05
84.5,84.95,84.85,84.1,82.7,80.55,78.0,74.3,70.15,65.8,64.8,64.75,64.85,65.19999999999999,65.45,65.9,66.45,66.95,67.55,68.3,69.1,70.69999999999999,73.4,76.4,78.0,78.45,77.9,76.8,75.25,72.75,69.65,65.5,61.05,56.6,55.7,55.7,55.95,56.25,56.7,57.25,57.6,58.2,58.9,59.650000000000006,60.650000000000006,61.9,64.05,67.25,69.19999999999999,69.75,69.6,68.65,66.85,64.1,60.5,56.5,52.150000000000006,49.150000000000006,49.1,49.3,49.5,49.8,50.35,50.95,51.5,52.05,52.7,53.75,54.45,55.35,57.25,60.35,62.6,63.5,62.75,61.6,59.8,57.400000000000006,54.05,50.2,46.8,45.0,45.1,45.4,45.8,46.5,47.150000000000006,48.0,48.8,49.4,50.3,61.05
83.2,84.4,84.75,84.6,83.9,82.4,80.3,77.7,74.0,69.8,65.6,64.35,64.4,64.55,64.80000000000001,65.15,65.6,66.1,66.65,67.1,67.75,68.75,70.5,72.9,75.9,77.65,77.9,77.5,76.4,74.65,72.3,69.1,65.2,60.7,56.2,55.25,55.4,55.75,56.2,56.6,57.05,57.25,57.9,58.35,59.3,60.150000000000006,61.5,63.7,66.80000000000001,68.9,69.5,69.2,68.2,66.5,63.8,60.2,56.2,51.75,48.9,48.9,49.0,49.35,49.85,50.35,50.9,51.35,51.95,52.85,53.45,53.95,54.75,56.8,60.0,62.3,62.95,62.650000000000006,61.45,59.6,57.0,53.7,50.2,46.75,44.9,44.95,45.45,46.1,46.75,47.6,48.25,48.8,49.650000000000006,61.45
