day 0,day 1,day 2,day 3,day 4,day 5,day 6,day 7,day 8,day 9,day 10,day 11,day 12,day 13,day 14,day 15,day 16,day 17,day 18,day 19,day 20,day 21,day 22,day 23,day 24,day 25,day 26,day 27,day 28,day 29,day 30,day 31,day 32,day 33,day 34,day 35,day 36,day 37,day 38,day 39,day 40,day 41,day 42,day 43,day 44,day 45,day 46,day 47,day 48,day 49,day 50,day 51,day 52,day 53,day 54,day 55,day 56,day 57,day 58,day 59,day 60,day 61,day 62,day 63,day 64,day 65,day 66,day 67,day 68,day 69,day 70,day 71,day 72,day 73,day 74,day 75,day 76,day 77,day 78,day 79,day 80,day 81,day 82,day 83,day 84,day 85,day 86,day 87,day 88,day 89,Median
48.650000000000006,49.0,49.5,50.3,51.2,52.6,54.150000000000006,56.95,58.9,59.2,46.150000000000006,46.7,47.9,48.6,49.75,51.2,53.25,56.35,58.05,58.6,58.3,57.4,55.650000000000006,53.3,50.65,47.4,44.150000000000006,43.25,43.2,43.4,43.9,44.45,45.05,45.8,46.4,47.2,48.45,49.55,51.1,52.85,55.85,58.5,60.3,61.0,60.5,59.5,58.05,55.4,52.4,49.05,45.7,44.35,44.75,45.35,46.1,46.8,47.6,48.6,49.7,51.0,52.150000000000006,53.35,54.9,57.0,59.85,62.8,64.35,64.85,64.65,63.7,62.25,60.1,57.75,54.4,50.9,48.35,48.8,49.7,50.6,51.5,52.3,53.4,54.75,56.2,57.95,59.85,61.5,63.85,67.1,69.6,52.349999999999994
48.2,48.4,48.85,49.45,50.25,51.2,52.1,53.8,56.85,58.5,45.6,46.150000000000006,46.95,47.85,48.5,49.650000000000006,51.150000000000006,53.2,56.3,58.0,58.6,58.45,57.55,55.95,53.5,50.75,47.5,43.95,42.95,43.05,43.4,43.95,44.45,45.1,45.6,46.45,47.55,48.65,49.8,51.05,53.0,56.05,58.8,60.650000000000006,61.05,60.5,59.6,58.0,55.4,52.4,49.4,45.8,44.45,45.1,45.6,46.35,47.05,47.9,48.9,49.8,51.1,52.3,53.45,55.05,57.4,60.05,63.0,64.5,64.85,64.6,63.9,62.35,60.45,57.95,54.95,51.3,48.7,49.2,50.150000000000006,50.9,51.6,52.6,53.9,55.3,56.7,58.25,60.2,61.9,64.05,67.25,51.85
47.7,47.8,48.25,48.9,49.4,50.0,51.0,51.8,53.8,56.6,45.05,45.6,46.25,46.85,47.6,48.5,49.65,51.2,53.1,56.150000000000006,58.1,58.85,58.6,57.75,56.1,53.6,50.85,47.35,43.8,42.7,43.05,43.5,44.05,44.55,45.05,45.85,46.9,47.7,48.8,49.75,51.1,53.1,56.1,59.2,60.7,61.05,60.6,59.7,57.85,55.45,52.7,49.5,45.8,44.650000000000006,45.150000000000006,45.7,46.5,47.25,48.25,49.3,50.1,51.2,52.4,53.75,55.7,57.85,60.25,63.2,64.55,64.85,64.8,63.9,62.6,60.75,58.35,55.45,51.6,49.3,49.650000000000006,50.35,51.05,51.95,53.150000000000006,54.45,55.8,57.05,58.75,60.45,62.1,64.15,51.400000000000006
47.05,47.2,47.7,48.3,48.85,49.2,49.85,50.650000000000006,51.55,53.75,44.6,45.05,45.650000000000006,46.25,46.75,47.5,48.4,49.7,51.1,53.0,56.4,58.3,59.150000000000006,58.75,57.9,56.2,53.7,50.7,47.3,43.7,42.7,43.05,43.55,44.1,44.6,45.150000000000006,46.150000000000006,46.95,47.9,48.8,49.85,51.25,53.4,56.55,59.35,60.650000000000006,61.0,60.5,59.6,58.1,55.8,52.85,49.650000000000006,46.25,44.85,45.35,46.0,46.7,47.6,48.5,49.55,50.2,51.25,52.6,54.150000000000006,56.05,58.0,60.45,63.2,64.6,65.0,64.9,64.1,62.75,61.2,58.650000000000006,55.85,52.2,49.9,49.9,50.5,51.4,52.4,53.7,54.95,56.1,57.5,59.05,60.55,62.2,51.25
46.6,46.75,47.1,47.75,48.3,48.6,49.05,49.55,50.35,51.4,44.150000000000006,44.5,45.2,45.6,46.150000000000006,46.8,47.3,48.4,49.75,51.0,53.25,56.55,58.6,59.35,59.0,57.95,56.0,53.6,50.650000000000006,47.3,43.650000000000006,42.75,43.2,43.650000000000006,44.05,44.55,45.45,46.1,47.05,47.8,48.8,49.9,51.35,53.7,56.7,59.3,60.6,60.95,60.5,59.85,58.25,55.8,52.95,49.9,46.5,44.95,45.55,46.35,47.1,48.1,48.8,49.650000000000006,50.3,51.4,53.05,54.45,56.1,58.0,60.4,63.150000000000006,64.75,65.1,65.1,64.25,63.1,61.35,59.150000000000006,56.3,52.75,50.0,50.1,50.85,51.8,52.95,54.25,55.25,56.45,57.9,59.3,60.55,50.925
46.25,46.35,46.75,47.1,47.7,48.1,48.3,48.7,49.25,49.9,43.650000000000006,44.05,44.7,45.1,45.5,46.2,46.6,47.25,48.55,49.5,51.05,53.45,56.75,58.7,59.5,59.0,57.8,55.85,53.6,50.55,47.3,43.6,42.85,43.25,43.650000000000006,44.2,44.8,45.55,46.4,47.0,47.9,48.85,49.9,51.6,53.8,56.6,59.2,60.6,60.9,60.75,60.05,58.3,55.900000000000006,53.35,50.1,46.6,45.35,45.95,46.7,47.5,48.25,48.95,49.7,50.55,51.9,53.25,54.6,56.25,58.1,60.4,63.35,64.85,65.4,65.15,64.65,63.45,61.85,59.7,56.8,53.1,50.1,50.35,51.25,52.4,53.55,54.5,55.7,56.9,58.05,59.3,50.55
45.85,45.95,46.3,46.6,47.1,47.55,47.650000000000006,48.0,48.4,49.0,43.25,43.650000000000006,44.3,44.650000000000006,45.0,45.55,46.1,46.35,47.35,48.45,49.4,51.1,53.8,56.95,59.0,59.45,59.0,57.7,56.0,53.5,50.5,47.4,43.7,43.05,43.35,43.75,44.35,44.9,45.75,46.35,47.15,47.95,49.0,50.2,51.650000000000006,53.8,56.5,59.150000000000006,60.6,61.25,60.9,60.1,58.6,56.3,53.6,50.35,47.0,45.6,46.4,47.1,47.8,48.3,48.95,49.85,51.05,52.0,53.35,54.7,56.150000000000006,58.1,60.6,63.55,64.9,65.45,65.55,65.0,63.9,62.35,60.2,57.1,53.35,50.5,50.9,51.9,52.9,53.85,55.0,56.1,57.1,58.2,50.7
45.7,45.650000000000006,45.9,46.150000000000006,46.7,47.05,46.95,47.3,47.650000000000006,48.0,43.0,43.25,43.9,44.3,44.5,44.9,45.4,45.7,46.35,47.3,48.4,49.55,51.150000000000006,53.9,57.150000000000006,58.95,59.4,58.9,57.8,56.1,53.45,50.5,47.45,43.75,43.05,43.4,44.0,44.4,45.0,45.65,46.4,47.150000000000006,48.0,49.2,50.4,51.7,53.85,56.650000000000006,59.25,60.9,61.4,61.0,60.150000000000006,59.0,56.6,54.0,50.7,47.5,46.0,46.7,47.5,47.8,48.4,49.2,50.35,51.25,52.25,53.5,54.7,56.2,58.35,60.85,63.7,65.1,65.85,65.8,65.45,64.4,62.7,60.5,57.35,53.7,51.1,51.35,52.45,53.4,54.3,55.35,56.3,57.1,50.900000000000006
46.7,45.45,45.650000000000006,45.75,46.3,46.650000000000006,46.55,46.7,47.0,47.2,43.85,43.05,43.5,43.9,44.1,44.4,44.8,45.3,45.7,46.45,47.5,48.45,49.7,51.400000000000006,54.2,57.150000000000006,58.95,59.35,58.95,57.7,55.95,53.75,50.75,47.4,43.650000000000006,43.05,43.6,43.95,44.5,44.95,45.85,46.4,47.25,48.2,49.35,50.45,51.7,54.1,56.9,59.55,61.0,61.35,61.2,60.45,59.3,56.9,54.4,51.2,48.05,46.35,46.9,47.4,47.9,48.6,49.75,50.5,51.4,52.5,53.5,54.7,56.3,58.4,61.0,64.1,65.55000000000001,66.2,66.2,65.9,64.7,63.0,60.9,57.75,54.3,51.8,52.0,52.8,53.7,54.650000000000006,55.45,56.1,50.975
50.3,46.4,45.35,45.5,45.8,46.25,46.2,46.25,46.3,46.55,47.2,43.9,43.25,43.45,43.7,44.0,44.25,44.6,45.0,45.650000000000006,46.5,47.4,48.5,49.8,51.7,54.35,57.2,58.95,59.4,58.7,57.65,56.15,53.8,50.75,47.35,43.75,43.25,43.650000000000006,44.05,44.5,45.05,45.95,46.45,47.45,48.4,49.35,50.4,51.8,54.0,57.1,59.7,61.1,61.6,61.5,60.8,59.4,57.3,54.6,51.5,48.5,46.7,46.95,47.5,48.150000000000006,49.150000000000006,50.0,50.6,51.5,52.4,53.4,54.7,56.35,58.45,61.4,64.45,65.80000000000001,66.55,66.65,66.15,64.95,63.25,61.35,58.25,54.95,52.4,52.4,53.2,54.05,54.8,55.3,50.675
