station _1,station _10,station _11,station _12,station _13,station _14,station _15,station _16,station _17,station _18,station _19,station _2,station _3,station _4,station _5,station _6,station _7,station _8,station _9
10.22222222222222,10.88888888888889,5.999999999999998,8.111111111111112,19.77777777777777,18.444444444444446,9.944444444444445,16.77777777777778,14.833333333333334,14.666666666666666,11.444444444444445,20.11111111111111,10.999999999999998,9.666666666666666,10.666666666666668,10.72222222222222,9.444444444444445,7.88888888888889,8.88888888888889
9.666666666666666,10.388888888888893,5.555555555555555,7.88888888888889,18.33333333333333,17.11111111111111,9.611111111111107,16.222222222222225,14.055555555555554,11.888888888888888,13.444444444444446,17.388888888888886,11.11111111111111,9.5,10.166666666666664,10.166666666666664,8.88888888888889,7.333333333333335,11.333333333333332
9.000000000000002,9.944444444444445,7.666666666666665,7.88888888888889,16.38888888888889,15.666666666666668,9.000000000000002,14.944444444444445,11.277777777777777,9.833333333333334,16.5,15.555555555555555,13.444444444444446,9.333333333333332,9.72222222222222,9.833333333333334,8.444444444444446,7.055555555555557,14.000000000000002
8.499999999999998,9.77777777777778,10.499999999999998,9.555555555555555,15.38888888888889,14.444444444444445,8.88888888888889,13.944444444444445,9.222222222222223,8.555555555555555,18.88888888888889,14.222222222222223,15.999999999999998,9.72222222222222,9.388888888888888,9.444444444444445,7.999999999999999,6.555555555555554,16.166666666666668
8.111111111111112,9.444444444444445,13.055555555555555,11.555555555555554,14.611111111111107,13.555555555555554,12.27777777777778,12.666666666666664,8.166666666666668,7.833333333333334,20.500000000000004,12.611111111111112,18.33333333333333,12.27777777777778,9.11111111111111,9.222222222222223,7.777777777777778,6.277777777777776,18.166666666666668
8.111111111111112,11.222222222222223,15.22222222222222,13.055555555555555,13.88888888888889,12.555555555555555,16.055555555555554,11.666666666666666,7.222222222222222,7.111111111111109,21.611111111111114,11.555555555555554,20.11111111111111,14.666666666666666,9.72222222222222,9.11111111111111,8.444444444444446,7.88888888888889,19.833333333333336
12.555555555555555,14.222222222222223,16.88888888888889,14.388888888888888,13.277777777777777,11.666666666666666,18.833333333333336,10.999999999999998,6.277777777777776,6.500000000000002,22.333333333333336,11.11111111111111,21.44444444444444,16.222222222222225,12.22222222222222,11.722222222222223,11.444444444444445,10.333333333333334,21.11111111111111
16.666666666666668,16.944444444444443,17.944444444444443,15.444444444444445,12.555555555555555,10.944444444444446,20.777777777777786,10.388888888888893,5.555555555555555,5.777777777777777,22.722222222222225,10.388888888888893,22.333333333333336,17.555555555555557,14.444444444444445,14.944444444444445,14.11111111111111,12.555555555555555,21.888888888888893
19.166666666666668,19.33333333333333,18.61111111111111,16.333333333333332,11.944444444444445,10.388888888888893,22.05555555555556,9.72222222222222,4.888888888888888,5.333333333333334,22.944444444444443,9.833333333333334,22.944444444444443,18.55555555555556,16.38888888888889,17.388888888888886,16.166666666666668,14.27777777777778,22.277777777777775
21.0,21.11111111111111,19.0,17.0,11.38888888888889,9.944444444444445,22.83333333333333,9.27777777777778,4.500000000000001,4.777777777777779,22.61111111111111,9.388888888888888,23.166666666666668,19.388888888888893,17.83333333333333,19.166666666666668,17.83333333333333,15.444444444444445,22.055555555555557
22.27777777777777,22.27777777777777,18.722222222222225,17.388888888888886,10.88888888888889,9.388888888888888,23.33333333333333,8.833333333333332,3.944444444444445,4.222222222222223,21.166666666666664,8.88888888888889,22.944444444444443,19.944444444444446,18.94444444444444,20.72222222222222,19.166666666666668,16.38888888888889,20.944444444444446
23.05555555555556,23.111111111111107,17.555555555555557,17.333333333333336,10.333333333333334,9.000000000000002,23.444444444444446,8.38888888888889,3.4999999999999982,3.444444444444446,19.55555555555556,8.499999999999998,21.666666666666668,20.11111111111111,19.72222222222222,21.888888888888893,20.166666666666664,17.055555555555557,18.555555555555557
23.444444444444446,23.38888888888889,14.833333333333334,16.555555555555554,9.888888888888888,8.61111111111111,23.111111111111107,7.999999999999999,3.111111111111112,2.944444444444443,18.277777777777786,8.333333333333334,19.55555555555556,19.944444444444446,20.222222222222225,22.666666666666664,20.777777777777786,17.27777777777778,16.833333333333332
23.55555555555556,23.5,13.333333333333332,15.499999999999998,9.555555555555555,8.38888888888889,21.72222222222221,7.722222222222221,2.6111111111111125,2.444444444444444,17.055555555555557,7.999999999999999,17.88888888888889,19.0,20.444444444444443,22.944444444444443,21.166666666666664,17.166666666666664,15.499999999999998
23.05555555555556,23.166666666666668,12.0,14.444444444444445,9.222222222222223,8.111111111111112,18.833333333333336,7.333333333333335,2.333333333333335,1.888888888888888,15.999999999999998,7.777777777777778,16.61111111111111,17.11111111111111,20.38888888888889,23.000000000000004,20.944444444444446,16.38888888888889,14.555555555555557
21.5,22.05555555555556,10.833333333333334,13.22222222222222,9.166666666666666,8.111111111111112,17.055555555555557,7.5,2.055555555555557,4.500000000000001,15.22222222222222,10.111111111111112,15.499999999999998,15.333333333333334,19.61111111111111,22.5,19.88888888888889,14.72222222222222,13.777777777777775
17.22222222222222,20.11111111111111,9.888888888888888,12.333333333333334,11.666666666666666,9.888888888888888,15.38888888888889,9.5,2.333333333333335,7.666666666666665,14.444444444444445,13.944444444444445,14.611111111111107,14.11111111111111,17.944444444444443,21.333333333333336,17.5,12.999999999999998,13.055555555555555
15.166666666666664,18.61111111111111,9.166666666666666,11.666666666666666,13.555555555555554,12.22222222222222,14.222222222222223,11.277777777777777,5.0,10.444444444444445,13.88888888888889,17.055555555555557,13.833333333333332,13.333333333333332,16.5,19.22222222222221,15.333333333333334,12.0,12.388888888888888
14.055555555555554,17.22222222222222,8.555555555555555,10.999999999999998,15.277777777777777,14.388888888888888,13.555555555555554,12.72222222222222,7.555555555555556,12.833333333333334,13.22222222222222,19.05555555555556,13.333333333333332,12.88888888888889,15.444444444444445,17.72222222222222,13.833333333333332,11.277777777777777,11.666666666666666
13.22222222222222,15.777777777777777,8.22222222222222,10.444444444444445,16.833333333333332,15.999999999999998,12.833333333333334,13.944444444444445,9.77777777777778,14.555555555555555,12.88888888888889,20.38888888888889,12.666666666666664,12.27777777777778,14.444444444444445,16.333333333333332,12.944444444444445,10.499999999999998,11.055555555555555
12.666666666666664,14.555555555555555,7.777777777777778,9.944444444444445,18.22222222222222,17.22222222222222,12.22222222222222,15.055555555555555,11.555555555555554,15.72222222222222,12.444444444444445,21.222222222222225,12.333333333333334,11.77777777777778,13.444444444444446,14.888888888888888,12.27777777777778,10.0,10.499999999999998
12.111111111111107,13.499999999999998,7.222222222222222,9.388888888888888,19.27777777777778,18.166666666666668,11.555555555555554,15.944444444444446,12.944444444444445,16.444444444444446,12.111111111111107,21.77777777777778,11.944444444444445,11.222222222222223,12.5,13.499999999999998,11.38888888888889,9.444444444444445,9.888888888888888
11.500000000000002,12.611111111111112,6.77777777777778,8.88888888888889,20.05555555555556,18.722222222222225,10.999999999999998,16.5,14.055555555555554,16.666666666666668,11.722222222222223,21.944444444444443,11.555555555555554,10.72222222222222,11.77777777777778,12.388888888888888,10.666666666666668,8.88888888888889,9.444444444444445
11.055555555555555,11.77777777777778,6.388888888888888,8.61111111111111,20.33333333333333,18.94444444444444,10.499999999999998,16.88888888888889,14.72222222222222,16.38888888888889,11.555555555555554,21.611111111111114,11.38888888888889,10.22222222222222,11.11111111111111,11.61111111111111,10.0,8.333333333333334,9.000000000000002
10.388888888888893,11.055555555555555,6.111111111111111,8.22222222222222,20.0,18.61111111111111,10.055555555555555,16.833333333333332,14.888888888888888,14.888888888888888,11.61111111111111,20.33333333333333,11.11111111111111,9.833333333333334,10.666666666666668,11.055555555555555,9.5,7.777777777777778,9.055555555555554
